node,phi_deg,contour,K1_MPa_sqrt_m,K2_MPa_sqrt_m,K3_MPa_sqrt_m,J_N_per_mm
1,0.0,1,1.1973719037051247,0.45645634479900227,1.3033843700431216e-11,0.01168117207
1,0.0,2,1.3922774712216666,0.5322581651196242,-3.498917390894402e-11,0.01165812745
1,0.0,3,1.3987591689733145,0.5468613198589019,-1.9797162158956835e-11,0.01166509542
1,0.0,4,1.398820082662971,0.5478124368458396,3.3705573277940644e-12,0.01166611041
1,0.0,5,1.398850559113921,0.5488821047762072,1.1680521139953674e-11,0.01166637123
1,0.0,6,1.3988556642949757,0.5488926585616702,1.362897160577138e-11,0.0116664621
2,2.8125,1,1.194783575013088,0.4566231834060751,-0.00026283015896072347,0.0116389189
2,2.8125,2,1.3892405320176977,0.5324812476809329,-0.00029509350432887425,0.01161596138
2,2.8125,3,1.3957069762068242,0.5470788070861188,-0.00036046261097113954,0.01162290222
2,2.8125,4,1.3957678374026719,0.5480303051275146,-0.00035769513956588223,0.01162391278
2,2.8125,5,1.3957983679285695,0.5491002820124096,-0.0003621647334848575,0.01162417193
2,2.8125,6,1.3958034569820081,0.5491104126851217,-0.0003565784460368858,0.01162426153
3,5.62500001,1,1.187040649934619,0.45712461533913173,-0.0005939445775612227,0.01151309401
3,5.62500001,2,1.3801550793511315,0.5331519550722273,-0.0006715127108373308,0.01149039472
3,5.62500001,3,1.3865759301371814,0.5477332179957193,-0.0008027939320372095,0.01149725473
3,5.62500001,4,1.3866366354327402,0.5486858566706672,-0.0007975347360439284,0.01149825214
3,5.62500001,5,1.386667329448393,0.5497567737007104,-0.0008066796468037445,0.0114985063
3,5.62500001,6,1.3866723701189834,0.5497656438895473,-0.0007957413742302481,0.01149859212
4,8.437500014,1,1.1742092997622122,0.457963450598101,-0.00105820968447844,0.01130647345
4,8.437500014,2,1.365097366488098,0.534274781522518,-0.0012065440106852738,0.01128419867
4,8.437500014,3,1.3714426745718076,0.5488304141855742,-0.0014047670797394387,0.01129092599
4,8.437500014,4,1.3715031249877871,0.549784981533667,-0.0013975522945586887,0.01129190185
4,8.437500014,5,1.3715340912755465,0.5508574828648181,-0.0014117742307177055,0.01129214777
4,8.437500014,6,1.3715390513080565,0.5508642871376594,-0.001395945565945323,0.01129222733
5,11.249999997,1,1.156399238138148,0.4591441587462277,-0.0017136985221947426,0.011023606
5,11.249999997,2,1.3441939566349355,0.5358571982290045,-0.0019694203233464294,0.01100191141
5,11.249999997,3,1.3504346066096595,0.5503800813959289,-0.00223598336827371,0.01100845733
5,11.249999997,4,1.3504947047479077,0.5513373879089308,-0.0022275910685290424,0.01100940368
5,11.249999997,5,1.350526052406353,0.5524121439440537,-0.002247468788563485,0.01100963826
5,11.249999997,6,1.350530900178006,0.5524161429603827,-0.0022274180729673653,0.01100970918
6,14.062499997,1,1.1337635332152007,0.4606731424470905,-0.002608799470050562,0.01067069235
6,14.062499997,2,1.3176213583275733,0.5379097042697468,-0.0030179613087776224,0.01064972086
6,14.062499997,3,1.3237294740832817,0.5523956207270515,-0.0033544672036911445,0.01065604073
6,14.062499997,4,1.323789131716252,0.5533565072545926,-0.0033458872898076324,0.01065695024
6,14.062499997,5,1.3238209695277345,0.5544342434201823,-0.0033721395038512213,0.01065717062
6,14.062499997,6,1.3238256737319818,0.5544347623499464,-0.003348728767048287,0.01065723062
7,16.874999994,1,1.1143639071884548,0.46444291293567097,-0.003795759484118441,0.01025542445
7,16.874999994,2,1.285605427444828,0.5404507686111912,-0.004392966302415176,0.0102353027
7,16.874999994,3,1.2915548234251286,0.5548988518947974,-0.004801027901892589,0.0102413571
7,16.874999994,4,1.2916139577011458,0.5558642133614554,-0.00479341188502495,0.01024222328
7,16.874999994,5,1.2916463941317895,0.5569457037830833,-0.004826858249122645,0.01024242688
7,16.874999994,6,1.29165092377831,0.5569421731000758,-0.004801099185955604,0.01024247385
8,19.687500002,1,1.0824828373286273,0.46676333472924914,-0.005273275478002172,0.009786778374
8,19.687500002,2,1.2484199944636714,0.5434863945212477,-0.00612497573630795,0.00976761258
8,19.687500002,3,1.25418666518639,0.5578992952522901,-0.006605987362566919,0.009773367973
8,19.687500002,4,1.2542452040055239,0.5588700638975194,-0.006600609536257038,0.009774185276
8,19.687500002,5,1.254278345307858,0.5599561478436763,-0.006642126693859514,0.00977436982
8,19.687500002,6,1.2542826706712416,0.5599481033255367,-0.006615154748582749,0.009774401831
9,22.5,1,1.0464569543282287,0.46947166996112244,-0.007056490953046746,0.00927476843
9,22.5,2,1.2063864043478298,0.5470400299725388,-0.008219302797913082,0.009256644468
9,22.5,3,1.2119488055314955,0.5614238045451923,-0.008774224192736638,0.009262073788
9,22.5,4,1.212006684383282,0.5624009780675943,-0.008772412776847338,0.009262837707
9,22.5,5,1.2120406358611526,0.5634925586847802,-0.00882288384458764,0.009263001267
9,22.5,6,1.2120447268997614,0.56347965754061,-0.008795911178311567,0.009263016615
10,25.312499992,1,1.0066045977222975,0.4725791709638892,-0.009134595245650226,0.00873017012
10,25.312499992,2,1.159871469289228,0.5511312874111126,-0.010663653462423808,0.008713151742
10,25.312499992,3,1.1652106500362789,0.565495099157353,-0.011292761467409705,0.008718235056
10,25.312499992,4,1.1652808042174863,0.5670273947116093,-0.01150707068147281,0.008718942216
10,25.312499992,5,1.1653007275154288,0.5675723595076191,-0.01157003728383922,0.008719083284
10,25.312499992,6,1.1653045554525363,0.5675543876512208,-0.01154431070675058,0.008719080518
11,28.125000002,1,0.9744235276404941,0.47609757674467934,-0.011479915564424856,0.008164219598
11,28.125000002,2,1.127202973950808,0.5622105991493913,-0.013808146242185132,0.008148346693
11,28.125000002,3,1.132081469344909,0.5701321808990047,-0.014394356764856722,0.008153071412
11,28.125000002,4,1.1321520254516073,0.5716785447941156,-0.014618656142148669,0.00815371959
11,28.125000002,5,1.1321718023360938,0.5722253709067562,-0.01468774403811425,0.008153837093
11,28.125000002,6,1.13217534029234,0.5722022423241775,-0.014664500639558261,0.008153814989
12,30.937500015,1,0.9281430719918882,0.48088417034164826,-0.014079540437201613,0.007588288569
12,30.937500015,2,1.07300989813125,0.5675003851193904,-0.01697030265746574,0.00757357716
12,30.937500015,3,1.077640581320284,0.5759167001492929,-0.017640424249472677,0.007577938002
12,30.937500015,4,1.077697375194605,0.5769225375050899,-0.01798107072513435,0.007578526146
12,30.937500015,5,1.0777170648002283,0.5774718090070451,-0.01805725501882701,0.007578619334
12,30.937500015,6,1.0777202852637975,0.5774435755596395,-0.018037662963144997,0.00757857696
13,33.750000019,1,0.8789404105811519,0.48385499106315943,-0.01676416642907228,0.007013557381
13,33.750000019,2,1.0158753797820992,0.5799537596272769,-0.020637322753791678,0.007000001095
13,33.750000019,3,1.0200464445706658,0.5817747720805899,-0.020564580672064497,0.007003999898
13,33.750000019,4,1.0201023722971359,0.5827915901293341,-0.02091297475645408,0.007004528074
13,33.750000019,5,1.020122033758488,0.5833439818506566,-0.020997073839007712,0.007004596604
13,33.750000019,6,1.020124912379842,0.5833108155663289,-0.020982201432137058,0.007004533209
14,36.562500002,1,0.8276096754453395,0.4888147541470769,-0.019595697209175644,0.006450690691
14,36.562500002,2,0.9559653217924687,0.5865030197573622,-0.024040809805408427,0.006438260812
14,36.562500002,3,0.9598406086321916,0.5882234012622899,-0.02397082001204278,0.006441906105
14,36.562500002,4,0.9599057645173293,0.589849618044192,-0.024240985640052337,0.006442375503
14,36.562500002,5,0.9599154173698871,0.5898236731371292,-0.02421181804633918,0.006442419376
14,36.562500002,6,0.9599179294832603,0.5897858693726129,-0.024202573684160542,0.006442334425
15,39.374999989,1,0.7781592606479009,0.503811229503221,-0.0229490556234508,0.005909525644
15,39.374999989,2,0.8940189824600872,0.5936556048339033,-0.027651850310748488,0.005898173701
15,39.374999989,3,0.8975768986866467,0.5952883558301347,-0.027585903859357844,0.005901480402
15,39.374999989,4,0.8976423246302968,0.5969357168653837,-0.02786941402397516,0.005901893124
15,39.374999989,5,0.8976510594736498,0.5969066558499145,-0.02784539826123662,0.005901912647
15,39.374999989,6,0.897653183575554,0.5968646158982447,-0.027842502329574654,0.005901805727
16,42.187500005,1,0.7237571595399166,0.51798004603833,-0.02639164800777051,0.005398792442
16,42.187500005,2,0.8306275742592886,0.601367925705405,-0.03076226609551429,0.005388452563
16,42.187500005,3,0.8338497119381973,0.6035228873287424,-0.0307822062167738,0.005391440991
16,42.187500005,4,0.8339070528865538,0.6046133380641203,-0.03084938881515091,0.005391799938
16,42.187500005,5,0.8339148368330142,0.6045816235814665,-0.030831176277799927,0.00539179561
16,42.187500005,6,0.8339165526848725,0.6045358366469972,-0.03083512693025444,0.005391666355
17,45.0,1,0.6683698049738809,0.5247680356795866,-0.02905280208541463,0.004925871006
17,45.0,2,0.7663985501737866,0.6096054654787508,-0.03386330518943049,0.004916462098
17,45.0,3,0.7692446471858752,0.6117357727205385,-0.033892733092353806,0.004919157268
17,45.0,4,0.7693012418367037,0.612841382466336,-0.03396953068133816,0.004919466065
17,45.0,5,0.7693080473744561,0.6128075362923115,-0.033957555831540184,0.004919438516
17,45.0,6,0.7693093382161971,0.6127585712687936,-0.03396859120026809,0.004919286599
18,47.812499995,1,0.6133303758964441,0.5322378727838789,-0.03150211128035344,0.004496598187
18,47.812499995,2,0.7019629594707392,0.6183094525911711,-0.03670899483691099,0.004488026264
18,47.812499995,3,0.7044146568968238,0.6210334224400241,-0.0368920007466353,0.00449045672
18,47.812499995,4,0.7044516536480812,0.6215883898365008,-0.03696536517725511,0.004490719432
18,47.812499995,5,0.7044574637008262,0.6215529859245008,-0.0369598041854986,0.004490669422
18,47.812499995,6,0.7044583143535168,0.6215014591398504,-0.036977902817608266,0.004490494426
19,50.625000011,1,0.5589638586340586,0.5402304552564294,-0.033529131719051634,0.004115130162
19,50.625000011,2,0.6379378861667019,0.6279262494914094,-0.03906743277357304,0.004107293521
19,50.625000011,3,0.6399303876726147,0.6302039574519483,-0.039317759147493615,0.004109490435
19,50.625000011,4,0.6399654048380568,0.6307674987318449,-0.03939954165611312,0.004109711467
19,50.625000011,5,0.6399702096027337,0.6307311246330589,-0.03940033614675246,0.00410963972
19,50.625000011,6,0.6399706102633131,0.6306776853028796,-0.039425196772051196,0.004109441145
20,53.437499998,1,0.5050525629412819,0.5482700057741554,-0.035084100898999666,0.003783874564
20,53.437499998,2,0.5749296789780293,0.6372583768917682,-0.0408444297687391,0.003776666794
20,53.437499998,3,0.5764669424704897,0.6403046536692119,-0.041082034837220026,0.003778662791
20,53.437499998,4,0.5764871326646666,0.6402948841286086,-0.04106813305352983,0.003778846718
20,53.437499998,5,0.5764909334061863,0.6402581292915922,-0.041074985361368874,0.003778753894
20,53.437499998,6,0.576490877117644,0.6402034326398154,-0.04110604101509498,0.003778531123
21,56.249999981,1,0.45216022837281955,0.5562246377525062,-0.036058788175459724,0.003503489515
21,56.249999981,2,0.5135652683052272,0.6472983912143275,-0.042028889832818536,0.003496802174
21,56.249999981,3,0.514625659377851,0.6500596585470433,-0.042117679411145775,0.003498630254
21,56.249999981,4,0.5146425680764999,0.6500513670550184,-0.04211036544239113,0.003498781572
21,56.249999981,5,0.5146453752303788,0.6500148079629893,-0.042122723465373185,0.003498668347
21,56.249999981,6,0.5146448604115758,0.6499594905561077,-0.04215915043744175,0.003498420669
22,59.062499985,1,0.40121125225052,0.5643618254903566,-0.036468006510807005,0.00327294874
22,59.062499985,2,0.4544287872316321,0.6568092556076834,-0.04247590949772827,0.003266676057
22,59.062499985,3,0.455040836269697,0.659920634195317,-0.04257645648764157,0.003268368421
22,59.062499985,4,0.4550545548626423,0.6599143763640553,-0.04257511780063969,0.003268491548
22,59.062499985,5,0.4550563902485963,0.6598785357415103,-0.04259223830864629,0.003268358443
22,59.062499985,6,0.45505542037803787,0.659823197779824,-0.04263297353617629,0.003268085162
23,61.874999998,1,0.3485616468420137,0.5781112117468704,-0.03651823635052056,0.003089682064
23,61.874999998,2,0.398106735805409,0.6662235399303367,-0.042149677233877955,0.003083723978
23,61.874999998,3,0.3983097284167427,0.6697370549324976,-0.04226042867244118,0.00308531106
23,61.874999998,4,0.39832038434377426,0.6697333047874204,-0.042264249304687425,0.003085410157
23,61.874999998,5,0.39832128053326316,0.6696986497027704,-0.04228519237392963,0.003085257726
23,61.874999998,6,0.3983198654140102,0.6696438268761149,-0.04232897970536612,0.003084958211
24,64.687500008,1,0.30118492385936996,0.5870395618268242,-0.03552764876251185,0.002949773724
24,64.687500008,2,0.34296000368995194,0.6749254649214946,-0.04099893514508673,0.00294403894
24,64.687500008,3,0.34500504422559414,0.6793669386026048,-0.041279355239491965,0.002945548478
24,64.687500008,4,0.34501279718173355,0.6793660594894152,-0.04128736892542448,0.002945627318
24,64.687500008,5,0.3450127987628724,0.6793329795352677,-0.04131104534098504,0.002945456186
24,64.687500008,6,0.34501095357385764,0.6792791199383875,-0.041356490686221534,0.002945129961
25,67.5,1,0.2586014461350168,0.5960981673885112,-0.03391892617496743,0.002848219415
25,67.5,2,0.2939358895671758,0.6848763295771696,-0.03897248402704709,0.002842628098
25,67.5,3,0.2956890958620667,0.6885836700639553,-0.03916846280139892,0.002844084394
25,67.5,4,0.29569413972655745,0.6885859102214497,-0.039179578207374416,0.002844146422
25,67.5,5,0.2956933019443369,0.6885546798835057,-0.03920482406133771,0.002843957177
25,67.5,6,0.29569104913773187,0.6885021357941321,-0.039250421227524666,0.002843604187
26,70.312499998,1,0.21988301604830496,0.6037227477040538,-0.03153680367039302,0.002779227002
26,70.312499998,2,0.2494154536252846,0.6937082472647875,-0.03623689736147282,0.002773712746
26,70.312499998,3,0.2508658629482141,0.6972511859956654,-0.03641459222586688,0.002775136289
26,70.312499998,4,0.2508684255315388,0.6972566459842733,-0.036427663184347425,0.002775184492
26,70.312499998,5,0.2508668157108504,0.6972274455123594,-0.03645323943308065,0.002774978075
26,70.312499998,6,0.2508641840317588,0.697176449990356,-0.036497452470335756,0.002774598716
27,73.125000006,1,0.18545914518738765,0.6106739228892302,-0.028478073789764836,0.002736549317
27,73.125000006,2,0.2098566345577208,0.7017481794694271,-0.032723432702772226,0.002731060367
27,73.125000006,3,0.21100493596899111,0.7051903066858654,-0.03288076825438015,0.002732467322
27,73.125000006,4,0.21100527559761184,0.7051989586775436,-0.03289462946604797,0.002732504391
27,73.125000006,5,0.2110029713407492,0.7051718377194188,-0.03291932236413961,0.002732281874
