Time,Effective Tension at Vessel End
0.0,624.4393627511636
0.1,476.3537627588154
0.2,558.239754254504
0.3,576.5786743618394
0.4,583.1788352371974
0.5,594.80480225588
0.6000000000000001,619.3600531085276
0.7000000000000001,589.7751495869326
0.8,575.4887785028184
0.9,575.4878488321226
1.0,566.8888049193961
1.1,638.0543919646524
1.2000000000000002,567.1739985727863
1.3,642.2694920849548
1.4,600.9170230826725
1.5,573.545936611395
1.6,629.7775357848683
1.7000000000000002,561.3428326987972
1.8,628.0974463579279
1.9,604.9176547115624
2.0,562.1861331177546
2.1,615.7920359465315
2.2,613.6950448114495
2.3000000000000003,640.9059567618938
2.4000000000000004,627.6740636518945
2.5,599.9539264706445
2.6,514.7366594995217
2.7,688.9908749149307
2.8000000000000003,491.5633454668009
2.9000000000000004,604.1462692730796
3.0,572.9625536005256
3.1,487.20365047328096
3.2,534.0269396635459
3.3000000000000003,530.4767430690479
3.4000000000000004,593.7301060810596
3.5,486.7097252040514
3.6,503.11401485511095
3.7,393.1798014261034
3.8,590.4540383823314
3.9,443.9104386694954
4.0,507.5074735452537
4.1000000000000005,479.8544981832422
4.2,473.8472952395212
4.3,513.1467712570644
4.4,550.2310469267486
4.5,473.3884057830568
4.6000000000000005,487.8680718775036
4.7,466.03634040304377
4.800000000000001,495.1448656138071
4.9,416.0189538740842
5.0,488.0708678489418
5.1000000000000005,485.22218328586246
5.2,479.4973433857684
5.300000000000001,388.33093110227
5.4,409.19971597092456
5.5,426.19334998704585
5.6000000000000005,342.6198356404967
5.7,488.2004888651006
5.800000000000001,405.4944807148887
5.9,418.3290783151288
6.0,373.685182992326
6.1000000000000005,334.9788962833398
6.2,370.2980831796494
6.300000000000001,411.0292727471368
6.4,433.7043716680057
6.5,408.4809000759345
6.6000000000000005,418.479025814436
6.7,385.433152330978
6.800000000000001,428.6241839907542
6.9,479.8602946673223
7.0,443.2371045495987
7.1000000000000005,451.1167992328433
7.2,428.3352614383139
7.300000000000001,341.81227004862404
7.4,368.3999604370082
7.5,447.3535645988617
7.6,428.336840342036
7.7,455.4306188174135
7.800000000000001,522.0770148718123
7.9,479.61868940250247
