Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,808.162049131028,767.7539466744765,727.3458442179252,0.0,0.0
0.1,835.2213633269387,793.4602951605917,751.6992269942448,0.0,0.0
0.2,845.6084083340106,803.32798791731,761.0475675006096,0.0,0.0
0.30000000000000004,844.2354306858781,802.0236591515842,759.8118876172903,0.0,0.0
0.4,841.9230339539884,799.8268822562889,757.7307305585896,0.0,0.0
0.5,832.9125153158383,791.2668895500464,749.6212637842544,0.0,0.0
0.6000000000000001,834.0380807475228,792.3361767101467,750.6342726727705,0.0,0.0
0.7000000000000001,851.2027270017293,808.6425906516428,766.0824543015564,0.0,0.0
0.8,840.1301990589046,798.1236891059593,756.1171791530141,0.0,0.0
0.9,841.0576889403412,799.0048044933242,756.9519200463071,0.0,0.0
1.0,793.5185833565839,753.8426541887546,714.1667250209256,0.0,0.0
1.1,765.9490193378207,727.6515683709296,689.3541174040387,0.0,0.0
1.2000000000000002,746.6751688367502,709.3414103949127,672.0076519530752,0.0,0.0
1.3,768.9924257744824,730.5428044857582,692.0931831970341,0.0,0.0
1.4000000000000001,767.6884976083231,729.3040727279069,690.9196478474909,0.0,0.0
1.5,769.9005433101173,731.4055161446114,692.9104889791056,0.0,0.0
1.6,769.5213499418647,731.0452824447715,692.5692149476782,0.0,0.0
1.7000000000000002,749.9563022720271,712.4584871584257,674.9606720448244,0.0,0.0
1.8,754.9710229738371,717.2224718251452,679.4739206764534,0.0,0.0
1.9000000000000001,764.7558961571988,726.5181013493388,688.2803065414789,0.0,0.0
2.0,806.4921366825849,766.1675298484556,725.8429230143265,0.0,0.0
2.1,838.9543912418518,797.0066716797592,755.0589521176666,0.0,0.0
2.2,843.3654848332361,801.1972105915743,759.0289363499126,0.0,0.0
2.3000000000000003,842.3376268861491,800.2207455418417,758.1038641975342,0.0,0.0
2.4000000000000004,835.899333535058,794.1043668583051,752.3094001815522,0.0,0.0
2.5,830.7234635678037,789.1872903894135,747.6511172110233,0.0,0.0
2.6,826.1162234973119,784.8104123224463,743.5046011475807,0.0,0.0
2.7,848.4380880897093,806.0161836852237,763.5942792807383,0.0,0.0
2.8000000000000003,844.3942556113399,802.1745428307728,759.9548300502059,0.0,0.0
2.9000000000000004,833.1814343094171,791.5223625939462,749.8632908784754,0.0,0.0
3.0,805.8513601323484,765.558792125731,725.2662241191136,0.0,0.0
3.1,771.9897339382904,733.3902472413758,694.7907605444614,0.0,0.0
3.2,746.310924094683,708.9953778899487,671.6798316852147,0.0,0.0
3.3000000000000003,750.6053026821392,713.0750375480321,675.5447724139252,0.0,0.0
3.4000000000000004,770.0217967330185,731.5207068963675,693.0196170597167,0.0,0.0
3.5,771.0236942109306,732.472509500384,693.9213247898375,0.0,0.0
3.6,764.5623562765272,726.3342384627008,688.1061206488745,0.0,0.0
3.7,749.3167431362631,711.8509059794499,674.3850688226368,0.0,0.0
3.8000000000000003,742.5720485587558,705.443446130818,668.3148437028802,0.0,0.0
3.9000000000000004,760.1184466571266,722.1125243242702,684.106601991414,0.0,0.0
4.0,804.9752803234755,764.7265163073017,724.477752291128,0.0,0.0
4.1000000000000005,824.9704067175918,783.7218863817121,742.4733660458327,0.0,0.0
4.2,841.3829598801287,799.3138118861223,757.2446638921159,0.0,0.0
4.3,852.8681212082322,810.2247151478206,767.581309087409,0.0,0.0
4.4,823.4294961945894,782.25802138486,741.0865465751305,0.0,0.0
4.5,830.4609029021061,788.9378577570008,747.4148126118955,0.0,0.0
4.6000000000000005,844.1642992792646,801.9560843153013,759.7478693513382,0.0,0.0
4.7,837.2004104933777,795.3403899687088,753.48036944404,0.0,0.0
4.800000000000001,842.0801831382689,799.9761739813555,757.872164824442,0.0,0.0
4.9,829.3268602807734,787.8605172667347,746.3941742526961,0.0,0.0
5.0,797.1592292711377,757.3012678075809,717.443306344024,0.0,0.0
5.1000000000000005,775.3541250186146,736.5864187676838,697.8187125167532,0.0,0.0
5.2,761.4739914424947,723.40029187037,685.3265922982453,0.0,0.0
5.300000000000001,756.3728652138873,718.5542219531928,680.7355786924986,0.0,0.0
5.4,765.4431872249005,727.1710278636555,688.8988685024104,0.0,0.0
5.5,769.5914404243056,731.1118684030903,692.632296381875,0.0,0.0
5.6000000000000005,767.8456387984452,729.4533568585229,691.0610749186006,0.0,0.0
5.7,757.0883551081367,719.2339373527299,681.3795195973231,0.0,0.0
5.800000000000001,740.7314027778266,703.6948326389353,666.658262500044,0.0,0.0
5.9,772.5136494411581,733.8879669691001,695.2622844970423,0.0,0.0
6.0,798.5962268271445,758.6664154857873,718.7366041444301,0.0,0.0
6.1000000000000005,836.6827761788284,794.8486373698869,753.0144985609455,0.0,0.0
6.2,836.741694148391,794.9046094409715,753.067524733552,0.0,0.0
6.300000000000001,853.725201158632,811.0389411007003,768.3526810427688,0.0,0.0
6.4,843.2657810961322,801.1024920413255,758.9392029865189,0.0,0.0
6.5,833.2275382415753,791.5661613294965,749.9047844174178,0.0,0.0
6.6000000000000005,841.8456914282222,799.753406856811,757.6611222854,0.0,0.0
6.7,844.4777324932825,802.2538458686183,760.0299592439543,0.0,0.0
6.800000000000001,846.7515546398074,804.413976907817,762.0763991758267,0.0,0.0
6.9,835.6347295664211,793.8529930881,752.0712566097791,0.0,0.0
7.0,801.5575366883795,761.4796598539605,721.4017830195415,0.0,0.0
7.1000000000000005,768.0440103989808,729.6418098790317,691.2396093590828,0.0,0.0
7.2,747.7082453856497,710.3228331163672,672.9374208470847,0.0,0.0
7.300000000000001,765.0206156761021,726.769584892297,688.5185541084919,0.0,0.0
7.4,768.1815989965211,729.772519046695,691.363439096869,0.0,0.0
7.5,768.799860574122,730.3598675454159,691.9198745167098,0.0,0.0
7.6000000000000005,763.245953112016,725.0836554564152,686.9213578008143,0.0,0.0
7.7,750.435050003987,712.9132975037877,675.3915450035884,0.0,0.0
7.800000000000001,755.2206576174672,717.4596247365938,679.6985918557205,0.0,0.0
7.9,766.473287281426,728.1496229173547,689.8259585532834,0.0,0.0
8.0,803.2202360103045,763.0592242097892,722.898212409274,0.0,0.0
8.1,831.699740544133,790.1147535169263,748.5297664897197,0.0,0.0
8.200000000000001,843.8986450410182,801.7037127889672,759.5087805369164,0.0,0.0
8.3,850.0556610875434,807.5528780331662,765.050094978789,0.0,0.0
8.4,826.5602185456137,785.232207618333,743.9041966910523,0.0,0.0
8.5,829.693229628192,788.2085681467823,746.7239066653727,0.0,0.0
8.6,835.1313046239022,793.374739392707,751.618174161512,0.0,0.0
8.700000000000001,834.1364106336982,792.4295901020133,750.7227695703284,0.0,0.0
8.8,848.4185326249757,805.9976059937269,763.5766793624781,0.0,0.0
8.9,828.8542204804282,787.4115094564067,745.9687984323855,0.0,0.0
9.0,805.4341284356085,765.1624220138281,724.8907155920476,0.0,0.0
9.1,773.1041639355038,734.4489557387286,695.7937475419535,0.0,0.0
9.200000000000001,748.1313879723346,710.7248185737178,673.3182491751011,0.0,0.0
9.3,750.1252090514437,712.6189485988715,675.1126881462993,0.0,0.0
9.4,767.82321844873,729.4320575262935,691.040896603857,0.0,0.0
9.5,765.9079036001731,727.6125084201644,689.3171132401558,0.0,0.0
9.600000000000001,756.7869209862848,718.9475749369706,681.1082288876563,0.0,0.0
9.700000000000001,758.1296255227783,720.2231442466393,682.3166629705005,0.0,0.0
9.8,760.7734111406432,722.734740583611,684.6960700265789,0.0,0.0
9.9,774.2408069232905,735.5287665771259,696.8167262309614,0.0,0.0
10.0,800.0828187005712,760.0786777655427,720.0745368305141,0.0,0.0
10.100000000000001,831.1235841308478,789.5674049243054,748.0112257177631,0.0,0.0
10.200000000000001,847.8940317330696,805.4993301464161,763.1046285597627,0.0,0.0
10.3,851.0242161357324,808.4730053289458,765.9217945221592,0.0,0.0
10.4,830.7380179313697,789.2011170348011,747.6642161382327,0.0,0.0
10.5,830.9995152166257,789.4495394557944,747.8995636949631,0.0,0.0
10.600000000000001,842.2373527777004,800.1254851388153,758.0136174999303,0.0,0.0
10.700000000000001,842.5611306979791,800.4330741630802,758.3050176281812,0.0,0.0
10.8,849.679749652853,807.1957621702104,764.7117746875678,0.0,0.0
10.9,827.0565962821897,785.7037664680802,744.3509366539707,0.0,0.0
11.0,789.6407063199676,750.1586710039692,710.6766356879709,0.0,0.0
11.100000000000001,771.5897761121945,733.0102873065847,694.430798500975,0.0,0.0
11.200000000000001,753.7301831743712,716.0436740156526,678.3571648569341,0.0,0.0
11.3,759.1404899147237,721.1834654189876,683.2264409232514,0.0,0.0
11.4,759.8056811924267,721.8153971328054,683.8251130731841,0.0,0.0
11.5,772.6396070406615,734.0076266886284,695.3756463365954,0.0,0.0
11.600000000000001,759.352005590712,721.3844053111764,683.4168050316408,0.0,0.0
11.700000000000001,754.6222387636908,716.8911268255063,679.1600148873217,0.0,0.0
11.8,758.4456017297778,720.5233216432888,682.6010415568,0.0,0.0
11.9,770.7077221251935,732.1723360189338,693.6369499126741,0.0,0.0
12.0,806.9763245215145,766.6275082954387,726.278692069363,0.0,0.0
12.100000000000001,834.3216687207947,792.605585284755,750.8895018487152,0.0,0.0
12.200000000000001,853.5318511364445,810.8552585796223,768.1786660228,0.0,0.0
12.3,837.4843544979665,795.6101367730681,753.7359190481699,0.0,0.0
12.4,825.1235486510149,783.8673712184641,742.6111937859134,0.0,0.0
12.5,829.0414361888845,787.5893643794402,746.1372925699961,0.0,0.0
12.600000000000001,842.2917388708984,800.1771519273534,758.0625649838086,0.0,0.0
12.700000000000001,855.3726904618948,812.6040559388,769.8354214157054,0.0,0.0
12.8,843.857192422577,801.6643328014482,759.4714731803193,0.0,0.0
12.9,837.9354510053728,796.0386784551041,754.1419059048355,0.0,0.0
13.0,791.2230176514165,751.6618667688457,712.1007158862749,0.0,0.0
13.100000000000001,768.5694306775961,730.1409591437163,691.7124876098364,0.0,0.0
13.200000000000001,747.3795784154457,710.0105994946734,672.6416205739012,0.0,0.0
13.3,745.1798731184023,707.9208794624822,670.661885806562,0.0,0.0
13.4,763.0147661673685,724.8640278590001,686.7132895506317,0.0,0.0
13.5,771.8472880788775,733.2549236749336,694.6625592709897,0.0,0.0
13.600000000000001,764.0702517571316,725.866739169275,687.6632265814185,0.0,0.0
13.700000000000001,761.6128536890797,723.5322110046257,685.4515683201718,0.0,0.0
13.8,749.6207844846585,712.1397452604256,674.6587060361927,0.0,0.0
13.9,765.2813837142168,727.0173145285058,688.7532453427951,0.0,0.0
14.0,797.4561299418034,757.5833234447132,717.7105169476231,0.0,0.0
14.100000000000001,837.6248072569595,795.7435668941115,753.8623265312635,0.0,0.0
14.200000000000001,844.7190675348883,802.4831141581438,760.2471607813994,0.0,0.0
14.3,848.7089524047253,806.273504784489,763.8380571642529,0.0,0.0
14.4,842.2574640696041,800.1445908661238,758.0317176626437,0.0,0.0
14.5,834.1918926750092,792.4822980412587,750.7727034075083,0.0,0.0
14.600000000000001,841.5068758001242,799.431532010118,757.3561882201118,0.0,0.0
14.700000000000001,854.473931861781,811.7502352686919,769.026538675603,0.0,0.0
14.8,846.3394043299794,804.0224341134804,761.7054638969814,0.0,0.0
14.9,829.7945842476719,788.3048550352883,746.8151258229047,0.0,0.0
15.0,790.3605907887653,750.842561249327,711.3245317098888,0.0,0.0
15.100000000000001,772.6347832391514,734.0030440771937,695.3713049152362,0.0,0.0
15.200000000000001,745.8402651214776,708.5482518654037,671.2562386093299,0.0,0.0
15.3,756.4739581491034,718.6502602416482,680.8265623341931,0.0,0.0
15.4,764.2345826841126,726.0228535499069,687.8111244157014,0.0,0.0
15.5,760.368710334483,722.3502748177589,684.3318393010347,0.0,0.0
15.600000000000001,766.4045501242924,728.0843226180777,689.7640951118632,0.0,0.0
15.700000000000001,753.0085517896167,715.3581242001359,677.707696610655,0.0,0.0
15.8,761.1643834585151,723.1061642855893,685.0479451126636,0.0,0.0
15.9,762.1918575738591,724.0822646951661,685.9726718164733,0.0,0.0
16.0,803.8878212690349,763.6934302055831,723.4990391421314,0.0,0.0
16.1,831.4213198531893,789.8502538605297,748.2791878678704,0.0,0.0
16.2,851.8789441138123,809.2849969081217,766.6910497024311,0.0,0.0
16.3,856.6935334741565,813.8588568004486,771.0241801267409,0.0,0.0
16.400000000000002,847.2087705730501,804.8483320443975,762.4878935157451,0.0,0.0
16.5,827.018449646561,785.6675271642329,744.3166046819049,0.0,0.0
16.6,840.6437958992593,798.6116061042964,756.5794163093334,0.0,0.0
16.7,841.9230755193688,799.8269217434004,757.7307679674319,0.0,0.0
16.8,846.0863022371325,803.7819871252758,761.4776720134192,0.0,0.0
16.900000000000002,826.4207688663196,785.0997304230035,743.7786919796877,0.0,0.0
17.0,805.7040568900226,765.4188540455214,725.1336512010204,0.0,0.0
17.1,766.4053735048552,728.0851048296124,689.7648361543697,0.0,0.0
