Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,798.0926259868988,758.1879946875539,718.283363388209,0.0,0.0
0.1,835.5295239571046,793.7530477592494,751.9765715613942,0.0,0.0
0.2,842.5034461912081,800.3782738816477,758.2531015720873,0.0,0.0
0.30000000000000004,839.2428024255086,797.2806623042331,755.3185221829577,0.0,0.0
0.4,824.1058294211488,782.9005379500913,741.6952464790339,0.0,0.0
0.5,832.9601756736747,791.312166889991,749.6641581063072,0.0,0.0
0.6000000000000001,823.6779351176596,782.4940383617766,741.3101416058936,0.0,0.0
0.7000000000000001,849.1324065652005,806.6757862369404,764.2191659086805,0.0,0.0
0.8,850.8087531137666,808.2683154580782,765.7278778023899,0.0,0.0
0.9,833.5914548705002,791.9118821269752,750.2323093834502,0.0,0.0
1.0,798.8606173294218,758.9175864629507,718.9745555964796,0.0,0.0
1.1,765.7334847499528,727.4468105124552,689.1601362749576,0.0,0.0
1.2000000000000002,748.7108013505717,711.2752612830432,673.8397212155146,0.0,0.0
1.3,752.6267017270933,714.9953666407386,677.3640315543839,0.0,0.0
1.4000000000000001,765.2105783347257,726.9500494179894,688.6895205012531,0.0,0.0
1.5,765.6427338041436,727.3605971139364,689.0784604237293,0.0,0.0
1.6,761.6675916380839,723.5842120561797,685.5008324742755,0.0,0.0
1.7000000000000002,752.9137252269451,715.2680389655978,677.6223527042506,0.0,0.0
1.8,759.199074731919,721.2391209953231,683.2791672587272,0.0,0.0
1.9000000000000001,765.4398748253492,727.1678810840817,688.8958873428143,0.0,0.0
2.0,788.8161219946983,749.3753158949634,709.9345097952285,0.0,0.0
2.1,834.5154223628834,792.7896512447393,751.0638801265951,0.0,0.0
2.2,840.5155666487354,798.4897883162986,756.464009983862,0.0,0.0
2.3000000000000003,840.888425589635,798.8440043101532,756.7995830306714,0.0,0.0
2.4000000000000004,834.6697516540512,792.9362640713485,751.2027764886461,0.0,0.0
2.5,826.6946008217211,785.359870780635,744.025140739549,0.0,0.0
2.6,830.3360933471519,788.8192886797942,747.3024840124367,0.0,0.0
2.7,847.4136068543952,805.0429265116754,762.6722461689557,0.0,0.0
2.8000000000000003,840.083838535508,798.0796466087326,756.0754546819572,0.0,0.0
2.9000000000000004,833.8421905735104,792.1500810448348,750.4579715161593,0.0,0.0
3.0,803.4193910978003,763.2484215429103,723.0774519880202,0.0,0.0
3.1,772.7871299955093,734.1477734957338,695.5084169959584,0.0,0.0
3.2,750.3551401349786,712.8373831282296,675.3196261214807,0.0,0.0
3.3000000000000003,749.0545535094291,711.6018258339576,674.1490981584861,0.0,0.0
3.4000000000000004,764.753129088233,726.5154726338213,688.2778161794097,0.0,0.0
3.5,770.4587102129921,731.9357747023424,693.4128391916929,0.0,0.0
3.6,765.598716646116,727.3187808138102,689.0388449815044,0.0,0.0
3.7,759.3224655149575,721.3563422392095,683.3902189634617,0.0,0.0
3.8000000000000003,745.9419068229554,708.6448114818076,671.3477161406598,0.0,0.0
3.9000000000000004,763.958049907068,725.7601474117146,687.5622449163612,0.0,0.0
4.0,793.3396029239992,753.6726227777992,714.0056426315994,0.0,0.0
4.1000000000000005,836.720544689687,794.8845174552026,753.0484902207183,0.0,0.0
4.2,849.9129836411821,807.4173344591229,764.921685277064,0.0,0.0
4.3,848.4462965079712,806.0239816825725,763.6016668571741,0.0,0.0
4.4,839.4986468770898,797.5237145332352,755.5487821893807,0.0,0.0
4.5,827.3530279678299,785.9853765694384,744.6177251710469,0.0,0.0
4.6000000000000005,833.6467616177403,791.9644235368532,750.2820854559662,0.0,0.0
4.7,849.3279884016699,806.8615889815864,764.395189561503,0.0,0.0
4.800000000000001,855.763393878257,812.9752241843441,770.1870544904314,0.0,0.0
4.9,831.2760545904783,789.7122518609544,748.1484491314305,0.0,0.0
5.0,805.0310292040609,764.7794777438578,724.5279262836549,0.0,0.0
5.1000000000000005,766.9157547142097,728.5699669784992,690.2241792427888,0.0,0.0
5.2,757.5781148347874,719.699209093048,681.8203033513087,0.0,0.0
5.300000000000001,759.7434419956193,721.7562698958383,683.7690977960574,0.0,0.0
5.4,755.6202235570935,717.8392123792388,680.0582012013841,0.0,0.0
5.5,768.0178057645315,729.6169154763049,691.2160251880784,0.0,0.0
