Time,Effective Tension at Vessel End
0.0,470.93732055774
0.1,506.3077652298555
0.2,502.4936709864703
0.3,518.9429462218645
0.4,420.7056159591093
0.5,512.4572234415407
0.6000000000000001,341.45737044088105
0.7000000000000001,439.122862089761
0.8,440.2594961954539
0.9,490.5350470180963
1.0,454.35809217232486
1.1,377.4908341098288
1.2000000000000002,393.2678997229641
1.3,447.4269826475396
1.4,428.7617278759301
1.5,399.2465450669669
1.6,399.9320675952925
1.7000000000000002,454.8532042987477
1.8,390.5467697960323
1.9,408.74323732824615
2.0,518.7037959801938
2.1,336.4363738588265
2.2,312.8064879109594
2.3000000000000003,442.72957492617417
2.4000000000000004,368.1500495424328
2.5,385.0888739528244
2.6,361.25218397617033
2.7,387.0226792617155
2.8000000000000003,480.0368795695883
2.9000000000000004,440.7079048577063
3.0,444.5964460231499
3.1,331.94649877168814
3.2,346.8565162003721
3.3000000000000003,264.493854992091
3.4000000000000004,368.381539691528
3.5,459.4482579598401
3.6,440.57176504239885
3.7,407.09666040136
3.8,420.82813011249215
3.9,391.5777426677221
4.0,440.6307967052181
4.1000000000000005,473.332306958162
4.2,359.1459677973664
4.3,460.0616339124608
4.4,497.0566825322682
4.5,435.2312246520134
4.6000000000000005,496.74627202815503
4.7,608.3200742053344
4.800000000000001,468.37424080574107
4.9,499.3649841851238
5.0,448.9851450109437
5.1000000000000005,501.1946184532929
5.2,521.4207538648673
5.300000000000001,514.4306880838127
5.4,459.96669989140656
5.5,527.4892288170984
5.6000000000000005,596.432844914862
5.7,551.8146985177748
5.800000000000001,583.4261711355609
5.9,529.2806957848343
6.0,584.268462432704
6.1000000000000005,566.1944051081832
6.2,509.9369075018236
6.300000000000001,578.4330680697745
6.4,517.7000718588265
6.5,540.1532357070062
6.6000000000000005,585.4926582937273
6.7,594.8174092282229
6.800000000000001,524.1069783066505
6.9,639.551489029444
7.0,618.393347338857
7.1000000000000005,557.1430725164331
7.2,517.7221356878489
7.300000000000001,589.2046793596846
7.4,575.6206116998039
7.5,604.6562725126958
7.6,581.5341640594957
7.7,499.6144706626584
7.800000000000001,580.4726791201709
7.9,584.1175625197841
8.0,630.1977808099019
8.1,562.332164708127
8.200000000000001,679.5195306406127
8.3,497.97018450104986
8.4,656.7077941444655
8.5,577.1709528155375
8.6,628.2548043621974
8.700000000000001,585.8177506539704
8.8,635.0346325028786
8.9,554.609881975867
9.0,514.6761261559805
9.1,635.9868213794219
9.2,554.3856605380029
9.3,565.9986741606172
9.4,611.302656717705
9.5,492.4159987950964
9.6,568.063303459837
9.7,502.9179101951486
9.8,519.8001517626958
9.9,523.9143165843569
10.0,439.10090773364
10.1,468.926087535788
10.2,569.1464720049048
10.3,539.620988358934
10.4,485.9165552567889
10.5,494.98503267481885
10.6,461.9648267391969
10.7,538.4462589993506
10.8,454.6555594283229
10.9,470.4608103212767
11.0,510.5280567455847
11.1,408.9004125603479
11.2,520.4570152386594
11.3,360.9699116830003
11.4,514.1972015247978
11.5,409.5689713511555
11.6,411.8388196796273
11.7,325.54429588163606
11.8,393.6916625706084
11.9,361.1574729783556
12.0,379.82464930749313
12.1,400.75495741357867
12.2,453.2882052133376
12.3,413.9302592562751
12.4,417.4660352771938
12.5,346.22478089767736
12.6,356.2722984025895
12.7,489.9489372176567
12.8,363.3499222266089
12.9,483.4118945296651
13.0,389.3322104847577
13.1,402.87224836849566
13.2,457.932461039512
13.3,470.0424090632951
13.4,403.3099527317113
13.5,392.2009459644803
13.6,411.9284168288698
13.7,435.0701999605721
13.8,466.5083286418826
13.9,426.2335127462
14.0,461.3371674862866
14.1,516.9563795976784
14.2,459.0057877811293
14.3,460.6618923208324
14.4,374.4893977300314
14.5,324.44973225872866
14.6,481.1300278836344
14.7,462.8461404176632
14.8,447.85224670934855
14.9,491.8761418941748
15.0,482.8678127341678
15.1,548.5210728548853
15.2,502.712716028701
15.3,467.3424068167974
15.4,560.4597778248138
15.5,506.3145865035157
15.6,549.6498821625956
15.7,505.5123749824085
15.8,502.8354674070971
15.9,545.3397057947504
16.0,547.4148826387028
16.1,576.2223649656986
16.2,544.050156320698
16.3,470.689028641311
16.400000000000002,545.6462108514228
16.5,611.4881728084365
16.6,561.1574389669534
16.7,567.6360254334893
16.8,632.8874268558038
16.900000000000002,551.2535391073542
17.0,512.6528725116882
17.1,584.3479383207026
17.2,570.3926779478707
17.3,548.1375923260935
17.400000000000002,589.1488745979275
17.5,623.5745320223838
17.6,599.2255690388831
17.7,615.3363673342208
17.8,690.560410961
17.900000000000002,582.2545749953214
18.0,612.4321613034325
18.1,571.7814803087228
18.2,553.2678109776358
18.3,564.3068293627492
18.4,567.2114906782498
18.5,606.3606912367991
18.6,702.7293500800574
18.7,546.0255046372419
18.8,557.2255904208321
18.9,570.8218295479451
19.0,589.3970898503584
19.1,578.1391476136079
19.200000000000003,624.2644825295158
19.3,433.60114695264616
19.4,430.2185675056815
19.5,519.2198522993107
19.6,593.1537679550595
19.700000000000003,454.1302464380134
19.8,376.0270025602265
19.9,548.8593386261028
20.0,526.2948619911225
20.1,453.3575193368381
20.200000000000003,452.31584734820143
20.3,446.8242429479605
20.4,494.5752999968475
20.5,451.5130959400239
20.6,501.38014796979576
20.700000000000003,327.8857565627319
20.8,421.8305950616411
20.9,402.56600766898185
21.0,440.4095156198569
21.1,420.8665988781363
21.200000000000003,482.40974500860295
21.3,344.5261435871665
21.4,434.9896687856954
21.5,456.11957170933965
21.6,516.8061288989891
21.700000000000003,395.9565058861094
21.8,432.6543286571189
21.9,322.9546599015814
22.0,290.6091563605156
22.1,449.8592244921076
22.200000000000003,405.1206098072889
22.3,462.475726176165
22.4,333.4120581586505
22.5,426.995857316393
22.6,493.7508949099187
22.700000000000003,420.9979667179544
22.8,413.93904924432366
22.9,401.0292859680178
23.0,322.9411975725054
23.1,470.53649834683785
23.200000000000003,373.8713210377623
23.3,431.6719507855131
23.4,330.69886541710304
23.5,352.6401154151681
23.6,486.47880921609215
23.700000000000003,400.807209101074
23.8,494.6069181005221
23.9,422.1104868435667
24.0,338.2979639372361
24.1,479.6417729707175
24.200000000000003,410.4456912801095
24.3,480.01369019644574
24.4,451.6954823615391
24.5,378.8303277030385
24.6,469.9259796906544
24.700000000000003,577.3985090893467
24.8,498.24070338080855
24.9,476.8237440345844
25.0,539.6551692918581
25.1,502.66548358334575
25.200000000000003,508.883884128892
25.3,450.1073124623505
25.4,522.6438671663294
25.5,568.9433110716728
25.6,481.51994037397895
25.700000000000003,600.6077013543959
25.8,530.7415104747126
25.9,496.7428187085386
26.0,596.6550543075308
26.1,537.8913014104434
26.200000000000003,595.4581883604908
26.3,547.9190862169038
26.4,564.293597854347
26.5,596.4752596679605
26.6,590.5710958086089
26.700000000000003,480.1786065366299
26.8,527.5064145557874
26.9,633.322699709841
27.0,583.1862039787559
27.1,566.1929291584063
27.200000000000003,526.6726747474339
27.3,542.4630922499637
27.4,496.8278653947646
27.5,593.9352137249679
27.6,569.7681180882216
27.700000000000003,551.6579191506431
27.8,596.4838547768312
27.9,617.5970496158367
28.0,703.1746261816963
28.1,521.6479774605189
28.200000000000003,653.5548491370105
28.3,642.2072900843913
28.4,552.1947822854993
28.5,598.5486990887442
28.6,562.3938982781389
28.700000000000003,591.1121054719707
28.8,653.5134063718327
28.9,604.2582918350732
29.0,595.0375660765432
29.1,543.4461410181367
29.200000000000003,485.85685958589306
29.3,544.4973399523863
29.4,609.8954687586609
29.5,467.655368070336
29.6,485.5342901690393
29.700000000000003,538.7260348299966
29.8,477.1758803025514
29.9,480.67419595938185
30.0,492.932071719578
30.1,439.5870694673023
30.200000000000003,452.88673507342935
30.3,530.4828247690599
30.4,423.6800450116023
30.5,402.9352530244322
30.6,445.1757030443251
30.700000000000003,507.2148648334438
30.8,454.82709791818667
30.9,435.6396518087535
31.0,455.4444894142618
31.1,360.48361515966064
31.200000000000003,467.25283870256624
31.3,456.6647337403516
31.4,412.2496712643717
31.5,478.4989761385752
31.6,367.5989521232394
31.700000000000003,476.44025410346165
31.8,424.1560817192556
31.9,396.3201700357912
32.0,409.2132848077512
32.1,402.2572674124757
32.2,466.4127693105782
32.300000000000004,349.71613531269315
32.4,363.9562406498082
32.5,452.8158949435794
32.6,370.5332561235331
32.7,445.0393401666707
32.800000000000004,485.08177311520666
32.9,380.5117305797186
33.0,435.5533867575663
33.1,345.0732374943275
33.2,442.1508679314061
33.300000000000004,416.4189872657007
33.4,432.5024948536763
33.5,379.33449503878734
33.6,331.67026847662174
33.7,443.33492678644143
33.800000000000004,318.77298667442227
33.9,410.15449518436566
34.0,477.4519459061274
34.1,444.633279777783
34.2,537.3574394073809
34.300000000000004,496.33470714968223
34.4,417.74001956825583
34.5,457.3519080927539
34.6,459.3427062949041
34.7,388.4785138144004
34.800000000000004,426.5714346308683
34.9,451.66158633586446
35.0,384.0769740512164
35.1,494.50673373577234
35.2,485.9535803831002
35.300000000000004,421.0438760047272
35.4,531.1621091407158
35.5,552.9647774853736
35.6,534.6747719222246
35.7,513.1795015316
35.800000000000004,564.8989192695619
35.9,575.1423123093002
36.0,562.143628947503
36.1,511.0004006756186
36.2,571.3124822617443
36.3,622.2810503711049
36.4,537.4534521002555
36.5,676.6942164078674
36.6,549.7446962298394
36.7,581.5755462262237
36.8,549.9443217601903
36.9,598.0157422663133
37.0,502.6819487920694
37.1,565.0774043561413
37.2,539.9953154928793
37.3,603.2168257083707
37.4,647.6401661683072
37.5,631.299559015772
37.6,481.1070290743293
37.7,702.0907963463029
37.8,614.6540230662723
37.9,560.5735610485498
38.0,606.3711255207461
38.1,606.0516395638142
38.2,562.2433611244062
38.3,603.4480454007414
38.400000000000006,560.775804873319
38.5,568.1688017249415
38.6,550.9616039572654
38.7,510.1941119640512
38.8,585.3486792123741
38.900000000000006,603.2429520293243
39.0,595.3513272186897
39.1,605.9578696476306
39.2,576.2767033328532
39.3,528.2844755685613
39.400000000000006,591.5482542370245
39.5,476.1378839077216
39.6,493.2551894522501
39.7,484.202644447131
39.8,580.4114225018797
39.900000000000006,567.4397940221459
40.0,538.4772626582366
40.1,561.4644329373997
40.2,457.6286882636484
40.3,512.7411849227432
40.400000000000006,482.7898127039923
40.5,525.1729649434197
40.6,470.9157403934099
40.7,451.3699452874475
40.8,491.7186142460803
40.900000000000006,502.6771640740957
41.0,419.8092897961414
41.1,444.7152032350245
41.2,389.595524331732
41.3,312.5899312955221
41.400000000000006,442.73807653984426
41.5,458.648018361486
41.6,437.07709752522766
41.7,322.5667185530649
41.8,398.8889269356692
41.900000000000006,302.2304115271456
42.0,478.692021958876
42.1,353.31777659711844
42.2,468.1688049626872
42.3,450.8435738704511
42.400000000000006,357.0526849803349
42.5,344.3615027765682
42.6,417.828513702043
42.7,357.79648444093755
42.8,405.2342060726816
42.900000000000006,376.4601023864545
43.0,312.42734970551936
43.1,291.23445060509744
43.2,415.7484154527455
43.3,378.3699006498311
43.400000000000006,381.1960898999591
43.5,446.4062905952464
43.6,473.3965530866026
43.7,404.5450874808757
43.8,404.9132089529019
