Freq1,Freq2,Heading,Fx,Fy,Fz,Mx,My,Mz
2.0943951023931953,2.0943951023931953,0.0,65.77837688198456,0.0,32.88918844099228,0.0,98.66756532297684,0.0
2.0943951023931953,1.5707963267948966,0.0,69.31428675779152,0.0,34.65714337889576,0.0,103.97143013668727,0.0
2.0943951023931953,1.2566370614359172,0.0,71.52642555530674,0.0,35.76321277765337,0.0,107.28963833296012,0.0
2.0943951023931953,1.0471975511965976,0.0,73.04026910486456,0.0,36.52013455243228,0.0,109.56040365729685,0.0
2.0943951023931953,0.8975979010256552,0.0,74.14116311178057,0.0,37.070581555890286,0.0,111.21174466767086,0.0
2.0943951023931953,0.7853981633974483,0.0,74.97770925362606,0.0,37.48885462681303,0.0,112.46656388043908,0.0
2.0943951023931953,0.6981317007977318,0.0,75.63487646203941,0.0,37.81743823101971,0.0,113.45231469305912,0.0
2.0943951023931953,0.6283185307179586,0.0,76.16475498431535,0.0,38.082377492157676,0.0,114.24713247647303,0.0
2.0943951023931953,0.5711986642890533,0.0,76.60105192233915,0.0,38.300525961169576,0.0,114.90157788350874,0.0
2.0943951023931953,0.5235987755982988,0.0,76.96654124932398,0.0,38.48327062466199,0.0,115.44981187398598,0.0
1.5707963267948966,2.0943951023931953,0.0,69.31428675779152,0.0,34.65714337889576,0.0,103.97143013668727,0.0
1.5707963267948966,1.5707963267948966,0.0,73.04026910486456,0.0,36.52013455243228,0.0,109.56040365729685,0.0
1.5707963267948966,1.2566370614359172,0.0,75.37132119564671,0.0,37.68566059782336,0.0,113.05698179347007,0.0
1.5707963267948966,1.0471975511965976,0.0,76.96654124932398,0.0,38.48327062466199,0.0,115.44981187398598,0.0
1.5707963267948966,0.8975979010256552,0.0,78.12661370021794,0.0,39.06330685010897,0.0,117.1899205503269,0.0
1.5707963267948966,0.7853981633974483,0.0,79.00812829377556,0.0,39.50406414688778,0.0,118.51219244066334,0.0
1.5707963267948966,0.6981317007977318,0.0,79.70062145780582,0.0,39.85031072890291,0.0,119.55093218670874,0.0
1.5707963267948966,0.6283185307179586,0.0,80.2589835454828,0.0,40.1294917727414,0.0,120.38847531822421,0.0
1.5707963267948966,0.5711986642890533,0.0,80.71873358048272,0.0,40.35936679024136,0.0,121.07810037072407,0.0
1.5707963267948966,0.5235987755982988,0.0,81.10386974860359,0.0,40.55193487430179,0.0,121.65580462290538,0.0
1.2566370614359172,2.0943951023931953,0.0,71.52642555530674,0.0,35.76321277765337,0.0,107.28963833296012,0.0
1.2566370614359172,1.5707963267948966,0.0,75.37132119564671,0.0,37.68566059782336,0.0,113.05698179347007,0.0
1.2566370614359172,1.2566370614359172,0.0,77.7767679171789,0.0,38.88838395858945,0.0,116.66515187576836,0.0
1.2566370614359172,1.0471975511965976,0.0,79.42289880520761,0.0,39.711449402603805,0.0,119.13434820781141,0.0
1.2566370614359172,0.8975979010256552,0.0,80.61999452210614,0.0,40.30999726105307,0.0,120.92999178315921,0.0
1.2566370614359172,0.7853981633974483,0.0,81.52964231480925,0.0,40.764821157404626,0.0,122.29446347221388,0.0
1.2566370614359172,0.6981317007977318,0.0,82.24423613177588,0.0,41.12211806588794,0.0,123.36635419766381,0.0
1.2566370614359172,0.6283185307179586,0.0,82.82041813068601,0.0,41.410209065343004,0.0,124.230627196029,0.0
1.2566370614359172,0.5711986642890533,0.0,83.29484091119271,0.0,41.647420455596354,0.0,124.94226136678905,0.0
1.2566370614359172,0.5235987755982988,0.0,83.69226855196197,0.0,41.84613427598099,0.0,125.53840282794295,0.0
1.0471975511965976,2.0943951023931953,0.0,73.04026910486456,0.0,36.52013455243228,0.0,109.56040365729685,0.0
1.0471975511965976,1.5707963267948966,0.0,76.96654124932398,0.0,38.48327062466199,0.0,115.44981187398598,0.0
