Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,492.54968156033095,467.9221974823144,443.29471340429785,0.0,0.0
0.1,522.904431050343,496.7592094978258,470.6139879453087,0.0,0.0
0.2,550.5697721969059,523.0412835870605,495.5127949772153,0.0,0.0
0.30000000000000004,564.9686590629017,536.7202261097566,508.4717931566115,0.0,0.0
0.4,582.1215013090505,553.015426243598,523.9093511781455,0.0,0.0
0.5,592.5181161926905,562.892210383056,533.2663045734215,0.0,0.0
0.6000000000000001,591.6968788812045,562.1120349371442,532.5271909930841,0.0,0.0
0.7000000000000001,583.8553098523248,554.6625443597086,525.4697788670924,0.0,0.0
0.8,575.4493147481293,546.6768490107228,517.9043832733164,0.0,0.0
0.9,571.9226376768019,543.3265057929617,514.7303739091217,0.0,0.0
1.0,564.6933804955918,536.4587114708122,508.2240424460326,0.0,0.0
1.1,575.4321080435576,546.6605026413797,517.8888972392018,0.0,0.0
1.2000000000000002,578.5520586902779,549.624455755764,520.6968528212501,0.0,0.0
1.3,586.153521863278,556.8458457701141,527.5381696769502,0.0,0.0
1.4000000000000001,591.3424374591204,561.7753155861644,532.2081937132084,0.0,0.0
1.5,608.0655276894457,577.6622513049734,547.2589749205011,0.0,0.0
1.6,608.2138853710128,577.8031911024622,547.3924968339115,0.0,0.0
1.7000000000000002,617.500429294898,586.6254078301531,555.7503863654082,0.0,0.0
1.8,610.86406858057,580.3208651515415,549.777661722513,0.0,0.0
1.9000000000000001,596.4751927610722,566.6514331230186,536.827673484965,0.0,0.0
2.0,570.9388751252841,542.3919313690199,513.8449876127557,0.0,0.0
2.1,557.8499917980974,529.9574922081925,502.0649926182877,0.0,0.0
2.2,526.3631002815422,500.04494526746504,473.726790253388,0.0,0.0
2.3000000000000003,507.4716943759176,482.0981096571217,456.7245249383258,0.0,0.0
2.4000000000000004,476.99448580684714,453.1447615165048,429.29503722616244,0.0,0.0
2.5,467.62930505288296,444.2478398002388,420.86637454759466,0.0,0.0
2.6,465.9763287771798,442.67751233832075,419.37869589946183,0.0,0.0
2.7,462.1766176275745,439.06778674619574,415.9589558648171,0.0,0.0
2.8000000000000003,445.19876472832823,422.9388264919118,400.6788882554954,0.0,0.0
2.9000000000000004,449.3604794576247,426.89245548474344,404.4244315118622,0.0,0.0
3.0,459.2475449331841,436.28516768652486,413.3227904398657,0.0,0.0
3.1,464.8232324048271,441.5820707845857,418.3409091643444,0.0,0.0
3.2,455.2562464593862,432.49343413641685,409.7306218134476,0.0,0.0
3.3000000000000003,448.48281569783336,426.0586749129417,403.63453412805,0.0,0.0
3.4000000000000004,430.41926995053603,408.89830645300924,387.37734295548245,0.0,0.0
3.5,412.7998683196793,392.1598749036953,371.5198814877114,0.0,0.0
3.6,391.3062533072936,371.74094064192894,352.1756279765643,0.0,0.0
3.7,384.25060125141306,365.03807118884237,345.8255411262718,0.0,0.0
3.8000000000000003,367.2443340067881,348.88211730644866,330.51990060610933,0.0,0.0
3.9000000000000004,376.78225226058305,357.9431396475539,339.10402703452473,0.0,0.0
4.0,384.43301843980345,365.21136751781324,345.9897165958231,0.0,0.0
4.1000000000000005,385.4707480392489,366.19721063728645,346.92367323532403,0.0,0.0
4.2,406.9884124344454,386.63899181272313,366.2895711910009,0.0,0.0
4.3,431.99233603114425,410.39271922958704,388.79310242802984,0.0,0.0
4.4,441.370703897042,419.3021687021899,397.2336335073378,0.0,0.0
4.5,469.3661192623036,445.8978132991884,422.42950733607324,0.0,0.0
4.6000000000000005,481.8133301699304,457.72266366143384,433.63199715293734,0.0,0.0
4.7,487.9115986554379,463.516018722666,439.12043878989414,0.0,0.0
4.800000000000001,492.05649926211834,467.4536742990124,442.8508493359065,0.0,0.0
4.9,505.0037257753843,479.75353948661507,454.50335319784585,0.0,0.0
5.0,499.74180898794367,474.75471853854646,449.7676280891493,0.0,0.0
5.1000000000000005,498.69488917140814,473.7601447128377,448.8254002542673,0.0,0.0
5.2,501.1001034277388,476.0450982563519,450.99009308496494,0.0,0.0
5.300000000000001,500.38007016419715,475.36106665598726,450.3420631477774,0.0,0.0
