Time (s),Scaled Tension (kN)
0.000000,668.074422
0.100000,714.441914
0.200000,687.881518
0.300000,748.053154
0.400000,636.277695
0.500000,696.454766
0.600000,705.648753
0.700000,614.126403
0.800000,721.189559
0.900000,693.874806
1.000000,561.795636
1.100000,620.247002
1.200000,566.221275
1.300000,551.815072
1.400000,653.648483
1.500000,632.570619
1.600000,585.397306
1.700000,477.891308
1.800000,655.607430
1.900000,581.749247
2.000000,658.366392
2.100000,636.855440
2.200000,686.738594
2.300000,573.390712
2.400000,422.762607
2.500000,596.793489
2.600000,673.825973
2.700000,635.625482
2.800000,552.494864
2.900000,514.117824
3.000000,522.645356
3.100000,458.290922
3.200000,545.660571
3.300000,519.367713
3.400000,566.996573
3.500000,662.703490
3.600000,535.814573
3.700000,506.763390
3.800000,517.515435
3.900000,450.238149
4.000000,523.468160
4.100000,532.306080
4.200000,513.458031
4.300000,559.610817
4.400000,515.094862
4.500000,556.022691
4.600000,550.066394
4.700000,514.640743
4.800000,504.940168
4.900000,536.946942
5.000000,520.390914
5.100000,446.718773
5.200000,466.952886
5.300000,481.233283
5.400000,482.994840
5.500000,473.786460
5.600000,509.349289
5.700000,604.566156
5.800000,562.750539
5.900000,587.080700
6.000000,644.399977
6.100000,592.621022
6.200000,629.994942
6.300000,601.352580
6.400000,603.328123
6.500000,593.079639
6.600000,523.676660
6.700000,604.554044
6.800000,683.234773
6.900000,664.998947
7.000000,631.656876
7.100000,701.128303
7.200000,621.963455
7.300000,661.177691
7.400000,588.529246
7.500000,662.327086
7.600000,704.368573
7.700000,744.556716
7.800000,686.051712
7.900000,674.937327
8.000000,734.556849
8.100000,753.770112
8.200000,618.720479
8.300000,593.306098
8.400000,696.203572
8.500000,667.867578
8.600000,691.214737
8.700000,725.409235
8.800000,646.094409
8.900000,772.797012
9.000000,676.393687
9.100000,718.753851
9.200000,719.190086
9.300000,642.654146
9.400000,733.052814
9.500000,722.372054
9.600000,763.082368
9.700000,675.752592
9.800000,646.304667
9.900000,783.694951
10.000000,742.270282
10.100000,707.452202
10.200000,721.154915
10.300000,805.015582
10.400000,648.337033
10.500000,798.467908
10.600000,628.532241
10.700000,725.054928
10.800000,660.418774
10.900000,651.979220
11.000000,595.741271
11.100000,621.282756
11.200000,624.477820
11.300000,552.078396
11.400000,666.722363
11.500000,602.436953
11.600000,611.044437
11.700000,565.741511
11.800000,522.717433
11.900000,654.026772
12.000000,745.691714
12.100000,659.534707
12.200000,633.990062
12.300000,598.472448
12.400000,606.007710
12.500000,635.264098
12.600000,486.963733
12.700000,645.037754
12.800000,588.265729
12.900000,566.582104
13.000000,547.396691
13.100000,519.121264
13.200000,516.160964
13.300000,568.275092
13.400000,495.966188
13.500000,495.970732
13.600000,544.580371
13.700000,588.213307
13.800000,482.690477
13.900000,464.217145
14.000000,570.699841
14.100000,514.198980
14.200000,557.103400
14.300000,549.304066
14.400000,539.973503
14.500000,619.824068
14.600000,436.410242
14.700000,466.914364
14.800000,506.521370
14.900000,409.337962
15.000000,510.189114
15.100000,579.273001
15.200000,453.771123
15.300000,515.315396
15.400000,437.357500
15.500000,469.990216
15.600000,502.126676
15.700000,543.251292
15.800000,659.258888
15.900000,618.045331
16.000000,529.650961
16.100000,626.012613
16.200000,628.800125
16.300000,660.546291
16.400000,675.568978
16.500000,534.141266
16.600000,566.467220
16.700000,550.902843
16.800000,594.602393
16.900000,622.049681
17.000000,638.578247
17.100000,615.827383
17.200000,574.187906
17.300000,643.494883
17.400000,572.809383
17.500000,736.338716
17.600000,552.842032
17.700000,674.619563
17.800000,807.547521
17.900000,711.541603
18.000000,721.030528
18.100000,712.709592
18.200000,697.434834
18.300000,790.912720
18.400000,602.438958
18.500000,823.945251
18.600000,624.900287
18.700000,713.610718
18.800000,698.487612
18.900000,759.949880
19.000000,605.499499
19.100000,725.985744
19.200000,832.065200
19.300000,612.766572
19.400000,678.501701
19.500000,636.190610
19.600000,744.930470
19.700000,685.902341
19.800000,687.547827
19.900000,764.628289
20.000000,829.724437
20.100000,735.267596
20.200000,774.936528
20.300000,687.828789
20.400000,655.976959
20.500000,721.263150
20.600000,757.137757
20.700000,715.556426
20.800000,669.293109
20.900000,663.563168
21.000000,602.641580
21.100000,643.539932
21.200000,701.974024
21.300000,628.772132
21.400000,612.418617
21.500000,668.937398
21.600000,574.316073
21.700000,616.316530
21.800000,723.708015
21.900000,634.416175
22.000000,596.945508
22.100000,612.581320
22.200000,687.990592
22.300000,621.513962
22.400000,580.032432
22.500000,642.877867
22.600000,636.109616
22.700000,558.064189
22.800000,471.889699
22.900000,587.753028
23.000000,485.325255
23.100000,521.883441
23.200000,395.898991
23.300000,590.810908
23.400000,429.317565
23.500000,556.625626
23.600000,541.207305
23.700000,458.857645
23.800000,519.096310
23.900000,593.609350
24.000000,552.739636
24.100000,630.796592
24.200000,619.007257
24.300000,488.802211
24.400000,621.103080
24.500000,555.982460
24.600000,492.197034
24.700000,441.445851
24.800000,508.342000
24.900000,520.277242
25.000000,508.307127
25.100000,583.769821
25.200000,443.989685
25.300000,528.968830
25.400000,463.057012
25.500000,551.018455
25.600000,571.645314
25.700000,523.309631
25.800000,462.411694
25.900000,620.324902
26.000000,613.691859
26.100000,626.523886
26.200000,657.658714
26.300000,583.598585
26.400000,663.308779
26.500000,710.996183
26.600000,509.289528
26.700000,620.115222
26.800000,586.999647
26.900000,613.779845
27.000000,619.736757
27.100000,568.601775
27.200000,595.968588
27.300000,636.626539
27.400000,561.751204
27.500000,615.512328
27.600000,714.659457
27.700000,619.385408
27.800000,723.559972
27.900000,735.022910
28.000000,611.119890
28.100000,687.845631
28.200000,747.283041
28.300000,694.942427
28.400000,675.748547
28.500000,773.487819
28.600000,750.867704
28.700000,694.469826
28.800000,662.701943
28.900000,763.522846
29.000000,805.258622
29.100000,694.217659
29.200000,717.031270
29.300000,657.713959
29.400000,633.398508
29.500000,709.899982
29.600000,761.902278
29.700000,771.902462
29.800000,738.086111
29.900000,677.680684
30.000000,794.865205
30.100000,670.369086
30.200000,719.648099
30.300000,723.519314
30.400000,840.538632
30.500000,884.429354
30.600000,736.752090
30.700000,680.182374
30.800000,727.165505
30.900000,699.853668
31.000000,606.551965
31.100000,732.370000
31.200000,676.899722
31.300000,630.579837
31.400000,649.469411
31.500000,652.146465
31.600000,666.948015
31.700000,580.519103
31.800000,624.235742
31.900000,620.533854
32.000000,659.270477
32.100000,653.997093
32.200000,621.118697
32.300000,706.429708
32.400000,626.983556
32.500000,636.584488
32.600000,525.744471
32.700000,535.630352
32.800000,566.306357
32.900000,595.560324
33.000000,528.828660
33.100000,487.413604
33.200000,466.402940
33.300000,504.257320
33.400000,582.636224
33.500000,521.278734
33.600000,522.808111
33.700000,528.950460
33.800000,545.526615
33.900000,541.729385
34.000000,594.870767
34.100000,566.625072
34.200000,556.346311
34.300000,543.795446
34.400000,418.321039
34.500000,621.040170
34.600000,500.131911
34.700000,506.650033
34.800000,560.570793
34.900000,485.570412
35.000000,547.473812
35.100000,527.559178
35.200000,546.940753
35.300000,443.618179
35.400000,568.968121
35.500000,540.252412
35.600000,526.110704
35.700000,526.019904
35.800000,490.696428
35.900000,587.321116
36.000000,523.912361
36.100000,507.475386
36.200000,503.744639
36.300000,647.278010
36.400000,573.094924
36.500000,728.273944
36.600000,577.772815
36.700000,528.768377
36.800000,559.425055
36.900000,670.368922
37.000000,597.046060
37.100000,559.746850
37.200000,648.006264
37.300000,679.557158
37.400000,658.188519
37.500000,699.398061
37.600000,636.602198
37.700000,590.743708
37.800000,677.245708
37.900000,701.825431
38.000000,703.703944
38.100000,694.755626
38.200000,747.336201
38.300000,744.277638
38.400000,748.621695
38.500000,675.247396
38.600000,691.428394
38.700000,666.051694
38.800000,763.896034
38.900000,751.854606
39.000000,572.084745
39.100000,629.128929
39.200000,613.622012
39.300000,658.179645
39.400000,727.980978
39.500000,605.699856
39.600000,673.814908
39.700000,695.447823
39.800000,777.573377
39.900000,728.551101
40.000000,708.932725
40.100000,756.251508
40.200000,711.132080
40.300000,714.110883
40.400000,812.460634
40.500000,731.271372
40.600000,644.138015
40.700000,726.590129
40.800000,705.304116
40.900000,634.906897
41.000000,672.649150
41.100000,704.160130
41.200000,607.568056
41.300000,563.106109
41.400000,663.660527
41.500000,634.499414
41.600000,668.678312
41.700000,649.833133
41.800000,628.224928
41.900000,557.878192
42.000000,675.198555
42.100000,688.413018
42.200000,622.306992
42.300000,623.415375
42.400000,498.869978
42.500000,639.458061
42.600000,613.521895
42.700000,587.404253
42.800000,615.401652
42.900000,541.199646
43.000000,563.707231
43.100000,492.065550
43.200000,521.902429
43.300000,501.295310
43.400000,565.093583
43.500000,514.203105
43.600000,526.113430
43.700000,547.472103
43.800000,491.095588
43.900000,467.350971
44.000000,637.318502
44.100000,607.963186
44.200000,488.144568
44.300000,611.037853
44.400000,530.721388
44.500000,529.506308
44.600000,541.896755
44.700000,494.948558
44.800000,467.509203
44.900000,465.664828
45.000000,449.418912
45.100000,438.661675
45.200000,499.395888
45.300000,464.648211
45.400000,500.432054
45.500000,641.487055
45.600000,533.755366
45.700000,562.364506
45.800000,596.584162
45.900000,587.033793
46.000000,630.461695
46.100000,676.766416
46.200000,639.085598
46.300000,572.582077
46.400000,663.933437
46.500000,636.732378
46.600000,568.451597
46.700000,615.208368
46.800000,634.027203
46.900000,591.817717
47.000000,658.238661
47.100000,725.414314
47.200000,575.530008
47.300000,533.795360
47.400000,634.891074
47.500000,658.361223
47.600000,665.684578
47.700000,709.169161
47.800000,642.645922
47.900000,761.520526
48.000000,677.188590
48.100000,760.295725
48.200000,819.442652
48.300000,688.736358
48.400000,681.407013
48.500000,757.028680
48.600000,725.827321
48.700000,720.554904
48.800000,688.503930
48.900000,572.848610
49.000000,686.201876
49.100000,651.726701
49.200000,674.055430
49.300000,754.588721
49.400000,643.028765
49.500000,778.622932
49.600000,711.538165
49.700000,703.988054
49.800000,762.545802
49.900000,742.945486
50.000000,785.956059
50.100000,774.272369
50.200000,719.196003
50.300000,699.782578
50.400000,657.650831
50.500000,643.853843
50.600000,850.108088
50.700000,743.968213
50.800000,610.189446
50.900000,579.748839
51.000000,689.927167
51.100000,646.100213
51.200000,686.108254
51.300000,579.753107
51.400000,624.232677
51.500000,648.522835
51.600000,615.945900
51.700000,525.737299
51.800000,643.498742
51.900000,551.307772
52.000000,651.575027
52.100000,735.707573
52.200000,627.103460
52.300000,631.710029
52.400000,643.011564
52.500000,597.598941
52.600000,597.814629
52.700000,633.157071
52.800000,621.045312
52.900000,462.611694
53.000000,577.714493
53.100000,505.936289
53.200000,539.593396
53.300000,443.538223
53.400000,529.781204
53.500000,530.622250
53.600000,583.371542
53.700000,560.442704
53.800000,472.954940
53.900000,542.271172
54.000000,517.696256
54.100000,513.137469
54.200000,555.198668
54.300000,513.140269
54.400000,689.465643
54.500000,564.154470
54.600000,472.679017
54.700000,519.317380
54.800000,544.736805
54.900000,611.414241
55.000000,414.960780
55.100000,380.627533
55.200000,604.841625
55.300000,575.215874
55.400000,442.523491
55.500000,556.321654
55.600000,422.902560
55.700000,559.551877
55.800000,585.615918
55.900000,607.351070
56.000000,549.636284
56.100000,596.143705
56.200000,526.462841
56.300000,650.313494
56.400000,589.804100
56.500000,596.953749
56.600000,568.361297
56.700000,662.831309
56.800000,655.003282
56.900000,610.760455
57.000000,602.792171
57.100000,559.862639
57.200000,604.678968
57.300000,622.921185
57.400000,740.784990
57.500000,594.972469
57.600000,717.860890
57.700000,712.761622
57.800000,688.166645
57.900000,770.659101
58.000000,769.772040
58.100000,764.605360
58.200000,758.231057
58.300000,767.390836
58.400000,783.181667
58.500000,668.756216
58.600000,639.155473
58.700000,684.181459
58.800000,686.187247
58.900000,687.280690
59.000000,773.882810
59.100000,678.064405
59.200000,729.104315
59.300000,668.313963
59.400000,761.734860
59.500000,611.421369
