Time (s),Scaled Tension (kN)
0.000000,2587.680876
0.100000,2578.540351
0.200000,3060.571993
0.300000,2809.275488
0.400000,3067.178181
0.500000,2471.887937
0.600000,2656.098489
0.700000,2339.756857
0.800000,2417.109274
0.900000,3000.336896
1.000000,2523.454900
1.100000,3090.788120
1.200000,2416.323638
1.300000,2442.447027
1.400000,2540.228725
1.500000,2564.381527
1.600000,2645.647769
1.700000,2527.164573
1.800000,2270.924314
1.900000,2316.601576
2.000000,2277.151856
2.100000,2096.040134
2.200000,2123.674706
2.300000,2373.048305
2.400000,1859.477734
2.500000,2460.074828
2.600000,2123.620960
2.700000,2065.174548
2.800000,2324.080012
2.900000,2505.888226
3.000000,2359.455814
3.100000,2194.839702
3.200000,2396.013895
3.300000,1866.552557
3.400000,1953.785874
3.500000,1942.091123
3.600000,2278.865686
3.700000,1856.165223
3.800000,2072.733673
3.900000,2027.025044
4.000000,1698.205459
4.100000,1689.073859
4.200000,2032.966092
4.300000,1650.918037
4.400000,1880.153496
4.500000,1699.821401
4.600000,1787.785765
4.700000,1893.915484
4.800000,1807.415560
4.900000,1765.862625
5.000000,2012.812666
5.100000,1850.638948
5.200000,1784.081989
5.300000,1797.263451
5.400000,1970.696658
5.500000,2123.711252
5.600000,2264.967470
5.700000,1734.442174
5.800000,2480.250945
5.900000,1715.090294
6.000000,2245.370709
6.100000,1820.415975
6.200000,1827.855322
6.300000,1827.550371
6.400000,2027.291141
6.500000,2210.715922
6.600000,2271.884460
6.700000,2000.120213
6.800000,1986.759616
6.900000,2042.319377
7.000000,2195.811469
7.100000,2308.599101
7.200000,2216.421293
7.300000,2507.804677
7.400000,2863.646536
7.500000,2271.788603
7.600000,2248.946445
7.700000,2572.446052
7.800000,2221.623527
7.900000,2534.421500
8.000000,2267.080371
8.100000,2793.963099
8.200000,2516.991247
8.300000,2350.840438
8.400000,2270.596309
8.500000,2428.573168
8.600000,2742.235146
8.700000,2386.232667
8.800000,2486.860934
8.900000,2471.457895
9.000000,2671.355547
9.100000,2654.578086
9.200000,2504.901595
9.300000,2684.767225
9.400000,2749.131318
9.500000,2670.917714
9.600000,2859.896694
9.700000,2923.757195
9.800000,2697.908751
9.900000,2648.000867
10.000000,2273.056173
10.100000,2474.042676
10.200000,2852.839074
10.300000,2451.848938
10.400000,2484.276096
10.500000,3148.690133
10.600000,2971.675319
10.700000,2708.980002
10.800000,2891.111148
10.900000,2181.775189
11.000000,2567.026385
11.100000,2551.615614
11.200000,2561.775263
11.300000,2479.200754
11.400000,2019.588216
11.500000,2583.506496
11.600000,2584.944529
11.700000,2744.383586
11.800000,2211.453814
11.900000,2273.151923
12.000000,1727.828540
12.100000,2220.799732
12.200000,2449.136458
12.300000,2124.836525
12.400000,2628.651639
12.500000,2130.626132
12.600000,2237.699958
12.700000,1925.734123
12.800000,2231.571691
12.900000,1717.895718
13.000000,2296.800304
13.100000,2262.626219
13.200000,2395.410969
13.300000,1928.872914
13.400000,2151.229554
13.500000,2262.210083
13.600000,2096.256927
13.700000,1854.765244
13.800000,1489.941923
13.900000,2046.855296
14.000000,1884.298006
14.100000,1706.830802
14.200000,1925.686323
14.300000,1849.139805
14.400000,1558.839263
14.500000,1426.213116
14.600000,1590.298261
14.700000,2379.909306
14.800000,2129.589861
14.900000,1959.548536
15.000000,1951.246867
15.100000,1923.742616
15.200000,2164.823766
15.300000,1930.142821
15.400000,2061.450164
15.500000,1921.921430
15.600000,2355.218988
15.700000,2161.645163
15.800000,2165.635342
15.900000,1858.922077
16.000000,2131.122208
16.100000,1877.526243
16.200000,1835.044044
16.300000,2419.651563
16.400000,1844.643895
16.500000,2071.568363
16.600000,2144.997540
16.700000,2235.749096
16.800000,2143.369126
16.900000,2579.372300
17.000000,2024.462609
17.100000,2698.541329
17.200000,2549.734880
17.300000,2764.959847
17.400000,2178.903528
17.500000,2261.903811
17.600000,2716.073320
17.700000,2061.029545
17.800000,2074.888511
17.900000,2376.777638
18.000000,2441.311626
18.100000,2660.946501
18.200000,2391.763313
18.300000,2303.477505
18.400000,2546.650253
18.500000,2612.934117
18.600000,2710.148122
18.700000,2602.723986
18.800000,2266.259624
18.900000,2497.200918
19.000000,2947.537957
19.100000,2673.714317
19.200000,2690.153455
19.300000,3015.275628
19.400000,2522.643081
19.500000,2674.244237
19.600000,2775.322368
19.700000,2613.911601
19.800000,2778.823394
19.900000,2677.717666
20.000000,2402.292365
20.100000,2692.570422
20.200000,2286.865345
20.300000,2667.762283
20.400000,2896.434609
20.500000,2580.450651
20.600000,2405.314721
20.700000,2621.977777
20.800000,2591.003995
20.900000,2757.258559
21.000000,2655.251564
21.100000,2957.716646
21.200000,2891.555701
21.300000,2613.155701
21.400000,2731.097143
21.500000,2531.019377
21.600000,2458.992962
21.700000,2351.735805
21.800000,2561.581851
21.900000,2678.970663
