Time (s),Scaled Tension (kN)
0.000000,1044.601625
0.100000,1021.624668
0.200000,1028.442825
0.300000,1030.830603
0.400000,1071.789783
0.500000,1173.786857
0.600000,1047.925997
0.700000,887.560596
0.800000,1186.296254
0.900000,963.163279
1.000000,1024.809814
1.100000,1081.610672
1.200000,1083.957095
1.300000,1193.978725
1.400000,1114.201741
1.500000,995.393925
1.600000,1340.900591
1.700000,1110.302237
1.800000,1133.030280
1.900000,1235.075468
2.000000,1206.112834
2.100000,1135.552830
2.200000,1395.277094
2.300000,1095.492303
2.400000,1114.485803
2.500000,1143.986659
2.600000,1249.838587
2.700000,929.046619
2.800000,884.341278
2.900000,1086.851764
3.000000,944.821108
3.100000,1120.935935
3.200000,1273.341138
3.300000,1106.457925
3.400000,1134.667921
3.500000,1319.927200
3.600000,1366.614438
3.700000,1116.140022
3.800000,1385.080144
3.900000,1435.357942
4.000000,1498.414194
4.100000,1506.562103
4.200000,1641.793554
4.300000,1307.770868
4.400000,1416.069429
4.500000,1324.681547
4.600000,1386.799876
4.700000,1560.079895
4.800000,1214.464137
4.900000,1281.432262
5.000000,1597.068587
5.100000,1559.061189
5.200000,1437.078167
5.300000,1575.822512
5.400000,1532.915850
5.500000,1636.396022
5.600000,1526.427101
5.700000,1651.265788
5.800000,1888.380012
5.900000,1631.085282
6.000000,1587.992120
6.100000,1635.013318
6.200000,1471.281313
6.300000,1788.143765
6.400000,1528.195882
6.500000,1434.179777
6.600000,1370.105028
6.700000,1579.564752
6.800000,1587.458462
6.900000,1338.800784
7.000000,1534.909814
7.100000,1248.152896
7.200000,1429.610205
7.300000,1523.593569
7.400000,1656.703400
7.500000,1392.107022
7.600000,1323.560478
7.700000,1393.114606
7.800000,1299.812506
7.900000,1571.456376
8.000000,1591.076169
8.100000,1454.373096
8.200000,1483.902768
8.300000,1339.182037
8.400000,1295.227531
8.500000,1199.270984
8.600000,1231.102520
8.700000,1021.403792
8.800000,1253.339431
8.900000,1224.036202
9.000000,1269.721749
9.100000,1241.355617
9.200000,1133.635958
9.300000,1116.213793
9.400000,1209.729308
9.500000,1227.013399
9.600000,1120.148019
9.700000,1188.450280
9.800000,1178.862284
9.900000,1049.473245
10.000000,1079.677069
10.100000,1158.154686
10.200000,992.224328
10.300000,1130.308821
10.400000,993.372748
10.500000,1171.228541
10.600000,1262.032910
10.700000,933.040785
10.800000,1028.999822
10.900000,949.419863
11.000000,1118.026906
11.100000,892.181950
11.200000,1126.157123
11.300000,932.332356
11.400000,1069.915861
11.500000,956.183798
11.600000,1231.245765
11.700000,1006.010159
11.800000,1160.559146
11.900000,1103.091771
12.000000,1105.543509
12.100000,1126.079224
12.200000,1031.095653
12.300000,1148.255875
12.400000,1327.311719
12.500000,987.330543
12.600000,1254.224275
12.700000,1309.119699
12.800000,1046.058239
12.900000,1012.905241
13.000000,1193.562298
13.100000,1115.481947
13.200000,1429.221677
13.300000,1236.542335
13.400000,1157.040125
13.500000,1166.084309
13.600000,1414.246005
13.700000,1250.274995
13.800000,1339.921536
13.900000,1502.194656
14.000000,1240.902840
14.100000,1383.743936
14.200000,1381.966431
14.300000,1420.900364
14.400000,1458.483401
14.500000,1371.508745
14.600000,1407.597269
14.700000,1284.391618
14.800000,1262.857381
14.900000,1417.248790
15.000000,1648.257863
15.100000,1353.098637
15.200000,1344.722727
15.300000,1389.804654
15.400000,1563.362030
15.500000,1509.780944
15.600000,1534.723888
15.700000,1414.661176
15.800000,1534.163645
15.900000,1361.618598
16.000000,1568.246403
16.100000,1636.069131
16.200000,1401.840390
16.300000,1312.130366
16.400000,1662.138013
16.500000,1415.817620
16.600000,1646.688766
16.700000,1441.009650
16.800000,1459.190419
16.900000,1494.937676
17.000000,1330.061717
17.100000,1449.333070
17.200000,1394.771283
17.300000,1310.271854
17.400000,1518.020647
17.500000,1427.725900
17.600000,1458.982873
17.700000,1285.115911
17.800000,1605.848499
17.900000,1506.084965
18.000000,1524.638223
18.100000,1345.527942
18.200000,1188.193569
18.300000,1537.116210
18.400000,1307.501906
18.500000,1219.492316
18.600000,1260.030535
18.700000,1423.018796
18.800000,1212.948514
18.900000,1303.045561
19.000000,1322.945450
19.100000,1070.293202
19.200000,1109.225294
19.300000,1317.144270
19.400000,898.178546
19.500000,1175.481771
19.600000,1033.549817
19.700000,1124.022464
19.800000,1182.699089
19.900000,1088.222429
20.000000,1092.313585
20.100000,1013.400661
20.200000,1394.629447
20.300000,1287.926493
20.400000,906.322161
20.500000,1242.712504
20.600000,1007.276092
20.700000,1083.744577
20.800000,988.113892
20.900000,976.178760
21.000000,1191.924100
21.100000,1035.698750
21.200000,955.958665
21.300000,896.779886
21.400000,967.538158
21.500000,911.451137
21.600000,1083.836337
21.700000,1011.633998
21.800000,1062.010665
21.900000,1237.704611
22.000000,1290.362856
22.100000,1071.429417
22.200000,1113.572938
22.300000,1411.970365
22.400000,1181.232775
22.500000,1057.507661
22.600000,960.037121
22.700000,1168.677547
22.800000,1230.387433
22.900000,1089.995635
23.000000,1169.197627
23.100000,1181.093686
23.200000,1189.967004
23.300000,967.806031
23.400000,1216.631375
23.500000,1422.679515
23.600000,1230.090330
23.700000,1341.771921
23.800000,1240.223653
23.900000,1378.816517
24.000000,1364.844365
24.100000,1263.105320
24.200000,1512.428140
24.300000,1473.435698
24.400000,1333.314083
24.500000,1425.757768
24.600000,1443.920540
24.700000,1462.480185
24.800000,1159.675270
24.900000,1483.910576
25.000000,1362.888200
25.100000,1376.786923
25.200000,1774.852395
25.300000,1529.074615
25.400000,1464.896062
25.500000,1304.618289
25.600000,1678.887894
25.700000,1400.776477
25.800000,1417.366599
25.900000,1568.891912
26.000000,1752.530767
26.100000,1626.671756
26.200000,1520.968037
26.300000,1583.992416
26.400000,1431.193784
26.500000,1487.376571
26.600000,1502.571476
26.700000,1571.935043
26.800000,1564.564408
26.900000,1480.240867
27.000000,1359.131164
27.100000,1529.470954
27.200000,1453.103552
27.300000,1317.205140
27.400000,1436.167675
27.500000,1441.330982
27.600000,1525.244671
27.700000,1422.153524
27.800000,1298.750013
27.900000,1449.700569
28.000000,1402.788712
28.100000,1442.246467
28.200000,1515.903647
28.300000,1453.446453
28.400000,1276.486959
28.500000,1192.575634
28.600000,1171.490586
28.700000,1344.549953
28.800000,1406.052104
28.900000,1171.986582
29.000000,1099.250790
29.100000,1340.195029
29.200000,1228.845420
29.300000,1211.231151
29.400000,1054.364505
29.500000,1251.448293
29.600000,1059.396065
29.700000,1027.150895
29.800000,1117.520455
29.900000,1125.039926
30.000000,1110.296769
30.100000,960.799767
30.200000,1214.176792
30.300000,1233.090063
30.400000,870.776667
30.500000,1097.965363
30.600000,978.801202
30.700000,1164.343182
30.800000,992.816194
30.900000,1002.589925
31.000000,992.793200
31.100000,1148.823311
31.200000,906.473906
31.300000,1074.979015
31.400000,1164.800858
31.500000,1200.104483
31.600000,1335.906010
31.700000,1079.269880
31.800000,1234.859907
31.900000,1069.951455
32.000000,1282.886688
32.100000,1125.962445
32.200000,1073.701850
32.300000,1278.472225
32.400000,1079.027242
32.500000,979.334868
32.600000,1091.974492
32.700000,1205.022497
32.800000,1256.822051
32.900000,1146.296684
33.000000,1380.306315
33.100000,1046.087635
33.200000,1211.783661
33.300000,1231.268672
33.400000,1249.572682
33.500000,1299.446685
33.600000,1384.141938
33.700000,1237.453364
33.800000,1363.736514
33.900000,1386.173051
34.000000,1254.132323
34.100000,1376.515927
34.200000,1387.284342
34.300000,1343.963353
34.400000,1377.332890
34.500000,1368.936890
34.600000,1317.920226
34.700000,1502.138511
34.800000,1243.118097
34.900000,1358.932173
35.000000,1709.683123
35.100000,1320.992264
35.200000,1288.363049
35.300000,1582.831906
35.400000,1288.889204
35.500000,1503.308748
35.600000,1773.286106
35.700000,1357.188679
35.800000,1292.703101
35.900000,1425.298976
36.000000,1628.410532
36.100000,1681.862021
36.200000,1497.210021
36.300000,1580.221080
36.400000,1683.584548
36.500000,1706.842097
36.600000,1487.103751
36.700000,1190.886005
36.800000,1328.155387
36.900000,1384.543697
37.000000,1417.001266
37.100000,1420.611451
37.200000,1558.164048
37.300000,1541.892327
37.400000,1439.041549
37.500000,1619.631504
37.600000,1499.537235
37.700000,1466.290146
37.800000,1552.491995
37.900000,1442.495355
38.000000,1662.487756
38.100000,1236.173184
38.200000,1299.751116
38.300000,1306.419935
38.400000,1356.805692
38.500000,1437.432366
38.600000,1252.376794
38.700000,1088.341849
38.800000,1327.659764
38.900000,1312.735981
39.000000,1009.641683
39.100000,1192.027655
39.200000,976.714553
39.300000,1102.577006
39.400000,1084.900277
39.500000,1232.130336
39.600000,1230.185935
39.700000,1038.927452
39.800000,1281.864458
39.900000,1035.495106
40.000000,1173.105709
40.100000,1057.469536
40.200000,1073.495289
40.300000,1150.401885
40.400000,1119.033148
40.500000,1251.344115
40.600000,1027.200885
40.700000,1084.723465
40.800000,931.475275
40.900000,1071.481418
41.000000,1099.118015
41.100000,1021.881433
41.200000,832.184764
41.300000,1100.204059
41.400000,1163.675619
41.500000,963.738294
41.600000,970.929777
41.700000,1253.091701
41.800000,1173.444576
41.900000,1093.588338
42.000000,990.684767
42.100000,1036.946141
42.200000,1247.590397
42.300000,1165.847430
42.400000,1017.936268
42.500000,1191.578699
42.600000,1022.385042
42.700000,1266.328672
42.800000,1290.280171
42.900000,1055.305711
43.000000,1091.603714
43.100000,852.805497
43.200000,1049.180599
43.300000,1057.368029
43.400000,1261.042425
43.500000,1253.105790
43.600000,1137.401123
43.700000,1296.179353
43.800000,1368.181150
43.900000,1436.716128
44.000000,1201.331322
44.100000,1431.999929
44.200000,1229.570052
44.300000,1504.728625
44.400000,1430.072676
44.500000,1319.891053
44.600000,1318.734807
44.700000,1326.353684
44.800000,1172.548513
44.900000,1437.663368
45.000000,1377.221049
45.100000,1555.284005
45.200000,1303.637755
45.300000,1426.778152
45.400000,1296.269445
45.500000,1370.855380
45.600000,1369.728043
45.700000,1666.814439
45.800000,1450.922032
45.900000,1528.930034
46.000000,1488.205030
46.100000,1395.813268
46.200000,1482.169550
46.300000,1556.445195
46.400000,1417.066703
46.500000,1557.796128
46.600000,1369.998718
46.700000,1397.916508
46.800000,1500.954290
46.900000,1384.966678
47.000000,1468.101998
47.100000,1397.602903
47.200000,1426.609337
47.300000,1207.093285
47.400000,1238.935853
47.500000,1559.539700
47.600000,1510.947148
47.700000,1346.673894
47.800000,1455.360453
47.900000,1449.515457
48.000000,1481.199153
48.100000,1167.484059
48.200000,1252.121467
48.300000,1294.852139
48.400000,1384.338342
48.500000,1553.263035
48.600000,1266.549537
48.700000,1093.579464
48.800000,1273.607583
48.900000,1375.824543
49.000000,1203.120752
49.100000,1070.004589
49.200000,1280.303481
49.300000,1260.324428
49.400000,1044.553604
49.500000,1216.050626
49.600000,1283.520169
49.700000,1364.091349
49.800000,1099.657501
49.900000,1119.430815
50.000000,1330.576292
50.100000,1002.049941
50.200000,1184.692890
50.300000,946.357346
50.400000,1182.741537
50.500000,978.124514
50.600000,1193.112978
50.700000,1070.129977
50.800000,868.900576
50.900000,1170.982758
51.000000,1240.814533
51.100000,1187.576204
51.200000,960.087669
51.300000,1007.732600
51.400000,1055.838605
51.500000,1014.653035
51.600000,1329.833386
51.700000,1119.234671
51.800000,757.412438
51.900000,1179.567798
