Time (s),Scaled Tension (kN)
0.000000,1158.412368
0.100000,1105.297748
0.200000,1115.174823
0.300000,1132.337232
0.400000,1242.139314
0.500000,1128.976099
0.600000,1105.910641
0.700000,1304.882150
0.800000,1092.883994
0.900000,1286.611893
1.000000,1135.884889
1.100000,1192.898189
1.200000,1122.344858
1.300000,1236.828377
1.400000,1216.623892
1.500000,1411.860233
1.600000,1177.150031
1.700000,1221.664370
1.800000,1571.415161
1.900000,1475.737821
2.000000,1086.284595
2.100000,1333.893122
2.200000,1113.011247
2.300000,1265.939856
2.400000,994.636818
2.500000,1354.195557
2.600000,1213.338158
2.700000,1404.256521
2.800000,1206.399378
2.900000,1388.582510
3.000000,1375.410691
3.100000,1609.470191
3.200000,1647.404257
3.300000,1552.647944
3.400000,1485.722414
3.500000,1778.725735
3.600000,1385.324308
3.700000,1451.725662
3.800000,1587.520125
3.900000,1826.119565
4.000000,1550.727812
4.100000,1545.704646
4.200000,1395.365345
4.300000,1584.227628
4.400000,1618.438658
4.500000,1554.101321
4.600000,1470.069467
4.700000,1417.570127
4.800000,1348.025705
4.900000,1539.841940
5.000000,1401.958274
5.100000,1353.925587
5.200000,1480.601325
5.300000,1474.710078
5.400000,1434.098316
5.500000,1582.299228
5.600000,1552.841715
5.700000,1507.178220
5.800000,1507.198439
5.900000,1436.812434
6.000000,1500.741417
6.100000,1484.711488
6.200000,1282.180421
6.300000,1499.725775
6.400000,1299.031718
6.500000,1359.275086
6.600000,1443.475727
6.700000,1444.359266
6.800000,1359.974593
6.900000,1285.210109
7.000000,1435.333463
7.100000,1361.041554
7.200000,1184.577174
7.300000,1258.817798
7.400000,1132.194733
7.500000,1364.845974
7.600000,1275.720867
7.700000,1377.815731
7.800000,1278.054440
7.900000,1349.950532
8.000000,1145.875673
8.100000,1378.525093
8.200000,1112.295769
8.300000,1246.859378
8.400000,1003.810574
8.500000,1120.818639
8.600000,928.738473
8.700000,1110.492094
8.800000,1121.881443
8.900000,1001.300309
9.000000,985.752642
9.100000,1177.312810
9.200000,1058.182507
9.300000,1100.780172
9.400000,1170.954594
9.500000,1441.427094
9.600000,1239.374764
9.700000,1245.003627
9.800000,1202.913653
9.900000,1150.231099
10.000000,859.373600
10.100000,1084.029627
10.200000,1087.537066
10.300000,940.623767
10.400000,943.115140
10.500000,866.327652
10.600000,1119.002972
10.700000,1212.509220
10.800000,1289.407117
10.900000,1195.470095
11.000000,1105.100521
11.100000,982.201088
11.200000,1044.963352
11.300000,1086.181496
11.400000,1165.929570
11.500000,1299.229153
11.600000,1244.918898
11.700000,1386.994691
11.800000,1310.012207
11.900000,1388.260078
