Time (s),Scaled Tension (kN)
0.000000,523.989019
0.100000,565.067543
0.200000,559.411784
0.300000,589.444533
0.400000,650.492580
0.500000,536.616637
0.600000,627.779888
0.700000,543.365943
0.800000,561.149595
0.900000,656.604095
1.000000,679.501188
1.100000,684.598043
1.200000,589.258742
1.300000,633.867447
1.400000,733.893751
1.500000,689.230452
1.600000,634.425409
1.700000,704.480603
1.800000,636.664599
1.900000,799.337551
2.000000,771.772861
2.100000,687.605015
2.200000,756.884686
2.300000,690.885374
2.400000,711.762355
2.500000,769.124894
2.600000,688.479072
2.700000,642.653474
2.800000,602.396678
2.900000,688.462601
3.000000,728.545741
3.100000,759.738185
3.200000,710.672375
3.300000,703.344168
3.400000,606.477044
3.500000,679.317904
3.600000,699.497074
3.700000,702.065580
3.800000,736.885158
3.900000,781.880265
4.000000,681.155703
4.100000,642.915318
4.200000,642.717271
4.300000,670.559577
4.400000,597.398731
4.500000,650.396216
4.600000,670.685133
4.700000,625.005725
4.800000,642.432058
4.900000,677.167206
5.000000,557.483867
5.100000,632.907680
5.200000,599.636943
5.300000,572.620585
5.400000,582.807714
5.500000,632.155311
5.600000,591.538981
5.700000,512.257433
5.800000,610.953560
5.900000,523.396230
6.000000,558.968846
6.100000,558.618729
6.200000,560.390640
6.300000,635.375600
6.400000,472.211599
6.500000,506.464616
6.600000,490.987285
6.700000,535.709668
6.800000,540.517010
6.900000,498.510004
7.000000,481.280554
7.100000,438.136207
7.200000,555.278969
7.300000,550.249912
7.400000,564.433659
7.500000,516.137493
7.600000,485.911023
7.700000,453.546865
7.800000,518.140164
7.900000,482.499839
8.000000,609.343935
8.100000,456.722509
8.200000,511.313169
8.300000,556.342244
8.400000,531.314654
8.500000,489.434814
8.600000,438.466756
8.700000,419.051741
8.800000,490.800463
8.900000,605.642055
9.000000,502.851977
9.100000,477.246728
9.200000,417.116327
9.300000,505.198155
9.400000,546.480610
9.500000,657.709778
9.600000,587.736713
9.700000,594.703597
9.800000,566.064059
9.900000,544.949745
10.000000,651.431847
10.100000,569.016672
10.200000,453.002104
10.300000,542.469631
10.400000,541.633934
10.500000,522.910903
10.600000,620.713990
10.700000,579.982800
10.800000,597.634041
10.900000,662.434115
11.000000,582.706891
11.100000,751.668865
11.200000,623.980600
11.300000,667.533641
11.400000,662.812531
11.500000,699.514723
11.600000,719.563727
11.700000,713.342502
11.800000,671.122179
11.900000,648.403051
12.000000,817.570377
12.100000,658.378871
12.200000,722.207655
12.300000,598.140534
12.400000,673.556203
12.500000,678.400668
12.600000,681.320288
12.700000,524.253031
12.800000,679.938528
12.900000,646.100825
13.000000,688.996685
13.100000,657.958032
13.200000,673.133113
13.300000,719.308961
13.400000,668.578555
13.500000,674.927988
13.600000,642.362576
13.700000,601.828979
13.800000,746.327172
13.900000,626.190374
14.000000,656.154915
14.100000,730.452026
14.200000,608.422135
14.300000,627.148277
14.400000,667.966713
14.500000,700.866304
14.600000,557.441234
14.700000,620.971071
14.800000,516.568263
14.900000,616.915488
15.000000,625.014012
15.100000,577.279204
15.200000,586.174696
15.300000,519.830213
15.400000,613.909327
15.500000,691.129597
15.600000,554.362158
15.700000,572.823412
15.800000,630.591225
15.900000,670.836343
16.000000,514.911375
16.100000,533.008730
16.200000,527.964954
16.300000,561.475987
16.400000,431.575235
16.500000,541.875715
16.600000,566.182784
16.700000,527.505341
16.800000,454.441283
16.900000,482.657076
17.000000,615.701329
17.100000,568.754837
17.200000,536.826891
17.300000,539.140912
17.400000,505.235600
17.500000,526.358008
17.600000,527.080769
17.700000,564.814875
17.800000,587.869949
17.900000,569.651136
18.000000,381.973061
18.100000,500.601864
18.200000,537.827610
18.300000,509.536479
18.400000,443.054953
18.500000,611.230815
18.600000,434.774572
18.700000,442.850093
18.800000,520.562494
18.900000,586.210611
19.000000,473.212925
19.100000,511.759374
19.200000,590.607548
19.300000,541.651459
19.400000,539.200880
19.500000,609.531243
19.600000,558.619633
19.700000,654.839661
19.800000,649.477501
19.900000,591.803242
20.000000,603.775599
20.100000,562.777788
20.200000,587.105554
20.300000,573.538257
20.400000,594.819472
20.500000,637.480995
20.600000,667.294776
20.700000,509.281735
20.800000,612.173091
20.900000,607.577098
21.000000,629.688532
21.100000,662.870979
21.200000,700.657310
21.300000,671.871839
21.400000,590.551835
21.500000,654.432611
21.600000,752.118859
21.700000,553.847445
21.800000,761.383202
21.900000,710.306921
22.000000,738.173925
22.100000,667.788046
22.200000,573.172773
22.300000,670.403006
22.400000,748.262483
22.500000,675.993425
22.600000,680.541023
22.700000,703.531426
22.800000,651.593296
22.900000,648.123890
23.000000,748.738041
23.100000,635.139110
23.200000,668.667567
23.300000,658.189339
23.400000,642.563481
23.500000,728.895482
23.600000,754.793924
23.700000,702.567142
23.800000,630.662805
23.900000,737.666303
24.000000,763.618209
24.100000,655.503293
24.200000,629.816059
24.300000,677.407940
24.400000,739.430514
24.500000,604.312725
24.600000,562.907956
24.700000,653.466861
24.800000,680.867511
24.900000,619.352637
25.000000,615.757205
25.100000,674.315358
25.200000,640.890365
25.300000,599.172965
25.400000,623.518228
25.500000,563.375049
25.600000,608.615310
25.700000,593.463334
25.800000,566.950976
25.900000,565.554170
26.000000,563.412565
26.100000,592.173948
