Time (s),Scaled Tension (kN)
0.000000,2505.942299
0.100000,2657.471844
0.200000,2537.767847
0.300000,2719.317739
0.400000,2315.258938
0.500000,2617.563463
0.600000,2618.049717
0.700000,2320.869890
0.800000,2691.868793
0.900000,2636.719162
1.000000,2107.576914
1.100000,2308.717707
1.200000,2164.564089
1.300000,2106.909786
1.400000,2485.176022
1.500000,2346.559849
1.600000,2214.033881
1.700000,1805.446361
1.800000,2438.267792
1.900000,2103.600413
2.000000,2383.192308
2.100000,2336.400908
2.200000,2533.137322
2.300000,2040.480219
2.400000,1526.708544
2.500000,2193.350412
2.600000,2498.740131
2.700000,2352.960094
2.800000,2060.087455
2.900000,1904.040961
3.000000,2015.632457
3.100000,1714.462601
3.200000,2035.323120
3.300000,1965.920100
3.400000,2121.218628
3.500000,2483.062005
3.600000,1983.929433
3.700000,1839.863967
3.800000,1899.712303
3.900000,1598.031527
4.000000,1859.530607
4.100000,1901.459841
4.200000,1844.742897
4.300000,2010.462115
4.400000,1826.260075
4.500000,2075.125574
4.600000,1977.548261
4.700000,1890.228922
4.800000,1844.615659
4.900000,1963.961673
5.000000,1976.465042
5.100000,1669.556208
5.200000,1740.527930
5.300000,1808.021786
5.400000,1739.960980
5.500000,1762.592292
5.600000,1883.819231
5.700000,2230.159047
5.800000,2087.116975
5.900000,2150.506607
6.000000,2351.162474
6.100000,2155.945111
6.200000,2297.575642
6.300000,2197.774980
6.400000,2239.378283
6.500000,2159.321934
6.600000,1855.901134
6.700000,2240.306405
6.800000,2563.200178
6.900000,2489.791848
7.000000,2418.765622
7.100000,2622.071522
7.200000,2347.316514
7.300000,2462.577936
7.400000,2228.733785
7.500000,2444.534277
7.600000,2627.967407
7.700000,2780.707710
7.800000,2541.544972
7.900000,2497.960007
8.000000,2687.946848
8.100000,2787.764524
8.200000,2303.067226
8.300000,2181.461119
8.400000,2575.007214
8.500000,2458.786734
8.600000,2574.964525
8.700000,2691.311799
8.800000,2473.400603
8.900000,2935.810748
9.000000,2612.526382
9.100000,2718.029380
9.200000,2744.236303
9.300000,2421.214423
9.400000,2810.361003
9.500000,2699.256267
9.600000,2855.625218
9.700000,2504.667598
9.800000,2392.372415
9.900000,2910.624084
10.000000,2770.301034
10.100000,2583.182597
10.200000,2615.158105
10.300000,2969.228532
10.400000,2398.222492
10.500000,2979.799762
10.600000,2357.621472
10.700000,2707.352245
10.800000,2465.852020
10.900000,2506.901495
11.000000,2272.199442
11.100000,2356.301982
11.200000,2370.960066
11.300000,2102.896772
11.400000,2511.211935
11.500000,2247.271628
11.600000,2280.845329
11.700000,2100.785344
11.800000,1866.211423
11.900000,2362.911524
12.000000,2777.956820
12.100000,2431.141128
12.200000,2297.772069
12.300000,2181.629278
12.400000,2212.969656
12.500000,2316.772153
12.600000,1807.985233
12.700000,2367.143924
12.800000,2187.443760
12.900000,2125.938306
13.000000,2049.862280
13.100000,1941.025672
13.200000,1976.311863
13.300000,2094.664347
13.400000,1837.573868
13.500000,1816.235476
13.600000,1984.051952
13.700000,2197.837542
13.800000,1721.634951
13.900000,1655.595314
14.000000,2042.070359
14.100000,1890.704852
14.200000,2006.163573
14.300000,1991.565112
14.400000,1933.398003
14.500000,2262.291474
14.600000,1573.324554
14.700000,1709.473220
14.800000,1865.416662
14.900000,1510.060763
15.000000,1875.889091
15.100000,2190.586806
15.200000,1758.498747
15.300000,1933.309089
15.400000,1632.295594
15.500000,1768.318914
15.600000,1873.339536
15.700000,1987.464066
15.800000,2404.819035
15.900000,2255.225770
16.000000,1917.113241
16.100000,2268.214831
16.200000,2302.670366
16.300000,2439.012066
16.400000,2518.618794
16.500000,1979.550836
16.600000,2084.974508
16.700000,2021.930999
16.800000,2217.361629
16.900000,2347.929407
17.000000,2437.714328
17.100000,2310.413092
17.200000,2197.239759
17.300000,2414.954089
17.400000,2173.122302
17.500000,2809.984220
17.600000,2082.393641
17.700000,2529.429038
17.800000,3007.513431
17.900000,2623.744880
18.000000,2639.838519
18.100000,2613.214310
18.200000,2594.612847
18.300000,2950.654880
18.400000,2215.996300
18.500000,3055.541876
18.600000,2340.492127
18.700000,2652.900108
18.800000,2606.183909
18.900000,2838.899347
19.000000,2290.925727
19.100000,2748.236485
19.200000,3131.581774
19.300000,2329.669921
