Time (s),Scaled Tension (kN)
0.000000,161.046611
0.100000,177.036876
0.200000,176.591723
0.300000,180.043595
0.400000,195.459762
0.500000,159.379305
0.600000,180.875184
0.700000,159.238900
0.800000,168.903317
0.900000,194.887218
1.000000,204.725554
1.100000,206.973174
1.200000,185.705817
1.300000,195.671477
1.400000,231.273828
1.500000,216.371767
1.600000,201.310560
1.700000,214.930001
1.800000,193.264231
1.900000,245.552404
2.000000,232.089869
2.100000,196.873210
2.200000,224.134992
2.300000,206.282110
2.400000,205.736673
2.500000,227.008871
2.600000,199.637507
2.700000,180.491191
2.800000,181.425681
2.900000,204.550157
3.000000,212.734327
3.100000,229.448205
3.200000,208.005528
3.300000,222.318777
3.400000,189.866012
3.500000,208.320943
3.600000,217.896727
3.700000,220.523357
3.800000,226.172516
3.900000,230.422310
4.000000,203.866757
4.100000,188.277882
4.200000,190.407071
4.300000,202.001496
4.400000,176.470412
4.500000,193.448544
4.600000,201.692101
4.700000,180.430480
4.800000,188.537880
4.900000,211.839360
5.000000,180.718970
5.100000,185.949271
5.200000,191.034441
5.300000,184.440346
5.400000,192.897698
5.500000,197.790124
5.600000,187.096840
5.700000,167.248841
5.800000,190.826390
5.900000,173.980714
6.000000,169.775705
6.100000,169.883485
6.200000,161.612668
6.300000,192.849009
6.400000,151.868917
6.500000,151.236584
6.600000,147.562548
6.700000,163.572978
6.800000,171.779658
6.900000,157.921503
7.000000,150.423243
7.100000,137.537708
7.200000,172.058006
7.300000,179.229140
7.400000,180.524836
7.500000,173.720388
7.600000,162.194944
7.700000,150.565301
7.800000,164.446250
7.900000,167.678525
8.000000,193.237970
8.100000,156.763372
8.200000,161.570357
8.300000,165.545847
8.400000,166.919313
8.500000,148.522662
8.600000,137.156069
8.700000,131.804253
8.800000,136.138243
8.900000,190.984169
9.000000,162.055965
9.100000,157.545728
9.200000,143.047434
9.300000,168.439794
9.400000,176.341329
9.500000,211.326920
9.600000,183.691951
9.700000,192.386612
9.800000,185.554901
9.900000,174.045627
10.000000,201.039818
10.100000,170.547188
10.200000,139.087258
10.300000,165.577913
10.400000,166.113979
10.500000,147.222247
10.600000,184.299067
10.700000,169.410038
10.800000,177.305653
10.900000,189.724856
11.000000,174.970932
11.100000,229.491849
11.200000,195.260360
11.300000,206.156083
11.400000,207.948459
11.500000,221.109477
11.600000,225.823567
11.700000,220.675588
11.800000,214.609205
11.900000,206.046896
12.000000,242.797598
12.100000,198.378955
12.200000,214.910172
12.300000,179.902778
12.400000,201.101361
