Time (s),Scaled Tension (kN)
0.000000,1448.664241
0.100000,1443.738134
0.200000,1714.917133
0.300000,1572.354557
0.400000,1719.389892
0.500000,1384.227640
0.600000,1484.530621
0.700000,1308.154141
0.800000,1352.032811
0.900000,1678.443604
1.000000,1409.471070
1.100000,1725.761103
1.200000,1347.038438
1.300000,1361.490481
1.400000,1417.180999
1.500000,1431.042819
1.600000,1479.481693
1.700000,1412.857050
1.800000,1270.443081
1.900000,1295.747285
2.000000,1272.905537
2.100000,1172.112261
2.200000,1186.275478
2.300000,1329.717631
2.400000,1038.421106
2.500000,1378.110334
2.600000,1186.511468
2.700000,1152.122683
2.800000,1298.327651
2.900000,1398.956141
3.000000,1318.048038
3.100000,1226.014600
3.200000,1336.096940
3.300000,1036.766949
3.400000,1089.690420
3.500000,1080.642281
3.600000,1272.206670
3.700000,1036.912345
3.800000,1159.146682
3.900000,1132.563503
4.000000,948.676933
4.100000,945.093570
4.200000,1139.196627
4.300000,923.132566
4.400000,1050.453410
4.500000,948.837785
4.600000,998.385652
4.700000,1056.496170
4.800000,1006.057327
4.900000,982.897803
5.000000,1121.960837
5.100000,1028.999988
5.200000,993.876148
5.300000,1000.376047
5.400000,1098.159355
5.500000,1186.031235
5.600000,1264.997002
5.700000,969.413420
5.800000,1384.380313
5.900000,958.351279
6.000000,1253.844754
6.100000,1017.200326
6.200000,1020.857008
6.300000,1022.018484
6.400000,1133.199802
6.500000,1235.353784
6.600000,1269.161068
6.700000,1115.484417
6.800000,1108.786831
6.900000,1139.552489
7.000000,1226.830803
7.100000,1287.133944
7.200000,1234.386581
7.300000,1397.639304
7.400000,1599.779194
7.500000,1268.707248
7.600000,1257.661530
7.700000,1436.700029
7.800000,1243.769737
7.900000,1418.441770
8.000000,1268.432617
8.100000,1564.961729
8.200000,1409.190360
8.300000,1315.546279
8.400000,1273.502031
8.500000,1358.733017
8.600000,1537.531872
8.700000,1332.728526
8.800000,1390.338987
8.900000,1383.143544
9.000000,1493.300633
9.100000,1483.182072
9.200000,1396.514580
9.300000,1499.043626
9.400000,1535.312839
9.500000,1490.661015
9.600000,1599.219795
9.700000,1634.689863
9.800000,1508.424995
9.900000,1483.571612
10.000000,1269.566312
10.100000,1386.779477
10.200000,1596.947710
10.300000,1374.536037
10.400000,1389.737624
10.500000,1761.374282
10.600000,1663.945186
10.700000,1515.571405
10.800000,1616.199928
10.900000,1217.798244
11.000000,1431.160345
11.100000,1424.265205
11.200000,1430.489034
11.300000,1384.379698
11.400000,1126.621423
11.500000,1443.866487
11.600000,1444.893272
11.700000,1535.422106
11.800000,1236.555516
11.900000,1268.275860
12.000000,966.161059
12.100000,1242.273720
12.200000,1370.291348
12.300000,1187.773379
12.400000,1471.814912
12.500000,1191.472967
12.600000,1250.211855
12.700000,1074.309322
12.800000,1246.350069
12.900000,958.483674
13.000000,1282.158815
13.100000,1263.465769
13.200000,1337.364543
13.300000,1074.067558
13.400000,1198.974340
13.500000,1259.976482
13.600000,1170.251583
13.700000,1033.355066
13.800000,829.439649
13.900000,1142.037740
14.000000,1052.066834
14.100000,954.682284
14.200000,1078.889829
14.300000,1033.112460
14.400000,870.662120
14.500000,796.211385
14.600000,888.304752
14.700000,1329.921392
14.800000,1186.666540
14.900000,1092.899801
15.000000,1086.396127
15.100000,1071.473120
15.200000,1208.475908
15.300000,1073.861046
15.400000,1150.381057
15.500000,1070.872574
15.600000,1315.660642
15.700000,1205.819553
15.800000,1211.307593
15.900000,1037.513285
16.000000,1192.763981
16.100000,1050.045663
16.200000,1030.413249
16.300000,1351.687976
16.400000,1030.011028
16.500000,1158.944193
16.600000,1200.135511
16.700000,1249.693093
16.800000,1195.455339
16.900000,1443.497647
17.000000,1128.540541
17.100000,1504.839204
17.200000,1424.784400
17.300000,1544.304558
17.400000,1212.119947
17.500000,1261.311349
17.600000,1518.027683
17.700000,1149.730471
17.800000,1159.399813
17.900000,1327.614288
18.000000,1366.667416
18.100000,1492.620159
18.200000,1339.310223
18.300000,1290.354786
18.400000,1425.981277
18.500000,1462.795334
18.600000,1514.984985
18.700000,1454.553358
