Time (s),Scaled Tension (kN)
0.000000,1249.338538
0.100000,1327.131857
0.200000,1281.458071
0.300000,1345.441082
0.400000,1139.196253
0.500000,1285.276670
0.600000,943.803954
0.700000,1138.569626
0.800000,1102.345782
0.900000,1223.234540
1.000000,1180.765631
1.100000,988.138200
1.200000,1011.120835
1.300000,1135.264694
1.400000,1111.531786
1.500000,1043.192913
1.600000,1018.971877
1.700000,1253.595389
1.800000,1073.074517
1.900000,1126.300423
2.000000,1365.593554
2.100000,938.160362
2.200000,893.295157
2.300000,1143.497687
2.400000,1058.008407
2.500000,999.651166
2.600000,938.411510
2.700000,999.071398
2.800000,1240.380312
2.900000,1114.868398
3.000000,1090.774945
3.100000,898.162419
3.200000,924.028429
3.300000,742.291995
3.400000,991.015367
3.500000,1248.393778
3.600000,1213.367462
3.700000,1080.649727
3.800000,1176.453017
3.900000,1087.318562
4.000000,1203.297392
4.100000,1223.204515
4.200000,997.931916
4.300000,1201.372528
4.400000,1313.271666
4.500000,1167.805676
4.600000,1218.252727
4.700000,1507.027920
4.800000,1210.150233
4.900000,1242.018315
5.000000,1147.814304
5.100000,1257.294539
5.200000,1307.453795
5.300000,1285.215871
5.400000,1150.706416
5.500000,1317.104553
5.600000,1528.637074
5.700000,1423.213480
5.800000,1500.001076
5.900000,1377.780809
6.000000,1507.179308
6.100000,1497.884619
6.200000,1333.254931
6.300000,1455.030468
6.400000,1357.693523
6.500000,1373.257228
6.600000,1468.473269
6.700000,1515.757640
6.800000,1308.130763
6.900000,1568.858654
7.000000,1483.191068
7.100000,1369.478522
7.200000,1305.560683
7.300000,1422.639941
7.400000,1444.945939
7.500000,1520.066111
7.600000,1479.081481
7.700000,1330.187782
7.800000,1504.706537
7.900000,1546.810846
8.000000,1593.998658
8.100000,1467.330884
8.200000,1724.888894
8.300000,1280.512425
8.400000,1675.564336
8.500000,1517.256291
8.600000,1563.526451
8.700000,1469.047035
8.800000,1560.239882
8.900000,1353.673598
9.000000,1234.423238
9.100000,1535.210460
9.200000,1340.017988
9.300000,1448.653849
9.400000,1517.647626
9.500000,1256.804445
9.600000,1469.120838
9.700000,1285.806681
9.800000,1341.762089
9.900000,1377.513551
10.000000,1212.567298
10.100000,1265.945462
10.200000,1480.482113
10.300000,1401.763667
10.400000,1277.938629
10.500000,1281.385481
10.600000,1165.062813
10.700000,1351.446574
10.800000,1126.589996
10.900000,1183.410200
11.000000,1257.252778
11.100000,1102.149763
11.200000,1296.128072
11.300000,912.738934
11.400000,1298.702659
11.500000,1091.165307
11.600000,1136.436792
11.700000,899.491218
11.800000,1038.444454
11.900000,1029.281007
12.000000,1021.370891
12.100000,1090.052248
12.200000,1207.658317
12.300000,1115.413498
12.400000,1130.859246
12.500000,925.428022
12.600000,945.404456
12.700000,1240.879211
12.800000,950.511192
12.900000,1212.952011
13.000000,1006.561813
13.100000,1047.893383
13.200000,1165.828509
13.300000,1202.739855
13.400000,1014.453318
13.500000,1040.828105
13.600000,1107.985832
13.700000,1177.565948
13.800000,1223.643805
13.900000,1140.281065
14.000000,1224.130010
14.100000,1374.847112
14.200000,1251.518915
14.300000,1212.451833
14.400000,1039.412960
14.500000,895.804901
14.600000,1229.920991
14.700000,1175.167185
14.800000,1154.969743
14.900000,1237.462582
15.000000,1261.172589
15.100000,1334.897698
15.200000,1269.595305
15.300000,1173.077973
15.400000,1385.150893
15.500000,1296.117520
15.600000,1409.647407
15.700000,1388.602419
15.800000,1317.576787
15.900000,1396.962653
16.000000,1438.135543
16.100000,1445.530284
16.200000,1415.848636
16.300000,1245.176539
16.400000,1421.795103
16.500000,1562.044811
16.600000,1400.879854
16.700000,1412.402911
16.800000,1534.993326
16.900000,1336.174357
17.000000,1281.006638
17.100000,1405.395484
17.200000,1399.489733
17.300000,1343.683790
17.400000,1483.756645
17.500000,1603.447531
17.600000,1486.658132
17.700000,1521.197793
17.800000,1741.380124
17.900000,1507.522145
18.000000,1583.119986
18.100000,1474.617963
18.200000,1433.979979
18.300000,1464.252234
18.400000,1476.216915
18.500000,1480.219873
18.600000,1722.647778
18.700000,1372.525387
18.800000,1361.109667
18.900000,1448.824583
19.000000,1430.993816
19.100000,1421.000733
19.200000,1543.996869
19.300000,1095.670128
19.400000,1068.653305
19.500000,1315.127471
19.600000,1528.941264
19.700000,1194.870981
19.800000,1016.362817
19.900000,1454.222249
20.000000,1376.124641
20.100000,1206.631883
20.200000,1215.240350
20.300000,1209.594169
20.400000,1344.976269
20.500000,1198.587621
20.600000,1306.302779
20.700000,864.436354
20.800000,1053.881520
20.900000,1030.196865
21.000000,1113.593689
21.100000,1042.244218
21.200000,1207.272110
21.300000,919.025828
21.400000,1132.355477
21.500000,1195.542457
21.600000,1339.435657
21.700000,1059.897340
21.800000,1151.755109
21.900000,894.945756
22.000000,896.605002
22.100000,1211.327388
22.200000,1100.067646
22.300000,1204.020992
22.400000,995.653640
22.500000,1097.810294
22.600000,1251.008450
22.700000,1096.062099
22.800000,1075.151487
22.900000,1048.233658
23.000000,890.100499
23.100000,1192.033581
23.200000,941.922986
23.300000,1099.353589
23.400000,896.439705
23.500000,1000.248197
23.600000,1230.668702
23.700000,1111.841466
23.800000,1307.799995
23.900000,1166.929133
24.000000,958.622345
24.100000,1257.796930
24.200000,1135.466499
24.300000,1281.478765
24.400000,1214.664922
24.500000,1014.878414
24.600000,1193.299013
24.700000,1400.572348
24.800000,1270.090057
24.900000,1205.954167
25.000000,1311.145548
25.100000,1239.250246
25.200000,1259.843781
25.300000,1111.408209
25.400000,1301.303604
25.500000,1410.081033
25.600000,1243.159083
25.700000,1514.801998
25.800000,1345.736765
25.900000,1363.286112
26.000000,1572.434649
26.100000,1390.380286
26.200000,1540.261785
26.300000,1428.578724
26.400000,1473.267375
26.500000,1485.252302
26.600000,1505.356815
26.700000,1206.088728
26.800000,1284.212251
26.900000,1565.282747
27.000000,1463.247362
27.100000,1457.222582
27.200000,1282.277365
27.300000,1371.574412
27.400000,1253.006748
27.500000,1512.325352
27.600000,1416.325230
27.700000,1392.087253
27.800000,1514.084162
27.900000,1588.561103
28.000000,1766.656758
28.100000,1388.346578
28.200000,1689.086629
28.300000,1645.097881
28.400000,1456.309883
28.500000,1519.543900
28.600000,1386.542037
28.700000,1501.559864
28.800000,1585.264930
28.900000,1504.358596
29.000000,1496.704345
29.100000,1354.893005
29.200000,1183.327375
29.300000,1337.340305
29.400000,1548.989953
29.500000,1205.336146
29.600000,1264.000631
29.700000,1411.508774
29.800000,1280.973964
29.900000,1285.280741
30.000000,1303.988920
30.100000,1180.388188
30.200000,1233.527473
30.300000,1392.613642
30.400000,1122.125620
30.500000,1095.404503
30.600000,1148.909800
30.700000,1259.630144
30.800000,1134.529189
30.900000,1079.626832
31.000000,1138.312461
31.100000,961.876193
31.200000,1158.053856
31.300000,1166.277452
31.400000,1056.780497
31.500000,1227.545791
31.600000,960.495366
31.700000,1247.861064
31.800000,1140.318739
31.900000,1101.759898
32.000000,1125.988432
32.100000,1075.138765
32.200000,1269.392236
32.300000,977.650195
32.400000,998.683705
32.500000,1181.444875
32.600000,971.634935
32.700000,1145.402362
32.800000,1232.231627
32.900000,937.153293
33.000000,1087.165061
33.100000,891.474733
33.200000,1127.044800
33.300000,1099.840568
33.400000,1099.588115
33.500000,998.722041
