Time (s),Scaled Tension (kN)
0.000000,1098.405710
0.100000,1058.320551
0.200000,1077.641620
0.300000,1071.406277
0.400000,1114.886621
0.500000,1214.286979
0.600000,1090.805812
0.700000,926.969903
0.800000,1224.573263
0.900000,1001.891405
1.000000,1057.465114
1.100000,1114.441814
1.200000,1124.283676
1.300000,1236.393193
1.400000,1153.495252
1.500000,1041.984334
1.600000,1387.457687
1.700000,1153.890054
1.800000,1190.575465
1.900000,1285.340561
2.000000,1267.498058
2.100000,1173.161844
2.200000,1436.846742
2.300000,1137.666153
2.400000,1160.162181
2.500000,1182.222007
2.600000,1284.933748
2.700000,953.571622
2.800000,907.597210
2.900000,1118.852895
3.000000,967.543498
3.100000,1150.382701
3.200000,1311.436321
3.300000,1138.585962
3.400000,1185.447965
3.500000,1371.432286
3.600000,1403.953593
3.700000,1159.257209
3.800000,1421.167901
3.900000,1480.596291
4.000000,1552.105500
4.100000,1551.440702
4.200000,1689.468659
4.300000,1340.614880
4.400000,1459.709373
4.500000,1357.189423
4.600000,1420.105218
4.700000,1590.811233
4.800000,1237.032426
4.900000,1304.579859
5.000000,1633.782380
5.100000,1594.093174
5.200000,1478.468140
5.300000,1615.792444
5.400000,1574.921702
5.500000,1670.201426
5.600000,1571.572576
5.700000,1699.812897
5.800000,1949.901075
5.900000,1685.140919
6.000000,1646.301462
6.100000,1685.960513
6.200000,1511.923815
6.300000,1830.824528
6.400000,1568.465316
6.500000,1464.383375
6.600000,1401.031029
6.700000,1609.618735
6.800000,1627.289760
6.900000,1356.382444
7.000000,1573.051751
7.100000,1275.170156
7.200000,1456.467409
7.300000,1568.695204
7.400000,1702.242697
7.500000,1443.795602
7.600000,1375.132365
7.700000,1454.185090
7.800000,1352.967270
7.900000,1620.451408
8.000000,1642.226702
8.100000,1509.195879
8.200000,1524.136837
8.300000,1377.248723
8.400000,1332.225863
8.500000,1222.482019
8.600000,1265.163315
8.700000,1041.375605
8.800000,1283.855367
8.900000,1259.294044
9.000000,1297.767516
9.100000,1284.056344
9.200000,1159.962632
9.300000,1161.383340
9.400000,1254.928039
9.500000,1260.878667
9.600000,1183.180460
9.700000,1236.779223
9.800000,1223.399801
9.900000,1090.964619
10.000000,1127.449935
10.100000,1204.752213
10.200000,1037.750522
10.300000,1170.500061
10.400000,1036.024192
10.500000,1204.741294
10.600000,1283.655450
10.700000,963.433201
10.800000,1044.992536
10.900000,981.608590
11.000000,1143.058130
11.100000,925.800144
11.200000,1169.131252
11.300000,964.661846
11.400000,1117.431307
11.500000,997.744929
11.600000,1288.532609
11.700000,1052.530659
11.800000,1205.318608
11.900000,1157.149099
12.000000,1152.021745
12.100000,1168.392494
12.200000,1073.138934
12.300000,1189.966253
12.400000,1374.216891
12.500000,1011.564548
12.600000,1287.595084
12.700000,1344.157706
12.800000,1077.416510
12.900000,1050.830535
13.000000,1224.023252
13.100000,1147.012671
13.200000,1467.865334
13.300000,1275.160200
13.400000,1195.845581
13.500000,1213.342641
13.600000,1457.098510
13.700000,1295.319347
13.800000,1386.555993
13.900000,1560.246968
14.000000,1270.669716
14.100000,1433.479497
14.200000,1427.082383
14.300000,1452.793158
14.400000,1499.193853
14.500000,1410.201789
14.600000,1444.367429
14.700000,1299.769235
14.800000,1301.253297
14.900000,1442.888473
15.000000,1683.284296
15.100000,1390.183112
15.200000,1374.552224
15.300000,1431.789396
15.400000,1602.196978
15.500000,1541.514150
15.600000,1588.498015
15.700000,1458.722321
15.800000,1578.839104
15.900000,1409.134100
16.000000,1618.972798
16.100000,1683.087477
16.200000,1450.039113
16.300000,1346.071447
16.400000,1696.535786
16.500000,1450.960169
16.600000,1691.308415
16.700000,1471.615360
16.800000,1495.899333
16.900000,1525.235110
17.000000,1358.066791
17.100000,1480.490756
17.200000,1428.850444
17.300000,1351.915711
17.400000,1567.416223
17.500000,1474.045454
17.600000,1512.873014
17.700000,1328.038588
17.800000,1653.163137
17.900000,1551.673047
18.000000,1575.617864
18.100000,1390.736159
18.200000,1237.482528
18.300000,1573.508217
18.400000,1346.612183
18.500000,1259.451995
18.600000,1280.871043
18.700000,1467.037169
18.800000,1241.447183
18.900000,1320.961425
19.000000,1354.801039
19.100000,1103.131895
19.200000,1143.823607
19.300000,1361.113400
19.400000,943.811124
19.500000,1221.430497
19.600000,1083.018426
19.700000,1172.107729
19.800000,1243.154455
19.900000,1129.281150
20.000000,1142.244469
20.100000,1061.152777
20.200000,1444.419451
20.300000,1324.841387
20.400000,934.712217
20.500000,1279.491974
20.600000,1042.195799
20.700000,1123.970759
20.800000,1010.689299
20.900000,1013.173026
21.000000,1237.035612
21.100000,1066.070193
21.200000,983.302690
21.300000,932.360022
21.400000,1008.770095
21.500000,958.995333
21.600000,1127.055644
21.700000,1069.676604
21.800000,1105.125891
21.900000,1277.203277
22.000000,1346.096093
22.100000,1105.143659
22.200000,1157.258481
22.300000,1472.654470
22.400000,1220.012606
22.500000,1086.621587
22.600000,992.925061
22.700000,1199.661327
22.800000,1261.548912
22.900000,1124.035316
23.000000,1193.869985
