Time (s),Scaled Tension (kN)
0.000000,172.860048
0.100000,152.248394
0.200000,166.203486
0.300000,157.366611
0.400000,164.578861
0.500000,173.170890
0.600000,161.698249
0.700000,140.216557
0.800000,172.214205
0.900000,147.897830
1.000000,148.337240
1.100000,154.834058
1.200000,163.006624
1.300000,177.435130
1.400000,165.276677
1.500000,159.778090
1.600000,198.132556
1.700000,169.376278
1.800000,186.634393
1.900000,190.288205
2.000000,198.808051
2.100000,165.870941
2.200000,198.909861
2.300000,166.238209
2.400000,172.045711
2.500000,167.469163
2.600000,175.915847
2.700000,129.114905
2.800000,122.808069
2.900000,154.540279
3.000000,128.964868
3.100000,155.631134
3.200000,181.693931
3.300000,156.852697
3.400000,179.675371
3.500000,201.025058
3.600000,191.259601
3.700000,169.528145
3.800000,191.990426
3.900000,207.235806
4.000000,223.164621
4.100000,214.767643
4.200000,232.745227
4.300000,179.976553
4.400000,203.405432
4.500000,181.500708
4.600000,189.244515
4.700000,205.780845
4.800000,158.762542
4.900000,166.814937
5.000000,216.205513
5.100000,210.207227
5.200000,203.364768
5.300000,217.281874
5.400000,214.663494
5.500000,217.505263
5.600000,217.256568
5.700000,234.718147
5.800000,274.758902
5.900000,238.290426
6.000000,237.992318
6.100000,235.445740
6.200000,206.376120
6.300000,243.734557
6.400000,212.306167
6.500000,191.234884
6.600000,184.878004
6.700000,207.230844
6.800000,218.428422
6.900000,167.314062
7.000000,210.806468
7.100000,167.201875
7.200000,187.194849
7.300000,216.895456
7.400000,232.147413
7.500000,209.238726
7.600000,201.499267
7.700000,219.253801
7.800000,200.531418
7.900000,226.323243
8.000000,230.778470
8.100000,219.465504
8.200000,207.347380
8.300000,188.979506
8.400000,182.967965
8.500000,157.752868
8.600000,172.742231
8.700000,134.570668
8.800000,171.471202
8.900000,173.220633
9.000000,170.684060
9.100000,183.001392
9.200000,153.748818
9.300000,171.702721
9.400000,182.124139
9.500000,172.081495
9.600000,190.995134
9.700000,183.063916
9.800000,177.996521
9.900000,160.404588
10.000000,170.391033
10.100000,177.870132
10.200000,158.302575
10.300000,168.013956
10.400000,155.395718
10.500000,165.511077
10.600000,163.049671
10.700000,135.752082
10.800000,131.214511
10.900000,139.468085
11.000000,150.647060
11.100000,134.617199
11.200000,170.490150
11.300000,137.718057
11.400000,169.034733
11.500000,150.112727
11.600000,197.274531
11.700000,160.883878
11.800000,176.197116
11.900000,179.626265
12.000000,171.898528
12.100000,169.783922
12.200000,158.945203
12.300000,171.611608
12.400000,196.990096
12.500000,135.283732
12.600000,174.582995
12.700000,182.442307
12.800000,149.329090
12.900000,152.577282
13.000000,164.771262
13.100000,157.224869
13.200000,199.592935
13.300000,178.156895
13.400000,169.521328
13.500000,179.448719
13.600000,202.371645
13.700000,186.466260
13.800000,198.105430
13.900000,228.187958
14.000000,169.298685
14.100000,206.247974
14.200000,201.174219
14.300000,191.542435
14.400000,205.025856
14.500000,193.232518
14.600000,195.212643
14.700000,158.942109
14.800000,180.846509
14.900000,184.536197
15.000000,220.112108
15.100000,189.489016
15.200000,180.900327
15.300000,198.739967
