Time (s),Scaled Tension (kN)
0.000000,194.288098
0.100000,192.701178
0.200000,222.657496
0.300000,212.647697
0.400000,219.502712
0.500000,183.765524
0.600000,210.908685
0.700000,183.756234
0.800000,186.856208
0.900000,231.108869
1.000000,204.728256
1.100000,253.551125
1.200000,208.268667
1.300000,211.043949
1.400000,213.910400
1.500000,214.119428
1.600000,206.344533
1.700000,198.834891
1.800000,174.705759
1.900000,179.395650
2.000000,180.000365
2.100000,163.579707
2.200000,171.818379
2.300000,172.462283
2.400000,151.740066
2.500000,180.540103
2.600000,170.559971
2.700000,174.038267
2.800000,187.529676
2.900000,206.617664
3.000000,190.582170
3.100000,177.638935
3.200000,204.723567
3.300000,178.741324
3.400000,166.021107
3.500000,176.933722
3.600000,187.946843
3.700000,149.861691
3.800000,161.442756
3.900000,162.697179
4.000000,137.080705
4.100000,129.187931
4.200000,147.552435
4.300000,129.152576
4.400000,151.136269
4.500000,140.708533
4.600000,145.886145
4.700000,160.002939
4.800000,163.000548
4.900000,159.394626
5.000000,174.104720
5.100000,172.162916
5.200000,157.092128
5.300000,162.228002
5.400000,171.996827
5.500000,173.069005
5.600000,184.211551
5.700000,137.679778
5.800000,205.745376
5.900000,137.303341
6.000000,183.595225
6.100000,145.756110
6.200000,148.709977
6.300000,142.406724
6.400000,160.419744
6.500000,176.703950
6.600000,183.355641
6.700000,170.185468
6.800000,165.495327
6.900000,171.262290
7.000000,176.428777
7.100000,198.280397
7.200000,196.749627
7.300000,218.027405
7.400000,230.938682
7.500000,185.234894
7.600000,175.307426
7.700000,209.339147
7.800000,166.635099
7.900000,192.204302
8.000000,173.750099
8.100000,205.937404
8.200000,188.507404
8.300000,178.991590
8.400000,159.394692
8.500000,186.385807
8.600000,194.845142
8.700000,194.054185
8.800000,195.595881
8.900000,187.709008
9.000000,210.976356
9.100000,213.139325
9.200000,215.449881
9.300000,220.305373
9.400000,224.024478
9.500000,222.231866
9.600000,223.397706
9.700000,229.517318
9.800000,211.748778
9.900000,193.450470
10.000000,184.625571
10.100000,177.584014
10.200000,214.952570
10.300000,175.062943
10.400000,191.414891
10.500000,242.823032
10.600000,221.662847
10.700000,208.109094
10.800000,228.073454
10.900000,180.912363
11.000000,220.744274
