Time (s),Scaled Tension (kN)
0.000000,1877.993366
0.100000,1830.492253
0.200000,1847.475665
0.300000,1848.367168
0.400000,1922.163940
0.500000,2102.482238
0.600000,1879.655034
0.700000,1593.211346
0.800000,2123.856622
0.900000,1727.351212
1.000000,1834.583398
1.100000,1935.631083
1.200000,1942.717395
1.300000,2139.123360
1.400000,1996.083905
1.500000,1787.707693
1.600000,2401.928811
1.700000,1990.821461
1.800000,2036.654737
1.900000,2215.237258
2.000000,2168.072625
2.100000,2033.386314
2.200000,2496.658586
2.300000,1963.942814
2.400000,1999.071130
2.500000,2048.623363
2.600000,2235.583384
2.700000,1661.175936
2.800000,1581.206246
2.900000,1944.625798
3.000000,1688.518454
3.100000,2004.226516
3.200000,2278.532371
3.300000,1979.530548
3.400000,2036.935210
3.500000,2366.567000
3.600000,2444.057561
3.700000,2001.016723
3.800000,2476.398828
3.900000,2569.340144
4.000000,2684.727409
4.100000,2695.785416
4.200000,2937.284415
4.300000,2337.698659
4.400000,2534.427852
4.500000,2367.631368
4.600000,2478.374079
4.700000,2785.426444
4.800000,2167.823912
4.900000,2287.103642
5.000000,2853.510630
5.100000,2785.287885
5.200000,2570.901730
5.300000,2817.006107
5.400000,2741.519342
5.500000,2922.295029
5.600000,2731.204753
5.700000,2954.463055
5.800000,3381.044879
5.900000,2920.728805
6.000000,2845.772958
6.100000,2926.503141
6.200000,2631.416641
6.300000,3195.520323
6.400000,2732.453014
6.500000,2561.398780
6.600000,2447.769050
6.700000,2819.802774
6.800000,2837.638326
6.900000,2386.927595
7.000000,2743.561534
7.100000,2229.445194
7.200000,2551.973721
7.300000,2726.150315
7.400000,2962.960216
7.500000,2494.958042
7.600000,2373.052139
7.700000,2500.397821
7.800000,2331.449085
7.900000,2812.753847
8.000000,2848.471730
8.100000,2606.872142
8.200000,2653.695947
8.300000,2395.571777
8.400000,2317.014962
8.500000,2141.063818
8.600000,2201.872566
8.700000,1823.595780
8.800000,2240.026298
8.900000,2189.775742
9.000000,2268.189797
9.100000,2223.460268
9.200000,2025.590965
9.300000,2001.946012
9.400000,2168.207165
9.500000,2194.526980
9.600000,2015.886871
9.700000,2131.595087
9.800000,2113.075317
9.900000,1881.865748
10.000000,1938.004237
10.100000,2077.062924
10.200000,1781.658992
10.300000,2025.067830
10.400000,1782.582669
10.500000,2095.216811
10.600000,2252.022828
10.700000,1670.558446
10.800000,1835.552406
10.900000,1700.375372
11.000000,1997.337753
11.100000,1599.174986
11.200000,2018.769268
11.300000,1670.052323
11.400000,1920.550871
11.500000,1716.044970
11.600000,2211.159577
11.700000,1806.553811
11.800000,2080.622716
11.900000,1982.074332
12.000000,1983.485552
12.100000,2018.373781
12.200000,1849.409103
12.300000,2057.564481
12.400000,2377.906178
12.500000,1764.678633
12.600000,2242.709581
12.700000,2340.949801
12.800000,1871.853975
12.900000,1815.469154
13.000000,2133.734456
13.100000,1995.340965
13.200000,2555.866626
13.300000,2213.315543
13.400000,2072.051233
13.500000,2091.417012
13.600000,2530.879983
13.700000,2240.228350
13.800000,2400.218353
13.900000,2693.144176
14.000000,2217.625500
14.100000,2479.330827
14.200000,2474.374304
14.300000,2538.447845
14.400000,2608.691222
14.500000,2453.285064
14.600000,2516.694652
14.700000,2289.343060
14.800000,2260.011534
14.900000,2529.524392
15.000000,2943.857592
15.100000,2419.930429
15.200000,2402.218542
15.300000,2487.091229
15.400000,2794.412755
15.500000,2696.395703
15.600000,2749.310184
15.700000,2532.088091
15.800000,2744.775825
15.900000,2439.133536
16.000000,2807.720537
16.100000,2926.852256
16.200000,2510.904642
16.300000,2345.875515
16.400000,2968.288934
16.500000,2530.675648
16.600000,2944.798781
16.700000,2573.697153
16.800000,2608.391990
16.900000,2669.449315
17.000000,2375.445026
17.100000,2588.709002
17.200000,2492.846399
17.300000,2345.567018
17.400000,2717.912763
17.500000,2556.192538
17.600000,2614.704607
17.700000,2301.342661
17.800000,2873.241914
17.900000,2695.213081
18.000000,2730.293367
18.100000,2409.630648
18.200000,2131.512052
18.300000,2746.803487
18.400000,2339.657385
18.500000,2183.526215
18.600000,2248.158926
18.700000,2546.929449
18.800000,2167.435730
18.900000,2323.492723
19.000000,2364.291306
19.100000,1915.514073
19.200000,1985.410978
19.300000,2358.688920
19.400000,1614.507862
19.500000,2107.614320
19.600000,1856.659689
19.700000,2016.961984
19.800000,2126.086579
19.900000,1950.584932
20.000000,1961.308384
20.100000,1820.171442
20.200000,2498.704019
20.300000,2304.002891
20.400000,1622.279974
20.500000,2223.569801
20.600000,1804.292938
20.700000,1942.300541
20.800000,1765.426243
20.900000,1749.815566
21.000000,2136.519544
21.100000,1853.053339
21.200000,1710.115858
21.300000,1608.112073
21.400000,1736.102478
21.500000,1638.846987
21.600000,1943.627664
21.700000,1821.032565
21.800000,1904.785992
21.900000,2215.724346
22.000000,2315.652448
22.100000,1917.874502
22.200000,1996.674046
22.300000,2533.768912
22.400000,2115.050423
22.500000,1891.335703
22.600000,1719.522414
22.700000,2089.698220
22.800000,2199.473789
22.900000,1951.007672
23.000000,2088.168364
23.100000,2116.352288
23.200000,2129.714815
23.300000,1737.026234
23.400000,2177.436504
23.500000,2549.383489
23.600000,2204.414894
23.700000,2404.963254
23.800000,2222.032409
23.900000,2468.321927
24.000000,2447.087506
24.100000,2262.904030
24.200000,2704.234008
24.300000,2634.265265
24.400000,2387.076185
24.500000,2547.149928
24.600000,2579.619003
24.700000,2612.167621
24.800000,2068.914613
24.900000,2646.322992
25.000000,2435.716404
25.100000,2458.594029
25.200000,3171.404824
25.300000,2735.397082
25.400000,2621.939690
25.500000,2340.741441
25.600000,3002.683143
25.700000,2510.726679
25.800000,2537.766848
25.900000,2814.282112
26.000000,3139.330444
26.100000,2910.307165
26.200000,2722.310336
26.300000,2835.482997
26.400000,2559.110326
26.500000,2656.630099
26.600000,2686.201171
26.700000,2806.901996
26.800000,2793.618326
26.900000,2641.285059
27.000000,2424.244678
27.100000,2732.303040
27.200000,2599.052768
27.300000,2355.957471
27.400000,2572.540611
27.500000,2577.897623
27.600000,2727.272533
27.700000,2547.059389
27.800000,2328.063805
27.900000,2598.460787
28.000000,2511.130065
28.100000,2585.604482
28.200000,2716.994414
28.300000,2600.138254
28.400000,2287.335287
28.500000,2131.606508
28.600000,2098.082463
28.700000,2404.922455
28.800000,2513.406375
28.900000,2095.187761
29.000000,1959.349778
29.100000,2393.764144
29.200000,2196.799596
29.300000,2165.803556
29.400000,1890.712985
29.500000,2240.993289
29.600000,1899.634117
29.700000,1842.518831
29.800000,2004.401108
29.900000,2022.106548
30.000000,1991.410243
30.100000,1725.305495
30.200000,2174.936016
30.300000,2209.275881
30.400000,1564.221137
30.500000,1958.771431
30.600000,1755.398523
30.700000,2085.462742
30.800000,1774.299635
30.900000,1791.805766
31.000000,1775.934496
31.100000,2053.281112
31.200000,1625.677649
31.300000,1921.318238
31.400000,2084.150548
31.500000,2154.284446
31.600000,2390.965601
31.700000,1940.546669
31.800000,2215.503232
31.900000,1917.333033
32.000000,2301.261593
32.100000,2019.854999
32.200000,1925.205657
32.300000,2289.735862
32.400000,1934.487278
32.500000,1756.628019
32.600000,1956.960925
32.700000,2155.382318
32.800000,2242.884003
32.900000,2048.447972
33.000000,2472.764405
33.100000,1874.094398
33.200000,2173.456388
33.300000,2206.964423
33.400000,2238.028715
33.500000,2328.004628
33.600000,2478.798854
33.700000,2214.805542
33.800000,2443.830188
33.900000,2486.551291
34.000000,2247.261126
34.100000,2466.519193
34.200000,2485.735445
34.300000,2403.470380
34.400000,2462.647912
34.500000,2445.227661
34.600000,2353.974586
34.700000,2679.631835
34.800000,2219.630185
34.900000,2430.883856
35.000000,3049.319950
35.100000,2361.418330
35.200000,2302.895824
35.300000,2831.460402
35.400000,2310.419927
35.500000,2691.738953
35.600000,3171.410376
35.700000,2431.184063
35.800000,2314.725414
35.900000,2557.818485
36.000000,2912.271199
36.100000,3009.943977
