Time (s),Scaled Tension (kN)
0.000000,589.518300
0.100000,623.769881
0.200000,596.773240
0.300000,630.080104
0.400000,541.086002
0.500000,595.112172
0.600000,451.160415
0.700000,533.212353
0.800000,510.110694
0.900000,565.241725
1.000000,553.395545
1.100000,464.230724
1.200000,472.185438
1.300000,527.773222
1.400000,520.522914
1.500000,489.801662
1.600000,474.385021
1.700000,598.713004
1.800000,512.011948
1.900000,537.885824
2.000000,642.772554
2.100000,449.672949
2.200000,431.231838
2.300000,534.827165
2.400000,511.694296
2.500000,468.339624
2.600000,439.748494
2.700000,467.191660
2.800000,580.222713
2.900000,517.755162
3.000000,501.117034
3.100000,426.498247
3.200000,436.607309
3.300000,356.481868
3.400000,469.729604
3.500000,593.595256
3.600000,579.372384
3.700000,510.023061
3.800000,564.321708
3.900000,520.495643
4.000000,573.054609
4.100000,572.211572
4.200000,477.804398
4.300000,563.957791
4.400000,618.865514
4.500000,553.065862
4.600000,559.604781
4.700000,694.762420
4.800000,566.066861
4.900000,573.394422
5.000000,534.983725
5.100000,582.198773
5.200000,605.331440
5.300000,594.272452
5.400000,532.330038
5.500000,608.897847
5.600000,713.097328
5.700000,665.333703
5.800000,700.483790
5.900000,646.092723
6.000000,704.628004
6.100000,706.161410
6.200000,626.122463
6.300000,674.405608
6.400000,638.242798
6.500000,638.848516
6.600000,679.939401
6.700000,705.703953
6.800000,604.663267
6.900000,720.718866
7.000000,675.772120
7.100000,629.584703
7.200000,605.650809
7.300000,649.785562
7.400000,669.245339
7.500000,704.399709
7.600000,688.177672
7.700000,628.398985
7.800000,704.624560
7.900000,729.459019
8.000000,740.231313
8.100000,688.634361
8.200000,802.000749
8.300000,598.019878
8.400000,780.440169
8.500000,713.809482
8.600000,721.975518
8.700000,680.165936
8.800000,717.167107
8.900000,620.735734
9.000000,562.427347
9.100000,701.136892
9.200000,612.292068
9.300000,675.471694
9.400000,700.188062
9.500000,585.458779
9.600000,687.424806
9.700000,599.318775
9.800000,627.432494
9.900000,648.105778
10.000000,579.469817
10.100000,600.714691
10.200000,694.085566
10.300000,656.881265
10.400000,601.308043
10.500000,599.778256
10.600000,540.491047
10.700000,625.910316
10.800000,519.414927
10.900000,548.506671
11.000000,578.380963
11.100000,522.727809
11.200000,598.644382
11.300000,423.817807
11.400000,602.796549
11.500000,515.590922
11.600000,542.963475
11.700000,429.929641
11.800000,489.090546
11.900000,496.580406
12.000000,484.053043
12.100000,518.475953
12.200000,570.638115
12.300000,528.974268
12.400000,537.191452
12.500000,437.738697
12.600000,446.142164
12.700000,576.507751
12.800000,446.458589
12.900000,561.708924
13.000000,470.934922
13.100000,491.266513
13.200000,542.607756
13.300000,560.757681
13.400000,470.188656
13.500000,491.185931
13.600000,525.145226
13.700000,559.231449
13.800000,575.258370
13.900000,539.518301
14.000000,577.663032
14.100000,649.265916
14.200000,595.728221
14.300000,570.638502
14.400000,497.496782
14.500000,428.070359
14.600000,573.241546
14.700000,546.448246
14.800000,539.916114
14.900000,573.589431
15.000000,592.067819
15.100000,611.474376
15.200000,589.270025
15.300000,543.315881
15.400000,638.032524
15.500000,604.383149
15.600000,657.734365
15.700000,662.512109
15.800000,619.208583
15.900000,651.557403
16.000000,676.447418
16.100000,669.366092
16.200000,663.885022
16.300000,587.017919
16.400000,666.953166
16.500000,727.860937
16.600000,647.579699
16.700000,652.149684
16.800000,702.260312
16.900000,611.162223
17.000000,592.363920
17.100000,640.980827
17.200000,642.959057
17.300000,617.121472
17.400000,688.006173
17.500000,748.827553
17.600000,685.725945
17.700000,700.768221
17.800000,807.822410
17.900000,705.660420
18.000000,740.649426
18.100000,689.350000
18.200000,671.472438
18.300000,685.907997
18.400000,692.205904
18.500000,678.803390
18.600000,791.171063
18.700000,636.005505
18.800000,624.320646
18.900000,673.618996
19.000000,654.928567
19.100000,653.256430
19.200000,711.390597
19.300000,508.643364
19.400000,493.132022
19.500000,611.021604
19.600000,714.619572
19.700000,562.303951
19.800000,482.465791
19.900000,685.914800
20.000000,646.270613
20.100000,569.968435
20.200000,575.771906
20.300000,574.474007
20.400000,639.688952
20.500000,565.690068
20.600000,612.753552
20.700000,407.069132
20.800000,487.307271
20.900000,480.330600
21.000000,517.079690
21.100000,480.425580
21.200000,558.566110
21.300000,434.427397
21.400000,531.007620
21.500000,561.915459
21.600000,627.194796
21.700000,501.578507
21.800000,544.081122
21.900000,428.140767
22.000000,442.318157
22.100000,574.324308
22.200000,522.962031
22.300000,564.632356
