Time (s),Scaled Tension (kN)
0.000000,176.479779
0.100000,169.708775
0.200000,164.637364
0.300000,149.786529
0.400000,169.463135
0.500000,149.104201
0.600000,150.565969
0.700000,178.874428
0.800000,151.918372
0.900000,179.526774
1.000000,160.271579
1.100000,159.927377
1.200000,148.072599
1.300000,178.845412
1.400000,177.195356
1.500000,196.681468
1.600000,167.878008
1.700000,178.798331
1.800000,220.297492
1.900000,213.235684
2.000000,165.197212
2.100000,198.137970
2.200000,155.702634
2.300000,180.631419
2.400000,143.111611
2.500000,184.614053
2.600000,161.176875
2.700000,190.435523
2.800000,164.474945
2.900000,180.500806
3.000000,184.880815
3.100000,212.212852
3.200000,223.469343
3.300000,206.407824
3.400000,208.141115
3.500000,245.220401
3.600000,200.832503
3.700000,216.156909
3.800000,227.575180
3.900000,248.351290
4.000000,216.961010
4.100000,214.235641
4.200000,195.229099
4.300000,200.658665
4.400000,210.446251
4.500000,194.477525
4.600000,199.419752
4.700000,185.497143
4.800000,177.442664
4.900000,206.239449
5.000000,190.291856
5.100000,178.780894
5.200000,201.761876
5.300000,202.534183
5.400000,192.685744
5.500000,217.243594
5.600000,218.218354
5.700000,214.034248
5.800000,205.865108
5.900000,211.663438
6.000000,209.600477
6.100000,205.995986
6.200000,182.637935
6.300000,197.149200
6.400000,179.251257
6.500000,179.161897
6.600000,184.140649
6.700000,192.068064
6.800000,188.318736
6.900000,176.972538
7.000000,196.837243
7.100000,183.016913
7.200000,160.218922
7.300000,188.889544
7.400000,180.668839
7.500000,205.736259
7.600000,186.564424
7.700000,193.769099
7.800000,182.765106
7.900000,185.944860
8.000000,170.141055
8.100000,203.083538
8.200000,160.688805
8.300000,175.231862
8.400000,151.657940
8.500000,152.456952
8.600000,143.562950
8.700000,163.010711
8.800000,152.668159
8.900000,138.046944
9.000000,145.604628
9.100000,163.583540
9.200000,148.674436
9.300000,170.146048
9.400000,180.226441
9.500000,206.383933
9.600000,177.272521
9.700000,178.587811
9.800000,181.062631
9.900000,170.462360
10.000000,136.983110
10.100000,167.054103
10.200000,162.895275
10.300000,147.301995
10.400000,131.505422
10.500000,124.525297
10.600000,157.469668
10.700000,165.596523
10.800000,180.708576
10.900000,165.277100
11.000000,165.387106
11.100000,146.933869
11.200000,159.778403
11.300000,159.430369
11.400000,172.855864
11.500000,194.864947
11.600000,194.184979
11.700000,205.464254
11.800000,191.883531
11.900000,207.547526
12.000000,187.838778
12.100000,163.178092
12.200000,199.041453
12.300000,184.537833
12.400000,183.198400
12.500000,191.719772
12.600000,195.505969
12.700000,160.880824
12.800000,184.989305
12.900000,198.044289
13.000000,197.747856
13.100000,221.029198
13.200000,207.136563
13.300000,232.581210
13.400000,179.650911
13.500000,210.532229
13.600000,206.854214
13.700000,238.583139
13.800000,195.942605
13.900000,231.739110
14.000000,209.649843
14.100000,203.093680
14.200000,193.782100
14.300000,195.931611
14.400000,210.940206
14.500000,182.316104
14.600000,201.394899
14.700000,211.366933
14.800000,193.999877
14.900000,193.886729
15.000000,211.764365
15.100000,198.942360
15.200000,210.349611
15.300000,197.846535
15.400000,224.033985
15.500000,208.634784
15.600000,223.973748
15.700000,210.885137
15.800000,234.947473
15.900000,214.888828
16.000000,202.558806
16.100000,213.830246
16.200000,213.743897
16.300000,201.132319
16.400000,172.511062
16.500000,218.171928
16.600000,188.191805
16.700000,175.379085
16.800000,167.503158
16.900000,176.640439
17.000000,160.005676
17.100000,195.468227
17.200000,191.289368
17.300000,165.251389
17.400000,192.143181
17.500000,200.542671
17.600000,221.939960
17.700000,204.261488
17.800000,188.091334
17.900000,177.139544
18.000000,138.449260
18.100000,174.623739
18.200000,166.608351
18.300000,167.546468
18.400000,156.645150
18.500000,135.981330
18.600000,141.636335
18.700000,159.849066
18.800000,156.070141
18.900000,176.081709
19.000000,151.554515
19.100000,134.734758
19.200000,165.053874
19.300000,168.992337
19.400000,161.025061
19.500000,170.735944
19.600000,196.101948
19.700000,213.815163
19.800000,179.846990
19.900000,169.751746
20.000000,137.023509
20.100000,177.519531
20.200000,151.133627
20.300000,145.771479
20.400000,139.820090
20.500000,131.448457
20.600000,168.244179
20.700000,115.249864
20.800000,141.836404
20.900000,168.576161
21.000000,155.522342
21.100000,165.925378
21.200000,173.260414
21.300000,170.771990
21.400000,171.949518
21.500000,202.481954
21.600000,221.772517
21.700000,171.492432
21.800000,184.674945
21.900000,174.640170
22.000000,175.237901
22.100000,201.120703
22.200000,202.931359
22.300000,176.435475
22.400000,179.981807
22.500000,175.705754
22.600000,169.547912
22.700000,201.719779
22.800000,163.137289
22.900000,194.944476
23.000000,189.780458
23.100000,178.372522
23.200000,176.487070
23.300000,198.778255
23.400000,236.282224
23.500000,214.886821
23.600000,236.201701
23.700000,194.200519
23.800000,234.309413
23.900000,197.268060
24.000000,227.237832
24.100000,213.147120
24.200000,207.328330
24.300000,212.037272
24.400000,189.734162
24.500000,174.232783
24.600000,199.481520
24.700000,180.960969
24.800000,249.532197
24.900000,190.495986
25.000000,187.620589
25.100000,205.549721
25.200000,180.276304
25.300000,187.015991
25.400000,218.519688
25.500000,231.188601
25.600000,225.380401
25.700000,211.671605
25.800000,237.793296
25.900000,214.788723
26.000000,185.390341
26.100000,238.698415
26.200000,200.955006
26.300000,183.818293
