Time (s),Scaled Tension (kN)
0.000000,2834.859135
0.100000,2717.986367
0.200000,2861.019514
0.300000,3021.000712
0.400000,2738.058907
0.500000,2723.597766
0.600000,3100.123648
0.700000,2910.757270
0.800000,2662.004202
0.900000,2770.562821
1.000000,2629.980701
1.100000,2558.316354
1.200000,2767.309513
1.300000,2199.903097
1.400000,2340.499760
1.500000,2503.316980
1.600000,2379.463978
1.700000,2660.502011
1.800000,2433.246480
1.900000,2375.335295
2.000000,2962.169011
2.100000,2576.601609
2.200000,2655.549899
2.300000,2442.438370
2.400000,2579.400509
2.500000,2623.758698
2.600000,2317.557336
2.700000,2584.885542
2.800000,2366.300523
2.900000,2307.402577
3.000000,2233.651496
3.100000,2617.870900
3.200000,2299.728273
3.300000,2070.433759
3.400000,2371.180847
3.500000,2037.845787
3.600000,2187.101782
3.700000,1737.190371
3.800000,1937.448194
3.900000,2278.764481
4.000000,2414.153938
4.100000,2199.772418
4.200000,2202.350384
4.300000,2099.895294
4.400000,1836.843411
4.500000,2008.285000
4.600000,2016.446011
4.700000,2182.470829
4.800000,2137.918315
4.900000,1673.284247
5.000000,1964.121163
5.100000,1836.763991
5.200000,1758.048518
5.300000,1988.558682
5.400000,2027.966640
5.500000,2003.314657
5.600000,1687.009172
5.700000,1862.242737
5.800000,1982.045486
5.900000,2092.294983
6.000000,1875.510088
6.100000,1792.113464
6.200000,1804.897142
6.300000,1668.898957
6.400000,2138.830366
6.500000,2213.994360
6.600000,1915.993297
6.700000,2233.516378
6.800000,2022.013727
6.900000,1847.860156
7.000000,2024.656034
7.100000,2281.500782
7.200000,1953.151563
7.300000,2224.208240
7.400000,1510.345375
7.500000,2160.221840
7.600000,2001.317333
7.700000,2016.588819
7.800000,2227.066394
7.900000,1828.979203
8.000000,2174.801514
8.100000,2333.204371
8.200000,2596.642555
8.300000,2336.947488
8.400000,2227.073119
8.500000,2307.815353
8.600000,2628.954661
8.700000,2481.474469
8.800000,2289.405991
8.900000,2501.544933
9.000000,2425.509578
9.100000,2605.905444
9.200000,2315.393308
9.300000,2374.956222
9.400000,2414.231135
9.500000,2191.175620
9.600000,2583.543404
9.700000,2520.307993
9.800000,2639.507096
9.900000,2604.886388
10.000000,2434.381616
10.100000,2489.570155
10.200000,2754.232399
10.300000,2578.769909
10.400000,2771.080617
10.500000,2786.732720
10.600000,3148.809396
10.700000,2716.199456
10.800000,2732.109682
10.900000,2757.378625
11.000000,2271.046555
11.100000,2647.052027
11.200000,2676.729409
11.300000,3128.526705
11.400000,2575.661613
11.500000,2683.601214
11.600000,2712.555360
11.700000,2383.098954
11.800000,2866.880944
11.900000,2836.374622
12.000000,2853.466717
12.100000,2519.112242
12.200000,2952.441937
12.300000,2299.180408
12.400000,2801.413449
12.500000,2968.445197
12.600000,2361.557226
12.700000,2357.142569
12.800000,2475.863999
12.900000,2325.866170
13.000000,2069.903151
13.100000,2355.200576
13.200000,2144.618941
13.300000,2367.979657
13.400000,2033.543360
13.500000,2564.555916
13.600000,2097.364031
13.700000,2075.366610
13.800000,2382.571518
13.900000,1977.652720
14.000000,2222.785505
14.100000,2509.483911
14.200000,1848.690254
14.300000,2204.426626
14.400000,2184.504365
14.500000,2269.554776
14.600000,1782.496714
14.700000,1713.090418
14.800000,2178.891382
14.900000,1985.071841
15.000000,1932.940605
15.100000,1868.356375
15.200000,1706.443337
15.300000,1841.404803
15.400000,1979.035645
15.500000,1749.853170
15.600000,2198.190747
15.700000,2067.438602
15.800000,1697.249540
15.900000,2030.556912
16.000000,1629.208903
16.100000,2217.939014
16.200000,2143.658036
16.300000,1748.247995
16.400000,2231.325940
16.500000,2185.476543
16.600000,2215.360297
16.700000,2385.307099
16.800000,1948.419398
16.900000,1848.947899
17.000000,1810.737240
17.100000,1801.918188
17.200000,1946.128493
17.300000,2034.427863
17.400000,2010.872142
17.500000,2170.866657
17.600000,1980.371427
17.700000,2381.937004
17.800000,2043.762082
17.900000,2682.605322
18.000000,2367.653944
18.100000,2168.707045
18.200000,2142.683071
18.300000,2372.969828
18.400000,2282.358921
18.500000,2573.949689
18.600000,2449.947075
18.700000,2380.304460
18.800000,2262.408529
18.900000,2061.182245
19.000000,2324.755032
19.100000,2525.100058
19.200000,2438.817802
19.300000,2203.393517
19.400000,2422.635429
19.500000,2584.395695
19.600000,2343.125576
19.700000,2613.623039
19.800000,2618.967539
19.900000,2469.004093
20.000000,2749.737884
20.100000,2796.864368
20.200000,2950.912076
20.300000,2980.715717
20.400000,2480.134362
20.500000,2566.979933
20.600000,2815.414818
20.700000,2801.614242
20.800000,2748.561507
20.900000,3535.413649
21.000000,2721.585763
21.100000,2838.502716
21.200000,2784.002345
21.300000,2784.122445
21.400000,2531.038371
21.500000,2814.810738
21.600000,2426.471891
21.700000,2584.618423
21.800000,2494.603597
21.900000,2751.615107
22.000000,3055.001445
22.100000,2288.062262
22.200000,2808.912212
22.300000,2327.063626
22.400000,2507.813293
22.500000,2793.887802
22.600000,2560.873415
22.700000,2282.180483
22.800000,2359.133770
22.900000,2647.160077
23.000000,2194.414306
23.100000,2304.152130
23.200000,2289.604353
23.300000,2238.618978
23.400000,2621.038718
23.500000,2411.729174
23.600000,1870.956537
23.700000,2207.400657
23.800000,2086.232017
23.900000,2436.037325
24.000000,2015.118979
24.100000,2154.040149
24.200000,2251.761217
24.300000,2289.335900
24.400000,1871.039267
24.500000,1990.511585
24.600000,1985.763929
24.700000,1876.669388
24.800000,2366.361555
24.900000,1974.769205
25.000000,1690.167510
25.100000,2117.050481
25.200000,2205.914695
25.300000,2077.818702
25.400000,1597.901579
25.500000,1696.001024
25.600000,2184.650597
25.700000,1748.634369
25.800000,1948.369145
25.900000,2066.280805
26.000000,1776.357110
26.100000,1948.944849
26.200000,1350.460232
26.300000,1740.119562
26.400000,1949.742651
26.500000,1679.957710
26.600000,2310.133076
26.700000,1653.868473
26.800000,1849.625331
26.900000,2043.063740
27.000000,2291.851953
27.100000,1692.665416
27.200000,2140.338461
27.300000,1956.822391
27.400000,1847.750055
27.500000,2116.858341
27.600000,2198.135873
27.700000,1993.311399
27.800000,2163.782675
27.900000,2097.260048
28.000000,2263.138047
28.100000,2403.063446
28.200000,2664.605577
28.300000,2142.636377
28.400000,2762.821894
28.500000,1938.491844
28.600000,2286.525222
28.700000,2545.501786
28.800000,2413.561805
28.900000,2186.307209
29.000000,2385.177712
29.100000,2427.436237
29.200000,2304.914455
29.300000,2645.803590
29.400000,2534.769381
29.500000,2344.478902
29.600000,2742.059181
29.700000,2606.413519
29.800000,2771.854737
29.900000,2776.614003
30.000000,2476.682237
30.100000,2636.636409
30.200000,2870.383972
30.300000,2833.572417
30.400000,2773.432157
30.500000,2735.752733
30.600000,3000.798521
30.700000,2609.962961
30.800000,2866.953984
30.900000,2667.059287
31.000000,2618.719052
31.100000,2899.125176
31.200000,2853.172929
31.300000,2801.375989
31.400000,2868.926585
31.500000,2552.036639
31.600000,2699.804492
31.700000,2543.638944
31.800000,2666.672146
31.900000,2604.266248
32.000000,2667.460100
32.100000,2790.440948
32.200000,2476.323633
32.300000,3071.355870
32.400000,2412.235484
32.500000,2250.205896
32.600000,2735.397977
32.700000,2656.193127
32.800000,2529.207652
32.900000,2564.432887
33.000000,2432.009195
33.100000,2197.894956
33.200000,2290.018659
33.300000,2184.502461
33.400000,2430.129238
33.500000,2166.604768
33.600000,2007.785958
33.700000,2117.132961
33.800000,2258.103405
33.900000,2087.196629
34.000000,2033.465626
34.100000,2235.023067
34.200000,2245.594934
34.300000,2114.039361
34.400000,2088.838313
34.500000,2092.078724
34.600000,1674.675916
34.700000,1802.535671
34.800000,1797.551955
34.900000,1910.984294
35.000000,1936.981118
35.100000,2109.951412
35.200000,2067.099307
35.300000,1856.667381
35.400000,1816.784258
35.500000,1530.178909
35.600000,1827.718983
35.700000,1831.211859
35.800000,1889.323484
35.900000,1756.668610
36.000000,2039.798853
36.100000,2290.045578
36.200000,1958.098768
36.300000,2022.981644
36.400000,2184.509560
36.500000,1905.753574
36.600000,2032.245780
36.700000,1941.094015
36.800000,1970.320594
36.900000,1766.873353
37.000000,1951.607801
37.100000,2129.053171
37.200000,2185.352956
37.300000,2088.258061
37.400000,2486.301545
37.500000,1855.171307
37.600000,2198.309959
37.700000,2179.119584
37.800000,2551.887935
37.900000,2108.743788
38.000000,2096.987533
38.100000,2135.663911
38.200000,1987.837048
38.300000,2214.739697
38.400000,2253.152504
38.500000,2432.361811
38.600000,2526.441036
38.700000,2850.480906
38.800000,2598.539883
38.900000,2258.442655
39.000000,2250.331937
39.100000,2481.738089
39.200000,2249.616382
39.300000,2810.586929
39.400000,2679.132517
39.500000,2401.986339
39.600000,2117.533176
39.700000,2785.067813
39.800000,2628.360316
39.900000,2854.214853
40.000000,2306.548783
40.100000,2608.305081
40.200000,2783.203867
40.300000,2787.255913
40.400000,2708.278584
40.500000,2843.232523
40.600000,2466.491824
40.700000,2767.771711
40.800000,2718.207741
40.900000,2777.736678
41.000000,2865.473218
41.100000,2442.672254
41.200000,2339.222435
41.300000,2966.533068
41.400000,2644.869438
41.500000,2498.923999
41.600000,2924.139998
41.700000,2654.648987
41.800000,2933.907440
41.900000,2675.064873
42.000000,3081.884569
42.100000,3046.904368
42.200000,2576.924512
42.300000,2787.535596
42.400000,2692.596387
42.500000,2767.179879
42.600000,2445.590524
42.700000,2591.910444
42.800000,2660.548436
42.900000,2047.562496
43.000000,2142.756361
43.100000,1951.363286
43.200000,2269.302617
43.300000,2370.122094
43.400000,2521.366189
43.500000,2238.720167
43.600000,2515.020526
43.700000,1991.331525
43.800000,1874.402456
43.900000,2214.232771
44.000000,2297.326622
44.100000,2232.415928
44.200000,1771.596953
44.300000,2085.667468
44.400000,1897.408095
44.500000,2217.112594
