Time (s),Scaled Tension (kN)
0.000000,188.882918
0.100000,197.054211
0.200000,182.191159
0.300000,196.418031
0.400000,177.404635
0.500000,177.707275
0.600000,151.186169
0.700000,166.234410
0.800000,151.975592
0.900000,167.457768
1.000000,173.011995
1.100000,146.416642
1.200000,145.667498
1.300000,160.064489
1.400000,162.247144
1.500000,154.144706
1.600000,144.654789
1.700000,200.029181
1.800000,170.515799
1.900000,179.671361
2.000000,204.117204
2.100000,152.051039
2.200000,149.256832
2.300000,165.940947
2.400000,178.164061
2.500000,146.222669
2.600000,137.410832
2.700000,144.857058
2.800000,180.120720
2.900000,156.405331
3.000000,145.061465
3.100000,139.717673
3.200000,140.564604
3.300000,121.316272
3.400000,152.904223
3.500000,195.350264
3.600000,193.423313
3.700000,163.530006
3.800000,191.303179
3.900000,175.245176
4.000000,189.611986
4.100000,177.660636
4.200000,160.981550
4.300000,177.353103
4.400000,197.349470
4.500000,179.508589
4.600000,161.901673
4.700000,203.945426
4.800000,175.709132
4.900000,169.258909
5.000000,163.845434
5.100000,173.901147
5.200000,180.701600
5.300000,176.512731
5.400000,158.409678
5.500000,180.717478
5.600000,219.106901
5.700000,206.065078
5.800000,216.091114
5.900000,202.407390
6.000000,218.282841
6.100000,225.528804
6.200000,197.195560
6.300000,202.191791
6.400000,201.750654
6.500000,194.255477
6.600000,203.041210
6.700000,215.236278
6.800000,179.360518
6.900000,208.588299
7.000000,189.025601
7.100000,182.750746
7.200000,182.187738
7.300000,183.649700
7.400000,200.079989
7.500000,211.010130
7.600000,209.369646
7.700000,202.174326
7.800000,219.609298
7.900000,233.234264
8.000000,223.569564
8.100000,216.364359
8.200000,243.368614
8.300000,184.522362
8.400000,238.416373
8.500000,226.275856
8.600000,213.296129
8.700000,203.063349
8.800000,208.038143
8.900000,178.327982
9.000000,157.319764
9.100000,198.086747
9.200000,173.340260
9.300000,207.183481
9.400000,206.156907
9.500000,178.929668
9.600000,213.632728
9.700000,183.569996
9.800000,194.529443
9.900000,205.493456
10.000000,193.996573
10.100000,196.304684
10.200000,217.250074
10.300000,205.261413
10.400000,190.714031
10.500000,186.622192
10.600000,162.606939
10.700000,187.089999
10.800000,152.519510
10.900000,164.442719
11.000000,168.343758
11.100000,170.521541
11.200000,177.026674
11.300000,127.951215
11.400000,181.708909
11.500000,166.005414
11.600000,181.634498
11.700000,144.017281
11.800000,155.662246
11.900000,171.543128
12.000000,157.493199
12.100000,170.821337
12.200000,183.731997
12.300000,172.508970
12.400000,176.201759
12.500000,141.464545
12.600000,142.989994
12.700000,174.422522
12.800000,140.702680
12.900000,167.831192
13.000000,146.294680
13.100000,153.754621
13.200000,165.288292
13.300000,171.939765
13.400000,140.954710
13.500000,157.441228
13.600000,170.912190
13.700000,183.264299
13.800000,181.877107
13.900000,174.529251
14.000000,185.129811
14.100000,208.624817
14.200000,196.784907
14.300000,181.151439
14.400000,167.426780
14.500000,143.284809
14.600000,175.549418
14.700000,165.872798
14.800000,167.201382
14.900000,171.997009
15.000000,186.236957
15.100000,174.902250
15.200000,177.612564
15.300000,162.419686
15.400000,186.658592
15.500000,185.419784
15.600000,202.263160
15.700000,220.577934
15.800000,195.532736
15.900000,200.065545
16.000000,214.273242
16.100000,199.941827
16.200000,207.913458
16.300000,187.469591
16.400000,209.195726
16.500000,222.695701
16.600000,192.142716
16.700000,192.617202
16.800000,199.845588
16.900000,173.758595
17.000000,175.989846
17.100000,180.066718
17.200000,186.137997
17.300000,178.424726
17.400000,206.601598
17.500000,231.045446
17.600000,201.706618
17.700000,205.093204
17.800000,242.997302
17.900000,219.607151
18.000000,230.038399
18.100000,213.486482
18.200000,209.239729
18.300000,214.037408
18.400000,216.799520
18.500000,195.055792
18.600000,228.747365
18.700000,190.494377
18.800000,179.563431
18.900000,204.383757
19.000000,186.668159
19.100000,189.605156
19.200000,208.341789
19.300000,153.425617
19.400000,145.302715
19.500000,184.886014
19.600000,221.167924
19.700000,178.436784
19.800000,157.870024
19.900000,219.448111
20.000000,203.559166
20.100000,183.305929
20.200000,187.152597
20.300000,188.295919
20.400000,210.712016
20.500000,181.384457
20.600000,192.169079
20.700000,129.481465
20.800000,144.743654
20.900000,147.300257
21.000000,156.104483
21.100000,140.952038
21.200000,166.296255
21.300000,140.072288
21.400000,166.358188
21.500000,177.507426
21.600000,195.434732
21.700000,162.362327
21.800000,175.019658
21.900000,143.850329
22.000000,163.677689
22.100000,187.143856
22.200000,171.985005
22.300000,176.912909
22.400000,175.406705
22.500000,158.150070
22.600000,175.963575
22.700000,161.055745
22.800000,157.405497
22.900000,154.976483
23.000000,142.041351
23.100000,167.631547
23.200000,131.235023
23.300000,155.952375
23.400000,139.812438
23.500000,165.713005
23.600000,172.653970
23.700000,178.961269
23.800000,196.752141
23.900000,186.970323
24.000000,158.618963
24.100000,186.886546
24.200000,182.097808
24.300000,195.546408
24.400000,187.305153
24.500000,155.648898
24.600000,168.468579
24.700000,182.384266
24.800000,180.453354
24.900000,169.118715
25.000000,171.259324
25.100000,166.261211
25.200000,170.291612
25.300000,149.526862
25.400000,177.669056
25.500000,190.970297
25.600000,180.282191
25.700000,211.439927
25.800000,189.523515
25.900000,216.291243
26.000000,235.399055
26.100000,202.019647
26.200000,224.044870
26.300000,210.390064
26.400000,217.425942
26.500000,202.812428
26.600000,213.857218
26.700000,167.177225
26.800000,168.372660
26.900000,210.945677
27.000000,202.450952
27.100000,210.281416
27.200000,168.142111
27.300000,192.252944
27.400000,174.885985
27.500000,214.472974
27.600000,192.822141
27.700000,194.485830
27.800000,213.619272
27.900000,229.012165
28.000000,244.986350
28.100000,210.901480
28.200000,245.359294
28.300000,235.601127
28.400000,218.250554
28.500000,214.440672
28.600000,186.031887
28.700000,212.112136
28.800000,206.450764
28.900000,205.356113
29.000000,207.960575
29.100000,185.413731
29.200000,155.270255
29.300000,178.207319
29.400000,218.745798
29.500000,174.330680
29.600000,185.714252
29.700000,209.447207
29.800000,197.042058
29.900000,196.579974
30.000000,196.317427
30.100000,181.640748
30.200000,193.671303
30.300000,207.255939
30.400000,169.237081
30.500000,171.533882
30.600000,166.518101
30.700000,171.202478
30.800000,155.394857
30.900000,146.199019
31.000000,156.447007
31.100000,146.666426
31.200000,156.838823
31.300000,166.209359
31.400000,151.519444
31.500000,176.220905
31.600000,141.923885
31.700000,185.061498
31.800000,175.776854
31.900000,177.844861
32.000000,179.275274
32.100000,164.336784
32.200000,199.089507
32.300000,158.974868
32.400000,158.407372
32.500000,174.182391
32.600000,144.358980
32.700000,165.283777
32.800000,174.069558
32.900000,125.503645
33.000000,149.077074
33.100000,129.415790
33.200000,160.114722
33.300000,165.191439
33.400000,155.547187
33.500000,149.290909
33.600000,141.919278
33.700000,171.556262
33.800000,148.049750
33.900000,183.378070
34.000000,184.840892
34.100000,189.566646
34.200000,191.750770
34.300000,188.684741
34.400000,167.102371
34.500000,190.472772
34.600000,168.747938
34.700000,129.372159
34.800000,137.171677
34.900000,159.319436
35.000000,146.580756
35.100000,172.447790
35.200000,170.267996
35.300000,166.068199
35.400000,182.301437
35.500000,205.234331
35.600000,182.595076
35.700000,188.086624
35.800000,196.442539
35.900000,215.214197
36.000000,215.081981
36.100000,203.335010
36.200000,216.113601
36.300000,216.875389
36.400000,198.283965
36.500000,216.757592
36.600000,206.090717
36.700000,194.724973
36.800000,181.604924
36.900000,209.902172
37.000000,159.527844
37.100000,176.581070
37.200000,172.404316
37.300000,200.540257
37.400000,220.161957
37.500000,223.420911
37.600000,207.039233
37.700000,223.214086
37.800000,230.623308
37.900000,209.031442
38.000000,221.277470
38.100000,220.492957
38.200000,205.110443
38.300000,235.675841
38.400000,213.407397
38.500000,203.312022
38.600000,206.285025
38.700000,165.999489
38.800000,182.879642
38.900000,177.306802
39.000000,187.580676
39.100000,198.386758
39.200000,192.266373
39.300000,183.762089
39.400000,189.554782
39.500000,185.201806
39.600000,189.084962
39.700000,195.584428
39.800000,199.549178
39.900000,218.565593
40.000000,198.891853
40.100000,211.348196
40.200000,191.944986
40.300000,198.658245
40.400000,178.666363
40.500000,192.410758
40.600000,160.330600
40.700000,175.258614
40.800000,169.600916
40.900000,181.834014
41.000000,145.251112
41.100000,151.908620
41.200000,137.792670
41.300000,136.379942
41.400000,158.666869
41.500000,179.402305
41.600000,169.441720
41.700000,130.794289
41.800000,166.070587
41.900000,138.847856
42.000000,194.940555
42.100000,152.173771
42.200000,198.104507
42.300000,181.544317
42.400000,153.297577
42.500000,153.054463
42.600000,169.517773
42.700000,141.331954
42.800000,142.886567
42.900000,124.247072
43.000000,116.969965
43.100000,112.695706
43.200000,152.172091
43.300000,141.833047
43.400000,155.857650
43.500000,165.023665
43.600000,181.450285
43.700000,179.728438
43.800000,175.785911
43.900000,186.119182
44.000000,160.181443
44.100000,180.407925
44.200000,181.956662
44.300000,184.556735
44.400000,160.833088
44.500000,163.543682
44.600000,148.687045
44.700000,186.122670
44.800000,175.805657
44.900000,172.069071
45.000000,156.345866
45.100000,163.253340
45.200000,201.585492
45.300000,170.253236
45.400000,206.735107
45.500000,204.436205
45.600000,174.323433
45.700000,181.120279
45.800000,176.592198
45.900000,215.629548
46.000000,226.183938
46.100000,241.669627
46.200000,232.449609
46.300000,218.082479
46.400000,182.497866
46.500000,189.363970
46.600000,213.659873
46.700000,204.518289
46.800000,192.813964
46.900000,198.775736
47.000000,210.164655
47.100000,213.020195
47.200000,208.748818
47.300000,201.760345
47.400000,212.890544
47.500000,229.845196
47.600000,206.122689
47.700000,227.212016
47.800000,199.681678
47.900000,246.816351
48.000000,227.298106
48.100000,231.496592
48.200000,211.805511
48.300000,225.289567
48.400000,191.537298
48.500000,194.929692
48.600000,209.170616
48.700000,194.151709
48.800000,197.644207
48.900000,186.148728
49.000000,188.682900
49.100000,183.907400
49.200000,176.510902
49.300000,202.088041
49.400000,206.345038
49.500000,204.428452
49.600000,186.965143
49.700000,208.634966
49.800000,156.212927
49.900000,203.445190
50.000000,197.833977
50.100000,189.417489
50.200000,179.820515
50.300000,186.205292
50.400000,180.866503
50.500000,194.086867
50.600000,174.724649
50.700000,150.252282
50.800000,170.865201
50.900000,158.669978
51.000000,144.726866
51.100000,177.163595
51.200000,156.275409
51.300000,150.354113
51.400000,171.081813
51.500000,140.908765
51.600000,168.931313
51.700000,182.886999
51.800000,168.787242
51.900000,152.440465
52.000000,164.704370
52.100000,183.938413
52.200000,187.063963
52.300000,190.948093
52.400000,173.197786
52.500000,170.110205
52.600000,149.182317
52.700000,161.732538
52.800000,146.269218
52.900000,138.370822
53.000000,159.137628
53.100000,151.204065
53.200000,166.474990
53.300000,142.872385
53.400000,164.416837
53.500000,176.380477
53.600000,160.503411
53.700000,165.504312
53.800000,163.139258
53.900000,198.557927
54.000000,184.760917
54.100000,222.661838
54.200000,170.965570
54.300000,171.673489
54.400000,179.581984
54.500000,167.321017
54.600000,188.880208
