Time (s),Scaled Tension (kN)
0.000000,1123.169344
0.100000,1204.971991
0.200000,1190.447357
0.300000,1265.554200
0.400000,1402.626018
0.500000,1160.540735
0.600000,1368.062926
0.700000,1179.121031
0.800000,1209.442741
0.900000,1420.277709
1.000000,1464.155766
1.100000,1473.815938
1.200000,1254.534354
1.300000,1357.107470
1.400000,1562.488787
1.500000,1468.935089
1.600000,1348.149354
1.700000,1513.005920
1.800000,1369.170339
1.900000,1713.604602
2.000000,1663.788010
2.100000,1500.734793
2.200000,1638.150592
2.300000,1492.164952
2.400000,1549.843999
2.500000,1666.036809
2.600000,1497.973538
2.700000,1409.147217
2.800000,1298.143289
2.900000,1488.805340
3.000000,1582.403261
3.100000,1636.028407
3.200000,1542.671895
3.300000,1496.199298
3.400000,1293.543668
3.500000,1456.981132
3.600000,1493.969563
3.700000,1496.063196
3.800000,1580.082184
3.900000,1694.319287
4.000000,1470.241502
4.100000,1395.396938
4.200000,1390.905175
4.300000,1444.944644
4.400000,1293.780077
4.500000,1406.099575
4.600000,1445.860030
4.700000,1361.358934
4.800000,1393.602381
4.900000,1444.609319
5.000000,1177.549552
5.100000,1372.557913
5.200000,1272.807739
5.300000,1211.723804
5.400000,1223.668071
5.500000,1348.525614
5.600000,1258.140245
5.700000,1079.808043
5.800000,1303.910652
5.900000,1097.539871
6.000000,1201.903414
6.100000,1200.752937
6.200000,1220.922496
6.300000,1366.442754
6.400000,999.674922
6.500000,1093.821731
6.600000,1058.635041
6.700000,1150.290711
6.800000,1148.098235
6.900000,1059.815790
7.000000,1026.975481
7.100000,933.799677
7.200000,1187.649476
7.300000,1160.681360
7.400000,1196.773808
7.500000,1078.321045
7.600000,1017.682168
7.700000,951.434503
7.800000,1100.980266
7.900000,998.239444
8.000000,1295.063024
8.100000,948.543406
8.200000,1087.790794
8.300000,1202.629518
8.400000,1132.146765
8.500000,1052.638123
8.600000,935.405636
8.700000,892.646826
8.800000,1079.344519
8.900000,1289.200694
9.000000,1063.922861
9.100000,1002.799053
9.200000,866.513367
9.300000,1058.435374
9.400000,1155.813475
9.500000,1392.747974
