Time (s),Scaled Tension (kN)
0.000000,734.127121
0.100000,587.157787
0.200000,624.214954
0.300000,651.106670
0.400000,670.540985
0.500000,670.751131
0.600000,701.212644
0.700000,686.934897
0.800000,699.181867
0.900000,690.645938
1.000000,716.823973
1.100000,758.784623
1.200000,689.666149
1.300000,825.857547
1.400000,739.044413
1.500000,698.043221
1.600000,741.887323
1.700000,717.237420
1.800000,749.953340
1.900000,719.023870
2.000000,668.797005
2.100000,735.335137
2.200000,705.436757
2.300000,774.185087
2.400000,720.111118
2.500000,710.972352
2.600000,625.764219
2.700000,791.792098
2.800000,592.998493
2.900000,731.448629
3.000000,712.667828
3.100000,615.586973
3.200000,682.047790
3.300000,701.642270
3.400000,780.959802
3.500000,650.182074
3.600000,680.110447
3.700000,518.393791
3.800000,731.087294
3.900000,586.676781
4.000000,600.849977
4.100000,572.424005
4.200000,600.102830
4.300000,586.681154
4.400000,616.120070
4.500000,592.798373
4.600000,605.943052
4.700000,577.271780
4.800000,606.322697
4.900000,529.452522
5.000000,623.669444
5.100000,652.348580
5.200000,628.818284
5.300000,576.250035
5.400000,543.007397
5.500000,573.932797
5.600000,479.371537
5.700000,605.210666
5.800000,530.738349
5.900000,544.513996
6.000000,492.597829
6.100000,475.357164
6.200000,473.631747
6.300000,522.817898
6.400000,524.923432
6.500000,530.592200
6.600000,558.184355
6.700000,498.449960
6.800000,522.756947
6.900000,591.308814
7.000000,578.835419
7.100000,598.023635
7.200000,585.933665
7.300000,499.009666
7.400000,518.496325
7.500000,583.995693
7.600000,579.024087
7.700000,625.363116
7.800000,668.435105
7.900000,607.916351
8.000000,639.554655
8.100000,553.454277
8.200000,505.221706
8.300000,540.318335
8.400000,519.085643
8.500000,639.849671
8.600000,641.590476
8.700000,610.943797
8.800000,655.632895
8.900000,557.856727
9.000000,660.643710
9.100000,590.996205
9.200000,674.040433
9.300000,640.214310
9.400000,738.628251
9.500000,710.157486
9.600000,783.659358
9.700000,644.630109
9.800000,720.971064
9.900000,688.327782
10.000000,598.160642
10.100000,599.499050
10.200000,664.103910
10.300000,699.686110
10.400000,702.048932
10.500000,580.995573
10.600000,645.026930
10.700000,810.626996
10.800000,701.610392
10.900000,683.046601
11.000000,775.450295
11.100000,781.434023
11.200000,737.416379
11.300000,770.981156
11.400000,781.726547
11.500000,772.787508
11.600000,782.209510
11.700000,757.252057
11.800000,656.447255
11.900000,680.581298
12.000000,754.419462
12.100000,667.776812
12.200000,678.990598
12.300000,658.351810
12.400000,720.627876
12.500000,592.434087
12.600000,679.825574
12.700000,700.417478
12.800000,708.421711
12.900000,668.761353
13.000000,779.480935
13.100000,722.153709
13.200000,641.005465
13.300000,701.753566
13.400000,656.522507
13.500000,700.861225
13.600000,650.091648
13.700000,634.893385
13.800000,597.113969
13.900000,663.009122
14.000000,543.436283
14.100000,550.405611
14.200000,590.038831
14.300000,644.152658
14.400000,528.273941
14.500000,595.521957
14.600000,611.611325
14.700000,609.997213
14.800000,530.284186
14.900000,497.698741
15.000000,468.705932
15.100000,559.784870
15.200000,612.989686
15.300000,537.561836
