Time (s),Scaled Tension (kN)
0.000000,541.160080
0.100000,585.507538
0.200000,580.405371
0.300000,608.120226
0.400000,669.256361
0.500000,551.031006
0.600000,641.454294
0.700000,556.735894
0.800000,577.501548
0.900000,674.167634
1.000000,699.415621
1.100000,705.068708
1.200000,611.196531
1.300000,655.127228
1.400000,761.208260
1.500000,714.409969
1.600000,658.827813
1.700000,726.657660
1.800000,656.149217
1.900000,825.462131
2.000000,794.142377
2.100000,701.874704
2.200000,776.835440
2.300000,710.062955
2.400000,727.645831
2.500000,788.969265
2.600000,704.203494
2.700000,653.983658
2.800000,620.011827
2.900000,706.996605
3.000000,746.030250
3.100000,782.317419
3.200000,728.008052
3.300000,729.905731
3.400000,628.332331
3.500000,701.313029
3.600000,724.081336
3.700000,727.783843
3.800000,760.857288
3.900000,801.852975
4.000000,700.343035
4.100000,658.657634
4.200000,659.704559
4.300000,690.194778
4.400000,612.896291
4.500000,668.024496
4.600000,690.125601
4.700000,638.822325
4.800000,658.391981
4.900000,701.480096
5.000000,581.111297
5.100000,648.749023
5.200000,623.137060
5.300000,596.212128
5.400000,609.776725
5.500000,654.870337
5.600000,613.945892
5.700000,534.648566
5.800000,632.718132
5.900000,548.042891
6.000000,576.130842
6.100000,575.892331
6.200000,572.684930
6.300000,654.807091
6.400000,491.535038
6.500000,520.533434
6.600000,505.167700
6.700000,552.649989
6.800000,561.460099
6.900000,517.535148
7.000000,498.482328
7.100000,454.138297
7.200000,574.272263
7.300000,574.059433
7.400000,586.957328
7.500000,541.672358
7.600000,509.177988
7.700000,474.791771
7.800000,538.089427
7.900000,509.387590
8.000000,632.716499
8.100000,481.055506
8.200000,530.594349
8.300000,571.462407
8.400000,550.795025
8.500000,504.385648
8.600000,454.203544
8.700000,434.503923
8.800000,498.479393
8.900000,628.255572
9.000000,523.619389
9.100000,499.094754
9.200000,439.269671
9.300000,529.278301
9.400000,569.178425
9.500000,684.509479
9.600000,608.741155
9.700000,619.681147
9.800000,591.229137
9.900000,566.554425
10.000000,673.250051
10.100000,585.184111
10.200000,467.765951
10.300000,559.589920
10.400000,559.179932
10.500000,532.336343
10.600000,637.354315
10.700000,593.933851
10.800000,613.575265
10.900000,676.214873
11.000000,599.446440
11.100000,775.425798
11.200000,646.417862
11.300000,689.975168
11.400000,686.952718
11.500000,725.932321
11.600000,745.810947
11.700000,737.536766
11.800000,697.881413
11.900000,673.515127
12.000000,839.516093
12.100000,677.684149
12.200000,741.840945
12.300000,615.493474
12.400000,692.248952
12.500000,696.149389
12.600000,693.339790
12.700000,536.575796
12.800000,694.354422
12.900000,666.828553
13.000000,703.562158
13.100000,680.000861
13.200000,696.559414
13.300000,746.386767
13.400000,693.609223
13.500000,695.848322
13.600000,664.410247
13.700000,622.702337
13.800000,768.193698
13.900000,647.842357
14.000000,673.364190
14.100000,754.005455
14.200000,622.107618
14.300000,647.596724
14.400000,687.032551
14.500000,718.611249
14.600000,570.434198
14.700000,637.579079
14.800000,529.255793
14.900000,637.447521
15.000000,644.086458
15.100000,596.909801
15.200000,604.842134
15.300000,535.987557
15.400000,635.283356
15.500000,719.417954
15.600000,578.079394
15.700000,596.734770
15.800000,656.038245
15.900000,698.454038
16.000000,539.591989
16.100000,549.233168
16.200000,539.798570
16.300000,584.964968
16.400000,453.892558
16.500000,557.491113
16.600000,577.445583
16.700000,545.975675
16.800000,470.636975
16.900000,500.117444
17.000000,637.679105
17.100000,590.616518
17.200000,555.608119
17.300000,561.756548
17.400000,531.708711
17.500000,552.838727
17.600000,552.792555
17.700000,592.034489
17.800000,610.265156
17.900000,592.387833
18.000000,392.551924
18.100000,518.394357
18.200000,557.780646
18.300000,524.775433
18.400000,457.166619
18.500000,623.156494
18.600000,452.858933
18.700000,460.076138
18.800000,539.558380
18.900000,598.831282
