Time (s),Scaled Tension (kN)
0.000000,2010.100769
0.100000,2158.070203
0.200000,2132.679202
0.300000,2264.399672
0.400000,2508.151417
0.500000,2074.394705
0.600000,2442.747518
0.700000,2106.614018
0.800000,2162.838614
0.900000,2538.598681
1.000000,2618.432587
1.100000,2636.038850
1.200000,2247.346022
1.300000,2429.170887
1.400000,2799.002461
1.500000,2631.024226
1.600000,2415.689611
1.700000,2707.037125
1.800000,2449.235306
1.900000,3066.727299
2.000000,2975.243863
2.100000,2679.071612
2.200000,2927.784972
2.300000,2667.653589
2.400000,2767.632036
2.500000,2977.277727
2.600000,2675.294175
2.700000,2513.962973
2.800000,2321.510963
2.900000,2661.180385
3.000000,2826.760416
3.100000,2926.056572
3.200000,2756.011117
3.300000,2680.568857
3.400000,2316.631743
3.500000,2607.295997
3.600000,2675.066983
3.700000,2679.670999
3.800000,2827.679984
3.900000,3027.657507
4.000000,2628.686151
4.100000,2492.949691
4.200000,2485.932646
4.300000,2584.062301
4.400000,2312.107128
4.500000,2513.443463
4.600000,2585.538195
4.700000,2430.939904
4.800000,2489.928618
4.900000,2587.104371
5.000000,2111.798316
5.100000,2452.424001
5.200000,2281.047184
5.300000,2172.524629
5.400000,2196.385802
5.500000,2415.046113
5.600000,2254.121366
5.700000,1937.074068
5.800000,2334.991381
5.900000,1970.351618
6.000000,2150.065400
6.100000,2148.106911
6.200000,2180.091107
6.300000,2444.344944
6.400000,1792.229202
6.500000,1955.514379
6.600000,1893.047062
6.700000,2058.137069
6.800000,2057.352597
6.900000,1898.914295
7.000000,1839.113346
7.100000,1672.534383
7.200000,2126.149407
7.300000,2081.952045
7.400000,2145.116290
7.500000,1936.875642
7.600000,1827.309271
7.700000,1707.962931
7.800000,1972.814344
7.900000,1795.560597
8.000000,2320.512925
8.100000,1705.225052
8.200000,1948.846773
8.300000,2149.768159
8.400000,2027.856759
8.500000,1882.985090
8.600000,1675.183078
8.700000,1598.946055
8.800000,1924.807202
8.900000,2309.500636
9.000000,1907.570851
9.100000,1799.746781
9.200000,1557.698587
9.300000,1900.391890
