Time (s),Scaled Tension (kN)
0.000000,1636.163254
0.100000,1570.132401
0.200000,1647.913100
0.300000,1735.278654
0.400000,1582.359035
0.500000,1571.974320
0.600000,1784.628895
0.700000,1674.873488
0.800000,1534.546882
0.900000,1585.739134
1.000000,1513.043917
1.100000,1465.548348
1.200000,1590.529281
1.300000,1257.716655
1.400000,1348.240467
1.500000,1433.437394
1.600000,1361.281841
1.700000,1522.169011
1.800000,1397.449777
1.900000,1370.807919
2.000000,1703.666372
2.100000,1483.580035
2.200000,1531.942761
2.300000,1422.911745
2.400000,1497.938623
2.500000,1516.015648
2.600000,1340.417268
2.700000,1489.155920
2.800000,1366.169649
2.900000,1322.926071
3.000000,1282.727002
3.100000,1490.300044
3.200000,1319.658406
3.300000,1191.154451
3.400000,1355.096312
3.500000,1178.060204
3.600000,1250.385851
3.700000,998.210171
3.800000,1121.116987
3.900000,1319.406832
4.000000,1400.850513
4.100000,1272.151815
4.200000,1282.188513
4.300000,1220.008864
4.400000,1071.343207
4.500000,1171.908582
4.600000,1173.921769
4.700000,1254.845659
4.800000,1241.750075
4.900000,977.498029
5.000000,1129.390317
5.100000,1060.604225
5.200000,1015.407953
5.300000,1143.287897
5.400000,1161.723701
5.500000,1148.110146
5.600000,974.709750
5.700000,1080.913551
5.800000,1147.698972
5.900000,1207.872211
6.000000,1093.587274
6.100000,1031.642129
6.200000,1058.949587
6.300000,969.599024
6.400000,1240.321118
6.500000,1278.229488
6.600000,1108.290535
6.700000,1296.389494
6.800000,1167.440112
6.900000,1070.852037
7.000000,1166.153567
7.100000,1311.149469
7.200000,1123.197751
7.300000,1268.604840
7.400000,877.811296
7.500000,1237.204187
7.600000,1144.331397
7.700000,1160.229265
7.800000,1290.009918
7.900000,1065.479754
8.000000,1256.687057
8.100000,1347.721162
8.200000,1497.413878
8.300000,1363.265988
8.400000,1293.446930
8.500000,1338.268070
8.600000,1520.229576
8.700000,1431.543869
8.800000,1318.826350
8.900000,1436.005097
9.000000,1391.517995
9.100000,1491.216484
9.200000,1330.009394
9.300000,1359.658102
9.400000,1385.011285
9.500000,1256.551813
9.600000,1479.498642
9.700000,1436.211525
9.800000,1519.268288
9.900000,1499.566296
10.000000,1409.013343
10.100000,1423.737864
10.200000,1597.355086
10.300000,1488.902016
10.400000,1602.855432
10.500000,1600.768710
10.600000,1810.690788
10.700000,1557.519464
10.800000,1566.137519
10.900000,1589.803961
11.000000,1304.074352
11.100000,1515.555132
11.200000,1533.928630
11.300000,1785.621511
11.400000,1473.086768
11.500000,1535.630324
11.600000,1562.965276
11.700000,1368.127918
11.800000,1643.813443
11.900000,1633.079205
12.000000,1645.252693
12.100000,1459.495690
12.200000,1702.052743
12.300000,1326.929413
12.400000,1622.379754
12.500000,1702.483043
12.600000,1366.407668
12.700000,1356.952183
12.800000,1424.622591
12.900000,1339.647256
13.000000,1193.331372
13.100000,1352.347228
13.200000,1238.102321
13.300000,1357.616230
13.400000,1166.295677
13.500000,1471.475748
13.600000,1211.229786
13.700000,1189.544151
13.800000,1373.247052
13.900000,1148.409940
14.000000,1283.917530
14.100000,1454.964175
14.200000,1077.494988
14.300000,1279.576886
14.400000,1266.900409
14.500000,1314.803702
14.600000,1034.128737
14.700000,991.458277
14.800000,1265.350385
14.900000,1142.439241
15.000000,1110.136427
15.100000,1066.425596
15.200000,981.069138
15.300000,1053.089949
15.400000,1144.476518
15.500000,1013.419812
15.600000,1259.143465
15.700000,1201.397351
15.800000,989.555152
15.900000,1173.359154
16.000000,939.709555
16.100000,1295.260338
16.200000,1237.604129
16.300000,1014.674960
16.400000,1298.842118
16.500000,1278.873008
16.600000,1289.242070
16.700000,1378.973723
16.800000,1131.023562
16.900000,1073.840041
17.000000,1049.601663
17.100000,1040.466216
17.200000,1119.375615
17.300000,1167.573998
17.400000,1151.153392
17.500000,1244.190716
17.600000,1131.910068
17.700000,1367.283442
17.800000,1175.232410
17.900000,1536.485957
18.000000,1367.644109
18.100000,1263.353573
18.200000,1247.873942
18.300000,1366.432076
18.400000,1318.115990
18.500000,1490.362679
18.600000,1410.102945
18.700000,1372.463447
18.800000,1307.432907
18.900000,1184.682360
19.000000,1335.673141
19.100000,1439.684689
19.200000,1393.205998
19.300000,1264.409562
19.400000,1378.837292
19.500000,1480.181190
19.600000,1343.802960
19.700000,1500.657600
19.800000,1504.469098
19.900000,1427.902748
20.000000,1582.310062
20.100000,1608.154218
20.200000,1698.771418
20.300000,1718.197570
20.400000,1434.232589
20.500000,1482.222600
20.600000,1616.993374
20.700000,1607.395819
20.800000,1571.740875
20.900000,2026.677781
21.000000,1552.565871
21.100000,1618.978936
21.200000,1586.823680
21.300000,1593.765564
21.400000,1445.898529
21.500000,1613.573717
21.600000,1387.620327
21.700000,1483.060492
21.800000,1429.549094
21.900000,1590.532422
22.000000,1747.866957
22.100000,1325.418156
22.200000,1621.294054
22.300000,1349.911242
22.400000,1448.704420
22.500000,1609.059468
22.600000,1477.309787
22.700000,1317.632606
22.800000,1363.780669
22.900000,1529.195832
23.000000,1259.249292
23.100000,1315.233773
23.200000,1311.678521
23.300000,1294.817293
23.400000,1494.139076
23.500000,1388.674906
23.600000,1086.164150
23.700000,1266.972769
23.800000,1206.422878
23.900000,1410.597642
24.000000,1166.722777
24.100000,1247.624150
24.200000,1302.199161
24.300000,1321.993041
24.400000,1088.344078
24.500000,1152.031661
24.600000,1153.765101
24.700000,1086.612437
24.800000,1364.423986
24.900000,1133.320879
25.000000,979.774714
25.100000,1220.317213
25.200000,1255.671275
25.300000,1194.028141
25.400000,928.146358
25.500000,972.724270
25.600000,1262.593019
25.700000,1013.475828
25.800000,1122.903161
25.900000,1194.715073
26.000000,1036.813544
26.100000,1133.568602
26.200000,800.469405
26.300000,1013.499865
26.400000,1136.452099
26.500000,976.455539
26.600000,1335.541608
26.700000,960.659105
26.800000,1069.216192
26.900000,1184.824003
27.000000,1321.786727
27.100000,980.548782
27.200000,1223.010063
27.300000,1122.731161
27.400000,1068.617823
27.500000,1215.791001
27.600000,1273.210161
27.700000,1150.986183
27.800000,1248.278245
27.900000,1210.953331
28.000000,1308.636637
28.100000,1387.939335
28.200000,1540.470002
28.300000,1248.715773
28.400000,1589.330968
28.500000,1122.267622
28.600000,1314.176349
28.700000,1468.821120
28.800000,1384.706224
28.900000,1249.512593
29.000000,1370.988413
29.100000,1402.687970
29.200000,1320.675818
29.300000,1515.696676
29.400000,1449.763373
29.500000,1342.699723
29.600000,1572.603336
29.700000,1492.651787
29.800000,1590.671951
29.900000,1596.046873
30.000000,1424.997596
30.100000,1524.689028
30.200000,1652.080966
30.300000,1629.340198
30.400000,1601.498456
30.500000,1572.755457
30.600000,1724.694392
30.700000,1502.656576
30.800000,1650.001491
30.900000,1532.252459
31.000000,1500.416641
31.100000,1660.160342
31.200000,1635.616265
