Time (s),Scaled Tension (kN)
0.000000,1157.511466
0.100000,1245.851980
0.200000,1232.434531
0.300000,1302.905585
0.400000,1440.153580
0.500000,1189.369473
0.600000,1395.411739
0.700000,1205.860933
0.800000,1242.146647
0.900000,1455.404789
1.000000,1503.984632
1.100000,1514.757267
1.200000,1298.409933
1.300000,1399.627031
1.400000,1617.117804
1.500000,1519.294122
1.600000,1396.954164
1.700000,1557.360035
1.800000,1408.139575
1.900000,1765.853763
2.000000,1708.527042
2.100000,1529.274172
2.200000,1678.052100
2.300000,1530.520114
2.400000,1581.610952
2.500000,1705.725550
2.600000,1529.422383
2.700000,1431.807585
2.800000,1333.373588
2.900000,1525.873347
3.000000,1617.372280
3.100000,1681.186874
3.200000,1577.343248
3.300000,1549.322424
3.400000,1337.254241
3.500000,1500.971380
3.600000,1543.138088
3.700000,1547.499724
3.800000,1628.026443
3.900000,1734.264708
4.000000,1508.616167
4.100000,1426.881570
4.200000,1424.879751
4.300000,1484.215046
4.400000,1324.775196
4.500000,1441.356136
4.600000,1484.740965
4.700000,1388.992133
4.800000,1425.522227
4.900000,1493.235100
5.000000,1224.804412
5.100000,1404.240600
5.200000,1319.807974
5.300000,1258.906889
5.400000,1277.606093
5.500000,1393.955667
5.600000,1302.954067
5.700000,1124.590308
5.800000,1347.439795
5.900000,1146.833192
6.000000,1236.227407
6.100000,1235.300140
6.200000,1245.511077
6.300000,1405.305736
6.400000,1038.321799
6.500000,1121.959365
6.600000,1086.995872
6.700000,1184.171353
6.800000,1189.984412
6.900000,1097.866078
7.000000,1061.379029
7.100000,965.803855
7.200000,1225.636063
7.300000,1208.300402
7.400000,1241.821146
7.500000,1129.390776
7.600000,1064.216097
7.700000,993.924314
7.800000,1140.878791
7.900000,1052.014947
8.000000,1341.808150
8.100000,997.209399
8.200000,1126.353154
8.300000,1232.869845
8.400000,1171.107507
8.500000,1082.539790
8.600000,966.879214
8.700000,923.551190
8.800000,1094.702379
8.900000,1334.427728
9.000000,1105.457684
9.100000,1046.495105
9.200000,910.820055
9.300000,1106.595666
9.400000,1201.209105
9.500000,1446.347375
9.600000,1296.152053
9.700000,1306.861155
9.800000,1242.187785
9.900000,1199.131075
10.000000,1438.448902
10.100000,1260.078211
10.200000,1000.799924
10.300000,1199.156309
10.400000,1196.743855
10.500000,1164.767731
10.600000,1375.806070
10.700000,1287.522488
10.800000,1324.750062
10.900000,1473.250811
11.000000,1290.166071
11.100000,1661.558779
11.200000,1375.909771
11.300000,1473.898782
11.400000,1461.152962
11.500000,1540.886130
11.600000,1586.209361
11.700000,1574.777799
11.800000,1476.575859
11.900000,1427.516770
12.000000,1812.101204
12.100000,1457.220862
12.200000,1600.425609
12.300000,1324.125028
12.400000,1492.135522
12.500000,1504.215600
12.600000,1517.946271
12.700000,1164.165862
12.800000,1511.841821
12.900000,1427.817197
13.000000,1532.035700
13.100000,1452.852036
13.200000,1485.266626
13.300000,1584.597903
13.400000,1473.013414
13.500000,1492.437555
13.600000,1417.756206
13.700000,1328.023504
13.800000,1651.902981
13.900000,1381.863362
14.000000,1454.836964
14.100000,1614.075273
14.200000,1351.842949
14.300000,1385.523063
14.400000,1479.092808
14.500000,1554.768002
14.600000,1238.001572
14.700000,1376.424901
14.800000,1146.419181
14.900000,1362.394806
15.000000,1382.440970
15.100000,1274.339964
15.200000,1295.558768
15.300000,1149.421300
15.400000,1354.578449
15.500000,1519.681147
15.600000,1217.668310
15.700000,1258.963479
15.800000,1387.021481
15.900000,1474.859654
16.000000,1127.699825
16.100000,1178.989094
16.200000,1173.129127
16.300000,1233.959746
16.400000,943.147624
16.500000,1199.701111
16.600000,1259.832765
16.700000,1163.799099
16.800000,1002.248273
16.900000,1064.152959
17.000000,1357.855769
17.100000,1252.371282
17.200000,1184.383970
17.300000,1184.797505
17.400000,1103.688712
17.500000,1151.204619
17.600000,1153.791997
17.700000,1236.808951
17.800000,1294.713378
17.900000,1253.294184
18.000000,846.215810
18.100000,1104.113580
18.200000,1185.170827
18.300000,1127.408386
18.400000,979.234061
18.500000,1360.362236
18.600000,955.637335
18.700000,974.880153
18.800000,1147.520753
18.900000,1303.198038
19.000000,1041.212768
19.100000,1126.435812
19.200000,1301.995785
19.300000,1191.538558
19.400000,1183.887806
19.500000,1337.071675
19.600000,1232.910196
19.700000,1436.200200
19.800000,1430.159527
19.900000,1303.965179
20.000000,1329.212469
20.100000,1247.767601
20.200000,1301.403465
20.300000,1270.402439
20.400000,1313.835026
20.500000,1415.694055
20.600000,1480.882713
20.700000,1128.619006
20.800000,1354.914244
20.900000,1338.509682
21.000000,1388.947971
21.100000,1465.691967
21.200000,1546.022516
21.300000,1480.058621
21.400000,1296.229860
21.500000,1437.116096
21.600000,1656.968471
21.700000,1216.109414
21.800000,1681.354712
21.900000,1571.876318
22.000000,1638.470854
22.100000,1479.606900
22.200000,1267.848122
22.300000,1494.125020
22.400000,1660.976404
22.500000,1512.550130
22.600000,1502.193909
22.700000,1557.837843
22.800000,1446.414146
22.900000,1435.994264
23.000000,1659.406448
23.100000,1405.199152
23.200000,1475.856362
23.300000,1451.978684
23.400000,1415.509291
23.500000,1608.146902
23.600000,1672.054888
23.700000,1550.103502
23.800000,1389.027936
23.900000,1631.515136
24.000000,1693.068335
24.100000,1446.688639
24.200000,1396.335670
24.300000,1502.802722
24.400000,1639.465855
24.500000,1341.188745
24.600000,1246.895835
24.700000,1451.186060
24.800000,1506.662209
24.900000,1372.260759
25.000000,1356.523132
25.100000,1491.524813
25.200000,1417.302954
25.300000,1316.104194
25.400000,1373.446453
25.500000,1234.079528
25.600000,1348.462543
25.700000,1304.748799
25.800000,1248.012770
25.900000,1248.733242
26.000000,1243.870926
26.100000,1310.615965
26.200000,1264.612137
26.300000,1116.036825
26.400000,1249.117863
26.500000,1223.744261
26.600000,1087.457469
26.700000,1132.016721
26.800000,1137.649014
26.900000,1219.205795
27.000000,1146.720900
27.100000,1081.072160
27.200000,1347.886101
27.300000,1283.667559
27.400000,1093.912461
27.500000,1245.962431
27.600000,1224.690664
27.700000,1191.369757
27.800000,1164.047108
27.900000,1226.544200
28.000000,1210.105845
28.100000,1075.322325
28.200000,1187.367826
28.300000,1085.340503
28.400000,1058.329146
28.500000,1077.212969
28.600000,1042.966227
28.700000,1040.349114
28.800000,1006.916190
28.900000,1090.806694
29.000000,1049.828676
29.100000,1035.923839
29.200000,1125.565459
29.300000,1247.447872
29.400000,1190.371919
29.500000,1180.531273
29.600000,970.509110
29.700000,1430.006065
29.800000,1383.565975
29.900000,1307.435949
30.000000,1490.359481
30.100000,1158.340556
