Time (s),Scaled Tension (kN)
0.000000,768.553970
0.100000,738.918292
0.200000,770.823935
0.300000,807.040863
0.400000,745.284023
0.500000,738.428272
0.600000,833.796366
0.700000,781.793752
0.800000,719.025157
0.900000,731.949173
1.000000,705.994048
1.100000,677.732463
1.200000,740.668837
1.300000,579.166249
1.400000,630.786407
1.500000,662.292339
1.600000,627.746023
1.700000,702.042249
1.800000,649.709651
1.900000,643.775639
2.000000,794.464930
2.100000,693.458350
2.200000,718.889633
2.300000,681.227425
2.400000,712.567333
2.500000,713.757663
2.600000,632.368757
2.700000,696.848621
2.800000,642.156002
2.900000,612.868100
3.000000,596.282045
3.100000,680.024360
3.200000,612.460272
3.300000,555.819505
3.400000,623.477414
3.500000,555.213054
3.600000,575.778628
3.700000,464.596038
3.800000,529.437473
3.900000,623.837728
4.000000,665.298534
4.100000,600.026059
4.200000,613.035243
4.300000,580.871399
4.400000,514.101908
4.500000,562.908758
4.600000,561.237582
4.700000,584.794084
4.800000,590.885851
4.900000,470.557984
5.000000,526.414205
5.100000,498.682249
5.200000,477.680281
5.300000,532.741711
5.400000,537.220811
5.500000,531.422403
5.600000,458.856903
5.700000,513.659581
5.800000,542.741047
5.900000,567.650794
6.000000,524.480026
6.100000,481.981126
6.200000,514.145006
6.300000,461.639179
6.400000,588.317404
6.500000,600.813622
6.600000,522.982124
6.700000,616.031700
6.800000,548.786074
6.900000,507.225246
7.000000,545.453757
7.100000,610.414798
7.200000,523.639887
7.300000,581.234355
7.400000,418.254856
7.500000,571.849799
7.600000,527.099506
7.700000,541.440403
7.800000,610.457102
7.900000,510.062492
8.000000,591.740514
8.100000,634.124026
8.200000,702.156154
8.300000,654.412429
8.400000,615.402633
8.500000,634.729423
8.600000,716.915978
8.700000,671.797468
8.800000,617.042588
8.900000,666.982177
9.000000,645.500549
9.100000,688.044688
9.200000,618.593275
9.300000,627.932182
9.400000,642.446815
9.500000,582.376264
9.600000,683.693739
9.700000,656.772119
9.800000,709.622361
9.900000,700.639089
10.000000,665.725510
10.100000,656.023238
10.200000,757.821181
10.300000,699.907755
10.400000,756.306677
10.500000,744.536619
10.600000,844.061473
10.700000,721.756333
10.800000,725.256605
10.900000,745.185673
11.000000,606.080995
11.100000,700.050256
11.200000,709.888758
11.300000,819.320021
11.400000,678.874442
11.500000,708.490987
11.600000,731.638995
11.700000,635.568787
11.800000,761.638029
11.900000,763.264267
12.000000,771.222517
12.100000,690.970938
12.200000,797.588465
12.300000,623.237326
12.400000,767.435314
12.500000,789.246272
12.600000,645.154996
12.700000,634.011305
12.800000,664.972691
12.900000,626.606994
13.000000,559.251412
13.100000,628.467686
13.200000,581.880735
13.300000,628.898763
13.400000,540.681494
13.500000,682.773764
13.600000,569.647034
13.700000,550.738275
13.800000,643.235705
13.900000,546.224791
14.000000,604.081360
14.100000,689.837422
14.200000,516.326240
14.300000,608.111805
14.400000,601.014145
14.500000,622.366656
14.600000,490.947221
14.700000,468.369285
14.800000,601.925380
14.900000,533.472277
15.000000,516.149716
15.100000,489.373288
15.200000,457.131291
15.300000,485.262837
15.400000,539.786224
15.500000,479.406754
15.600000,582.179772
15.700000,572.246568
15.800000,474.499677
15.900000,552.525311
16.000000,440.824774
16.100000,623.129039
16.200000,581.701447
16.300000,482.113065
16.400000,620.790124
16.500000,617.710268
16.600000,615.906815
16.700000,649.950186
16.800000,537.559066
16.900000,510.918835
17.000000,497.413541
17.100000,489.197166
17.200000,522.068929
17.300000,542.026954
17.400000,531.572485
17.500000,575.949304
17.600000,520.942498
17.700000,635.003434
17.800000,547.827905
17.900000,710.280797
18.000000,643.521309
18.100000,604.753200
18.200000,597.035957
18.300000,638.799086
18.400000,619.966029
18.500000,704.710432
18.600000,658.577878
18.700000,643.376866
18.800000,615.754609
18.900000,551.680541
19.000000,621.506505
19.100000,659.089919
19.200000,640.478667
19.300000,586.849400
19.400000,628.849861
19.500000,684.199324
19.600000,622.925939
19.700000,697.318043
19.800000,699.813680
19.900000,673.537666
20.000000,738.673274
20.100000,749.498027
20.200000,793.720079
20.300000,805.003699
20.400000,676.419685
20.500000,696.891781
20.600000,751.838160
20.700000,745.746004
20.800000,724.112416
20.900000,938.584361
21.000000,711.606827
21.100000,741.768146
21.200000,725.984785
21.300000,735.913843
21.400000,664.712393
21.500000,747.252140
21.600000,639.349011
21.700000,688.220792
21.800000,661.572682
21.900000,749.462228
22.000000,806.127609
22.100000,627.287278
22.200000,761.672599
22.300000,640.716558
22.400000,681.758921
22.500000,752.468465
22.600000,693.236981
22.700000,619.369882
22.800000,642.729252
22.900000,719.632355
23.000000,584.446970
23.100000,603.611440
23.200000,606.638633
23.300000,610.910275
23.400000,683.778587
23.500000,649.123528
23.600000,516.340715
23.700000,588.296419
23.800000,568.959015
23.900000,667.079703
24.000000,551.614170
24.100000,590.316293
24.200000,614.180510
24.300000,621.641875
24.400000,519.433482
24.500000,544.239103
24.600000,549.393945
24.700000,513.787052
24.800000,639.608069
24.900000,526.111311
25.000000,464.381782
25.100000,571.708518
25.200000,572.854406
25.300000,555.822050
25.400000,441.705871
25.500000,450.962375
25.600000,594.729613
