0	0	0.79	115	10500	0.073227383	2
0	50	0	10	10500	0	2
0	2950	0	10	10500	0	2
0	3000	0	10	10500	0	2
1490	0	0.79	115	10500	0.073227383	2
1490	50	0.79	115	10500	0.073227383	2
1490	2950	0.79	115	10500	0.073227383	2
1490	3000	0	10	10500	0	2
1600	0	0.79	115	10500	0.073227383	2
1600	50	0.79	115	10500	0.073227383	2
1600	2950	0.79	115	10500	0.073227383	2
1600	3000	0.79	115	10500	0.073227383	2
1601	0	0	10	10500	0	2
1601	50	0.79	115	10500	0.073227383	2
1601	2950	0.79	115	10500	0.073227383	2
1601	3000	0.79	115	10500	0.073227383	2
3100	0	0	10	10500	0	2
3100	50	0	10	10500	0	2
3100	2950	0	10	10500	0	2
3100	3000	0.79	115	10500	0.073227383	2
3190	0	0	10	10500	0	2
3190	50	0	10	10500	0	2
3190	2950	0	10	10500	0	2
3190	3000	0	10	10500	0	2
3200	0	0.79	115	10500	0.073227383	2
3200	50	0	10	10500	0	2
3200	2950	0	10	10500	0	2
3200	3000	0	10	10500	0	2
4690	0	0.79	115	10500	0.073227383	2
4690	50	0.79	115	10500	0.073227383	2
4690	2950	0.79	115	10500	0.073227383	2
4690	3000	0	10	10500	0	2
4800	0	0.79	115	10500	0.073227383	2
4800	50	0.79	115	10500	0.073227383	2
4800	2950	0.79	115	10500	0.073227383	2
4800	3000	0.79	115	10500	0.073227383	2
4801	0	0	10	10500	0	2
4801	50	0.79	115	10500	0.073227383	2
4801	2950	0.79	115	10500	0.073227383	2
4801	3000	0.79	115	10500	0.073227383	2
6300	0	0	10	10500	0	2
6300	50	0	10	10500	0	2
6300	2950	0	10	10500	0	2
6300	3000	0.79	115	10500	0.073227383	2
6390	0	0	10	10500	0	2
6390	50	0	10	10500	0	2
6390	2950	0	10	10500	0	2
6390	3000	0	10	10500	0	2
6400	0	0.79	115	10500	0.073227383	2
6400	50	0	10	10500	0	2
6400	2950	0	10	10500	0	2
6400	3000	0	10	10500	0	2
7890	0	0.79	115	10500	0.073227383	2
7890	50	0.79	115	10500	0.073227383	2
7890	2950	0.79	115	10500	0.073227383	2
7890	3000	0	10	10500	0	2
8000	0	0.79	115	10500	0.073227383	2
8000	50	0.79	115	10500	0.073227383	2
8000	2950	0.79	115	10500	0.073227383	2
8000	3000	0.79	115	10500	0.073227383	2
8001	0	0	10	10500	0	2
8001	50	0.79	115	10500	0.073227383	2
8001	2950	0.79	115	10500	0.073227383	2
8001	3000	0.79	115	10500	0.073227383	2
9500	0	0	10	10500	0	2
9500	50	0	10	10500	0	2
9500	2950	0	10	10500	0	2
9500	3000	0.79	115	10500	0.073227383	2
9590	0	0	10	10500	0	2
9590	50	0	10	10500	0	2
9590	2950	0	10	10500	0	2
9590	3000	0	10	10500	0	2
9600	0	0.79	115	10500	0.073227383	2
9600	50	0	10	10500	0	2
9600	2950	0	10	10500	0	2
9600	3000	0	10	10500	0	2
11090	0	0.79	115	10500	0.073227383	2
11090	50	0.79	115	10500	0.073227383	2
11090	2950	0.79	115	10500	0.073227383	2
11090	3000	0	10	10500	0	2
11200	0	0.79	115	10500	0.073227383	2
11200	50	0.79	115	10500	0.073227383	2
11200	2950	0.79	115	10500	0.073227383	2
11200	3000	0.79	115	10500	0.073227383	2
11201	0	0	10	10500	0	2
11201	50	0.79	115	10500	0.073227383	2
11201	2950	0.79	115	10500	0.073227383	2
11201	3000	0.79	115	10500	0.073227383	2
12700	0	0	10	10500	0	2
12700	50	0	10	10500	0	2
12700	2950	0	10	10500	0	2
12700	3000	0.79	115	10500	0.073227383	2
12790	0	0	10	10500	0	2
12790	50	0	10	10500	0	2
12790	2950	0	10	10500	0	2
12790	3000	0	10	10500	0	2
12800	0	0.79	115	10500	0.073227383	2
12800	50	0	10	10500	0	2
12800	2950	0	10	10500	0	2
12800	3000	0	10	10500	0	2
14290	0	0.79	115	10500	0.073227383	2
14290	50	0.79	115	10500	0.073227383	2
14290	2950	0.79	115	10500	0.073227383	2
14290	3000	0	10	10500	0	2
14400	0	0.79	115	10500	0.073227383	2
14400	50	0.79	115	10500	0.073227383	2
14400	2950	0.79	115	10500	0.073227383	2
14400	3000	0.79	115	10500	0.073227383	2
14401	0	0	10	10500	0	2
14401	50	0.79	115	10500	0.073227383	2
14401	2950	0.79	115	10500	0.073227383	2
14401	3000	0.79	115	10500	0.073227383	2
15900	0	0	10	10500	0	2
15900	50	0	10	10500	0	2
15900	2950	0	10	10500	0	2
15900	3000	0.79	115	10500	0.073227383	2
15990	0	0	10	10500	0	2
15990	50	0	10	10500	0	2
15990	2950	0	10	10500	0	2
15990	3000	0	10	10500	0	2
