Time,Effective Tension at Vessel End
0.0,402.4563093477081
0.1,380.89541091557527
0.2,399.80019498765705
0.3,446.8579767553353
0.4,478.0674339174841
0.5,446.0908921349481
0.6000000000000001,426.369937704386
0.7000000000000001,500.2122744540984
0.8,413.9925315981345
0.9,485.78069253371
1.0,424.6915015551549
1.1,465.7460708557133
1.2000000000000002,443.8373133422773
1.3,452.24259056366617
1.4,441.8630874620387
1.5,533.8272997579386
1.6,435.9223564820957
1.7000000000000002,441.6493649218624
1.8,590.8871903760693
1.9,539.9662642637699
2.0,378.0898023375228
2.1,475.3646277017809
2.2,419.2958588338796
2.3000000000000003,468.5894997610598
2.4000000000000004,365.363375642429
2.5,521.5167396616256
2.6,477.2342886751389
2.7,543.1563132890117
2.8000000000000003,464.5761610027644
2.9000000000000004,555.4681112540264
3.0,535.8644528040742
3.1,636.7722482242524
3.2,637.0633748372196
3.3000000000000003,610.3213162006698
3.4000000000000004,559.0014334985236
3.5,678.5819273043684
3.6,505.32891684768737
3.7,516.1430356232073
3.8,585.1314290477987
3.9,704.6695988906479
4.0,584.1349030334442
4.1000000000000005,587.0017721628709
4.2,525.6011869538252
4.3,646.1402901987085
4.4,647.2596384631119
4.5,639.4185216721612
4.6000000000000005,568.4731485708307
4.7,564.1738698439713
4.800000000000001,534.0354044082161
4.9,601.6779603529029
5.0,541.8720610023888
5.1000000000000005,535.0512508031804
5.2,570.396521294126
5.300000000000001,564.4208008613389
5.4,558.9264723929439
5.5,605.7557042502436
5.6000000000000005,582.6686128267163
5.7,560.2805125355671
5.800000000000001,579.5162911648634
5.9,516.1889223294038
6.0,566.1692897227651
6.1000000000000005,563.3352016870632
6.2,475.3322154503263
6.300000000000001,594.7494880222113
6.4,495.195901403501
6.5,537.9308917614179
6.6000000000000005,585.6519286392409
6.7,567.6228603363957
6.800000000000001,516.8791573446279
6.9,490.8011638248433
7.0,550.0301081566038
7.1000000000000005,530.1071842281299
7.2,459.1864232858113
7.300000000000001,444.13128321809296
7.4,374.0931319610692
7.5,479.3353735378568
7.6,461.5337331158754
7.7,516.6485182829374
7.800000000000001,472.1205307271277
7.9,515.3889411132101
8.0,408.52152189410094
8.1,495.2329165835582
8.200000000000001,407.0586492948289
8.3,467.825767039458
8.4,351.7299578418811
8.5,432.4438574269557
8.6,317.78492218802614
8.700000000000001,400.3221586015218
8.8,432.6971156516437
8.9,381.98387899385335
9.0,353.2262701852531
9.1,446.14188914146166
9.2,397.13015574823817
9.3,376.6776567132768
9.4,402.4939703110697
9.5,531.8686954951138
9.6,457.7409602758784
9.7,458.61947514677047
9.8,423.08579902115366
9.9,410.83992836400114
10.0,284.3034581171653
10.1,372.1289066111985
10.2,384.3902222002165
10.3,317.37678717707365
10.4,356.3038116551867
10.5,318.52470204563764
10.6,419.367585495929
10.7,466.24998448131777
10.8,484.9730811819271
10.9,454.9739487193266
11.0,390.9248244127903
11.1,347.5916650291706
11.2,361.6720066117248
11.3,391.58607083358186
11.4,416.2894284333655
11.5,458.5971732993245
11.6,421.8604474811742
11.7,495.6097722327109
11.8,473.2238369438402
11.9,491.60117161810456
12.0,554.3580149057348
12.1,444.6159779522826
12.2,530.8305546266007
12.3,515.4253730080188
12.4,505.6147949056462
12.5,572.6290345896206
12.6,578.2820873610551
12.7,492.8365106497684
12.8,536.7241947539943
12.9,565.3831027246276
13.0,542.9599293089613
13.1,590.9256665792127
13.2,580.5551326454521
13.3,662.6820980679563
13.4,498.8181657350949
13.5,573.1911080539838
13.6,537.5555551640689
13.7,616.5263398733426
13.8,508.4619895399748
13.9,609.2833289558362
14.0,562.7494268095315
14.1,559.4559410172843
14.2,525.3717945823813
14.3,575.5900136251392
14.4,653.8258522611904
14.5,598.7053274256917
14.6,631.3182031069225
14.7,682.7412993609353
14.8,611.8792961695933
14.9,569.5443566617391
15.0,619.2550382254533
15.1,566.7072687499303
15.2,566.3599229748014
15.3,512.8839696396004
15.4,632.1382733882613
15.5,563.1333456257587
15.6,587.8211350099955
15.7,522.8902176307911
15.8,592.163026235063
15.9,527.6682124778812
16.0,553.81992244219
16.1,599.6963786067876
16.2,590.0225240298267
16.3,543.8632966778462
16.400000000000002,450.8610350295148
16.5,683.0559303041283
16.6,614.7242901261342
16.7,557.4727636951172
16.8,477.5022988366376
16.900000000000002,503.24650588384833
17.0,475.4834912389996
17.1,559.5652322925182
17.2,503.22981883060953
17.3,444.6677726501858
17.400000000000002,454.17313608962985
17.5,527.6931885821726
17.6,545.6735127078192
17.7,536.2555277251229
17.8,492.0193793058083
17.900000000000002,436.0462379644434
18.0,281.31404202345345
18.1,453.18340122558817
18.2,433.4130303078568
18.3,435.945068765912
18.4,427.362744820076
18.5,354.37398436118826
18.6,444.8897471028809
18.7,445.2898486002021
18.8,444.796355060731
18.9,455.36115673407744
19.0,435.9507338691326
19.1,383.3344950997194
19.200000000000003,398.7614528447798
19.3,405.71243242747926
19.4,405.7841467086867
19.5,449.9461211964209
19.6,432.24925543792574
19.700000000000003,504.3579637158761
19.8,511.6319320657691
19.9,406.4981438658402
20.0,212.2747951107177
20.1,467.91954724071854
20.200000000000003,381.4001259109874
20.3,371.0471942879
20.4,394.2523374164901
20.5,395.23437325103913
20.6,451.8972677860672
20.700000000000003,347.3398969825657
20.8,375.74831796113057
20.9,451.3926533252354
21.0,470.2418429933842
21.1,476.27200520196914
21.200000000000003,410.163627635135
21.3,406.1219172329946
21.4,435.4006716457533
21.5,478.5782358131399
21.6,546.8425268511501
21.700000000000003,376.2891182607603
21.8,473.8010742358955
21.9,424.4399639797935
22.0,414.7333534045001
22.1,551.9753969295423
22.200000000000003,537.126554436949
22.3,538.5957102291858
22.4,568.3404009406808
22.5,504.380273708016
22.6,512.6995038165282
22.700000000000003,649.4475812853184
22.8,533.5036712339117
22.9,588.079124248129
23.0,556.9293437582562
23.1,469.2616734609019
23.200000000000003,464.264081559875
23.3,542.1048250531602
23.4,628.1371851150838
23.5,618.7274903731538
23.6,628.6845389508801
23.700000000000003,536.9686581545747
23.8,670.1142085483675
23.9,543.7230284352728
24.0,604.893068310447
24.1,595.6464198279483
24.200000000000003,589.0030137436863
24.3,665.77341784997
24.4,564.3452997383462
24.5,532.4844988165693
24.6,600.9339565235198
24.700000000000003,579.5178715482953
24.8,767.560662882597
24.9,631.3097090868549
25.0,575.4253987053826
25.1,541.1164976062905
25.200000000000003,497.5666366112205
25.3,537.6176553336782
25.4,591.5724874219982
25.5,653.7999069879692
25.6,634.8006798385984
25.700000000000003,586.143055643442
25.8,554.2072614641651
25.9,579.2058922052431
26.0,534.9734586530525
26.1,641.7232768330252
26.200000000000003,541.025049354446
26.3,540.6479073913571
26.4,428.47646541381727
26.5,523.6436594749578
26.6,569.2555485107245
26.700000000000003,467.952893598775
26.8,477.6264711915455
26.9,548.5616648556299
27.0,428.8216515519228
27.1,549.2624857147948
27.200000000000003,463.4974797793624
27.3,464.4475545436176
27.4,421.51697078958927
27.5,490.53609447507176
27.6,588.6622196182643
27.700000000000003,498.9138115238419
27.8,410.9535129560827
27.9,505.4585106791495
28.0,427.55575599319707
28.1,507.04964910655536
28.200000000000003,473.8382883582797
28.3,281.7888856762579
28.4,374.4638958206643
28.5,467.9063536004156
28.6,424.6021828675725
28.700000000000003,362.491235513217
28.8,378.9999401830575
28.9,312.7204755509391
29.0,401.3294872467317
29.1,514.3704519774532
29.200000000000003,442.54996477720056
29.3,510.6770391242316
29.4,444.5190287428548
29.5,451.40920556546894
29.6,498.7697521740524
29.700000000000003,419.35395470448975
29.8,391.9471169961915
29.9,454.1485405662444
30.0,476.7995843897804
30.1,382.0796917987446
30.200000000000003,372.3404887433388
30.3,418.0641920009942
30.4,455.7495445125415
30.5,457.4710780248475
30.6,350.0753972714176
30.700000000000003,520.891989292043
30.8,397.57610878086814
30.9,420.9814757709356
31.0,393.9619234733277
31.1,579.1113647520228
31.200000000000003,461.6189750961983
31.3,412.48644566222833
31.4,503.9285908332717
31.5,505.0413871644053
31.6,463.1823072085284
31.700000000000003,520.6913131884669
31.8,443.57291404227055
31.9,466.4279722835906
32.0,396.83465454387135
32.1,437.4300104513229
32.2,600.2768659955168
32.300000000000004,598.1954658179384
32.4,525.5785413865789
32.5,611.5127909058145
32.6,526.3276553027894
32.7,527.9905353207943
32.800000000000004,548.6577563701686
32.9,545.0764388292461
33.0,545.8504505320815
33.1,618.8445053223003
33.2,574.0023144477486
33.300000000000004,606.678124271846
33.4,626.9011487954507
33.5,598.7221973240903
33.6,534.4671144442665
33.7,518.6776726531886
33.800000000000004,596.7596157826174
33.9,583.4048782033451
34.0,598.6214198229545
34.1,595.3613323609057
34.2,726.875387767744
34.300000000000004,532.3324981531227
34.4,500.1035122555879
34.5,616.5836032781461
34.6,581.113054483789
34.7,615.3126017491192
34.800000000000004,627.8856680426645
34.9,661.689570023801
35.0,520.531136447117
35.1,566.0861811727867
35.2,613.0191200836979
35.300000000000004,627.401789404911
35.4,695.497876348461
35.5,630.2186729639242
35.6,575.8767929248886
35.7,530.1665264139899
35.800000000000004,542.1511521133382
35.9,536.1301332367801
36.0,593.6670399529693
36.1,568.654949324123
36.2,484.3020798760912
36.3,523.1697268491714
36.4,583.144964337422
36.5,550.9985195497991
36.6,555.863572413116
36.7,540.4851079535654
36.8,596.4840246466288
36.9,520.7282671601653
37.0,483.35337283429055
37.1,450.58468328102094
37.2,502.5851471985032
37.3,361.8407648294232
37.4,468.4964409542338
37.5,461.3417884576104
37.6,397.4450776859313
37.7,413.4256576180105
37.8,494.6506525605212
37.9,460.21306885832377
38.0,448.4791499752759
38.1,453.6427767317785
38.2,438.1358476475077
38.3,491.08909209276
38.400000000000006,430.8393365535981
38.5,347.7764367677086
38.6,498.5258175040421
38.7,432.1960462650518
38.8,381.21672941799454
38.900000000000006,345.3622206406571
39.0,425.5438626709538
39.1,397.97736542794615
39.2,481.0106345422048
39.3,383.860825031469
39.400000000000006,358.53013476923246
39.5,444.8250493096308
39.6,446.32991242264274
39.7,408.92336011788825
39.8,435.1263354552809
39.900000000000006,400.631308698032
40.0,415.8008275841485
40.1,464.3274680625512
40.2,439.68485956141535
40.3,402.6576684628191
40.400000000000006,481.7927284622659
40.5,299.3237569521938
40.6,523.8874428518943
40.7,340.0137311943402
40.8,398.27971401209606
40.900000000000006,432.18884885561135
41.0,431.7706079363106
41.1,494.5154749564962
41.2,396.6236106512882
41.3,468.07354057046007
41.400000000000006,431.8218084241616
41.5,481.3416471657744
41.6,469.3300453976287
41.7,483.30776018344665
41.8,457.3412704605969
41.900000000000006,465.5706885262495
42.0,511.7091129735458
42.1,550.8133399501032
42.2,479.98135900209
42.3,472.6856572031771
42.400000000000006,552.9621172377227
42.5,526.7410238934382
42.6,575.8562863325022
42.7,494.87118978063233
42.8,456.8602776757193
42.900000000000006,524.6723145041079
43.0,518.2926362468394
43.1,557.7351799608076
43.2,534.6532710364189
43.3,608.1048836169783
43.400000000000006,560.9246094104585
43.5,586.8366324800487
43.6,590.8624086617256
43.7,596.068721722
43.8,588.1141285195035
43.900000000000006,617.4977279651076
44.0,554.4690916856581
44.1,666.1349306560292
44.2,585.8698355909889
44.3,533.2663540402555
44.400000000000006,609.0044935962327
44.5,557.4057374797915
44.6,633.2009089386426
44.7,709.9894870647404
44.8,559.362912350572
44.900000000000006,614.1029519260554
45.0,508.1171480310824
45.1,616.6173375377123
45.2,547.2953671496754
45.3,557.6368786988257
45.400000000000006,530.7610743420502
45.5,619.0410357109677
45.6,629.0814405928656
45.7,575.8575747940487
45.8,527.1443094825033
45.900000000000006,645.2414261898283
46.0,523.3848521395486
46.1,447.7034620484599
46.2,573.4040089160537
46.3,489.7260666216173
46.400000000000006,588.6980263398092
46.5,514.3585169674252
46.6,557.6170036396876
46.7,591.4140397783101
46.8,454.7195446851498
46.900000000000006,480.6292574243258
47.0,498.8709590949727
47.1,573.2500012894162
47.2,457.1855383909953
47.3,454.1507807707266
47.400000000000006,501.6179198236594
47.5,442.7723451681491
47.6,473.2949145116762
47.7,382.2620785024037
47.8,564.8842731809386
47.900000000000006,381.2920198891052
48.0,427.3020980903991
48.1,436.7013482430724
48.2,529.1388749679011
48.3,362.70367490320734
