Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,500.73961085475423,475.7026303120165,450.66564976927884,0.0,0.0
0.1,533.6223457365556,506.9412284497278,480.2601111629001,0.0,0.0
0.2,547.2537388455805,519.8910519033014,492.5283649610225,0.0,0.0
0.30000000000000004,542.8804062231803,515.7363859120213,488.5923656008623,0.0,0.0
0.4,537.9313341039692,511.0347673987707,484.1382006935723,0.0,0.0
0.5,533.2854754602567,506.6212016872439,479.9569279142311,0.0,0.0
0.6000000000000001,542.0972818282012,514.9924177367911,487.88755364538105,0.0,0.0
0.7000000000000001,547.7553582823882,520.3675903682688,492.9798224541494,0.0,0.0
0.8,545.7668830360634,518.4785388842602,491.1901947324571,0.0,0.0
0.9,527.8982339970421,501.50332229719,475.1084105973379,0.0,0.0
1.0,499.6719902103003,474.68839069978526,449.7047911892703,0.0,0.0
1.1,472.2987843650816,448.6838451468275,425.06890592857343,0.0,0.0
1.2000000000000002,461.59538385886026,438.5156146659172,415.4358454729742,0.0,0.0
1.3,456.208063609951,433.3976604294534,410.5872572489559,0.0,0.0
1.4000000000000001,473.0803651217667,449.42634686567834,425.77232860959003,0.0,0.0
1.5,479.2069233308459,455.2465771643036,431.2862309977613,0.0,0.0
1.6,456.10191894370826,433.29682299652285,410.49172704933744,0.0,0.0
1.7000000000000002,453.9031428223513,431.2079856812337,408.5128285401162,0.0,0.0
1.8,452.8678583311927,430.224465414633,407.5810724980734,0.0,0.0
1.9000000000000001,476.08452354424776,452.28029736703536,428.476071189823,0.0,0.0
2.0,494.90950548579644,470.1640302115066,445.4185549372168,0.0,0.0
2.1,524.2585493590558,498.045621891103,471.8326944231502,0.0,0.0
2.2,551.0044249011202,523.4542036560641,495.90398241100814,0.0,0.0
2.3000000000000003,550.0646570503227,522.5614241978066,495.0581913452904,0.0,0.0
2.4000000000000004,542.9524453126596,515.8048230470266,488.65720078139367,0.0,0.0
2.5,535.7813804205927,508.992311399563,482.2032423785334,0.0,0.0
2.6,539.1407828763548,512.1837437325371,485.2267045887194,0.0,0.0
2.7,536.1671074549938,509.3587520822441,482.55039670949446,0.0,0.0
2.8000000000000003,552.2474116085668,524.6350410281385,497.02267044771014,0.0,0.0
2.9000000000000004,536.4667472011038,509.64340984104854,482.8200724809934,0.0,0.0
3.0,503.35371128678446,478.1860257224452,453.018340158106,0.0,0.0
3.1,464.3523255765189,441.13470929769295,417.91709301886704,0.0,0.0
3.2,452.32942296871954,429.71295182028354,407.0964806718476,0.0,0.0
3.3000000000000003,447.4085315766624,425.0381049978293,402.6676784189962,0.0,0.0
3.4000000000000004,465.3533902422178,442.0857207301069,418.818051217996,0.0,0.0
3.5,460.9901135256156,437.9406078493348,414.89110217305404,0.0,0.0
3.6,467.41254114299613,444.0419140858463,420.67128702869655,0.0,0.0
3.7,460.0489884719856,437.0465390483863,414.04408962478703,0.0,0.0
3.8000000000000003,453.83107789210106,431.139523997496,408.44797010289096,0.0,0.0
3.9000000000000004,469.2012620704616,445.7411989669385,422.28113586341544,0.0,0.0
4.0,499.60781064816234,474.6274201157542,449.6470295833461,0.0,0.0
4.1000000000000005,539.7777221490278,512.7888360415764,485.79994993412504,0.0,0.0
4.2,549.0092476803042,521.5587852962889,494.10832291227376,0.0,0.0
