frequency,power,magnitude
0.0,1435.7405616034307,3.3958876164623018
0.040160642570281124,455.44601402812003,1.9126423910100168
0.08032128514056225,775.2929242765558,2.495446333589997
0.12048192771084337,443.83392258215724,1.8881025144513652
0.1606425702811245,727.0276890366323,2.4165222596987466
0.20080321285140562,5457.303113937766,6.620706907219754
0.24096385542168675,7274.135849433761,7.6437421444836495
0.28112449799196787,5612.549213323632,6.714217495202295
0.321285140562249,4959.313485480701,6.311405806702109
0.3614457831325301,1566.0960802647876,3.5467005768807836
0.40160642570281124,587.7839668224508,2.172822210863025
0.44176706827309237,151.46482135777347,1.1029890799569162
0.4819277108433735,93.69547121107585,0.867510268499697
0.5220883534136547,38.08079911545157,0.5530550356097172
0.5622489959839357,22.22785799201479,0.4225364031465863
0.6024096385542168,15.7326288265614,0.35548065573092263
0.642570281124498,10.951816720980792,0.29659130021851204
0.6827309236947792,6.939732635399648,0.23609494780854598
0.7228915662650602,3.5361693281840734,0.16853179667777335
0.7630522088353413,1.4106721199956271,0.10644575970418466
0.8032128514056225,0.9124679783235135,0.08560992972112247
0.8433734939759037,0.32422578032935456,0.0510315895811167
0.8835341365461847,0.5081719656701644,0.06388820341427147
0.9236947791164658,0.3829268501112194,0.05545915318120228
0.963855421686747,0.15435256979824102,0.035210505209302315
1.0040160642570282,0.09098130219996341,0.027032822857524376
1.0441767068273093,0.06770955481945111,0.023320631336637657
1.0843373493975903,0.15750097930939014,0.03556779592416055
1.1244979919678715,0.10692126069334688,0.02930538016770761
1.1646586345381527,0.06612975611119914,0.023046967255765917
1.2048192771084336,0.06466780060700754,0.022790789481649112
1.2449799196787148,0.06062317572752978,0.02206656154396813
1.285140562248996,0.04072403839145391,0.01808592574272927
1.3253012048192772,0.03143870188576424,0.01589086825386077
1.3654618473895583,0.015312689005946598,0.011090242828339645
1.4056224899598393,0.01229162672674232,0.00993619270726985
1.4457831325301205,0.024175259093933404,0.013934804910836733
1.4859437751004017,0.021010094126326057,0.012990603377636804
