time_s,effective_tension_kN
0.0,438.13734807269316
0.1,457.0199349212694
0.2,465.86203674740625
0.30000000000000004,469.10685591733034
0.4,472.6930801363087
0.5,473.7929559767259
0.6000000000000001,477.94001264570807
0.7000000000000001,474.43482954347303
0.8,473.1032601922942
0.9,472.82276317265746
1.0,463.19922823772526
1.1,450.9280737444327
1.2000000000000002,450.6303148290825
1.3,451.5745516705306
1.4000000000000001,462.4180807719931
1.5,464.5620073737816
1.6,462.4208669602267
1.7000000000000002,467.0016564235402
1.8,464.05928848084386
1.9000000000000001,460.4842512674703
2.0,462.97053638833904
2.1,464.0974245209061
2.2,459.3506406330018
2.3000000000000003,453.2852778730737
2.4000000000000004,447.5664448058063
2.5,436.1789203516235
2.6,438.5773128511579
2.7,438.9786435675246
2.8000000000000003,436.038298082601
2.9000000000000004,433.559273625483
3.0,426.14636539828
3.1,418.85313175642733
3.2,413.36627061412344
3.3000000000000003,413.29498298572946
3.4000000000000004,410.02234809514687
3.5,407.67720837623267
3.6,405.6304887009097
3.7,392.40657070783345
3.8000000000000003,388.4771448476822
3.9000000000000004,394.3533251116846
4.0,405.0602698224691
4.1000000000000005,416.17514454671027
4.2,426.41234189396636
4.3,426.56159444152354
4.4,430.06673760471267
4.5,438.4120556511099
4.6000000000000005,442.60762589863486
4.7,450.42692069704606
4.800000000000001,450.06409171821565
4.9,446.3664944833714
5.0,439.35186344636986
5.1000000000000005,429.8182869470387
5.2,428.4779734751129
5.300000000000001,430.26259574836524
5.4,439.37850237230066
5.5,443.81664473601893
5.6000000000000005,447.44848102360777
5.7,449.42864188399193
5.800000000000001,457.6892156039514
5.9,465.10789685293946
6.0,478.06001220158123
6.1000000000000005,486.7743017059313
6.2,489.17268045524884
6.300000000000001,486.8488364239957
6.4,482.17660179350025
6.5,472.1361786331835
6.6000000000000005,470.54363604678133
6.7,471.5059640894563
6.800000000000001,466.41803796412887
6.9,465.51543312711397
7.0,453.132683619854
7.1000000000000005,443.9456620693427
7.2,441.5765150360967
7.300000000000001,439.5381821213291
7.4,443.5666412046118
7.5,442.8911499105601
7.6000000000000005,437.41415334946475
7.7,427.16899990908377
7.800000000000001,415.67105898812724
7.9,417.4812545366658
8.0,418.9949132452152
8.1,416.8524068876915
8.200000000000001,422.40329219124715
8.3,418.04994643865723
8.4,411.97052828231824
8.5,416.0403514054072
8.6,420.64405640739795
8.700000000000001,425.9416433249045
8.8,429.6654816786613
8.9,429.92806905433883
9.0,422.52566924560915
9.1,410.6037220283125
9.200000000000001,406.73958744505154
9.3,401.42448721995186
9.4,404.71409112420645
9.5,402.5845630304961
9.600000000000001,405.873167784149
9.700000000000001,407.09269634577515
9.8,415.2005922734263
9.9,425.61506223789706
10.0,440.6194978636019
10.100000000000001,453.2196059848144
10.200000000000001,464.48275085776766
10.3,472.4609802400559
10.4,471.60854830814105
10.5,470.80296867243044
10.600000000000001,472.87011508989394
10.700000000000001,473.03636184870766
10.8,473.657800522384
10.9,470.47263866606704
11.0,462.787812680985
11.100000000000001,455.8527767026284
11.200000000000001,448.1015795925607
11.3,452.7621046093606
11.4,458.11695006709755
11.5,460.5048970844575
11.600000000000001,464.28907989031427
11.700000000000001,461.36823866143254
11.8,461.7319238748727
11.9,460.57835352590985
12.0,459.419718806088
12.100000000000001,466.4268846714846
12.200000000000001,459.5913581527625
12.3,456.38640416198416
12.4,443.3228357100365
12.5,439.83138238343156
12.600000000000001,435.0575343760692
12.700000000000001,438.6975782774754
12.8,438.5724903727328
12.9,436.05851796403965
13.0,424.5921315689908
13.100000000000001,421.1916325503365
13.200000000000001,414.78942761488025
13.3,409.37435582378623
13.4,408.5822789086543
13.5,405.01149716958776
13.600000000000001,403.0641854793082
13.700000000000001,392.5572081436485
13.8,388.8623622557928
13.9,394.0143085492115
14.0,402.2128104618514
14.100000000000001,416.9140549559463
14.200000000000001,419.1243019093492
14.3,430.7768001956273
14.4,431.6039404574873
14.5,440.4925069211516
14.600000000000001,448.98921228138363
14.700000000000001,448.7836481853108
14.8,452.71143270268567
14.9,450.4983313358158
15.0,437.59435202728264
15.100000000000001,434.86987253422086
15.200000000000001,427.7538397402127
15.3,428.79201403092736
15.4,431.9620385178718
15.5,443.8195344164733
15.600000000000001,446.4971989479783
15.700000000000001,448.1647208797674
15.8,456.38648037533824
15.9,464.97568329632736
16.0,478.3038272650918
16.1,487.9927508019988
16.2,486.724742671629
16.3,487.0523708918887
16.400000000000002,479.08260254945026
16.5,471.38463074071626
16.6,469.93987450151553
16.7,469.94277164110156
16.8,463.3461790989072
16.900000000000002,462.9812460072968
17.0,450.7105598077477
17.1,442.73827271866844
17.2,440.4035105128393
17.3,441.29852558263747
17.400000000000002,444.2555645811658
17.5,439.8417534347064
17.6,433.7726818964047
17.7,427.40949838873087
17.8,421.3369629319475
17.900000000000002,416.7284857284196
