# Fatigue Condition: FC004
# Strut: S2
# Wind Speed: 1.25 m/s
# Significant Wave Height: 0.04 m
# Wind Scale Factor: 0.0156
# Wave Scale Factor: 0.0800
# Annual Occurrence: 6.449%
# Wind Reference: WD05
# Wave Reference: W08
time_s,effective_tension_kN
0.0,11.886712915436261
0.1,10.727938392807182
0.2,10.92110810413051
0.30000000000000004,11.703307818844793
0.4,12.844675767502562
0.5,13.083760261493559
0.6000000000000001,13.126599700879334
0.7000000000000001,14.791885670807382
0.8,15.078471911778337
0.9,14.852476617342283
1.0,14.579610112197809
1.1,15.840188813343953
1.2000000000000002,14.452564684579132
1.3,15.330142578983047
1.4000000000000001,15.644801678162784
1.5,15.229777323821102
1.6,15.50373940715533
1.7000000000000002,14.21052802449068
1.8,14.14593222542287
1.9000000000000001,14.764751176341246
2.0,13.996134928180117
2.1,14.50430293458502
2.2,13.88839309230142
2.3000000000000003,13.362041591909348
2.4000000000000004,13.016265990966929
2.5,12.59803627893922
2.6,12.65050144662569
2.7,11.404973329213439
2.8000000000000003,11.924388097446057
2.9000000000000004,12.127628585808091
3.0,11.82352849723535
3.1,11.159086139082262
3.2,12.165055761643538
3.3000000000000003,11.660078674714736
3.4000000000000004,11.207241267210321
3.5,11.180317826081357
3.6,11.582274557965157
3.7,11.234914857895594
3.8000000000000003,11.191293558087517
3.9000000000000004,10.447290173991226
4.0,10.874385639546478
4.1000000000000005,11.426508906475902
4.2,10.312946394303179
4.3,10.21416489295131
4.4,10.09140170582203
4.5,10.708354637691194
4.6000000000000005,10.352271442756885
4.7,9.794038125327507
4.800000000000001,9.809107647754935
4.9,9.728089720404435
5.0,9.49271707349443
5.1000000000000005,8.716210806743765
5.2,7.905659220870407
5.300000000000001,8.722395079294959
5.4,7.5033309247942315
5.5,7.928608206320568
5.6000000000000005,7.229874840897487
5.7,6.730097143081863
5.800000000000001,6.26334663419887
5.9,5.644947765698655
6.0,5.21706517984343
6.1000000000000005,4.434690599508559
6.2,6.486714218100566
6.300000000000001,5.518695237426448
6.4,4.713177362438327
6.5,5.230234514141366
