ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
0.0,1.17410693359375,1.24756005859375,1.2082013840719918,0.0,0.0,0.9649882015401721,1.0253586814029378,79.81531030867554,80.33533740837392,19.97525577188156,21.224924705040817,0.2266163827276963
0.049999999999999996,1.174093505859375,1.247546630859375,1.20818788104191,-4.4330183863931945e-08,2.942878564103092e-07,0.964977165402939,1.025347645265705,79.00697374024018,79.54233732376743,19.975027323840838,21.224696257000094,0.22484641308598574
0.15,1.17406591796875,1.2475191650390625,1.208160402672313,-2.2181203908201938e-07,1.465063485515989e-06,0.9649544911573512,1.0253250713486377,77.47074661755033,78.09949654748964,19.97455796695717,21.224228976916798,0.22162588919122622
0.25,1.174037841796875,1.2474912109375,1.2081323949510807,-5.770124625456766e-07,3.793760123980397e-06,0.9649314155976825,1.025302096117489,76.05958342552749,76.50029081498204,19.974080302872025,21.22375338963202,0.21805644198161203
0.35,1.17400927734375,1.2474627685546875,1.2081038613007447,-1.1100859473395447e-06,7.267434596605594e-06,0.9649079387239323,1.0252787195722592,74.48352831196564,75.08790883213307,19.9735943315854,21.223269495145768,0.21490384521060774
0.44999999999999996,1.173980224609375,1.247433837890625,1.2080748256790306,-1.8211934168894586e-06,1.187317267222255e-05,0.964884060536101,1.0252549417129484,72.97249039116907,73.58227327919244,19.97310005309729,21.222777293458027,0.2115431486490085
0.5499999999999999,1.17395068359375,1.2474044189453124,1.2080452801000292,-2.7105015751869533e-06,1.75980885623874e-05,0.9648597810341886,1.025230762539556,71.54776423785879,72.0767514001634,19.972597467407706,21.22227678456881,0.2081826871973057
0.6499999999999999,1.173920654296875,1.24737451171875,1.208015241676402,-3.7781852980897664e-06,2.4429324942373535e-05,0.9648351002181949,1.0252061820520826,70.06433455586516,70.57134738432624,19.972086574516634,21.22176796847811,0.20482247020324545
0.75,1.17389013671875,1.247343994140625,1.2079847195349007,-5.024423231785729e-06,3.2354052776812504e-05,0.9648100180881201,1.025181099922008,68.63479248165851,69.25267127561258,19.971567374424083,21.22124876838556,0.20187888515559005
0.8499999999999999,1.1738590087890626,1.2473131103515624,1.207953721661434,-6.449402372467776e-06,4.1359470832745094e-05,0.9647844343154436,1.025155716806372,67.22200512886498,67.74749632926384,19.97103779032968,21.2207233378919,0.19851914222295847
0.95,1.17382763671875,1.24728173828125,1.2079222606052862,-8.053316279496124e-06,5.143280587484357e-05,0.9647586498857268,1.025129932376655,65.81282598086926,66.2424615787485,19.97050405263454,21.22018960019676,0.19515969357988533
1.0499999999999998,1.173740234375,1.2471944580078125,1.2078349677825642,-9.836350565023019e-06,6.25612967077142e-05,0.9646868146651922,1.0250581974846409,64.32534661702333,64.92413353060974,19.969017063569478,21.218704687932068,0.1922147303359961
1.15,1.1737078857421874,1.247162109375,1.2078025564033295,-1.1798592871577374e-05,7.473229784073342e-05,0.9646602276073131,1.0250316104267616,62.99237028516867,63.512821176382246,19.96846671147138,21.218154335833965,0.189064371989556
1.25,1.1736749267578126,1.24712939453125,1.2077696978132302,-1.3940040175563057e-05,8.79333090190847e-05,0.964633138906832,1.0250047223833214,61.58214408689861,62.10164273954002,19.96790597537142,21.21759775333475,0.185914298557332
1.35,1.1736416015625,1.24709619140625,1.2077364273784317,-1.626070797211878e-05,0.0001021518724053617,0.9646057492207902,1.0249774330258,60.1753325074783,60.690607327956876,19.96733900887036,21.217032863634056,0.1827645257281024
1.4500000000000002,1.17360791015625,1.2470625,1.207702714296145,-1.8760626663107748e-05,0.00011737555618269524,0.9645780585491877,1.0249497423541971,58.85451078414901,59.37292022949664,19.966765811968184,21.216459666731883,0.17982302702169925
1.5500000000000003,1.1735181884765624,1.246972900390625,1.207613038250219,-2.143980340413312e-05,0.0001335919340453294,0.9645043170867675,1.0248761012202976,57.44864031066326,58.05537797784432,19.96523936369609,21.214935295260155,0.17687972911670374
1.6500000000000004,1.173483642578125,1.2469383544921875,1.2075784706757446,-2.4298138441250417e-05,0.0001507886875065507,0.9644759241155227,1.0248477082490528,56.12983257025793,56.645010830314504,19.964651629191323,21.21434756075539,0.17373139644302873
1.7500000000000004,1.17344873046875,1.246903564453125,1.2075435197776723,-2.7335465154583845e-05,0.00016895364952858416,0.9644472301587171,1.0248191146207672,54.8130767138706,55.32796875067262,19.96405766428544,21.213755672649885,0.17079129529208248
1.8500000000000005,1.173413330078125,1.2468682861328124,1.207508161598277,-3.05516301461367e-05,0.0001880747016974155,0.9644181348878302,1.0247901196784008,53.49722663995943,54.104207540394086,19.963455392178087,21.213155477342895,0.16805931777340155
1.9500000000000006,1.1733775634765624,1.24683251953125,1.2074724303628799,-3.3946478710451376e-05,0.0002081397514628482,0.9643887386313825,1.024760723421953,52.18067154214379,52.69437193015422,19.962846889669617,21.212546974834424,0.16491212480422957
