Frequency (Hz),Period (s),PSD (kN²/Hz),Amplitude (kN/√Hz)
0.0,inf,98.08307437187345,9.903689937183689
0.02004008016032064,49.9,1160.3573474904545,34.06401836968819
0.04008016032064128,24.95,1451.401546949278,38.097264297443694
0.06012024048096192,16.633333333333333,2234.7211195730183,47.27283701633549
0.08016032064128256,12.475,189839.54646289969,435.7058026500217
0.1002004008016032,9.98,761610.1530391859,872.7027861988215
0.12024048096192384,8.316666666666666,160250.30220038482,400.3127554804928
0.1402805611222445,7.128571428571428,4174.596993641753,64.61112128451072
0.16032064128256512,6.2375,2983.078981135186,54.61757026026685
0.18036072144288576,5.544444444444445,3118.407482683566,55.84270303883548
0.2004008016032064,4.99,2606.6163149731033,51.055032219881156
0.22044088176352705,4.536363636363636,610.7396516098012,24.713147343262477
0.24048096192384769,4.158333333333333,935.7992830091029,30.590836585636275
0.2605210420841683,3.8384615384615386,1607.3812919916425,40.09215998161788
0.280561122244489,3.564285714285714,2203.9675432680747,46.94643270013255
0.3006012024048096,3.326666666666667,1144.91855148527,33.83664509795955
0.32064128256513025,3.11875,2043.9549325640862,45.21011980258498
0.3406813627254509,2.9352941176470586,3263.7165693898655,57.128946860500285
0.3607214428857715,2.7722222222222226,1448.2924634686271,38.05643787151692
0.3807615230460922,2.626315789473684,4510.446159408384,67.15985526643416
0.4008016032064128,2.495,5243.656954094417,72.41309932667167
0.42084168336673344,2.376190476190476,2176.6119540955606,46.654174026506574
0.4408817635270541,2.268181818181818,857.6208198497857,29.285163818045916
0.4609218436873747,2.1695652173913045,1804.478413309135,42.47915269057441
0.48096192384769537,2.0791666666666666,5686.051200622077,75.40590958686246
0.501002004008016,1.9960000000000002,25492.291923043424,159.66305747743723
0.5210420841683366,1.9192307692307693,8632.01638765468,92.90864538703963
0.5410821643286573,1.848148148148148,2293.0379714395986,47.88567605703817
0.561122244488978,1.782142857142857,1521.0530383810592,39.00067997331661
0.5811623246492986,1.7206896551724138,1316.1535837857466,36.278831069726415
0.6012024048096192,1.6633333333333336,1814.3892848140406,42.59564866056204
0.6212424849699398,1.6096774193548389,8081.540765576887,89.89739020448195
0.6412825651302605,1.559375,8686.214257180713,93.19986189464399
0.6613226452905812,1.5121212121212122,2322.073469979607,48.18789754678665
0.6813627254509018,1.4676470588235293,2401.8624684412553,49.008799908192564
0.7014028056112224,1.425714285714286,1214.4948707992146,34.84960359601261
0.721442885771543,1.3861111111111113,2628.540865947575,51.269297498089195
0.7414829659318637,1.3486486486486486,1648.3141794674564,40.59943570380574
0.7615230460921844,1.313157894736842,1721.054774600844,41.48559719469932
0.781563126252505,1.2794871794871794,2589.236855385749,50.88454436649452
0.8016032064128256,1.2475,3484.485269930912,59.02952879644994
0.8216432865731462,1.2170731707317075,1871.2399443840613,43.25783101802564
0.8416833667334669,1.188095238095238,4088.5229443805238,63.94155882038319
0.8617234468937875,1.1604651162790698,1977.2288162607117,44.46604115795234
0.8817635270541082,1.134090909090909,969.5530707082644,31.13764716076448
0.9018036072144289,1.1088888888888888,1466.7934342196932,38.29873932937863
0.9218436873747494,1.0847826086956522,1285.3474021487928,35.85174196812189
0.9418837675350701,1.0617021276595746,1441.6471116743496,37.96902832144048
0.9619238476953907,1.0395833333333333,1440.424595491995,37.95292604651181
0.9819639278557114,1.0183673469387755,3631.470153773795,60.26168064179587
1.002004008016032,0.9980000000000001,5353.068989466839,73.1646703639594
1.0220440881763526,0.9784313725490197,1962.779052819598,44.303262327052146
1.0420841683366733,0.9596153846153846,794.2278829419951,28.182048948612575
1.062124248496994,0.9415094339622642,1300.970562135144,36.06896951862007
1.0821643286573146,0.924074074074074,1336.4934269683797,36.55808292249991
1.1022044088176353,0.9072727272727272,1565.7481344121788,39.569535433363114
1.122244488977956,0.8910714285714285,1186.3821090783515,34.44389799483142
1.1422845691382766,0.875438596491228,972.5015969780802,31.18495786397795
1.1623246492985972,0.8603448275862069,1951.8570064539235,44.17982578569005
1.1823647294589177,0.8457627118644069,1597.602459553517,39.97001950904599
1.2024048096192383,0.8316666666666668,913.8047413985499,30.22920345292859
1.222444889779559,0.8180327868852459,1363.2700537809712,36.92248710177812
1.2424849699398797,0.8048387096774194,1935.0168941850943,43.988826924403135
1.2625250501002003,0.7920634920634921,1126.2572311745319,33.55975612507534
1.282565130260521,0.7796875,1789.8363131310919,42.306457109182425
1.3026052104208417,0.7676923076923077,2303.9717927428906,47.9997061735058
1.3226452905811623,0.7560606060606061,2087.4427026735307,45.688540167896925
1.342685370741483,0.744776119402985,2570.571800576235,50.70080670537931
1.3627254509018036,0.7338235294117647,3052.1541518705867,55.246304418219566
1.3827655310621243,0.7231884057971014,1782.1016708287182,42.21494605976322
1.4028056112224447,0.712857142857143,756.2126252226153,27.499320450196862
1.4228456913827654,0.7028169014084508,1721.3623099659478,41.48930356086913
1.442885771543086,0.6930555555555556,3821.5125649202396,61.81838371326316
1.4629258517034067,0.6835616438356165,10551.406710616313,102.72004045275835
1.4829659318637274,0.6743243243243243,10403.689351710618,101.99847720290053
1.503006012024048,0.6653333333333333,6040.0904605619135,77.7180188924159
1.5230460921843687,0.656578947368421,2190.1934238588956,46.79950238900939
1.5430861723446894,0.6480519480519481,3093.295506467694,55.61740291012961
1.56312625250501,0.6397435897435897,2777.812342147376,52.7049555748544
1.5831663326653307,0.6316455696202532,1782.9384043248817,42.22485529075122
1.6032064128256511,0.62375,379.4205327842683,19.47871999861049
1.6232464929859718,0.6160493827160495,1246.5784082127402,35.306917285607646
1.6432865731462925,0.6085365853658538,2310.921092078266,48.07204064815915
1.6633266533066131,0.6012048192771084,2698.638605445801,51.94842255011986
1.6833667334669338,0.594047619047619,3322.8800520228015,57.6444277621246
1.7034068136272544,0.5870588235294117,1344.0383801114347,36.661129007593786
1.723446893787575,0.5802325581395349,1962.9940035049385,44.305688161961086
1.7434869739478958,0.5735632183908046,2464.511148465505,49.64384300661568
1.7635270541082164,0.5670454545454545,1765.3634994157849,42.0162290004206
1.783567134268537,0.5606741573033708,925.9222537557874,30.428970632536807
1.8036072144288577,0.5544444444444444,2257.3122247687247,47.511179997646074
1.8236472945891782,0.5483516483516484,2235.124857006041,47.27710711333807
1.8436873747494988,0.5423913043478261,1518.4516087508327,38.967314620728395
1.8637274549098195,0.5365591397849463,3216.5552800904184,56.7146831084369
