Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
45.673786570971515,1304.294964057732,1.0,315675.6756756757,3,0.0
96.10254367363814,1297.3898101873515,0.5,157837.83783783784,5,0.0
146.0804169104133,1212.2364614971252,1.0,315675.6756756757,8,0.0
36.22384341391762,1120.457703937914,1.0,315675.6756756757,2,0.0
116.29281672898264,1077.1182853595997,1.0,315675.6756756757,6,0.0
235.09634001934057,1105.6863701036707,1.0,315675.6756756757,12,0.0
180.5208727847603,1163.3349528957494,1.0,315675.6756756757,10,0.0
401.63712794993035,1144.6225180492054,0.5,157837.83783783784,21,0.0
421.7896003483122,1154.6987542483962,0.5,157837.83783783784,22,0.0
205.08617682594343,1040.9545985040663,1.0,315675.6756756757,11,0.0
25.866010580661168,911.0954240075498,1.0,315675.6756756757,2,0.0
347.0851544938233,1066.837734699608,1.0,315675.6756756757,18,0.0
89.1344551242305,1131.8857894999708,1.0,315675.6756756757,5,0.0
142.55478743958565,1151.9271211538871,1.0,315675.6756756757,8,0.0
250.46186158634498,1123.1628471637384,1.0,315675.6756756757,13,0.0
145.46599088183802,1240.5386709843244,1.0,315675.6756756757,8,0.0
623.3015593429625,1053.9427747510713,0.5,157837.83783783784,32,0.0
31.86808149327021,1226.0842741931033,1.0,315675.6756756757,2,0.0
156.747378280799,1229.0801054266067,1.0,315675.6756756757,8,0.0
359.21361617226853,1327.4211123766522,1.0,315675.6756756757,18,0.0
76.78759610538987,1461.607277613255,1.0,315675.6756756757,4,0.0
129.39849876480002,1442.480058263808,1.0,315675.6756756757,7,0.0
97.33694419804056,1406.3619955645445,1.0,315675.6756756757,5,0.0
182.50270924389724,1424.5062857320274,1.0,315675.6756756757,10,0.0
220.50631111628263,1418.3839188901818,1.0,315675.6756756757,12,0.0
189.8783285084396,1425.1269465761127,1.0,315675.6756756757,10,0.0
263.2979709029728,1437.2096686383447,1.0,315675.6756756757,14,0.0
126.66777352840336,1530.664771147983,1.0,315675.6756756757,7,0.0
46.27015974224105,1540.3913711132554,1.0,315675.6756756757,3,0.0
91.1928467426435,1514.6434586982118,1.0,315675.6756756757,5,0.0
395.0519111423905,1478.038380474245,1.0,315675.6756756757,20,0.0
177.62963791862103,1428.832806831167,1.0,315675.6756756757,9,0.0
