Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
3.393099143495988,680.7415345576824,0.5,157837.83783783784,1,0.0
54.36959604624815,769.9414656792242,1.0,315675.6756756757,3,0.0
120.32173690792752,739.2058534398981,0.5,157837.83783783784,7,0.0
63.1035483272924,681.4574254717373,1.0,315675.6756756757,4,0.0
115.48466789077838,739.8922311744029,1.0,315675.6756756757,6,0.0
173.49503858791047,712.6192025999067,0.5,157837.83783783784,9,0.0
39.59624057580231,686.3318734986217,1.0,315675.6756756757,2,0.0
212.69102063640503,732.2171936241539,0.5,157837.83783783784,11,0.0
13.421201405327452,610.1940308789758,1.0,315675.6756756757,1,0.0
60.05520536960148,589.5763978932264,1.0,315675.6756756757,4,0.0
78.89296378113545,604.7926905412676,1.0,315675.6756756757,4,0.0
66.123996900198,625.9116920538063,1.0,315675.6756756757,4,0.0
85.00840785936782,576.8679313926871,1.0,315675.6756756757,5,0.0
177.3956517157767,592.3193036101092,1.0,315675.6756756757,9,0.0
52.009970635874765,526.9750520995713,1.0,315675.6756756757,3,0.0
82.55986433248262,489.31655885761506,1.0,315675.6756756757,5,0.0
44.16336561094806,484.64033726333645,1.0,315675.6756756757,3,0.0
23.945952241714167,506.92395465391587,1.0,315675.6756756757,2,0.0
60.14658651702359,525.8250676922476,1.0,315675.6756756757,4,0.0
147.2210782527289,539.1597836469131,1.0,315675.6756756757,8,0.0
4.575007897263845,492.278892514741,1.0,315675.6756756757,1,0.0
120.90024453327561,548.0847973098458,1.0,315675.6756756757,7,0.0
71.32485974608016,577.4318080388343,1.0,315675.6756756757,4,0.0
18.42953268834458,626.8364127993771,1.0,315675.6756756757,1,0.0
213.78415595109487,568.5121401038892,1.0,315675.6756756757,11,0.0
95.94362410773613,648.1156302935594,1.0,315675.6756756757,5,0.0
68.73933569997303,636.1116614494583,1.0,315675.6756756757,4,0.0
11.404414548963814,659.8316513953332,1.0,315675.6756756757,1,0.0
65.59058575824292,678.3512526963916,1.0,315675.6756756757,4,0.0
25.384145239572035,703.1649606210757,1.0,315675.6756756757,2,0.0
145.9314665589202,659.686543874839,1.0,315675.6756756757,8,0.0
16.176232089045016,736.144281385463,1.0,315675.6756756757,1,0.0
186.8808190728338,679.1557044667886,1.0,315675.6756756757,10,0.0
116.42325429329571,694.9800994732865,1.0,315675.6756756757,6,0.0
167.28209192726706,698.3337002966073,1.0,315675.6756756757,9,0.0
54.894056030364254,747.0169489915804,1.0,315675.6756756757,3,0.0
113.49866605219381,650.794672565332,1.0,315675.6756756757,6,0.0
0.7610756856506669,693.6122306134628,1.0,315675.6756756757,1,0.0
30.775140209839037,606.2426206096407,1.0,315675.6756756757,2,0.0
175.52479520687336,640.9866140842416,1.0,315675.6756756757,9,0.0
80.5645233966136,609.7911027756246,1.0,315675.6756756757,5,0.0
34.432029267158214,585.8943145440817,1.0,315675.6756756757,2,0.0
76.422797478922,565.4992717742805,1.0,315675.6756756757,4,0.0
11.268602298965334,618.9213177577668,1.0,315675.6756756757,1,0.0
91.52806299349675,584.1600359585027,1.0,315675.6756756757,5,0.0
180.80346477526234,560.1579497410332,1.0,315675.6756756757,10,0.0
230.6527822877016,576.8163562552566,1.0,315675.6756756757,12,0.0
396.3263332862898,639.2238012664487,1.0,315675.6756756757,20,0.0
49.049977771097986,479.0557643181595,1.0,315675.6756756757,3,0.0
142.6518489297788,488.31091542970813,1.0,315675.6756756757,8,0.0
7.356505516485186,541.6318166787225,1.0,315675.6756756757,1,0.0
19.148733424107377,553.0235676501659,1.0,315675.6756756757,1,0.0
53.09784770993372,562.1639553676896,1.0,315675.6756756757,3,0.0
102.88226196567973,584.4209590176004,1.0,315675.6756756757,6,0.0
57.05396837904232,535.0709071510798,1.0,315675.6756756757,3,0.0
172.1060894919463,554.06618742496,1.0,315675.6756756757,9,0.0
11.40002776291908,593.9469521755991,1.0,315675.6756756757,1,0.0
152.8283686395248,576.6668527530773,1.0,315675.6756756757,8,0.0
124.22248452341535,620.7852276609567,1.0,315675.6756756757,7,0.0
55.96699130082584,713.973344637447,1.0,315675.6756756757,3,0.0
115.00813370265882,671.7268547545688,1.0,315675.6756756757,6,0.0
83.25207502978458,645.0164364670516,1.0,315675.6756756757,5,0.0
110.34936322438034,671.082349689895,1.0,315675.6756756757,6,0.0
189.28551327447144,653.0933232742476,1.0,315675.6756756757,10,0.0
74.17590402656276,746.163273862293,1.0,315675.6756756757,4,0.0
47.468500759550125,722.5943371277802,1.0,315675.6756756757,3,0.0
63.96482064808583,716.5364913981163,1.0,315675.6756756757,4,0.0
69.35189289549339,678.2116888879732,1.0,315675.6756756757,4,0.0
15.978158282624918,731.6362755755913,1.0,315675.6756756757,1,0.0
116.73309943934305,703.6577381049747,1.0,315675.6756756757,6,0.0
24.27587275945723,727.7207899270986,1.0,315675.6756756757,2,0.0
14.9064330402432,664.6462590494277,1.0,315675.6756756757,1,0.0
84.2732549917962,672.7265161595077,1.0,315675.6756756757,5,0.0
194.82221652887847,694.208547570107,1.0,315675.6756756757,10,0.0
56.99760973528146,597.8544651564023,1.0,315675.6756756757,3,0.0
153.01751248913808,611.116192177722,1.0,315675.6756756757,8,0.0
5.976235073958264,612.4566429826857,1.0,315675.6756756757,1,0.0
37.3381328889227,552.1924060676815,1.0,315675.6756756757,2,0.0
94.91354158033937,575.9030939900006,1.0,315675.6756756757,5,0.0
16.904539524644292,501.3542780712988,1.0,315675.6756756757,1,0.0
42.101115065121235,520.0031187945938,1.0,315675.6756756757,3,0.0
110.99429392423167,536.0719562680515,1.0,315675.6756756757,6,0.0
90.66579815010323,574.5193469540462,1.0,315675.6756756757,5,0.0
125.80665751763024,572.9165535079501,1.0,315675.6756756757,7,0.0
10.305749205133225,567.590066212676,1.0,315675.6756756757,1,0.0
96.71187598641302,602.8037990969767,1.0,315675.6756756757,5,0.0
189.5458217203829,572.5726530963556,1.0,315675.6756756757,10,0.0
122.07790680589517,624.1186831788373,1.0,315675.6756756757,7,0.0
32.19405731955703,642.9754864296358,1.0,315675.6756756757,2,0.0
118.43374302034795,626.8051937141564,1.0,315675.6756756757,6,0.0
140.1092936667951,626.1953043181845,1.0,315675.6756756757,8,0.0
193.5699072525099,639.950080765894,1.0,315675.6756756757,10,0.0
11.343968428847461,735.4865419545997,1.0,315675.6756756757,1,0.0
9.377388506503394,712.4807151378403,1.0,315675.6756756757,1,0.0
32.1499363303368,709.0326051154091,1.0,315675.6756756757,2,0.0
81.24572184204146,720.919762518764,1.0,315675.6756756757,5,0.0
146.1404471483795,722.0344483076016,1.0,315675.6756756757,8,0.0
395.3785385037496,617.446984870948,1.0,315675.6756756757,20,0.0
109.96888866227096,714.620346776848,1.0,315675.6756756757,6,0.0
42.35705611965352,658.7553925659117,1.0,315675.6756756757,3,0.0
93.21650302200658,654.5020464588413,1.0,315675.6756756757,5,0.0
35.13438645611507,697.5766317686043,1.0,315675.6756756757,2,0.0
45.20070736087496,697.156805783896,1.0,315675.6756756757,3,0.0
82.74602543795993,685.4570274747136,1.0,315675.6756756757,5,0.0
33.00397315460293,679.3048301156155,1.0,315675.6756756757,2,0.0
133.1566382019696,674.2030351036985,1.0,315675.6756756757,7,0.0
160.66565139324268,649.8464274075118,1.0,315675.6756756757,9,0.0
150.41534386990833,512.1025035506278,1.0,315675.6756756757,8,0.0
28.428135001191436,589.4668916061526,1.0,315675.6756756757,2,0.0
2.791329354926461,523.6495437671351,1.0,315675.6756756757,1,0.0
