Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
3.2334540888546144,1458.1571430401184,1.0,315675.6756756757,1,0.0
54.30512777330182,1475.5443428591448,1.0,315675.6756756757,3,0.0
331.70424431869264,1385.3867877965135,0.5,157837.83783783784,17,0.0
157.13165990433254,1518.0301933992844,1.0,315675.6756756757,8,0.0
95.59834802778096,1518.679997138671,1.0,315675.6756756757,5,0.0
119.21904276226132,1516.0842580786696,1.0,315675.6756756757,6,0.0
41.78674799633586,1524.0295078987956,1.0,315675.6756756757,3,0.0
212.67728077688707,1513.4052697177272,1.0,315675.6756756757,11,0.0
381.10353598683105,1496.7459982179134,1.0,315675.6756756757,20,0.0
261.67960927066747,1398.2257812599864,1.0,315675.6756756757,14,0.0
54.941763247124754,1340.5308945126962,1.0,315675.6756756757,3,0.0
344.26794282550463,1413.3983615422592,1.0,315675.6756756757,18,0.0
470.3557645913618,1454.7125479328479,0.5,157837.83783783784,24,0.0
63.249856369501,1234.7235581931577,1.0,315675.6756756757,4,0.0
30.79926559718774,1239.7368360861879,1.0,315675.6756756757,2,0.0
65.41737091187588,1229.6043705573243,1.0,315675.6756756757,4,0.0
136.7182767994707,1257.5127478667569,1.0,315675.6756756757,7,0.0
56.8113650444368,1127.515284336388,1.0,315675.6756756757,3,0.0
227.29770375817134,1200.9362557065492,1.0,315675.6756756757,12,0.0
464.4260551151224,1283.8195663584113,1.0,315675.6756756757,24,0.0
30.13257818102511,1094.4206946130842,1.0,315675.6756756757,2,0.0
301.23443716533745,1103.847450988984,1.0,315675.6756756757,16,0.0
15.563157539150097,1089.6786708596583,1.0,315675.6756756757,1,0.0
109.9379114704119,1072.8826249622568,1.0,315675.6756756757,6,0.0
32.80734171361382,1194.484908477913,1.0,315675.6756756757,2,0.0
24.060805971165337,1176.704622264637,1.0,315675.6756756757,2,0.0
249.6095529411184,1103.4789117295577,1.0,315675.6756756757,13,0.0
71.45105880714937,1285.9311296051803,1.0,315675.6756756757,4,0.0
57.07604935417453,1116.0210349985628,1.0,315675.6756756757,3,0.0
74.74687222199918,1325.0039795226114,1.0,315675.6756756757,4,0.0
311.74100149766673,1213.9469027493137,1.0,315675.6756756757,16,0.0
174.17364113919916,1287.1626792681686,1.0,315675.6756756757,9,0.0
53.46967731112818,1349.4681209185549,1.0,315675.6756756757,3,0.0
273.84299636387345,1248.83018523918,1.0,315675.6756756757,14,0.0
52.46567973670449,1477.8221591945576,1.0,315675.6756756757,3,0.0
166.75581738274286,1419.8386502292342,1.0,315675.6756756757,9,0.0
256.21944378282615,1386.225031491702,1.0,315675.6756756757,13,0.0
364.85519972915426,1423.5814239500708,1.0,315675.6756756757,19,0.0
749.016889511152,1315.381985472953,0.5,157837.83783783784,38,0.0
23.748469114014142,1589.0720085518738,1.0,315675.6756756757,2,0.0
101.1376359500689,1562.4249952159275,1.0,315675.6756756757,6,0.0
183.75025088838947,1533.8132113731615,1.0,315675.6756756757,10,0.0
28.909632118881518,1441.431835551582,1.0,315675.6756756757,2,0.0
134.9115306489541,1465.6592001037711,1.0,315675.6756756757,7,0.0
204.92376137134283,1489.4348654936389,1.0,315675.6756756757,11,0.0
135.2864225726928,1445.6122327836538,1.0,315675.6756756757,7,0.0
90.99783516398361,1387.721518961734,1.0,315675.6756756757,5,0.0
140.37126666901963,1372.2805289690614,1.0,315675.6756756757,8,0.0
345.080063579883,1462.035229983111,1.0,315675.6756756757,18,0.0
169.26082914383665,1300.7405842898352,1.0,315675.6756756757,9,0.0
243.77546185937877,1243.7120398211832,1.0,315675.6756756757,13,0.0
165.88084573178526,1198.9240914373954,1.0,315675.6756756757,9,0.0
774.6953107685271,1328.2211961016403,0.5,157837.83783783784,39,0.0
126.15734983002926,1114.53031261046,1.0,315675.6756756757,7,0.0
184.58108101378366,1133.6744836790726,1.0,315675.6756756757,10,0.0
65.46084552062644,1075.8567535455986,1.0,315675.6756756757,4,0.0
111.34640325897419,1058.6895337020771,1.0,315675.6756756757,6,0.0
200.57610969955886,1073.4339498935194,1.0,315675.6756756757,11,0.0
292.0299261458513,1115.2232409125572,1.0,315675.6756756757,15,0.0
430.9294437006753,1137.3362626876587,1.0,315675.6756756757,22,0.0
143.18811445113602,1016.2924781708372,1.0,315675.6756756757,8,0.0
135.45660478043771,1039.2445352167588,1.0,315675.6756756757,7,0.0
214.92386632462944,1035.360984828807,1.0,315675.6756756757,11,0.0
2.6672866710944163,1162.60332269546,1.0,315675.6756756757,1,0.0
188.49929326899644,1110.2833188102702,1.0,315675.6756756757,10,0.0
63.02276945163976,1414.61509205851,1.0,315675.6756756757,4,0.0
79.38014504298076,1415.1949186290472,1.0,315675.6756756757,4,0.0
111.00560546434826,1399.9858492356375,1.0,315675.6756756757,6,0.0
346.1589401554379,1298.95034264128,1.0,315675.6756756757,18,0.0
120.76225173658281,1554.5892092359227,1.0,315675.6756756757,7,0.0
85.89941378280696,1578.6714184603225,1.0,315675.6756756757,5,0.0
147.7760218355429,1458.256856893905,1.0,315675.6756756757,8,0.0
332.8235302776254,1468.6490866409372,1.0,315675.6756756757,17,0.0
384.6367614842379,1449.862619837335,1.0,315675.6756756757,20,0.0
40.426403813771685,1527.8725919034782,1.0,315675.6756756757,3,0.0
89.760761983968,1521.256259300646,1.0,315675.6756756757,5,0.0
97.43410663121404,1524.9035688502722,1.0,315675.6756756757,5,0.0
269.26763296564195,1515.0299498529487,1.0,315675.6756756757,14,0.0
130.43839293645283,1413.191240675871,1.0,315675.6756756757,7,0.0
98.1911810559468,1380.577742681155,1.0,315675.6756756757,5,0.0
186.7332687351029,1414.5992496037638,1.0,315675.6756756757,10,0.0
168.2384242429987,1349.8943728667305,1.0,315675.6756756757,9,0.0
296.1162812356649,1411.7403408714017,1.0,315675.6756756757,15,0.0
8.715678040046669,1244.4739423970896,1.0,315675.6756756757,1,0.0
384.2539724896005,1279.4380981100433,1.0,315675.6756756757,20,0.0
148.65351529694817,1156.6095087893011,1.0,315675.6756756757,8,0.0
171.78227867799797,1156.7672446011175,1.0,315675.6756756757,9,0.0
386.9614798979808,1201.6138113553375,1.0,315675.6756756757,20,0.0
207.90527028540953,1056.7436807234983,1.0,315675.6756756757,11,0.0
307.8184141198734,1098.8261266292425,1.0,315675.6756756757,16,0.0
792.917397903567,1277.4033355897868,1.0,315675.6756756757,40,0.0
109.41918037324695,1012.1915002897399,1.0,315675.6756756757,6,0.0
34.88619314602761,971.0844578058126,1.0,315675.6756756757,2,0.0
253.98887568555995,1005.3422202469442,1.0,315675.6756756757,13,0.0
132.87744201968155,1071.6978893271569,1.0,315675.6756756757,7,0.0
291.863725367612,999.2305424977235,1.0,315675.6756756757,15,0.0
57.06646150075312,1153.1375276867816,1.0,315675.6756756757,3,0.0
212.91592256437298,1127.1844811024757,1.0,315675.6756756757,11,0.0
82.06450043718769,1196.7834239498206,1.0,315675.6756756757,5,0.0
167.58325596296027,1189.5218639347545,1.0,315675.6756756757,9,0.0
88.81241775563672,1263.5456331721357,1.0,315675.6756756757,5,0.0
289.2304475307644,1231.7726607896998,1.0,315675.6756756757,15,0.0
34.83472159316739,1561.9596123246215,1.0,315675.6756756757,2,0.0
45.29046436820363,1433.8676209382243,1.0,315675.6756756757,3,0.0
244.68625789601674,1429.8546309387864,1.0,315675.6756756757,13,0.0
291.37526274235074,1437.0317277540612,1.0,315675.6756756757,15,0.0
313.71820973260446,1531.2857078086386,1.0,315675.6756756757,16,0.0
868.2682220098206,1281.4347404809937,0.5,157837.83783783784,44,0.0
56.606625753516255,1611.877580998329,1.0,315675.6756756757,3,0.0
86.73947141004555,1490.5802852596744,1.0,315675.6756756757,5,0.0
287.8659587158613,1400.0885006344852,1.0,315675.6756756757,15,0.0
121.3394788403607,1356.0243755515921,1.0,315675.6756756757,7,0.0
