Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
52.19410050963825,1081.7381832860028,0.5,157837.83783783784,3,0.0
132.24681170388908,1142.718390367087,1.0,315675.6756756757,7,0.0
64.08519642794772,1131.8616850460392,1.0,315675.6756756757,4,0.0
20.834363724770355,1182.5546851741858,1.0,315675.6756756757,2,0.0
150.28814846973387,1172.7467517751115,1.0,315675.6756756757,8,0.0
208.39740852422278,1164.8025389218387,1.0,315675.6756756757,11,0.0
231.82538646929925,1253.7977780974243,1.0,315675.6756756757,12,0.0
467.39023117529246,1289.3362486188298,0.5,157837.83783783784,24,0.0
144.52502553047702,1151.3546471185127,1.0,315675.6756756757,8,0.0
241.86049289322455,1160.0983334278285,1.0,315675.6756756757,13,0.0
132.6130225646291,1251.7324673133116,1.0,315675.6756756757,7,0.0
19.359101348033846,1351.147107025109,1.0,315675.6756756757,1,0.0
193.64678290923462,1271.0021664140481,1.0,315675.6756756757,10,0.0
562.9083908905629,1241.5771687611946,0.5,157837.83783783784,29,0.0
164.47334824137397,1522.3652503562298,1.0,315675.6756756757,9,0.0
392.6849960706684,1531.999957084956,1.0,315675.6756756757,20,0.0
233.20495326065134,1469.4152870985704,1.0,315675.6756756757,12,0.0
42.363929616772566,1419.9775300806061,1.0,315675.6756756757,3,0.0
178.71510142965485,1413.2710830635942,1.0,315675.6756756757,9,0.0
8.67227559555522,1462.2049446519843,1.0,315675.6756756757,1,0.0
73.63435200827985,1418.5521382228453,1.0,315675.6756756757,4,0.0
219.69295395813242,1428.5829726081665,1.0,315675.6756756757,11,0.0
156.26041989464647,1340.1937397457439,1.0,315675.6756756757,8,0.0
146.75170856642126,1322.4044648683603,1.0,315675.6756756757,8,0.0
227.77405656275027,1353.5308616869002,1.0,315675.6756756757,12,0.0
52.61768618821884,1180.604472665008,1.0,315675.6756756757,3,0.0
79.31082390762936,1267.9222856987126,1.0,315675.6756756757,4,0.0
76.98765798095064,1273.391619875918,1.0,315675.6756756757,4,0.0
