Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
22.97695648487843,1033.1131465605308,0.5,157837.83783783784,2,0.0
152.1621888887189,1097.705762762451,0.5,157837.83783783784,8,0.0
286.22626090482765,1030.6737267543967,0.5,157837.83783783784,15,0.0
223.13297431984302,1074.7297666375835,1.0,315675.6756756757,12,0.0
198.58479992352886,1094.6863253028182,1.0,315675.6756756757,10,0.0
99.52263890135055,1185.3141489717684,1.0,315675.6756756757,5,0.0
230.59835419558544,1225.6014139812823,1.0,315675.6756756757,12,0.0
154.34628409789275,1172.6654449745984,1.0,315675.6756756757,8,0.0
507.7164975165871,1141.4188450602765,0.5,157837.83783783784,26,0.0
142.03065611985528,1015.8364359237344,1.0,315675.6756756757,8,0.0
166.8832124881344,1189.8995314336976,1.0,315675.6756756757,9,0.0
250.47441569099192,1241.3772299700772,1.0,315675.6756756757,13,0.0
510.93581541477135,1139.8091861111843,0.5,157837.83783783784,26,0.0
91.38788225628059,1370.3754879154378,1.0,315675.6756756757,5,0.0
252.30902653681142,1433.9253813332841,1.0,315675.6756756757,13,0.0
42.90666263248772,1554.369181048295,1.0,315675.6756756757,3,0.0
159.99042037875483,1517.0733767947245,1.0,315675.6756756757,8,0.0
109.96892068227112,1581.411561445459,1.0,315675.6756756757,6,0.0
427.32941698926174,1428.1288456904736,1.0,315675.6756756757,22,0.0
47.02119810756881,1611.5027192945972,1.0,315675.6756756757,3,0.0
316.8624516314694,1629.7125389093699,1.0,315675.6756756757,16,0.0
217.3534337089809,1478.7817450436632,1.0,315675.6756756757,11,0.0
196.1090301652073,1436.8552991811648,1.0,315675.6756756757,10,0.0
69.55412772031013,1358.3375416906474,1.0,315675.6756756757,4,0.0
29.52967160910748,1469.1379318136233,1.0,315675.6756756757,2,0.0
291.2636630634729,1445.444337604563,1.0,315675.6756756757,15,0.0
408.55050464110013,1452.4281479573633,1.0,315675.6756756757,21,0.0
31.831535613120195,1215.1867517089993,1.0,315675.6756756757,2,0.0
29.303229285081898,1238.6878168573821,1.0,315675.6756756757,2,0.0
68.30226175311623,1154.2991494343914,1.0,315675.6756756757,4,0.0
110.7996051993598,1171.613595909701,1.0,315675.6756756757,6,0.0
108.68144066536433,1103.8139654266358,1.0,315675.6756756757,6,0.0
248.31795721851108,1145.562770835597,1.0,315675.6756756757,13,0.0
136.93607243995814,1061.8407844098049,1.0,315675.6756756757,7,0.0
269.808581769287,1127.128619136689,1.0,315675.6756756757,14,0.0
79.5799593088143,989.2098423459375,1.0,315675.6756756757,4,0.0
184.986121113997,1025.5338452406054,1.0,315675.6756756757,10,0.0
113.73206316480207,1013.0498297734409,1.0,315675.6756756757,6,0.0
193.82476691880845,1029.2447393319442,1.0,315675.6756756757,10,0.0
22.987452405689282,1114.5854973407886,1.0,315675.6756756757,2,0.0
129.4634930034781,1095.8273990474609,1.0,315675.6756756757,7,0.0
225.23560546342094,1118.6279622014792,1.0,315675.6756756757,12,0.0
78.0803507979947,1154.5221225657388,1.0,315675.6756756757,4,0.0
296.2144578507118,1161.0124700005447,1.0,315675.6756756757,15,0.0
339.9811760522806,1157.3211305727318,1.0,315675.6756756757,17,0.0
163.9710095558719,1332.2604998390689,1.0,315675.6756756757,9,0.0
272.1815523187772,1293.1309010899286,1.0,315675.6756756757,14,0.0
1.777505238300364,1382.8551838690364,1.0,315675.6756756757,1,0.0
36.088524057371615,1389.5530070644552,1.0,315675.6756756757,2,0.0
195.6260193735027,1360.6703909322778,1.0,315675.6756756757,10,0.0
261.2918158798916,1371.5487477625268,1.0,315675.6756756757,14,0.0
24.94294392192569,1522.2524163759324,1.0,315675.6756756757,2,0.0
119.50246910705232,1474.4124102360997,1.0,315675.6756756757,6,0.0
201.7434315482542,1462.490313766604,1.0,315675.6756756757,11,0.0
291.346403654891,1490.3959293172643,1.0,315675.6756756757,15,0.0
336.1274976611021,1480.1941145565017,1.0,315675.6756756757,17,0.0
53.92802655389232,1467.9736629592803,1.0,315675.6756756757,3,0.0
230.87114641020798,1531.2531927795417,1.0,315675.6756756757,12,0.0
119.27135300646387,1389.6973936610664,1.0,315675.6756756757,6,0.0
31.25697269252828,1443.3543865731685,1.0,315675.6756756757,2,0.0
207.7487930412051,1414.14625034883,1.0,315675.6756756757,11,0.0
18.55325747474444,1515.361593803355,1.0,315675.6756756757,1,0.0
320.7325881573993,1445.4822053546666,1.0,315675.6756756757,17,0.0
203.5264802038348,1321.2555561303107,1.0,315675.6756756757,11,0.0
109.99693540355088,1267.9469819887586,1.0,315675.6756756757,6,0.0
348.9226401224612,1362.654889515758,1.0,315675.6756756757,18,0.0
246.8510684444493,1193.7187361837055,1.0,315675.6756756757,13,0.0
141.93195419579138,1104.5157940076347,1.0,315675.6756756757,8,0.0
4.091155976613663,1090.26800695895,1.0,315675.6756756757,1,0.0
169.2984284507512,1098.0498750011425,1.0,315675.6756756757,9,0.0
76.46848573324371,1045.5103344805923,1.0,315675.6756756757,4,0.0
215.74534005498424,1084.0514301369863,1.0,315675.6756756757,11,0.0
336.39034323864746,1074.5173321666982,1.0,315675.6756756757,17,0.0
496.45090167694445,1146.4039965491938,1.0,315675.6756756757,25,0.0
56.087020358119844,939.4946474195699,1.0,315675.6756756757,3,0.0
72.20233963991495,1047.735167568479,1.0,315675.6756756757,4,0.0
218.93343933154165,1180.8961366304927,1.0,315675.6756756757,11,0.0
99.97136873469844,1139.9813195128659,1.0,315675.6756756757,5,0.0
262.5814022006765,1099.0967316121214,1.0,315675.6756756757,14,0.0
451.9332445712146,1186.0037431490132,1.0,315675.6756756757,23,0.0
101.54826798118233,1290.9977865515448,1.0,315675.6756756757,6,0.0
115.71119614717054,1320.9609185090264,1.0,315675.6756756757,6,0.0
192.58918414870845,1326.3849225180893,1.0,315675.6756756757,10,0.0
129.1661021175339,1397.8971340129187,1.0,315675.6756756757,7,0.0
121.022375827328,1423.399388297717,1.0,315675.6756756757,7,0.0
352.75287025057173,1336.0517047010499,1.0,315675.6756756757,18,0.0
765.3581263867057,1279.4589493068631,1.0,315675.6756756757,39,0.0
278.1114162391366,1539.83218560464,1.0,315675.6756756757,14,0.0
63.024379461043964,1552.4802264795767,1.0,315675.6756756757,4,0.0
140.74125909783584,1501.5644135602624,1.0,315675.6756756757,8,0.0
170.33978960011973,1444.3010588557124,1.0,315675.6756756757,9,0.0
