Frequency (Hz),Period (s),PSD (kN²/Hz),Amplitude (kN/√Hz)
0.0,inf,296.5901685157583,17.221793417520672
0.02004008016032064,49.9,1573.8466641287803,39.671736338718276
0.04008016032064128,24.95,2186.528619861531,46.76033169109829
0.06012024048096192,16.633333333333333,1102.5776192101177,33.20508423735916
0.08016032064128256,12.475,218602.96577583245,467.54996072701414
0.1002004008016032,9.98,902634.856916513,950.0709746732151
0.12024048096192384,8.316666666666666,220775.27955218055,469.86729993922813
0.1402805611222445,7.128571428571428,2648.5595702122764,51.464158112343355
0.16032064128256512,6.2375,3053.6117525095638,55.25949468199617
0.18036072144288576,5.544444444444445,1451.694450892331,38.10110826330818
0.2004008016032064,4.99,3214.998601501165,56.70095767710776
0.22044088176352705,4.536363636363636,1270.7037062932386,35.64693123248113
0.24048096192384769,4.158333333333333,2611.9546362889023,51.10728554999671
0.2605210420841683,3.8384615384615386,2673.283955128403,51.70380987053471
0.280561122244489,3.564285714285714,1874.3091160494607,43.29329181350687
0.3006012024048096,3.326666666666667,3585.878388041802,59.88220426839514
0.32064128256513025,3.11875,1682.2886739539183,41.01571252524962
0.3406813627254509,2.9352941176470586,2235.280339645067,47.27875146030262
0.3607214428857715,2.7722222222222226,3126.902012542773,55.91870896706015
0.3807615230460922,2.626315789473684,3120.5987018965884,55.862319159667805
0.4008016032064128,2.495,1496.267562838749,38.6816178932416
0.42084168336673344,2.376190476190476,2774.0844658584465,52.66957818189212
0.4408817635270541,2.268181818181818,2305.825380924476,48.019010620008366
0.4609218436873747,2.1695652173913045,2766.9561925749244,52.60186491537087
0.48096192384769537,2.0791666666666666,8290.978795807472,91.0548120409211
0.501002004008016,1.9960000000000002,20929.243478435386,144.66942827852534
0.5210420841683366,1.9192307692307693,3507.981939202644,59.22821911219891
0.5410821643286573,1.848148148148148,1360.708707870485,36.887785347869354
0.561122244488978,1.782142857142857,1179.5261266797186,34.3442298891636
0.5811623246492986,1.7206896551724138,774.1913584440217,27.82429439256316
0.6012024048096192,1.6633333333333336,257.47716525148945,16.046095015656906
0.6212424849699398,1.6096774193548389,283.8849083514743,16.84888448389015
0.6412825651302605,1.559375,1425.6142226461398,37.757306877558676
0.6613226452905812,1.5121212121212122,4291.307271661686,65.50807027887241
0.6813627254509018,1.4676470588235293,5282.738995145631,72.68245314479714
0.7014028056112224,1.425714285714286,5190.445454927315,72.04474619934
