Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
14.524634656394255,1197.709674147461,1.0,315675.6756756757,1,0.0
188.9418943270423,1273.5919786533686,1.0,315675.6756756757,10,0.0
242.08528310303222,1281.5833765547536,1.0,315675.6756756757,13,0.0
219.2815830630475,1364.1751459907973,1.0,315675.6756756757,11,0.0
143.83558100435403,1441.0881296106681,1.0,315675.6756756757,8,0.0
214.3394325172278,1455.3190704295089,1.0,315675.6756756757,11,0.0
137.41579879892402,1569.4426921603922,1.0,315675.6756756757,7,0.0
173.87185707573326,1579.1008808139734,1.0,315675.6756756757,9,0.0
337.8851188253086,1467.0858479334338,1.0,315675.6756756757,17,0.0
54.03946883893718,1417.924909593522,1.0,315675.6756756757,3,0.0
83.25038499070683,1402.9841263638077,1.0,315675.6756756757,5,0.0
152.07995315666244,1369.820053556939,1.0,315675.6756756757,8,0.0
400.77561901598256,1493.9314773371925,1.0,315675.6756756757,21,0.0
136.80181059485653,1280.1247090307093,1.0,315675.6756756757,7,0.0
195.00836088411415,1275.0537323492144,1.0,315675.6756756757,10,0.0
590.4352580533343,1418.3869725784684,0.5,157837.83783783784,30,0.0
1.1504773455337727,1201.3281756065876,1.0,315675.6756756757,1,0.0
206.37078022894752,1200.725261401882,1.0,315675.6756756757,11,0.0
286.6347112127653,1223.1253981585419,1.0,315675.6756756757,15,0.0
35.18668991169352,1076.2283857168977,1.0,315675.6756756757,2,0.0
150.61578932616055,1074.9828166231032,1.0,315675.6756756757,8,0.0
26.968115724770996,1174.1654177982,1.0,315675.6756756757,2,0.0
102.74082194152629,1049.6098552546418,1.0,315675.6756756757,6,0.0
245.33930523840718,1074.104155180233,1.0,315675.6756756757,13,0.0
254.08611238143942,1075.5864620019074,1.0,315675.6756756757,13,0.0
361.26334732094585,1114.4313502069854,1.0,315675.6756756757,19,0.0
396.5538681368206,1090.9237602292956,1.0,315675.6756756757,20,0.0
2.762884317475482,1255.5246120768534,1.0,315675.6756756757,1,0.0
236.82626052194723,1274.3348437159775,1.0,315675.6756756757,12,0.0
18.998881095244997,1155.4162902134974,1.0,315675.6756756757,1,0.0
82.90503270733939,1301.0729032252202,1.0,315675.6756756757,5,0.0
423.5402652603141,1183.04236233643,1.0,315675.6756756757,22,0.0
189.0023204517804,1351.1881342587776,1.0,315675.6756756757,10,0.0
16.143139135820775,1420.9441583844678,1.0,315675.6756756757,1,0.0
156.42230353186778,1455.50376937867,1.0,315675.6756756757,8,0.0
283.009667736894,1472.5400792119822,1.0,315675.6756756757,15,0.0
847.0912348125242,1290.0589841988735,0.5,157837.83783783784,43,0.0
142.54872258730347,1489.8846663960392,1.0,315675.6756756757,8,0.0
204.48811911200983,1391.6632075470056,1.0,315675.6756756757,11,0.0
96.64829168178926,1434.685886855265,1.0,315675.6756756757,5,0.0
94.13837660463514,1455.835565656288,1.0,315675.6756756757,5,0.0
27.64480817625804,1436.774482556039,1.0,315675.6756756757,2,0.0
244.1655031156124,1408.3595382435874,1.0,315675.6756756757,13,0.0
228.40902025709124,1452.763905152231,1.0,315675.6756756757,12,0.0
194.80612900568053,1421.8750468190574,1.0,315675.6756756757,10,0.0
131.19324188113137,1277.61226523093,1.0,315675.6756756757,7,0.0
468.6495987432361,1373.845130504341,1.0,315675.6756756757,24,0.0
23.145121082260175,1246.6513317848899,1.0,315675.6756756757,2,0.0
223.25195630529788,1232.6701008733778,1.0,315675.6756756757,12,0.0
249.39042768419085,1294.9290511553634,1.0,315675.6756756757,13,0.0
345.99782179029444,1290.1055223685362,1.0,315675.6756756757,18,0.0
108.64318835134395,1132.6601916224918,1.0,315675.6756756757,6,0.0
267.45027766710143,1103.5820289792257,1.0,315675.6756756757,14,0.0
199.18047383617704,1150.3327281887787,1.0,315675.6756756757,10,0.0
415.3872387815061,1106.2065967843937,1.0,315675.6756756757,21,0.0
901.6964045540414,1317.3615690696322,0.5,157837.83783783784,46,0.0
194.25402573481085,1048.1377418627737,1.0,315675.6756756757,10,0.0
122.01674215840444,1197.993499400568,1.0,315675.6756756757,7,0.0
274.3700297382511,1140.7716831427672,1.0,315675.6756756757,14,0.0
87.5380499466919,1238.3048562013132,1.0,315675.6756756757,5,0.0
417.0422664604571,1127.989745425208,1.0,315675.6756756757,21,0.0
22.542469732838754,1271.089029479227,1.0,315675.6756756757,2,0.0
31.760399320217402,1254.188816288202,1.0,315675.6756756757,2,0.0
162.100042128857,1299.2457440962917,1.0,315675.6756756757,9,0.0
26.10628634010959,1305.9007636399924,1.0,315675.6756756757,2,0.0
347.0386875438369,1274.5145136806273,1.0,315675.6756756757,18,0.0
253.08119530322324,1370.7516278785447,1.0,315675.6756756757,13,0.0
432.4564563452882,1384.261903407931,1.0,315675.6756756757,22,0.0
72.82457645168097,1566.1857996053445,1.0,315675.6756756757,4,0.0
61.908778267353455,1486.7108691590993,1.0,315675.6756756757,4,0.0
218.66073498163587,1509.6694491046962,1.0,315675.6756756757,11,0.0
62.92767887103014,1398.5594630731653,1.0,315675.6756756757,4,0.0
257.7767114454066,1495.9053560533089,1.0,315675.6756756757,13,0.0
288.9980467369928,1485.5855583934988,1.0,315675.6756756757,15,0.0
397.5595862222133,1431.7629293230025,1.0,315675.6756756757,20,0.0
237.5264425080568,1481.8981517072589,1.0,315675.6756756757,12,0.0
