Time,Effective Tension at Vessel End
0.0,587.7237768849288
0.1,587.2852592079399
0.2,708.1034588999303
0.3,634.9225456419762
0.4,716.241680976888
0.5,564.7492057812274
0.6000000000000001,582.3836600524575
0.7000000000000001,516.7184322169135
0.8,539.2102663558543
0.9,670.8336553496076
1.0,545.3867716041678
1.1,662.9209068886125
1.2000000000000002,499.9928365672943
1.3,504.44628474808445
1.4,534.7915367467871
1.5,543.1943225726277
1.6,586.8818562893211
1.7000000000000002,557.4509527333681
1.8,508.1438257954598
1.9,516.2266648592882
2.0,500.7818296564429
2.1,464.7787640364853
2.2,459.8482952356912
2.3000000000000003,549.3588691336245
2.4000000000000004,400.28269316143087
2.5,566.3179314913914
2.6,462.1167646164578
2.7,434.5393506017821
2.8000000000000003,504.1569568309323
2.9000000000000004,535.5636018664501
3.0,511.47089537955065
3.1,475.1436452565621
3.2,499.0531124784799
3.3000000000000003,353.76215895413253
3.4000000000000004,408.611032917558
3.5,384.51727833551166
3.6,486.95689818802816
3.7,402.4933706150104
3.8,460.18905282657136
3.9,441.2869628312712
4.0,368.2916122794084
4.1000000000000005,379.32152822770223
4.2,470.9832429065586
4.3,365.5109668214884
4.4,408.8989636406288
4.5,362.2831766306272
4.6000000000000005,384.8563781548568
4.7,397.7821048346251
4.800000000000001,360.87738937885337
4.9,352.3234526172619
5.0,415.37784217653393
5.1000000000000005,359.93613441977226
5.2,363.1350350529841
5.300000000000001,358.59034236949026
5.4,403.8954625821533
5.5,457.5877192927397
5.6000000000000005,488.6944419187485
5.7,380.3793752195653
5.800000000000001,527.8269332062275
5.9,374.0267590481776
6.0,482.6889400701378
6.1000000000000005,396.9583354178383
6.2,394.2928869052106
6.300000000000001,405.6424557090322
6.4,445.52451721958585
6.5,482.6167898950939
6.6000000000000005,492.76591022842655
6.7,417.8883173585508
6.800000000000001,421.5574469617754
6.9,431.2756101466291
7.0,477.69730423504654
7.1000000000000005,478.9807689876844
7.2,448.2447848307379
7.300000000000001,515.5155101412083
7.4,621.4375008589781
7.5,489.31423028910376
7.6,499.057933043254
7.7,554.8182975948283
7.800000000000001,504.8901931170914
7.9,572.1454514268148
8.0,508.4835913616953
8.1,641.5549375902974
8.200000000000001,572.5288106372268
8.3,529.4118147348386
8.4,535.8628550345709
8.5,544.2342310278443
8.6,642.9125216851743
8.700000000000001,514.8951780587311
8.8,548.6841914895562
8.9,557.4228564468893
9.0,587.8086425745606
9.1,577.7750766411439
9.2,519.1462500646546
9.3,575.7237665645176
9.4,592.3668827098967
9.5,567.1848672990614
9.6,633.7847869517335
9.7,645.8802194045587
9.8,596.0599501198025
9.9,611.1812790260805
10.0,490.8830247948746
10.1,576.7718565325773
10.2,646.573171749978
10.3,573.2851712864474
10.4,555.3460512816828
10.5,703.4818087287989
10.6,677.585849406655
10.7,606.7034661048536
10.8,636.6341370343354
10.9,464.4412270185786
11.0,532.1109140648205
11.1,543.458948222732
11.2,550.3619446579414
11.3,532.6225354030503
11.4,424.35178322214085
11.5,565.6830495920145
11.6,567.9101980808449
11.7,615.0073714535539
11.8,489.544125423913
11.9,479.3842972961984
12.0,382.7357513474544
12.1,495.8331089732275
12.2,549.3020311188807
12.3,467.376281452318
12.4,598.8631804849704
12.5,472.6202548296625
12.6,486.61609011099705
12.7,405.0096268923105
12.8,481.5300095548328
12.9,362.3367829164595
13.0,490.27417105001
13.1,486.2724516003383
13.2,512.6745092092133
13.3,388.5886018729416
13.4,442.7306659068362
13.5,458.26660930607926
13.6,447.8390435437848
13.7,378.40230780446217
13.8,298.31963050966164
13.9,431.8421305510634
14.0,403.78197517209645
14.1,380.3359090784443
14.2,444.4896265515956
14.3,402.0391223479873
14.4,336.6958304924649
14.5,304.8376264921383
14.6,344.10582424399155
14.7,519.7408167714631
14.8,436.15955359036656
14.9,409.77641741520654
15.0,391.9811289783716
15.1,389.8033578619593
15.2,462.02771200587256
15.3,381.0132124594172
15.4,436.63688543293387
15.5,392.98124005816777
15.6,510.3758416948883
15.7,453.7897048981694
15.8,482.58923427384826
15.9,395.0415133491055
16.0,481.4183195321154
16.1,417.41428684887615
16.2,443.3407915953536
16.3,524.6326470792247
16.400000000000002,396.00814936422097
16.5,463.7805679086836
16.6,481.17277125912176
16.7,491.0877871659857
16.8,448.5011866826656
16.900000000000002,581.4207498552106
17.0,418.5184300873091
17.1,562.4328186288517
17.2,556.5068382138096
17.3,597.0797649182301
17.400000000000002,428.8977055068213
17.5,471.10842898637554
17.6,595.3306770615127
17.7,432.98326134709407
17.8,452.5080626519105
17.900000000000002,514.2818380053315
18.0,554.0104161317605
18.1,629.5602108938714
18.2,546.026766261094
18.3,530.0010047854473
18.4,580.8669368928561
18.5,593.4040428279662
18.6,596.3370294812443
18.7,569.433418041228
18.8,484.3269693166239
18.9,539.625084837844
19.0,659.6065951757806
19.1,600.6840081723136
19.200000000000003,577.5815356788249
19.3,651.6233281629895
19.4,540.8385852506976
19.5,587.3223523674002
19.6,606.3339327580521
19.700000000000003,577.8409228021449
19.8,605.017426251352
19.9,590.2695031124557
20.0,528.9686722730444
20.1,606.9008892346217
20.200000000000003,529.914497586439
20.3,602.7377567002472
20.4,660.9159263087862
20.5,575.5462025634496
20.6,528.0578333983154
20.700000000000003,576.9753298204968
20.8,538.0900510564065
20.9,605.4634480480561
21.0,564.089048720113
21.1,652.4450044646183
21.200000000000003,620.3104293851555
21.3,549.4657112276784
21.4,587.6335511966126
21.5,526.7199981984445
21.6,542.425335925073
21.700000000000003,516.8407220565392
21.8,567.2823866551466
21.9,594.541869020672
22.0,556.667386005235
22.1,556.6082808670393
22.200000000000003,550.3981139275588
22.3,525.5274706786893
22.4,434.7266315972744
22.5,570.4985725899635
22.6,569.4870172314905
22.700000000000003,461.4708007557217
22.8,448.6340965352598
22.9,491.9233553048631
23.0,483.129915058528
23.1,439.9537393509167
23.200000000000003,382.20865521300766
23.3,454.87209734881486
23.4,462.2743869007425
23.5,466.3668387386939
23.6,443.1896002449797
23.700000000000003,408.1115141431093
23.8,467.6188269627825
23.9,417.7865405851351
24.0,388.1608083693564
24.1,399.6367696242303
24.200000000000003,318.99390674207325
24.3,395.1730080467821
24.4,437.07740912458826
24.5,418.3993920539109
24.6,476.58719614970914
24.700000000000003,386.9414563323385
24.8,424.3863730463937
24.9,439.98280913174455
25.0,518.2070257520322
25.1,409.4112794152131
25.200000000000003,351.45855389471666
25.3,447.9394372223528
25.4,501.0772326971421
25.5,394.2752020614164
25.6,455.422087033456
25.700000000000003,478.1116822807002
25.8,471.1646707381746
25.9,430.5399282071963
26.0,393.5878259930869
26.1,428.9791807179311
26.200000000000003,460.7690730925929
26.3,488.291389752838
26.4,464.84415460199386
26.5,434.6227830163847
26.6,487.0414911406738
26.700000000000003,508.0918215130862
26.8,490.0209141580629
26.9,435.2981890878902
27.0,474.1947226184626
27.1,536.8795880178515
27.200000000000003,426.6026674970043
27.3,397.3764243184879
27.4,583.7132029494132
27.5,540.1207661319551
27.6,551.0700242294361
27.700000000000003,472.99437039725706
27.8,569.7074108772581
27.9,552.4596617193239
28.0,465.1943478082273
28.1,621.1631279251252
28.200000000000003,563.2242281885486
28.3,540.6087638847106
28.4,546.3979527087739
28.5,469.1631233916273
28.6,603.9418683542988
28.700000000000003,591.4255888010815
28.8,572.3772683958766
28.9,649.4301446657443
29.0,519.4000899626153
29.1,561.4919374551029
29.200000000000003,551.2072288961585
29.3,581.7751517557132
29.4,600.7179181320063
29.5,620.0904352436183
29.6,582.0973398440943
29.700000000000003,556.0420112091316
29.8,684.2796325947943
29.9,720.2362092729725
30.0,606.1001582564395
30.1,559.9879767896256
30.200000000000003,670.104793714197
30.3,522.1191451289881
30.4,575.4704688660395
30.5,554.7915098599373
30.6,528.6552123743403
30.700000000000003,569.3235088346573
30.8,536.4800025016348
30.9,576.3707211239154
31.0,572.847344479879
31.1,535.8902557052907
31.200000000000003,543.6352817715951
31.3,545.577288056563
31.4,592.3454008539294
31.5,538.9603486033775
31.6,581.9625787061194
31.700000000000003,564.2030810517876
31.8,557.5361235076983
31.9,592.2847537024921
32.0,460.7654316583824
32.1,486.8522954874162
32.2,592.4113820807505
32.300000000000004,485.0988495324904
32.4,350.9347550624957
32.5,475.3015794617443
32.6,486.0134524047318
32.7,342.3091250498296
32.800000000000004,533.865774290466
32.9,425.61714946581424
33.0,472.0174290587286
33.1,438.7519655213645
33.2,380.2923670321858
33.300000000000004,386.0616310795548
33.4,387.9484181705882
33.5,484.359376795936
33.6,418.34805222226174
33.7,395.5739957336175
33.800000000000004,371.1882793579568
33.9,474.3016267831457
34.0,484.6170227137719
34.1,467.9066336618505
34.2,430.91422532353056
34.300000000000004,418.77660134924463
34.4,341.8586922320598
34.5,389.1192846113965
34.6,366.360977333328
34.7,308.81459658388826
34.800000000000004,452.8728858519962
34.9,365.5543029968422
35.0,460.8612707094272
35.1,446.26032489733166
35.2,431.5038116695887
35.300000000000004,436.1872031427481
35.4,377.02517079503366
35.5,503.2951451372808
35.6,415.52428165078766
35.7,431.7718637751894
35.800000000000004,387.8575768613352
35.9,377.70373904466936
36.0,452.3763143442154
36.1,443.9188329155497
36.2,398.3714321035824
36.3,370.9589276094816
36.4,384.6507478356642
36.5,513.4248671979689
36.6,428.6098176006818
36.7,448.1421408421534
36.8,543.5574242752923
36.9,421.0000167404857
37.0,446.9152830684693
37.1,451.05020776919343
37.2,576.65698199253
37.3,601.7045004671669
37.4,545.8872217123204
