-8	1	0.5	0
-7.9	1.006752877	0.486259853	0.784591
-7.8	1.013277086	0.47251407	1.564345
-7.7	1.0195364	0.458852404	2.334454
-7.6	1.025499682	0.445365469	3.09017
-7.5	1.031140923	0.432143955	3.826834
-7.4	1.036439149	0.41927782	4.539905
-7.3	1.041378213	0.406855525	5.224986
-7.2	1.045946495	0.394963199	5.877853
-7.1	1.050136502	0.383683888	6.49448
-7	1.053944412	0.373096738	7.071068
-6.9	1.05736948	0.363276455	7.60406
-6.8	1.060413505	0.354292533	8.09017
-6.7	1.063080215	0.346208688	8.526402
-6.6	1.065374641	0.3390824	8.910065
-6.5	1.067302554	0.33296435	9.238795
-6.4	1.068869885	0.327898107	9.510565
-6.3	1.070082232	0.323919769	9.723699
-6.2	1.070944427	0.32105768	9.876883
-6.1	1.071460186	0.319332226	9.969173
-6	1.071631842	0.318755699	10
-5.9	1.071460186	0.319332226	9.969173
-5.8	1.070944427	0.32105768	9.876883
-5.7	1.070082232	0.323919769	9.723699
-5.6	1.068869885	0.327898107	9.510565
-5.5	1.067302554	0.33296435	9.238795
-5.4	1.065374641	0.3390824	8.910065
-5.3	1.063080215	0.346208688	8.526402
-5.2	1.060413505	0.354292533	8.09017
-5.1	1.05736948	0.363276455	7.60406
-5	1.053944412	0.373096738	7.071068
-4.9	1.050136502	0.383683888	6.49448
-4.8	1.045946495	0.394963199	5.877853
-4.7	1.041378213	0.406855525	5.224986
-4.6	1.036439149	0.41927782	4.539905
-4.5	1.031140923	0.432143955	3.826834
-4.4	1.025499682	0.445365469	3.09017
-4.3	1.0195364	0.458852404	2.334454
-4.2	1.013277086	0.47251407	1.564345
-4.1	1.006752877	0.486259853	0.784591
-4	1	0.5	0
-3.9	0.993059609	0.51364639	-0.784591
-3.8	0.985977508	0.527113227	-1.564345
-3.7	0.978803764	0.540317677	-2.334454
-3.6	0.971592185	0.553180464	-3.09017
-3.5	0.964399717	0.565626365	-3.826834
-3.4	0.957285746	0.577584627	-4.539905
-3.3	0.950311348	0.588989255	-5.224986
-3.2	0.943538457	0.599779277	-5.877853
-3.1	0.937029012	0.609898869	-6.49448
-3	0.930844038	0.619297487	-7.071068
-2.9	0.925042852	0.627929711	-7.60406
-2.8	0.919682129	0.635755284	-8.09017
-2.7	0.91481508	0.642738959	-8.526402
-2.6	0.910490705	0.648850273	-8.910065
-2.5	0.906753012	0.654063433	-9.238795
-2.4	0.903640417	0.658357044	-9.510565
-2.3	0.901185155	0.661713924	-9.723699
-2.2	0.899412801	0.664120933	-9.876883
-2.1	0.898341892	0.665568813	-9.969173
-2	0.897983664	0.666052054	-10
-1.9	0.898341892	0.665568813	-9.969173
-1.8	0.899412801	0.664120933	-9.876883
-1.7	0.901185155	0.661713924	-9.723699
-1.6	0.903640417	0.658357044	-9.510565
-1.5	0.906753012	0.654063433	-9.238795
-1.4	0.910490705	0.648850273	-8.910065
-1.3	0.91481508	0.642738959	-8.526402
-1.2	0.919682129	0.635755284	-8.09017
-1.1	0.925042852	0.627929711	-7.60406
-1	0.930844038	0.619297487	-7.071068
-0.9	0.937029012	0.609898869	-6.49448
-0.8	0.943538457	0.599779277	-5.877853
-0.7	0.950311348	0.588989255	-5.224986
-0.6	0.957285746	0.577584627	-4.539905
-0.5	0.964399717	0.565626365	-3.826834
-0.4	0.971592185	0.553180464	-3.09017
-0.3	0.978803764	0.540317677	-2.334454
-0.2	0.985977508	0.527113227	-1.564345
-0.1	0.993059609	0.51364639	-0.784591
0	1	0.5	0
0.1	1.006752877	0.486259853	0.784591
0.2	1.013277086	0.47251407	1.564345
0.3	1.0195364	0.458852404	2.334454
0.4	1.025499682	0.445365469	3.09017
0.5	1.031140923	0.432143955	3.826834
0.6	1.036439149	0.41927782	4.539905
0.7	1.041378213	0.406855525	5.224986
0.8	1.045946495	0.394963199	5.877853
0.9	1.050136502	0.383683888	6.49448
1	1.053944412	0.373096738	7.071068
1.1	1.05736948	0.363276455	7.60406
1.2	1.060413505	0.354292533	8.09017
1.3	1.063080215	0.346208688	8.526402
1.4	1.065374641	0.3390824	8.910065
1.5	1.067302554	0.33296435	9.238795
1.6	1.068869885	0.327898107	9.510565
1.7	1.070082232	0.323919769	9.723699
1.8	1.070944427	0.32105768	9.876883
1.9	1.071460186	0.319332226	9.969173
2	1.071631842	0.318755699	10
2.1	1.071460186	0.319332226	9.969173
2.2	1.070944427	0.32105768	9.876883
2.3	1.070082232	0.323919769	9.723699
2.4	1.068869885	0.327898107	9.510565
2.5	1.067302554	0.33296435	9.238795
2.6	1.065374641	0.3390824	8.910065
2.7	1.063080215	0.346208688	8.526402
2.8	1.060413505	0.354292533	8.09017
2.9	1.05736948	0.363276455	7.60406
3	1.053944412	0.373096738	7.071068
3.1	1.050136502	0.383683888	6.49448
3.2	1.045946495	0.394963199	5.877853
3.3	1.041378213	0.406855525	5.224986
3.4	1.036439149	0.41927782	4.539905
3.5	1.031140923	0.432143955	3.826834
3.6	1.025499682	0.445365469	3.09017
3.7	1.0195364	0.458852404	2.334454
3.8	1.013277086	0.47251407	1.564345
3.9	1.006752877	0.486259853	0.784591
4	1	0.5	0
4.1	0.993059609	0.51364639	-0.784591
4.2	0.985977508	0.527113227	-1.564345
4.3	0.978803764	0.540317677	-2.334454
4.4	0.971592185	0.553180464	-3.09017
4.5	0.964399717	0.565626365	-3.826834
4.6	0.957285746	0.577584627	-4.539905
4.7	0.950311348	0.588989255	-5.224986
4.8	0.943538457	0.599779277	-5.877853
4.9	0.937029012	0.609898869	-6.49448
5	0.930844038	0.619297487	-7.071068
5.1	0.925042852	0.627929711	-7.60406
5.2	0.919682129	0.635755284	-8.09017
5.3	0.91481508	0.642738959	-8.526402
5.4	0.910490705	0.648850273	-8.910065
5.5	0.906753012	0.654063433	-9.238795
5.6	0.903640417	0.658357044	-9.510565
5.7	0.901185155	0.661713924	-9.723699
5.8	0.899412801	0.664120933	-9.876883
5.9	0.898341892	0.665568813	-9.969173
6	0.897983664	0.666052054	-10
6.1	0.898341892	0.665568813	-9.969173
6.2	0.899412801	0.664120933	-9.876883
6.3	0.901185155	0.661713924	-9.723699
6.4	0.903640417	0.658357044	-9.510565
6.5	0.906753012	0.654063433	-9.238795
6.6	0.910490705	0.648850273	-8.910065
6.7	0.91481508	0.642738959	-8.526402
6.8	0.919682129	0.635755284	-8.09017
6.9	0.925042852	0.627929711	-7.60406
7	0.930844038	0.619297487	-7.071068
7.1	0.937029012	0.609898869	-6.49448
7.2	0.943538457	0.599779277	-5.877853
7.3	0.950311348	0.588989255	-5.224986
7.4	0.957285746	0.577584627	-4.539905
7.5	0.964399717	0.565626365	-3.826834
7.6	0.971592185	0.553180464	-3.09017
7.7	0.978803764	0.540317677	-2.334454
7.8	0.985977508	0.527113227	-1.564345
7.9	0.993059609	0.51364639	-0.784591
8	1	0.5	0
8.1	1.006752877	0.486259853	0.784591
8.2	1.013277086	0.47251407	1.564345
8.3	1.0195364	0.458852404	2.334454
8.4	1.025499682	0.445365469	3.09017
8.5	1.031140923	0.432143955	3.826834
8.6	1.036439149	0.41927782	4.539905
8.7	1.041378213	0.406855525	5.224986
8.8	1.045946495	0.394963199	5.877853
8.9	1.050136502	0.383683888	6.49448
9	1.053944412	0.373096738	7.071068
9.1	1.05736948	0.363276455	7.60406
9.2	1.060413505	0.354292533	8.09017
9.3	1.063080215	0.346208688	8.526402
9.4	1.065374641	0.3390824	8.910065
9.5	1.067302554	0.33296435	9.238795
9.6	1.068869885	0.327898107	9.510565
9.7	1.070082232	0.323919769	9.723699
9.8	1.070944427	0.32105768	9.876883
9.9	1.071460186	0.319332226	9.969173
10	1.071631842	0.318755699	10
10.1	1.071460186	0.319332226	9.969173
10.2	1.070944427	0.32105768	9.876883
10.3	1.070082232	0.323919769	9.723699
10.4	1.068869885	0.327898107	9.510565
10.5	1.067302554	0.33296435	9.238795
10.6	1.065374641	0.3390824	8.910065
10.7	1.063080215	0.346208688	8.526402
10.8	1.060413505	0.354292533	8.09017
10.9	1.05736948	0.363276455	7.60406
11	1.053944412	0.373096738	7.071068
11.1	1.050136502	0.383683888	6.49448
11.2	1.045946495	0.394963199	5.877853
11.3	1.041378213	0.406855525	5.224986
11.4	1.036439149	0.41927782	4.539905
11.5	1.031140923	0.432143955	3.826834
11.6	1.025499682	0.445365469	3.09017
11.7	1.0195364	0.458852404	2.334454
11.8	1.013277086	0.47251407	1.564345
11.9	1.006752877	0.486259853	0.784591
12	1	0.5	0
12.1	0.993059609	0.51364639	-0.784591
12.2	0.985977508	0.527113227	-1.564345
12.3	0.978803764	0.540317677	-2.334454
12.4	0.971592185	0.553180464	-3.09017
12.5	0.964399717	0.565626365	-3.826834
12.6	0.957285746	0.577584627	-4.539905
12.7	0.950311348	0.588989255	-5.224986
12.8	0.943538457	0.599779277	-5.877853
12.9	0.937029012	0.609898869	-6.49448
13	0.930844038	0.619297487	-7.071068
13.1	0.925042852	0.627929711	-7.60406
13.2	0.919682129	0.635755284	-8.09017
13.3	0.91481508	0.642738959	-8.526402
13.4	0.910490705	0.648850273	-8.910065
13.5	0.906753012	0.654063433	-9.238795
13.6	0.903640417	0.658357044	-9.510565
13.7	0.901185155	0.661713924	-9.723699
13.8	0.899412801	0.664120933	-9.876883
13.9	0.898341892	0.665568813	-9.969173
14	0.897983664	0.666052054	-10
14.1	0.898341892	0.665568813	-9.969173
14.2	0.899412801	0.664120933	-9.876883
14.3	0.901185155	0.661713924	-9.723699
14.4	0.903640417	0.658357044	-9.510565
14.5	0.906753012	0.654063433	-9.238795
14.6	0.910490705	0.648850273	-8.910065
14.7	0.91481508	0.642738959	-8.526402
14.8	0.919682129	0.635755284	-8.09017
14.9	0.925042852	0.627929711	-7.60406
15	0.930844038	0.619297487	-7.071068
15.1	0.937029012	0.609898869	-6.49448
15.2	0.943538457	0.599779277	-5.877853
15.3	0.950311348	0.588989255	-5.224986
15.4	0.957285746	0.577584627	-4.539905
15.5	0.964399717	0.565626365	-3.826834
15.6	0.971592185	0.553180464	-3.09017
15.7	0.978803764	0.540317677	-2.334454
15.8	0.985977508	0.527113227	-1.564345
15.9	0.993059609	0.51364639	-0.784591
16	1	0.5	0
16.1	1.006752877	0.486259853	0.784591
16.2	1.013277086	0.47251407	1.564345
16.3	1.0195364	0.458852404	2.334454
16.4	1.025499682	0.445365469	3.09017
16.5	1.031140923	0.432143955	3.826834
16.6	1.036439149	0.41927782	4.539905
16.7	1.041378213	0.406855525	5.224986
16.8	1.045946495	0.394963199	5.877853
16.9	1.050136502	0.383683888	6.49448
17	1.053944412	0.373096738	7.071068
17.1	1.05736948	0.363276455	7.60406
17.2	1.060413505	0.354292533	8.09017
17.3	1.063080215	0.346208688	8.526402
17.4	1.065374641	0.3390824	8.910065
17.5	1.067302554	0.33296435	9.238795
17.6	1.068869885	0.327898107	9.510565
17.7	1.070082232	0.323919769	9.723699
17.8	1.070944427	0.32105768	9.876883
17.9	1.071460186	0.319332226	9.969173
18	1.071631842	0.318755699	10
18.1	1.071460186	0.319332226	9.969173
18.2	1.070944427	0.32105768	9.876883
18.3	1.070082232	0.323919769	9.723699
18.4	1.068869885	0.327898107	9.510565
18.5	1.067302554	0.33296435	9.238795
18.6	1.065374641	0.3390824	8.910065
18.7	1.063080215	0.346208688	8.526402
18.8	1.060413505	0.354292533	8.09017
18.9	1.05736948	0.363276455	7.60406
19	1.053944412	0.373096738	7.071068
19.1	1.050136502	0.383683888	6.49448
19.2	1.045946495	0.394963199	5.877853
19.3	1.041378213	0.406855525	5.224986
19.4	1.036439149	0.41927782	4.539905
19.5	1.031140923	0.432143955	3.826834
19.6	1.025499682	0.445365469	3.09017
19.7	1.0195364	0.458852404	2.334454
19.8	1.013277086	0.47251407	1.564345
19.9	1.006752877	0.486259853	0.784591
20	1	0.5	0
20.1	0.993059609	0.51364639	-0.784591
20.2	0.985977508	0.527113227	-1.564345
20.3	0.978803764	0.540317677	-2.334454
20.4	0.971592185	0.553180464	-3.09017
20.5	0.964399717	0.565626365	-3.826834
20.6	0.957285746	0.577584627	-4.539905
20.7	0.950311348	0.588989255	-5.224986
