Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,807.128882835566,766.7724386937876,726.4159945520094,0.0,0.0
0.1,829.3208844387757,787.8548402168369,746.3887959948981,0.0,0.0
0.2,857.9335334183127,815.036856747397,772.1401800764814,0.0,0.0
0.30000000000000004,846.4991107328037,804.1741551961635,761.8491996595234,0.0,0.0
0.4,835.3888152714073,793.6193745078369,751.8499337442667,0.0,0.0
0.5,822.7934334544464,781.653761781724,740.5140901090017,0.0,0.0
0.6000000000000001,835.8994362009329,794.1044643908862,752.3094925808396,0.0,0.0
0.7000000000000001,852.7402671344256,810.1032537777043,767.466240420983,0.0,0.0
0.8,845.7865244396099,803.4971982176294,761.2078719956489,0.0,0.0
0.9,821.8595133149281,780.7665376491817,739.6735619834353,0.0,0.0
1.0,794.6787586832614,754.9448207490983,715.2108828149353,0.0,0.0
1.1,765.7364233767099,727.4496022078744,689.1627810390389,0.0,0.0
1.2000000000000002,751.4021247254963,713.8320184892215,676.2619122529467,0.0,0.0
1.3,752.3800846195254,714.7610803885491,677.1420761575729,0.0,0.0
1.4000000000000001,771.6481364303495,733.0657296088319,694.4833227873146,0.0,0.0
1.5,777.8755455547412,738.9817682770041,700.087990999267,0.0,0.0
1.6,770.4126291055344,731.8919976502576,693.371366194981,0.0,0.0
1.7000000000000002,753.6694088924418,715.9859384478196,678.3024680031976,0.0,0.0
1.8,760.3022170290411,722.2871061775891,684.271995326137,0.0,0.0
1.9000000000000001,765.8204314869745,727.5294099126257,689.2383883382771,0.0,0.0
2.0,800.9242064152929,760.8779960945283,720.8317857737636,0.0,0.0
2.1,833.261992434584,791.5988928128548,749.9357931911256,0.0,0.0
2.2,843.6558965028426,801.4731016777004,759.2903068525583,0.0,0.0
2.3000000000000003,852.4017961586333,809.7817063507016,767.1616165427699,0.0,0.0
2.4000000000000004,834.7485359261736,793.011109129865,751.2736823335563,0.0,0.0
2.5,828.4321053925601,787.0105001229321,745.588894853304,0.0,0.0
2.6,826.4883288192235,785.1639123782624,743.8394959373012,0.0,0.0
2.7,837.6993101464948,795.81434463917,753.9293791318453,0.0,0.0
2.8000000000000003,846.0143034524012,803.7135882797811,761.4128731071611,0.0,0.0
2.9000000000000004,828.7491195496544,787.3116635721717,745.874207594689,0.0,0.0
3.0,806.163978527086,765.8557796007317,725.5475806743774,0.0,0.0
3.1,764.2894984125606,726.0750234919326,687.8605485713045,0.0,0.0
3.2,751.3768351078077,713.8079933524173,676.2391515970269,0.0,0.0
3.3000000000000003,748.3424338470754,710.9253121547216,673.5081904623679,0.0,0.0
3.4000000000000004,766.3826620333697,728.0635289317012,689.7443958300328,0.0,0.0
3.5,765.6871298201552,727.4027733291474,689.1184168381396,0.0,0.0
3.6,763.4463543039213,725.2740365887253,687.1017188735292,0.0,0.0
