time_s,effective_tension_kN
0.0,439.2234721092598
0.1,453.6139104190205
0.2,468.4848556042948
0.30000000000000004,473.91763786598307
0.4,468.0920984854779
0.5,473.5651203884187
0.6000000000000001,474.1683113315178
0.7000000000000001,473.91856151989737
0.8,471.1473154256994
0.9,467.02920322844454
1.0,459.76640607161664
1.1,453.5953930944803
1.2000000000000002,451.095529096277
1.3,452.6918416778924
1.4000000000000001,461.85466085963253
1.5,466.64065895540915
1.6,465.6869796571455
1.7000000000000002,461.0444766166893
1.8,456.3506395525142
1.9000000000000001,460.5279646050792
2.0,463.0137979840386
2.1,463.3309237086086
2.2,458.8000997854954
2.3000000000000003,454.0534118351748
2.4000000000000004,444.4263707317549
2.5,436.97815599228045
2.6,437.80836443051163
2.7,440.7572253730949
2.8000000000000003,437.1919069942387
2.9000000000000004,435.72286598254436
3.0,429.87101147046883
3.1,420.14753401679536
3.2,414.73844599518554
3.3000000000000003,412.9133373324534
3.4000000000000004,408.3420170074339
3.5,406.6979621700917
3.6,399.61930285640943
3.7,392.78273588659187
3.8000000000000003,389.67194030228694
3.9000000000000004,395.2570102482214
4.0,404.9353337234724
4.1000000000000005,413.8553128766059
4.2,424.7318032145082
4.3,430.1190484580703
4.4,431.183559749698
4.5,436.6596870023154
4.6000000000000005,442.60379506718516
4.7,452.3589974284806
4.800000000000001,451.3456158163448
4.9,446.0975598897596
5.0,438.4590097941494
5.1000000000000005,433.52186841652747
5.2,429.8254815936265
5.300000000000001,431.0520627643699
5.4,434.7603910261703
5.5,444.4382234341998
5.6000000000000005,446.62169993281225
5.7,446.7303249663048
5.800000000000001,459.9298208650504
5.9,463.20815792972485
6.0,480.4668444029551
6.1000000000000005,485.5904811363895
6.2,492.05981328950816
6.300000000000001,488.7944821338539
6.4,478.56264349288165
6.5,472.44561258234916
6.6000000000000005,466.94201122475215
6.7,466.23678766423245
6.800000000000001,463.8825566395806
6.9,462.2771777337792
7.0,449.75595234877983
7.1000000000000005,444.9893069984271
7.2,442.573860273317
7.300000000000001,445.71945254691303
7.4,445.9086076223573
7.5,443.7334996230784
7.6000000000000005,434.92103018848354
7.7,423.63313427576077
7.800000000000001,418.72620562917587
7.9,415.649645160708
8.0,416.9224670830777
8.1,421.3320132233748
8.200000000000001,418.83707116431526
8.3,418.21804239465143
8.4,416.17709342170633
8.5,414.675465445167
8.6,422.22273104274007
8.700000000000001,426.89289201724614
8.8,429.3039888429873
8.9,427.0754133262258
9.0,420.88503581817247
9.1,412.1579443117837
9.200000000000001,406.4375763699245
9.3,406.4747082685126
9.4,406.33197577126816
9.5,407.37189354551936
9.600000000000001,409.5215641858897
9.700000000000001,409.73487791080225
9.8,414.1036762585618
9.9,422.22249681710343
10.0,438.88376902301957
10.100000000000001,455.7735490256395
10.200000000000001,467.09526117533903
10.3,467.3838103646673
10.4,469.5531151691746
10.5,469.3914189869387
10.600000000000001,475.8721720963322
10.700000000000001,475.2292113885868
10.8,471.70324960226515
10.9,467.8609655275702
11.0,465.0479202827146
11.100000000000001,450.4587904260177
11.200000000000001,451.271750515399
11.3,452.421883505136
11.4,458.1617957837475
11.5,460.4451827277001
11.600000000000001,464.3298017946912
