time_s,effective_tension_kN
0.0,747.0144516349197
0.1,795.0745612617271
0.2,822.5386249440335
0.30000000000000004,825.3647357546312
0.4,828.9920847584945
0.5,829.544533556602
0.6000000000000001,837.9457212688035
0.7000000000000001,839.6830132085506
0.8,833.491540410128
0.9,813.8595528354431
1.0,782.0186804580962
1.1,760.0148383868604
1.2000000000000002,750.8714132039993
1.3,749.2848245415901
1.4000000000000001,768.7515838513269
1.5,783.2396871755687
1.6,760.2088616292147
1.7000000000000002,762.6533574698003
1.8,758.2998926214777
1.9000000000000001,774.3221199247839
2.0,780.3789430484385
2.1,803.1835452581045
2.2,814.1859750418912
2.3000000000000003,803.8005042382815
2.4000000000000004,781.4496882160832
2.5,769.5960329470341
2.6,772.1289472649447
2.7,767.2554162687811
2.8000000000000003,774.8467939727309
2.9000000000000004,761.1469869299161
3.0,732.9774837533765
3.1,696.7639417789325
3.2,679.9575461984126
3.3000000000000003,671.6499394255791
3.4000000000000004,680.5630252174858
3.5,667.3900476854552
3.6,663.0656677966429
3.7,652.174289097692
3.8000000000000003,637.4532448954951
3.9000000000000004,657.5923882007531
4.0,691.8243198680641
4.1000000000000005,732.5130961686523
4.2,752.5034538975269
4.3,773.3184984240795
4.4,770.3683009628804
4.5,766.9667515482148
4.6000000000000005,770.6337015369666
4.7,784.7603781920128
4.800000000000001,787.4332487950478
4.9,775.3580512187744
5.0,744.5057369623689
5.1000000000000005,722.1058882365262
5.2,697.8904622928214
5.300000000000001,697.9607695840555
5.4,726.2231519492352
5.5,738.0267605624908
5.6000000000000005,744.4804700812167
5.7,735.9360610057913
5.800000000000001,746.4151820205129
5.9,771.5479658651705
6.0,814.471295350449
6.1000000000000005,842.5845105785845
6.2,868.3807667081244
6.300000000000001,855.4609939453909
6.4,830.6749409135018
6.5,822.1064636198812
6.6000000000000005,812.7051800999951
6.7,826.819807902397
6.800000000000001,831.4387999584255
6.9,800.0681580856854
7.0,771.3618316200168
7.1000000000000005,737.2663423041155
7.2,713.4030426489567
7.300000000000001,735.7226132608025
7.4,740.1935119078314
7.5,736.2567874126354
7.6000000000000005,721.43302576163
7.7,703.0565906261037
7.800000000000001,681.812476104522
7.9,685.8053295494873
8.0,718.6493781619454
8.1,737.7687333558077
8.200000000000001,737.5874338819185
8.3,742.547480682112
8.4,730.3844071254962
8.5,713.8482990295342
8.6,737.1373764857387
8.700000000000001,756.711201895133
8.8,764.3808021401732
8.9,734.5292204475909
9.0,715.1514471468131
9.1,678.9443827104841
9.200000000000001,666.8046645772674
9.3,659.2152947492757
9.4,663.4965062037827
9.5,685.142284145509
9.600000000000001,672.4978174897672
9.700000000000001,661.8233343408713
9.8,672.4406450875337
9.9,704.3348148786208
10.0,747.997847883273
10.100000000000001,787.7865438207298
10.200000000000001,813.2973648062732
10.3,831.4769770853832
10.4,825.4214588565965
10.5,820.7582138725334
10.600000000000001,831.973248000252
10.700000000000001,836.3198328582512
10.8,823.5158611305318
10.9,814.267250902903
11.0,781.1240524276252
11.100000000000001,750.351025108332
11.200000000000001,741.2072627697354
11.3,743.0831501452866
11.4,762.440491065357
11.5,772.1543089857571
11.600000000000001,765.814795888192
11.700000000000001,762.3567870767007
11.8,757.8737070054481
11.9,764.4364112035628
12.0,790.228732590946
12.100000000000001,803.2080935543763
12.200000000000001,816.0219706465813
12.3,809.610203516581
12.4,782.7967897720699
12.5,760.9945305772039
12.600000000000001,756.9467392024387
12.700000000000001,785.2056111336142
12.8,782.5343034008479
12.9,771.3222593993783
13.0,719.9120460192091
13.100000000000001,694.1573763559605
13.200000000000001,682.9058902251132
13.3,670.9934882081952
13.4,685.0337379529467
13.5,681.9278861008615
13.600000000000001,668.0208292999787
13.700000000000001,654.5186661349894
13.8,639.084861484602
13.9,652.1132035753957
14.0,686.043048453668
14.100000000000001,718.5653221446764
14.200000000000001,759.0029243897445
14.3,757.4832154728277
14.4,759.8169930767257
14.5,768.4901699333333
14.600000000000001,773.1914178604088
14.700000000000001,799.6727868357933
14.8,809.9307284667499
14.9,783.6140155586875
15.0,754.8372573863593
15.100000000000001,711.1079317503503
15.200000000000001,702.8063727515308
15.3,700.5724147914904
15.4,728.4086777573218
15.5,735.8186986474415
15.600000000000001,746.7703208451605
15.700000000000001,741.0369541683897
15.8,747.8937812576704
15.9,772.5061670887458
16.0,808.0897190152573
16.1,836.0720559656718
16.2,864.7641790009089
16.3,849.647246658571
16.400000000000002,838.0731380404338
16.5,817.489134873663
16.6,817.3750156061814
16.7,828.079653212195
16.8,823.8586354975694
16.900000000000002,800.8877057171011
17.0,767.6705656215265
17.1,736.0284180514934
17.2,727.1648091059878
17.3,726.0112811210731
17.400000000000002,738.2635891581376
17.5,737.0021431129787
17.6,729.6521076824847
17.7,693.6093653895139
17.8,676.1774833968772
17.900000000000002,687.967358249268
18.0,719.6789294725857
18.1,737.5958714843684
18.2,745.291485291398
18.3,749.4293755838651
18.400000000000002,724.7925207630001
18.5,740.7087415542113
18.6,731.0520031384431
18.7,749.9555070622374
18.8,761.1527690326691
18.900000000000002,743.6711183034737
19.0,720.607894077231
19.1,691.023093103993
19.200000000000003,666.2533629568167
19.3,656.3462486791389
19.400000000000002,683.1104995879757
19.5,672.6106371656247
19.6,673.6075504303956
19.700000000000003,680.8269667560105
19.8,683.9032585273693
19.900000000000002,712.8336543518603
20.0,749.0947246839833
20.1,797.5564897361252
20.200000000000003,822.7155772583617
20.3,828.9499004273489
20.400000000000002,830.125903782158
20.5,822.5135350998166
20.6,824.4823724307728
20.700000000000003,837.24279176592
20.8,838.1065526118366
20.900000000000002,813.9375567877779
21.0,784.828177881368
21.1,749.082439461647
21.200000000000003,740.0541095933671
21.3,743.7132866274262
21.400000000000002,751.7402931642305
21.5,781.9521705681998
21.6,766.3784785600833
21.700000000000003,759.9094554912879
21.8,761.910562726724
21.900000000000002,762.5063644870802
22.0,784.8271169150911
22.1,798.26386968459
22.200000000000003,818.2859257787455
22.3,796.0051817922441
22.400000000000002,777.5120401027411
22.5,754.8541331002998
22.6,758.3746512565482
22.700000000000003,774.1301506595802
22.8,772.2065254791102
22.900000000000002,769.1392834708344
23.0,728.0731494157835
23.1,690.9867196159395
23.200000000000003,671.9122452850997
23.3,675.7720069710745
23.400000000000002,676.116365712873
23.5,674.5217738570304
23.6,660.0746669162744
23.700000000000003,643.7731088165045
23.8,626.6155175352374
23.900000000000002,661.90284352946
24.0,694.8147347147475
