time,eff_tension,fe_filename,fe_filename_stem,other_column1,other_column2
0.0,6812.172681831621,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-0.4471285647859982,-0.40087819178892664
0.10101010101010101,5694.1217931749625,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,1.2245077048054989,0.8240056184504077
0.20202020202020202,5735.914123868272,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.4034916417908,-0.5623054310190898
0.30303030303030304,5463.515688921914,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.593578523237067,1.9548780750090344
0.40404040404040403,6432.703814662339,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-1.0949118457410418,-1.3319516665172482
0.5050505050505051,4849.230651559858,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.1693824330586681,-1.7606885603987834
0.6060606060606061,6872.40588210824,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.7405564510962748,-1.6507212658241002
0.7070707070707071,5619.396549552449,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-0.9537006018079346,-0.8905555841630485
0.8080808080808081,6159.519548028549,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-0.26621850600362207,-1.119115398559728
0.9090909090909091,5875.314812261295,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.03261454669335856,1.956078903703642
1.0101010101010102,10000.0,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-1.3731173202467557,-0.32649949807818424
1.1111111111111112,4969.9296452511735,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.31515939204229176,-1.342675789377436
1.2121212121212122,5838.791397993246,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.8461606475850334,1.114382976779792
1.3131313131313131,5807.972822665793,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,-0.8595159408319863,-0.5865239388215925
1.4141414141414141,6566.884721167718,output/csv/03c_100yr/dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn.csv,dm_fsts_03c_l095_hwl_ncl_045deg_strut_dyn,0.35054597866410736,-1.2368533765413974
