time,eff_tension,fe_filename,fe_filename_stem,other_column1,other_column2
0.0,6791.621076297265,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,1.161521490740773,-1.1510029441411485
0.10101010101010101,6971.8665863868355,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,0.38607804760359454,-0.4265224708552696
0.20202020202020202,5931.901952165773,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-1.1331332736769826,-0.14814719117730177
0.30303030303030304,7820.135404202494,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,0.43309255465669094,1.5014369152565779
0.40404040404040403,6103.282207402568,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.3040864388013156,0.8695981975449449
0.5050505050505051,6579.126317171898,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,2.5852948680645493,-1.0870905748424415
0.6060606060606061,7251.440708579022,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,1.8353327228648249,0.66422141339563
0.7070707070707071,6377.355956696384,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,0.4406898724151096,0.7348846677409518
0.8080808080808081,6471.02389056883,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.7192538414266773,-1.0613657439308382
0.9090909090909091,6545.496192536575,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.5834145945790076,-0.10851682391898448
1.0101010101010102,12000.0,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.3250496283817861,-1.8504039737914764
1.1111111111111112,8146.104006407479,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.560234506237797,0.33048806399892017
1.2121212121212122,7020.769696499202,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.9022460680705018,-0.31569321030277364
1.3131313131313131,6441.037277443242,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.5909722754694454,-1.3500021026655444
1.4141414141414141,7269.529160290394,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.2761794922507378,-0.6981709975828928
1.5151515151515151,6701.9201500967665,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.5168838937325868,0.2399511982728864
1.6161616161616161,6990.434751739424,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.6985899499363887,-0.5529494395632222
1.7171717171717171,7587.5006097501455,output/csv/03c_100yr/dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn.csv,dm_fsts_03c_l015_lwl_cl_090deg_strut_dyn,-0.9288919245238192,0.29952681318015834
