time_s,effective_tension_kN
0.0,438.9659265197232
0.1,456.3099381122422
0.2,466.9269980254786
0.30000000000000004,470.41191128093305
0.4,472.2672521481174
0.5,471.5697438544852
0.6000000000000001,471.66540779604463
0.7000000000000001,475.85555575454146
0.8,472.3482981323349
0.9,469.37800650179804
1.0,460.21290775656047
1.1,455.3850591353992
1.2000000000000002,446.2371337591747
1.3,456.914789802138
1.4000000000000001,460.7504430519873
1.5,465.0033486250958
1.6,466.0641062500415
1.7000000000000002,457.4426357093111
1.8,460.81354546547493
1.9000000000000001,458.9619485794066
2.0,463.15548228520043
2.1,462.11590906846703
2.2,465.07530491836957
2.3000000000000003,451.7251695892468
2.4000000000000004,443.62387373220304
2.5,440.8356013568981
2.6,437.7900487284685
2.7,438.0010697639379
2.8000000000000003,438.49195007846083
2.9000000000000004,434.17306475641635
3.0,429.09924718316705
3.1,419.4391623194673
3.2,411.39412113657687
3.3000000000000003,410.25368861855844
3.4000000000000004,410.3614545321451
3.5,408.5306390743683
3.6,398.5069440655559
3.7,393.9717294740537
3.8000000000000003,391.9529543562315
3.9000000000000004,396.67535356843166
4.0,401.81085896833974
4.1000000000000005,412.6553033644965
4.2,419.7947708974049
4.3,427.1720062116608
4.4,433.7605632642867
4.5,435.7927005721159
4.6000000000000005,443.62431231196786
4.7,449.5342452528638
4.800000000000001,452.50320353808695
4.9,448.69073813974836
5.0,441.88370121136944
5.1000000000000005,433.9348779239249
5.2,429.9356283532535
5.300000000000001,427.8509359231105
5.4,436.5003508140461
5.5,442.03946326603784
5.6000000000000005,445.63586748779386
5.7,449.2022409971684
5.800000000000001,455.4340236612081
5.9,465.72994843253616
6.0,476.09537525165933
6.1000000000000005,485.29087490253914
6.2,488.1240581936385
6.300000000000001,485.2152377337794
6.4,480.1630936823411
6.5,473.71097885803886
6.6000000000000005,472.97548116246674
6.7,466.6921860929863
6.800000000000001,466.68668852493306
6.9,459.94746582783836
7.0,448.4458803592394
7.1000000000000005,444.6832993311431
7.2,439.5583033665324
7.300000000000001,444.4023231716829
7.4,444.42465319912196
7.5,442.34511227275067
7.6000000000000005,437.7897367576586
7.7,427.7618107971148
7.800000000000001,419.14526646194037
7.9,416.51436044307513
8.0,415.2445232939456
8.1,417.8073087065494
8.200000000000001,418.92648555583077
8.3,418.3852476733409
8.4,416.7539202735943
8.5,418.03770495305025
8.6,420.2691112723163
8.700000000000001,426.86688400765047
8.8,431.14198604785133
8.9,425.80534898468454
9.0,422.19588515060695
9.1,414.6571257682689
9.200000000000001,404.8917698104026
9.3,405.8120827374001
9.4,405.2447044362218
9.5,408.13833904378146
9.600000000000001,409.6166086560295
9.700000000000001,412.03354272326425
9.8,411.16315568041864
9.9,425.50011525446644
10.0,438.8017439476811
10.100000000000001,457.8496704683105
10.200000000000001,468.64820999132144
10.3,470.52550677557724
10.4,474.07485588028015
10.5,473.3109495154461
10.600000000000001,475.6282047436269
