Time,Effective Tension at Vessel End
0.0,368.6156825575528
0.1,388.8182842131533
0.2,369.6211758024885
0.3,386.0124047220799
0.4,399.7344133070418
0.5,449.6828311343024
0.6000000000000001,389.5141050502673
0.7000000000000001,324.4103857659465
0.8,459.1947625231184
0.9,359.2225685888573
1.0,397.41716257595215
1.1,422.3493783985172
1.2000000000000002,410.06700839967374
1.3,455.2537122714377
1.4,425.34564397541055
1.5,359.5699066967865
1.6,513.1876469081477
1.7000000000000002,415.9782077654335
1.8,401.26646255531193
1.9,459.56226626420647
2.0,426.9208615572423
2.1,437.8296764757812
2.2,546.2215557553325
2.3000000000000003,411.90973362867845
2.4000000000000004,414.1245726641317
2.5,440.464563514262
2.6,493.0924185163464
2.7,369.3096043132061
2.8000000000000003,351.6966905419842
2.9000000000000004,426.1543287306494
3.0,379.5251327948776
3.1,445.84394374632177
3.2,498.2046247542296
3.3000000000000003,434.6425679576968
3.4000000000000004,414.0212204680884
3.5,495.0697128954381
3.6,541.0034742387198
3.7,419.4094545540637
3.8,551.4351626415778
3.9,557.513132198502
4.0,570.510655056911
4.1000000000000005,589.7989821888119
4.2,644.9302828537817
4.3,522.8421428991536
4.4,551.7820689092184
4.5,530.9555740975394
4.6000000000000005,557.1460017314696
4.7,638.7353519330795
4.800000000000001,499.6404371019626
4.9,528.3741659834689
5.0,644.5392963560209
5.1000000000000005,630.6369994450617
5.2,565.1192326779454
5.300000000000001,629.3079043968993
5.4,606.6188632820005
5.5,667.1886236323162
5.6000000000000005,598.1534227057862
5.7,647.589934589203
5.800000000000001,729.9092253262706
5.9,628.827882482764
6.0,602.1132243585586
6.1000000000000005,636.0997962095673
6.2,581.6494696102712
6.300000000000001,718.8536503808726
6.4,607.6080650790265
6.5,583.7179483070825
6.6000000000000005,553.9560115404336
6.7,648.5994749818001
6.800000000000001,634.7258967549997
6.9,563.7662863178673
7.0,614.3742529953824
7.1000000000000005,506.7039347605423
7.2,587.6361729283598
7.300000000000001,596.972012562404
7.4,655.3538731129597
7.5,526.8234219499268
7.6,496.5657468225892
7.7,510.5922961310217
7.800000000000001,483.19708986844455
7.9,611.3227756262925
8.0,616.2106840033599
8.1,548.9253177748377
8.200000000000001,587.9851073364922
8.3,527.5179078937018
8.4,509.8818683078062
8.5,491.74526423764127
8.6,486.6041504231604
8.700000000000001,418.451795704654
8.8,502.7891954540884
8.9,481.3354824777121
9.0,514.4616362548142
9.1,475.801203376703
9.2,457.0352283007445
9.3,415.793603169512
9.4,457.30417193576255
9.5,485.1343657808675
9.6,385.78589095212783
9.7,442.2820035327729
9.8,444.7609862779781
9.9,392.6701112273392
10.0,394.9269352238072
10.1,431.8953683383536
10.2,360.05313406656944
10.3,430.9083814216064
10.4,365.6742101596412
10.5,460.967791469394
10.6,522.4634442549674
10.7,360.6538310193351
10.8,428.90176331709415
10.9,364.7399800255083
11.0,452.400892621073
11.1,336.75963259722084
11.2,424.1158254009202
11.3,356.89528655089623
11.4,391.0462573508542
11.5,351.08412192427653
11.6,445.37706175335234
11.7,364.4125168765424
11.8,436.2316868529786
11.9,394.1610936983113
12.0,408.72469567079554
12.1,425.25606219882127
12.2,383.5211222423557
12.3,436.1841607184751
12.4,506.5293455827221
12.5,395.7308986220031
12.6,498.1071289009869
12.7,519.5411874971153
12.8,409.1667356644072
12.9,382.7573620071292
13.0,476.31932575643015
13.1,439.7151349842602
13.2,566.5098009059153
13.3,480.9203881603016
13.4,445.25257890539655
13.5,434.24487925908505
13.6,552.371547962503
13.7,475.598927775685
13.8,512.6149826993
13.9,564.4379592672097
14.0,498.5934823525381
14.1,526.5785300082197
14.2,534.0011661296749
14.3,574.8129709059109
14.4,575.8407066808418
14.5,540.7718091971992
14.6,560.229612568505
14.7,543.5027335750896
14.8,493.0105409525238
14.9,584.306692461654
15.0,670.2898375724462
15.1,535.4492170654041
15.2,544.6243295386641
15.3,543.0514157586762
15.4,625.7876600935549
15.5,614.5991658920889
15.6,586.5010583936247
15.7,550.4073758136257
15.8,602.4274693836359
15.9,520.6918183636005
16.0,606.818144411691
16.1,643.553666252915
16.2,537.3535556887816
16.3,522.8293512631528
16.400000000000002,677.5764077789703
16.5,566.7766323431289
16.6,652.5378540886264
16.7,586.0385821415866
16.8,583.2687852665464
16.900000000000002,610.5546398634043
17.0,541.3517429019392
17.1,588.7565903459673
17.2,559.3131734334974
17.3,508.3095227883177
17.400000000000002,586.8614863713184
17.5,552.1989717424653
17.6,552.63213684047
17.7,494.8556470065662
17.8,629.5955332723308
17.900000000000002,588.3256170576489
18.0,586.986513460757
18.1,517.642253755312
18.2,440.4612155770641
18.3,618.4658579891657
18.4,511.582575292551
18.5,470.95715538932666
18.6,522.9637787161943
18.7,554.1979129202706
18.8,488.4239294694482
18.9,547.2809363853828
19.0,531.3435969767638
19.1,417.3059691846696
19.200000000000003,431.4809080962251
19.3,507.2301128338821
19.4,318.06588190415243
19.5,440.7497195818101
19.6,371.41128042508734
19.700000000000003,414.08062577705977
19.8,418.1678342500437
19.9,410.6611315128768
20.0,396.7066878635768
20.1,365.507643418602
20.200000000000003,531.3197483221351
20.3,506.7852958672041
20.4,352.33863782978693
20.5,486.9309443829115
20.6,385.59878246190976
20.700000000000003,410.1510447710116
20.8,399.0276722035146
20.9,368.089643206911
21.0,449.54580111149096
21.1,406.3168795803144
21.200000000000003,376.2589163185725
21.3,335.3152627053403
21.4,356.7157361198166
21.5,320.56637990153706
21.6,404.8707156293231
21.700000000000003,346.428254984302
21.8,395.3554482604602
21.9,479.87108779194665
22.0,474.4132929068179
22.1,416.2544221236842
22.200000000000003,417.2581195181405
22.3,519.6595325124812
22.4,456.05042338293714
22.5,418.2453149198128
22.6,368.215715881272
22.700000000000003,464.3299667309633
22.8,491.4406737449525
22.9,423.9275160359745
23.0,475.7814185047435
23.1,448.9068463768522
23.200000000000003,463.8780199878152
23.3,354.7889082571932
23.4,474.27347912134894
23.5,540.0713199300732
23.6,466.3061722296336
23.700000000000003,506.7844448906602
23.8,472.6260073916825
23.9,534.6699058262247
24.0,511.9802400722709
24.1,481.9128944111275
24.200000000000003,601.4571600040571
24.3,587.0933460067173
24.4,516.0581517089169
24.5,576.6669112308296
24.6,583.9177596346982
24.700000000000003,594.2067459018227
24.8,482.17836649874215
24.9,621.756976643379
25.0,547.1953013845063
25.1,561.7437774278937
25.200000000000003,715.1699026318095
25.3,601.6814733769138
25.4,570.2419473850401
25.5,481.9101745444714
25.6,663.9161497117653
25.700000000000003,529.0478453551439
25.8,547.6366846266645
25.9,582.3553097759983
26.0,670.4674056538311
26.1,638.6394462818064
26.200000000000003,592.0216370284525
26.3,614.8698682865771
26.4,568.5852285506721
26.5,604.3472987966255
26.6,599.4072990303422
26.700000000000003,642.1769601855458
26.8,639.7254322355602
26.9,613.3328739988543
27.0,567.4343078619562
27.1,619.2228478906915
27.200000000000003,573.7892208645494
27.3,520.2384765229128
27.4,549.8229930394515
27.5,569.5907112755775
27.6,605.9941674459427
27.700000000000003,546.1872855694163
27.8,489.5655793222104
27.9,547.3269919031842
28.0,544.4515212549858
28.1,542.206370322534
28.200000000000003,572.9139358499563
28.3,571.7661508691851
28.4,484.926907073761
28.5,477.589972287882
28.6,450.1137644442649
28.700000000000003,530.7826570341294
28.8,562.0174626906072
28.9,467.5980815929681
29.0,465.12207181467073
29.1,544.4641563997213
29.200000000000003,490.4483060399493
29.3,481.1650399099465
29.4,394.150684795988
29.5,482.1589077040305
29.6,396.496023480833
29.700000000000003,381.20730655198815
29.8,415.7702598631684
29.9,399.2837142358179
30.0,413.23976574995527
30.1,348.31574417379693
30.200000000000003,464.66500030458417
30.3,469.7965103849583
30.4,313.07480513556044
30.5,456.7479971010606
30.6,365.0456254944711
30.700000000000003,446.5404479535654
30.8,398.7690455650396
30.9,402.5158534736592
31.0,391.0983014601227
31.1,460.6290132631559
31.200000000000003,338.1070868532832
31.3,430.9367518321144
31.4,456.46199505025015
31.5,438.4523897086624
31.6,520.4944839247355
31.700000000000003,379.8141964622869
31.8,456.49871501606384
31.9,406.06146334435687
32.0,476.1186180783721
32.1,417.4838170427464
32.2,402.21856673217474
32.300000000000004,490.96941523501226
32.4,405.4345204140548
32.5,363.9993499686111
32.6,413.6742775786032
32.7,475.5879531521528
32.800000000000004,519.5764226951642
32.9,461.0665610264823
33.0,527.1311341095432
33.1,399.176765048724
33.2,450.9164667068701
33.300000000000004,464.75125527760497
33.4,479.6345779335293
33.5,495.8075742221802
33.6,532.421847877571
33.7,481.9177845713699
33.800000000000004,517.3749770739352
33.9,514.3916774953832
34.0,476.5119047545221
34.1,523.1916369911557
34.2,527.6466101259451
34.300000000000004,532.3927170799543
34.4,547.8914627343978
34.5,555.56117279061
34.6,535.4324005383127
34.7,625.7274208498272
34.800000000000004,508.41712983834543
34.9,535.3781441682528
35.0,714.6784307419705
35.1,527.7356063504956
35.2,515.5880812833116
35.300000000000004,623.3116415909243
35.4,485.70207846870494
35.5,580.4111976836448
35.6,701.719189268272
35.7,519.061532787904
35.800000000000004,498.710405514704
35.9,523.9638646325058
36.0,644.5647944861657
36.1,656.216282947809
36.2,574.28407267154
36.3,633.6158853046895
36.4,668.1172795698269
36.5,686.7319350398493
36.6,583.423697732443
36.7,478.6648795179788
36.8,550.3225799931283
36.9,567.2937951418093
37.0,572.6047459103418
37.1,572.7387631207491
37.2,634.3323740712352
37.3,638.0556162929483
37.4,561.4036999387596
37.5,620.2886058889524
37.6,578.3664465942599
37.7,558.5889928204025
37.8,595.3527227396885
37.9,548.102510150239
38.0,641.6692781070462
38.1,460.9939305376684
38.2,501.16181509763385
38.3,514.4940440169925
38.400000000000006,536.6100852157439
38.5,571.7951695454836
38.6,500.9037716302308
38.7,424.7303910447953
38.8,531.7021520964713
38.900000000000006,521.1001162955122
39.0,380.1006670819502
39.1,470.9348218712326
39.2,385.6633218451841
39.3,426.1206997947904
39.400000000000006,408.5560637465344
39.5,488.6857391521589
39.6,448.7943492149301
39.7,373.6287658109346
39.8,477.1121368493708
39.900000000000006,356.88305921183144
40.0,440.8254399927544
40.1,379.6642924354651
40.2,398.4403308546746
40.3,438.6257330610558
40.400000000000006,436.5143987955776
40.5,474.6735604955312
40.6,401.4593720019798
40.7,419.0142142525932
40.8,380.3045040781441
40.900000000000006,410.1765694007491
41.0,422.3274863316092
41.1,395.1070606787628
41.2,309.89896327490976
41.3,417.1182797119087
41.400000000000006,419.6235606735455
41.5,368.6267118642443
41.6,340.04018640493894
41.7,480.05549212372006
41.8,433.2057494311075
41.900000000000006,399.91194356534254
42.0,357.59667010336426
42.1,376.7775254077476
42.2,486.7418756646098
42.3,432.5489020848331
42.400000000000006,402.4832640149662
42.5,460.12009947487167
42.6,398.7967123649784
42.7,519.6784573367449
42.8,517.614511860646
42.900000000000006,432.1813887015182
43.0,429.7877683962988
