Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,497.8452201730648,472.95295916441154,448.0606981557583,0.0,0.0
0.1,529.7327782122542,503.24613930164145,476.7595003910288,0.0,0.0
0.2,544.2842221299452,517.0700110234479,489.8557999169507,0.0,0.0
0.30000000000000004,557.0231862999999,529.1720269849999,501.3208676699999,0.0,0.0
0.4,585.06446468861,555.8112414541795,526.558018219749,0.0,0.0
0.5,585.6849270437299,556.4006806915434,527.1164343393569,0.0,0.0
0.6000000000000001,593.2444707010443,563.582247165992,533.9200236309399,0.0,0.0
0.7000000000000001,579.9051056464293,550.9098503641078,521.9145950817864,0.0,0.0
0.8,570.4285640961645,541.9071358913562,513.385707686548,0.0,0.0
0.9,572.5580728781761,543.9301692342673,515.3022655903585,0.0,0.0
1.0,576.1683086889626,547.3598932545144,518.5514778200663,0.0,0.0
1.1,575.913017124859,547.117366268616,518.3217154123731,0.0,0.0
1.2000000000000002,574.5528673412381,545.8252239741762,517.0975806071143,0.0,0.0
1.3,591.8524432072387,562.2598210468767,532.6671988865148,0.0,0.0
1.4000000000000001,588.997176761311,559.5473179232455,530.0974590851799,0.0,0.0
1.5,609.1921133648661,578.7325076966229,548.2729020283796,0.0,0.0
1.6,613.8231848155149,583.1320255747391,552.4408663339634,0.0,0.0
1.7000000000000002,603.6139930367499,573.4332933849124,543.252593733075,0.0,0.0
1.8,608.0160808058437,577.6152767655515,547.2144727252593,0.0,0.0
1.9000000000000001,598.2157425320843,568.3049554054801,538.3941682788759,0.0,0.0
2.0,573.5800932941813,544.9010886294723,516.2220839647632,0.0,0.0
2.1,557.2217380552689,529.3606511525055,501.49956424974204,0.0,0.0
2.2,527.1724417782884,500.813819689374,474.4551976004596,0.0,0.0
2.3000000000000003,506.19754058858393,480.8876635591547,455.57778652972553,0.0,0.0
2.4000000000000004,481.8848233558302,457.7905821880386,433.6963410202472,0.0,0.0
2.5,474.18064752610536,450.4716151498001,426.76258277349484,0.0,0.0
2.6,466.02699877583785,442.7256488370459,419.42429889825405,0.0,0.0
2.7,453.4516597804403,430.7790767914183,408.1064938023963,0.0,0.0
2.8000000000000003,457.4568932616432,434.584048598561,411.71120393547886,0.0,0.0
2.9000000000000004,457.54768708988377,434.67030273538955,411.7929183808954,0.0,0.0
3.0,465.59078591226375,442.3112466166505,419.0317073210374,0.0,0.0
3.1,460.0245102719838,437.0232847583846,414.0220592447854,0.0,0.0
3.2,456.44049871606705,433.6184737802637,410.7964488444604,0.0,0.0
3.3000000000000003,439.3866052273907,417.4172749660211,395.44794470465166,0.0,0.0
3.4000000000000004,430.81854622441017,409.27761891318966,387.73669160196914,0.0,0.0
3.5,416.4402843621757,395.6182701440669,374.7962559259581,0.0,0.0
3.6,404.41989754898464,384.1989026715354,363.9779077940862,0.0,0.0
3.7,378.619658222166,359.6886753110577,340.7576923999494,0.0,0.0
3.8000000000000003,375.7796574191678,356.99067454820937,338.201691677251,0.0,0.0
3.9000000000000004,366.6483294034957,348.31591293332093,329.98349646314614,0.0,0.0
4.0,378.33224760587154,359.41563522557794,340.4990228452844,0.0,0.0
4.1000000000000005,395.5642095272574,375.7859990508945,356.0077885745317,0.0,0.0
4.2,403.7263258495562,383.54000955707835,363.35369326460057,0.0,0.0
4.3,430.10486537417086,408.5996221054623,387.0943788367538,0.0,0.0
4.4,447.0467540647046,424.69441636146934,402.34207865823413,0.0,0.0
4.5,455.61098676166523,432.83043742358194,410.0498880854987,0.0,0.0
