time_s,effective_tension_kN
0.0,274.9863290876295
0.1,292.2703471777444
0.2,300.5773698105651
0.30000000000000004,304.27894519715653
0.4,308.3583658438655
0.5,308.25097664478994
0.6000000000000001,313.8832567228243
0.7000000000000001,310.6489125915298
0.8,305.84207125231256
0.9,306.2698231497021
1.0,298.7766839670066
1.1,290.5458088769585
1.2000000000000002,284.26043820402924
1.3,289.89950136009344
1.4000000000000001,291.0595568376794
1.5,298.51456236226386
1.6,300.94691863898106
1.7000000000000002,294.7161934822672
1.8,295.6328264405406
1.9000000000000001,295.4844191080485
2.0,298.409980166967
2.1,299.017227652642
2.2,294.6596787221106
2.3000000000000003,287.4774864093583
2.4000000000000004,277.172619299937
2.5,275.05232870448776
2.6,271.5887319142828
2.7,271.16459888088974
2.8000000000000003,274.23301591762004
2.9000000000000004,271.48616963789135
3.0,264.67242932147553
3.1,257.2769336180329
3.2,249.54729058060764
3.3000000000000003,245.83702342092673
3.4000000000000004,246.74243103424843
3.5,243.13392884547395
3.6,238.2064389573162
3.7,227.20801925644682
3.8000000000000003,227.23865162456528
3.9000000000000004,225.61199438483516
4.0,238.63981557989774
4.1000000000000005,252.54758544767154
4.2,259.5979233377295
4.3,266.5393607430428
4.4,269.8346512972454
4.5,267.64546561234886
4.6000000000000005,275.90690278147173
4.7,284.871153284132
4.800000000000001,287.3258461636856
4.9,283.2263021062304
5.0,273.32511259931874
5.1000000000000005,267.32433180268356
5.2,263.9010501709959
5.300000000000001,266.0684511034234
5.4,270.84046799551714
5.5,279.8641462356068
5.6000000000000005,281.1273452904548
5.7,288.3160382124756
5.800000000000001,293.7471497753783
5.9,300.8846650546162
6.0,312.80219985533705
6.1000000000000005,323.24399360775215
6.2,322.86781728060686
6.300000000000001,322.624991788229
6.4,313.52460871421255
6.5,307.2826208593774
6.6000000000000005,307.26430068262687
6.7,304.29824203662406
6.800000000000001,299.65939440833927
6.9,293.3299724820844
7.0,290.21722140206714
7.1000000000000005,278.8378534434117
7.2,277.6707233955656
7.300000000000001,279.1953362853611
7.4,277.96688668060176
7.5,276.05746192912903
7.6000000000000005,266.40716989982144
7.7,261.41720696234034
7.800000000000001,253.1121171046272
7.9,251.39932573118384
8.0,254.79022266837418
8.1,257.94650957778526
8.200000000000001,253.92682445957297
8.3,252.39232819283131
8.4,251.32499931243655
8.5,249.7253640166234
8.6,256.1681995930399
8.700000000000001,264.8194059996746
8.8,267.0743625736071
8.9,267.0172907012741
9.0,253.55878346147435
9.1,244.96084352404492
9.200000000000001,240.14993222676455
9.3,237.70797981108032
9.4,236.7848943011284
9.5,243.77722896410756
9.600000000000001,242.7635512744518
9.700000000000001,239.7225799237449
9.8,251.48566179951223
9.9,256.4513636064076
10.0,274.0273727078179
10.100000000000001,294.3366982829275
10.200000000000001,302.042533553821
10.3,305.26910220384104
10.4,305.6431451437569
10.5,311.98861690337003
10.600000000000001,307.92640256200576
10.700000000000001,309.68813242491655
10.8,307.7478450943337
10.9,302.0609288378797
11.0,295.05128695387197
11.100000000000001,288.50322373989883
11.200000000000001,283.63682550813525
11.3,288.2876051196233
11.4,294.3217128067455
11.5,299.16919968529027
11.600000000000001,300.80669936700485
11.700000000000001,295.732169092143
11.8,296.6774218473689
11.9,295.3134773293234
12.0,299.46635138211514
12.100000000000001,298.0412945754064
12.200000000000001,296.46406526796824
12.3,288.1226051839415
12.4,275.91635426623776
12.5,271.202893495795
12.600000000000001,272.73349630644236
12.700000000000001,273.42471421123537
12.8,272.8864555535831
12.9,269.70893694392
13.0,262.68965502078913
13.100000000000001,255.17796934860934
13.200000000000001,248.91901917618725
13.3,243.87816640272948
13.4,247.25592554951405
13.5,243.08575532405996
13.600000000000001,237.10495006484467
13.700000000000001,227.3758062587424
13.8,224.4166251643983
13.9,229.55050926621144
14.0,236.92785666286406
14.100000000000001,251.044274818034
14.200000000000001,256.61041228232875
14.3,263.33843000160743
14.4,263.52767893106875
14.5,274.2630023100901
14.600000000000001,277.52784466796203
14.700000000000001,286.09114374173055
14.8,284.99637024243395
14.9,285.8705220512067
15.0,273.55854151890577
15.100000000000001,267.625617722622
15.200000000000001,264.8817087258135
15.3,263.1377350681082
15.4,273.2942500792846
15.5,278.8489566281537
15.600000000000001,280.8110005668532
15.700000000000001,285.220303159647
15.8,290.3953822040767
15.9,301.91840314007425
16.0,313.5509127805474
16.1,323.1284539038328
16.2,323.70976884790883
16.3,318.5991521012202
16.400000000000002,314.7868017569091
16.5,309.4261941290396
16.6,303.0957799951061
16.7,303.5957019339328
16.8,302.2736075202537
16.900000000000002,297.0074120208686
17.0,287.4849077017939
17.1,279.2694519813935
17.2,274.3614110524337
17.3,276.51458029179577
17.400000000000002,274.9148482282398
17.5,278.05979510418894
17.6,270.3764556914388
17.7,259.51368565384655
17.8,254.9955316568317
17.900000000000002,249.3525771790214
18.0,254.41185938107975
18.1,255.53541149448716
18.2,256.265682363676
18.3,255.8193613383719
18.400000000000002,250.38355348134445
18.5,248.31690035665173
18.6,253.90324683742648
18.7,259.41772187878746
18.8,266.0878886335727
18.900000000000002,263.13272564343487
19.0,253.8393765257425
19.1,247.35332245396245
19.200000000000003,240.91974355154844
19.3,240.32168523769147
19.400000000000002,240.50092965855822
19.5,243.2439028909796
19.6,244.88494007330328
19.700000000000003,241.44686040711372
19.8,246.16458687433425
19.900000000000002,256.9483665213905
20.0,274.8308597492551
20.1,290.4702114420222
20.200000000000003,303.06867972593716
20.3,306.2264135531424
20.400000000000002,308.0929454375911
20.5,305.36059864387016
20.6,307.55436678403834
20.700000000000003,307.3288480172562
20.8,304.9226763544939
20.900000000000002,303.81678630370254
21.0,294.1747904370365
21.1,285.3897374369124
21.200000000000003,285.175432469513
21.3,289.4854321498286
21.400000000000002,294.6022321348301
21.5,294.1862547865842
21.6,302.0828902677481
21.700000000000003,299.1899820052765
21.8,295.1254061159208
21.900000000000002,295.7937181345908
22.0,300.1970661294372
22.1,300.1417220825426
22.200000000000003,298.2305366738778
22.3,285.9529442516291
22.400000000000002,278.9515722567832
22.5,270.72447212004874
22.6,269.1266500117509
22.700000000000003,273.0219290596817
22.8,269.721351173397
22.900000000000002,267.7521450251804
