ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
0.0,-0.40934735107421877,0.3860836181640625,-0.02265967571617353,0.0,0.0,-0.3364390012664912,0.3173187430176372,79.91339347439919,210.7287951778809,-6.9642873262163665,6.5684979804650885,0.4848660837156288
0.049999999999999996,-0.40935443115234377,0.3860723876953125,-0.02266835356466841,-1.2181849937160203e-07,6.181418757216944e-06,-0.3364448203206685,0.3173095127937696,79.1952502836127,210.0599562271053,-6.964407780637838,6.56830691483103,0.48337324430088113
0.15,-0.40936907958984375,0.3860494384765625,-0.02268621177012377,-6.085373603200539e-07,3.0854961667175294e-05,-0.33645685974310446,0.3172906510319533,77.66031162404728,208.75809361719038,-6.964656996682263,6.567916476361432,0.480467463347978
0.25,-0.40938427734375,0.38602593994140627,-0.02270462381013549,-1.5809419990725392e-06,8.009771091945396e-05,-0.3364693506438817,0.3172713377917956,76.15586253757317,207.43730908029258,-6.964915558328352,6.5675166922901695,0.4775194401201509
0.35,-0.4094000244140625,0.3860019226074219,-0.022723580101929087,-3.038068851839623e-06,0.00015380520810269287,-0.3364822930230004,0.31725159815542675,74.65141833846192,206.12181000355264,-6.965183465576108,6.5671080818173335,0.4745831909034374
0.44999999999999996,-0.409416259765625,0.38597735595703125,-0.02274307055638568,-4.978939517188239e-06,0.00025187292031374285,-0.33649563671620025,0.31723140704071645,73.18179216284554,204.84514985078812,-6.965459680025344,6.56669012574283,0.47173358402508336
0.5499999999999999,-0.40943304443359374,0.3859522705078125,-0.022763089522276774,-7.402559205056035e-06,0.0003741962255651202,-0.3365094318877414,0.3172107895297949,71.73655971726005,203.53981128476147,-6.965745240076247,6.566263343266755,0.46881996590505126
0.6499999999999999,-0.40945034790039064,0.3859266662597656,-0.02278362843541816,-1.030792004577657e-05,0.0005206704209299308,-0.33652365345549384,0.3171897456226621,70.2321313092437,202.27259946284826,-6.9660396265287226,6.565827734389105,0.4659914021601184
0.75,-0.40946810913085935,0.38590054321289063,-0.022804679102236682,-1.369399851570842e-05,0.0006911907115875069,-0.33653825125519743,0.317168275319318,68.85581214819177,200.97805872855193,-6.966341800982587,6.565383299109882,0.4631018383808569
0.8499999999999999,-0.40948641967773436,0.3858739318847656,-0.022826234219097855,-1.7559756159679823e-05,0.0008856522762667016,-0.33655330053324234,0.31714640370189273,67.41132144159809,199.7524948029929,-6.966653321038117,6.564930556629179,0.46036616739406133
0.95,-0.4095051879882812,0.3858468322753906,-0.022848283646130327,-2.190414008595644e-05,0.001103950143514391,-0.3365687260432384,0.31712413077038626,66.00092593481246,198.49988410377293,-6.966972629095035,6.5644695069469945,0.457570127081391
1.0499999999999998,-0.40936474609375,0.3859791259765625,-0.02271102190489816,-2.672605845781688e-05,0.0013459792935109445,-0.3364532980806338,0.3172328618042608,64.59055852981207,197.22407362627575,-6.96458327026912,6.566720239348198,0.4547283709002287
1.15,-0.4093846435546875,0.38595098876953127,-0.02273418100045459,-3.2023946692959364e-05,0.0016116350654954772,-0.33646965162944265,0.31720973608033176,63.18021209042747,196.01891294175152,-6.9649217887294625,6.566241536862867,0.4520381687377625
1.25,-0.409405029296875,0.38592236328125,-0.022757808416196613,-3.779581934027643e-05,0.0019008130995226066,-0.3364864064923327,0.31718620904232153,61.84213376246776,194.81780300392433,-6.965268614391286,6.565754527176056,0.4493569866683604
1.35,-0.40942584228515627,0.38589328002929685,-0.022781896683249144,-4.4039699411828044e-05,0.0022134090744775087,-0.33650351250504373,0.3171623057723602,60.453545276352735,193.59158042852673,-6.965622708854404,6.565259729487855,0.44661975216410627
1.4500000000000002,-0.4094471130371094,0.38586376953125,-0.02280644426959576,-5.075359295223923e-05,0.002549318446106193,-0.336520994749706,0.3171380513525778,59.076366597596774,192.37107249059378,-6.965984591318912,6.5647576629983595,0.4438952527908421
1.5500000000000003,-0.4093095092773438,0.38599337768554687,-0.022671951449743592,-5.793545634803499e-05,0.002908436796210323,-0.33640789942519833,0.3172445751590057,57.72691191291177,191.18742851517294,-6.9636435181016045,6.566962705791418,0.4412590502864926
1.6500000000000004,-0.4093318481445313,0.385962890625,-0.022697518348693848,-6.558276343040218e-05,0.00329065989083264,-0.3364262595444131,0.31721951811106097,56.410629023118545,190.0400522863344,-6.964023572569352,6.566444024898962,0.43869769620191695
1.7500000000000004,-0.40935458374023437,0.38593197631835935,-0.022723511315808437,-7.369257826839424e-05,0.0036958837384309913,-0.3364449457313189,0.3171941099132951,55.09434767850572,188.8412607549369,-6.964410376638301,6.565918075205209,0.4360216004174901
1.8500000000000005,-0.40937774658203124,0.3859006652832031,-0.022749930172863572,-8.226199178193802e-05,0.004124004589822785,-0.33646398306804576,0.31716837564783834,53.81167676718042,187.67596704814076,-6.964804449508546,6.565385375910252,0.4334202349076043
1.9500000000000006,-0.4094013366699219,0.38586892700195313,-0.022776766289578806,-9.12880781184787e-05,0.004574918472491308,-0.3364833715545936,0.3171422902325604,52.46178974596037,186.5152385784125,-6.965205791180088,6.564845407814001,0.430829039815357
2.0500000000000007,-0.40942532348632815,0.3858367919921875,-0.022804007451132972,-0.00010076789469203014,0.0050485213069619995,-0.33650308610883245,0.3171158787495916,51.14551321986464,185.38553883292042,-6.965613882452832,6.564298690116546,0.4283070655731799
2.1500000000000004,-0.40944970703125,0.38580426025390624,-0.022831649998627086,-0.0001106984749461583,0.005544709023178828,-0.3365231267307623,0.3170891411989318,49.923254513577156,184.2351464617911,-6.9660287233267795,6.5637452228178885,0.4257389038021047
2.250000000000001,-0.4094744873046875,0.3857713623046875,-0.022859689907272263,-0.0001210768647726012,0.006063377327634829,-0.3365434934203831,0.31706210266271107,48.70099764565061,183.11465345124762,-6.966450313801929,6.563185525118119,0.4232374440352378
2.3500000000000005,-0.4094996337890625,0.3857380676269531,-0.022888116334924605,-0.00013190009344615956,0.006604421936164004,-0.33656416109556475,0.3170347380587994,47.38472639246677,181.97393684844698,-6.966878134678191,6.562619077817148,0.42069084331660594
2.450000000000001,-0.4095251770019531,0.38570440673828127,-0.02291692270500825,-0.00014316515911139377,0.0071677388067333805,-0.33658515483843743,0.3170070724693268,46.1032723707787,180.86338512945096,-6.9673127051556545,6.562046400115065,0.41821153707713377
2.5500000000000007,-0.40955108642578125,0.38567041015625,-0.02294610282218102,-0.0001548690652009123,0.007753223440912549,-0.3366064495668709,0.31697913097642344,44.84620581751449,179.7569967216889,-6.96775350603423,6.561468011211964,0.41574150789406816
2.6500000000000012,-0.4095773620605469,0.3856360473632813,-0.02297564997885487,-0.00016700880592184725,0.008360770883835307,-0.33662804528086543,0.3169508884979591,43.659249832299736,178.63254323677404,-6.968200537313915,6.560883391907753,0.41323115531813415
2.750000000000001,-0.40960400390625,0.385601318359375,-0.023005556861952978,-0.00017958135174221782,0.008990277121145208,-0.33664994198042086,0.3169223450339339,42.40170985691817,177.55886291156017,-6.968653798994711,6.560292542202432,0.41083408147583783
2.8500000000000014,-0.4096309814453125,0.3855662536621094,-0.02303581685240906,-0.00019258364942909863,0.009641637449142919,-0.336672114583407,0.3168935256664779,41.215334234154184,176.4673121681722,-6.9691127718765244,6.559695981296091,0.40839711975129456
2.950000000000001,-0.4096583251953125,0.3855308532714844,-0.023066425878222628,-0.00020601268029433643,0.010314746940409418,-0.33669458817195413,0.31686443039559103,40.0512395744679,175.38066804524072,-6.969577975159449,6.559093709188733,0.4059710936654
3.0500000000000016,-0.40952764892578125,0.3856539306640625,-0.02293869737115237,-0.0002198653292879205,0.011009501142237362,-0.3365871864909735,0.316965586626183,38.82900857421092,174.32291210345804,-6.967354760363151,6.561187643161988,0.40361554336831945
3.1500000000000012,-0.40955581665039065,0.3856177978515625,-0.022970091831566085,-0.0002341379775483961,0.011725795610965708,-0.33661033729703255,0.31693588938417433,37.70079922057548,173.25266305482245,-6.967833982048575,6.560572910252408,0.4012260726096002
3.2500000000000018,-0.4095843200683594,0.38558135986328124,-0.0230018102202085,-0.00024882658974198415,0.01246352591195213,-0.3366337640065225,0.31690594132086497,36.516559914824036,172.2083532607547,-6.968318914935017,6.559952985341903,0.39889446979377563
3.3500000000000014,-0.40961309814453123,0.38554461669921875,-0.02303385044796632,-0.0002639272088981346,0.013222588085163838,-0.3366574164551831,0.3168757424362548,35.444381758127506,171.16797650789482,-6.96880852062229,6.559327868430474,0.39657163138009666
3.450000000000002,-0.4096422424316406,0.385507568359375,-0.02306619868538167,-0.000279435927329661,0.014002878179492355,-0.33668136988940467,0.31684529273034384,34.222156981668846,170.11406801067622,-6.969304356710676,6.5586975595181185,0.39421858733788545
3.5500000000000016,-0.4096716613769531,0.3854702453613281,-0.023098856082057008,-0.00029534874115096885,0.014804291787054811,-0.33670554906279676,0.31681461728526233,33.09394926650778,169.10153457627132,-6.969804865599894,6.55806257780493,0.39195785507137915
3.650000000000002,-0.40970138549804686,0.3854326171875,-0.023131813419927465,-0.0003116616958344776,0.0156267249744793,-0.3367299790574897,0.31678369101888,32.059758659570754,168.07529455038406,-6.970310566490037,6.557422404090816,0.3896665270313975
3.7500000000000018,-0.40973141479492187,0.38539471435546874,-0.02316506127909859,-0.00032837079893628424,0.016470073351545086,-0.3367546598734834,0.316752539013327,30.879604406034886,167.03700085809746,-6.970821459381106,6.556777557575869,0.3873482926290809
3.8500000000000023,-0.40976171875,0.38535653686523436,-0.023198599156766836,-0.0003454720492370366,0.017334231605484345,-0.3367795664286477,0.31672116126860334,29.803345341502435,166.03761441360183,-6.971337025073009,6.5561280382600895,0.385116863446046
3.950000000000002,-0.4097923278808594,0.38531808471679685,-0.023232419425898262,-0.00036296146588269193,0.018219096294912886,-0.33680472380511284,0.31668955778470903,28.67513932289585,165.04278583485637,-6.971857782765835,6.555473846143476,0.38289559402525053
4.050000000000002,-0.40982318115234373,0.3852793579101563,-0.023266511924195998,-0.00038083500110984246,0.019124562590164387,-0.33683008183861857,0.31665772856164404,27.640950491467414,164.03595255958675,-6.972382694059403,6.554814981226031,0.38064752751099895
4.150000000000001,-0.4098543395996094,0.3852404174804688,-0.023300876157118542,-0.00039908871490539885,0.020050525204576237,-0.33685569069342497,0.3166257237636685,26.559197661506026,163.05026552725138,-6.972912797353897,6.554152481907938,0.3784466375337867
4.250000000000001,-0.40988577270507814,0.3852012023925781,-0.02333550243094416,-0.00041771860042019655,0.02099688072275938,-0.33688152528740206,0.3165934932265223,25.478557520802568,162.0538074852432,-6.973447573449223,6.553485309789011,0.37622170324896054
4.3500000000000005,-0.4099174194335938,0.3851617431640625,-0.023370388226933998,-0.00043672055490163965,0.021963522943948974,-0.33690753545628976,0.31656106203233547,24.493470578610427,161.07617781983964,-6.973985983945197,6.552813984069344,0.3740387723740905
4.45,-0.4099493713378906,0.3851220397949219,-0.02340552551911609,-0.00045609058345687524,0.022950347538580926,-0.33693379644647814,0.31652843018110804,23.410183388665168,160.11809882530602,-6.974529586442097,6.552138504748936,0.37189945659971646
4.55,-0.4098240051269531,0.38524029541015625,-0.023282848987248864,-0.00047582456629180616,0.023957251116899614,-0.3368307590561306,0.3166256234351482,22.470016112194912,159.13890292184135,-6.972396712461902,6.554150405107567,0.36971901811486924
4.6499999999999995,-0.4098565673828125,0.3852000732421875,-0.023318570486389762,-0.0004959178512439844,0.024984127503681113,-0.33685752168892047,0.3165925651877095,21.435833341485942,158.19512338573105,-6.972950698960653,6.553466099385587,0.3676115897270405
4.749999999999999,-0.40988937377929685,0.3851596374511719,-0.023354523823993042,-0.0005163654866347587,0.026030872394824538,-0.33688448497875095,0.3165593313653603,20.401651212298102,157.2433185744593,-6.973508839060144,6.552778159262958,0.3654862460404094
4.849999999999999,-0.4099223937988281,0.38511898803710937,-0.023390705944287896,-0.000537162512392129,0.02709738242594493,-0.3369116238434919,0.3165259219681006,19.461486590679538,156.29615902988354,-6.974070613560283,6.552086584739682,0.3633712594550582
4.949999999999998,-0.40995565795898437,0.38507809448242186,-0.023427109635702454,-0.0005583040182743366,0.028183553309712173,-0.33693896336527357,0.31649231191380023,18.427306135099222,155.36564915350456,-6.974636541661162,6.551390856615665,0.3612934148209771
5.049999999999998,-0.40998910522460935,0.38503704833984376,-0.023463729801744517,-0.0005797852021132009,0.029289280767137896,-0.3369664533798356,0.3164585764488495,17.553235180301503,154.43818323342222,-6.9752055849625965,6.550692532491185,0.3592223565229546
5.149999999999998,-0.4100227966308594,0.38499578857421873,-0.02350056303845774,-0.0006016010788113784,0.03041446052753991,-0.33699414405143824,0.3164246654089884,16.546982070566123,153.50513630417922,-6.975778781864772,6.549990573966058,0.35713883693646786
