ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
0.0,0.47833895874023435,1.492433837890625,0.9559954699841174,0.0,0.0,0.39314259912296146,1.2266182950948183,81.78470095005757,93.92929129901556,8.138051801845304,25.39099870846274,0.2662452020586387
0.049999999999999996,0.47832568359375,1.492421142578125,0.9559825315370664,5.59793770553514e-07,1.572257227626468e-06,0.393131688396379,1.2266078609287072,81.03009433092777,93.17833945412337,8.137825949805045,25.390782721224237,0.26456908451624045
0.15,0.4782987365722656,1.49239501953125,0.9559561485877404,2.7900168982783863e-06,7.836718045926879e-06,0.39310954087552286,1.2265863906253631,79.50208595552412,91.6721889716887,8.137367496123323,25.390338285945013,0.2612073455507878
0.25,0.478271240234375,1.492368408203125,0.955929223029168,7.23272565943204e-06,2.031644086224275e-05,0.3930869418763254,1.226564519007938,78.00436234896341,90.19490514864704,8.136899696839935,25.389885543464313,0.2579099996387699
0.35,0.4782432556152344,1.49234130859375,0.9559017749828297,1.3870362948245596e-05,3.896222787540813e-05,0.3930639415630467,1.2265422460764313,76.57081587724015,88.72079074149431,8.136423590355067,25.389424493782126,0.254619707263256
0.44999999999999996,0.4782147521972656,1.4923135986328124,0.9558738155155392,2.2685399164130044e-05,6.372501562664268e-05,0.3930405148535568,1.2265194715023233,75.01061688845829,87.32858210999301,8.135938657468627,25.38895306009809,0.2515121520826989
0.5499999999999999,0.47818572998046877,1.492285400390625,0.9558453463040866,3.3660334339380616e-05,9.455586314377503e-05,0.3930166617478556,1.226496295614134,73.60616347445063,85.78258102252505,8.13544489818061,25.388473319212576,0.24806141373301024
0.6499999999999999,0.47815625,1.4922567138671874,0.9558163673484719,4.677769387204349e-05,0.00013140596305025423,0.3929924324102033,1.2264727184118636,72.17534983541945,84.4748601504481,8.134943350891207,25.38798527112558,0.24514234315195366
0.75,0.47812628173828126,1.4922275390625,0.9557868980994592,6.202003190427034e-05,0.0001742266378949205,0.39296780175846974,1.2264487398955122,70.70751718158816,82.93652508042456,8.134433496400323,25.3874889158371,0.24170867328959664
0.8499999999999999,0.47809585571289065,1.49219775390625,0.9557569539835165,7.936993197223778e-05,0.0002229693246583934,0.3929427948747851,1.226424259736559,69.30483629552154,81.63493395753588,8.133915853908052,25.38698217654677,0.23880323861126787
0.95,0.47806497192382813,1.4921676025390624,0.9557265373481499,9.881000106228046e-05,0.00027758560746273024,0.39291741175914935,1.2263994785920451,67.8115480871634,80.18200245528901,8.133390423414392,25.386469206855335,0.23556009683640317
1.0499999999999998,0.478013671875,1.492116943359375,0.9556756739354396,0.00012032288230227655,0.00033802715568424546,0.3928752486984935,1.226357842256121,66.47740573577215,78.81154395346418,8.132517648058815,25.3856073347017,0.23250020258007728
1.15,0.4779818420410156,1.4920858154296874,0.9556442693354009,0.00014389163875085217,0.00040424612775159915,0.39284908803682544,1.2263322584834444,65.10309457557697,77.44695197000915,8.131976122362286,25.385077750607298,0.22945414002387643
1.25,0.47794955444335935,1.4920540771484374,0.9556124113313444,0.00016949972972297824,0.00047619521477400105,0.3928225511432062,1.2263061730681668,63.70475467753138,76.16247414021333,8.131426808664369,25.38453778251105,0.22658681692880786
1.35,0.4779168395996094,1.49202197265625,0.9555801200447501,0.00019713062875669995,0.0005538272621459196,0.3927956630997658,1.2262797866673278,62.30727996666816,74.80584912411324,8.130870226165154,25.383991584013685,0.22355849438420108
1.4500000000000002,0.4778836975097656,1.491989501953125,0.9555473978231241,0.00022676783632009445,0.0006370952258653675,0.3927684239065046,1.2262530992809284,61.00157341052683,73.45367070032248,8.130306374864645,25.383439155115212,0.2205400798364102
1.5500000000000003,0.4778299865722656,1.491936279296875,0.9554940678523137,0.00025839490159335055,0.0007259521288323633,0.39272427935757287,1.2262093560460776,59.676321494958536,72.1823074031429,8.129392582701758,25.38253367015381,0.21770120424406295
1.6500000000000004,0.47779598999023437,1.49190283203125,0.955460448883392,0.0002919957789804668,0.000820351497396163,0.3926963378646694,1.2261818660315156,58.30442571284904,70.84303915790483,8.128814193798657,25.381964626852373,0.2147115597369088
1.7500000000000004,0.4777615966796875,1.491868896484375,0.9554264261434366,0.00032755481716946575,0.0009202473904332413,0.3926680703040751,1.2261539747028722,57.00300155957325,69.65686999750712,8.128229055294353,25.381387276349454,0.21206351417343153
1.8500000000000005,0.47772683715820313,1.491834716796875,0.9553920100285457,0.000365056388006279,0.0010255939918413887,0.3926395017579198,1.2261258827171886,55.70260945261372,68.40092169786452,8.127637686388939,25.3808057722458,0.20925975773376687
1.9500000000000006,0.477691650390625,1.491800048828125,0.9553571975204971,0.0004044848719202567,0.0011363456396209662,0.39261058206194344,1.2260973894174236,54.476153917533786,67.0767648557712,8.12703904868223,25.380215960940664,0.20630378569926652
2.0500000000000007,0.4776561279296875,1.491764892578125,0.9553220070639808,0.00044582468699645673,0.0012524567385318733,0.3925813864625364,1.2260684948035772,53.10519228705378,65.90375022722074,8.126434699774501,25.379617842434048,0.20368504614575703
2.1500000000000004,0.4776202392578125,1.4917294921875,0.9552864507318853,0.0004890602816682069,0.0013738818473735582,0.3925518898775683,1.2260393995326901,51.883221772851044,64.66300585592178,8.125824120465662,25.37901557032669,0.2009151686347502
2.250000000000001,0.47758395385742186,1.4916937255859375,0.955250517792754,0.0005341761055818562,0.001500575678953602,0.39252206722490923,1.2260100032762427,50.692744894695636,63.499498024196015,8.125206791555621,25.378407067818223,0.1983176188918814
2.3500000000000005,0.47754736328125,1.491657470703125,0.9552142270266355,0.0005811566604971198,0.0016324929545372035,0.3924919937509495,1.2259802057057136,49.39840064118968,62.3407593445967,8.124584270644654,25.37779025810827,0.19573069225526668
2.450000000000001,0.4775104064941406,1.4916209716796875,0.9551775864821214,0.0006299864638759997,0.0017695885784388763,0.39246161929142886,1.225950207478144,48.10560997609227,61.11682554314292,8.123955519332576,25.377169294797582,0.19299828328478774
2.5500000000000007,0.4774731140136719,1.4915841064453126,0.9551406001835079,0.0006806500415755942,0.0019118175797835496,0.39243096892847734,1.2259199082650136,46.99353656150128,59.96923280381023,8.12332105681948,25.376542101085782,0.19043620395978755
2.6500000000000012,0.4774355163574219,1.491546875,0.9551032838926211,0.0007331319569207655,0.0020591350542677497,0.39240006774422503,1.2258893080663225,45.78471371768112,58.82733678184974,8.122681402305458,25.37590867697287,0.1878868220968312
2.750000000000001,0.4773975830078125,1.49150927734375,0.9550656355973128,0.0007874168106730354,0.0022114962223361502,0.39236889065654196,1.2258584068820702,44.505363018876274,57.62298186985423,8.12203603659042,25.37526902245885,0.18519805875390113
2.8500000000000014,0.47735931396484377,1.491471435546875,0.9550276643522493,0.0008434892118957228,0.002368856487358209,0.3923374376654281,1.2258273050407773,43.397570229091,56.63022061867636,8.121384959674362,25.374625214344086,0.1829814254326038
2.950000000000001,0.47732077026367187,1.4914332275390625,0.9549893751878006,0.0009013337779229704,0.0025311712027665423,0.3923057589351435,1.2257959022139233,42.202417210186496,55.43956610824372,8.12072920995747,25.373975175828214,0.18032320929578166
3.0500000000000016,0.47726123046875,1.4913739013671874,0.9549300641070355,0.0009609352361648322,0.002698395963036919,0.3922568236993675,1.225747142553058,41.0977803107828,54.391697740560225,8.119716250576907,25.372965850848296,0.1779827971730784
3.1500000000000012,0.4772220458984375,1.4913350830078125,0.954891119317694,0.0010222786715014599,0.0028704867201152016,0.3922246182443514,1.2257152380836027,39.910063181842546,53.35336910620763,8.119049597658073,25.372305428330577,0.1756644500473229
3.2500000000000018,0.47718255615234373,1.4912958984375,0.9548518851143973,0.0010853495408144616,0.0030473999580197804,0.39219216196803447,1.2256830326285866,38.723410844745544,52.25636919017278,8.118377752738313,25.371638775411743,0.17321517291745864
3.3500000000000014,0.47714279174804686,1.49125634765625,0.9548123655214414,0.0011501333818763595,0.003229092401731024,0.39215947995254696,1.2256505261880097,37.71517118894309,51.232241958803264,8.117701235017721,25.370965892091796,0.17092848627273033
3.450000000000002,0.47710275268554686,1.4912166748046876,0.9547725682520604,0.0012166156532670506,0.0034155207843481698,0.39212657219788866,1.2256179194189123,36.62114912346931,50.21556962896807,8.117020044496297,25.370290931971482,0.1686584294805365
3.5500000000000016,0.47706246948242187,1.4911766357421874,0.9547324892819582,0.0012847818798623928,0.0036066419634740747,0.39209346378618987,1.225585011664254,35.442428985074486,49.2066584325988,8.11633470037413,25.369609741450056,0.16640567658303912
3.650000000000002,0.4770218811035156,1.4911363525390624,0.9546921450436769,0.0013546176528037208,0.0038024128047694137,0.3920601045531903,1.2255519032525553,34.44108498829823,48.20611833520122,8.115644164251037,25.36892439732789,0.16417159326018624
3.7500000000000018,0.4769810791015625,1.4910958251953126,0.9546515439211668,0.0014261085130520997,0.004002790531168216,0.3920265697452802,1.2255185941838158,33.35556034549297,47.27536014686825,8.114949993727299,25.368234899604985,0.1620932084576899
3.8500000000000023,0.4769400024414063,1.491054931640625,0.9546106889326494,0.0014992400677733032,0.0042077324900168835,0.39199280919819934,1.2254849841295152,32.27339987531793,46.29185644800595,8.114251150402726,25.367539171480967,0.1598971161142373
3.950000000000002,0.476898681640625,1.491013916015625,0.9545695804134829,0.0015739979320998708,0.004417195803797937,0.391958847994078,1.225451273746695,31.280887742868227,45.37728123768181,8.113548153477414,25.36684136655658,0.1578548226462245
4.050000000000002,0.4768571472167969,1.4909725341796876,0.9545282378144317,0.0016503676999970764,0.0046311377193457865,0.39192471121504613,1.2254172623783133,30.206153359341837,44.41323378792148,8.112841522151454,25.366137331231084,0.1557021254472238
4.150000000000001,0.47681536865234375,1.4909310302734375,0.9544866597940633,0.001728335060648114,0.00484951607347788,0.3918903737789736,1.2253831506814115,29.306001435980793,43.51721597984014,8.112130737224755,25.365431219105215,0.1537012214826808
4.250000000000001,0.47677337646484375,1.4908892822265625,0.9544448540656122,0.0018078856820087173,0.0050722883616420664,0.3918558607679906,1.2253488383274689,28.239789840931778,42.5746633945375,8.111416317897405,25.364720953378608,0.15159647292440168
4.3500000000000005,0.47673114013671875,1.4908472900390626,0.9544028132512019,0.0018890052689848327,0.0052994120871325805,0.391821147099967,1.225314325316486,27.17915626704112,41.75402311808855,8.110697744969317,25.36400653405126,0.14976374399854117
4.45,0.476688720703125,1.4908050537109374,0.9543605648501889,0.001971679534298874,0.005530845343136735,0.39178628293916296,1.2252796116484623,26.29134526962656,40.88805859895305,8.109976056840672,25.36328796112317,0.14782987160388966
4.55,0.4766251220703125,1.490741455078125,0.9542970336243346,0.002055894285730892,0.005766545997757339,0.3917340117800869,1.2252273404893863,25.409820749537275,40.034669892262464,8.108894043847798,25.362205948130295,0.14592324927334507
4.6499999999999995,0.4765822448730469,1.49069873046875,0.9542543341668097,0.002141635688085875,0.0060064719268761784,0.3916987713873317,1.2251922255072814,24.369949490850694,39.248220878487196,8.108164567717767,25.361479068000726,0.1441667851806476
