Time,Original_Wind,Original_Wave,Scaled_Wind,Scaled_Wave,Combined_Tension
0.0,608.9828061313513,265.9519400277902,152.2457015328378,132.9759700138951,285.2216715467329
0.1,580.4604245937895,264.09644589533656,145.11510614844738,132.04822294766828,277.16332909611566
0.2,622.6397838904536,246.9735858884237,155.6599459726134,123.48679294421186,279.14673891682526
0.30000000000000004,668.9323704786193,230.18082005384989,167.23309261965483,115.09041002692494,282.32350264657975
0.4,583.2325658582845,270.08576206035247,145.80814146457112,135.04288103017623,280.8510224947473
0.5,585.0180579513486,255.6836896571712,146.25451448783716,127.8418448285856,274.09635931642276
0.6000000000000001,677.0884887647517,261.1797953561706,169.27212219118792,130.5898976780853,299.86201986927324
0.7000000000000001,637.5152608519373,240.4641513190836,159.37881521298434,120.2320756595418,279.61089087252617
0.8,576.2942073060377,237.8849154235824,144.07355182650943,118.9424577117912,263.01600953830064
0.9,627.1265925639059,174.7043008043524,156.78164814097647,87.3521504021762,244.1337985431527
1.0,576.6637207745689,215.5505450388196,144.16593019364223,107.7752725194098,251.941202713052
1.1,575.9901311897828,169.57055273281847,143.9975327974457,84.78527636640924,228.78280916385495
1.2000000000000002,610.4249464402005,217.07315138793945,152.60623661005013,108.53657569396972,261.14281230401986
1.3,501.3249835345632,129.73544207229588,125.3312458836408,64.86772103614794,190.19896691978875
1.4000000000000001,509.0224957911189,202.9398514430128,127.25562394777972,101.4699257215064,228.72554966928612
1.5,565.0574218028914,162.0581954093608,141.26435545072286,81.0290977046804,222.29345315540326
1.6,540.0659465747825,146.1334611362279,135.01648664369563,73.06673056811395,208.0832172118096
1.7000000000000002,603.5975924754183,164.07442770974592,150.89939811885458,82.03721385487296,232.93661197372754
1.8,539.3149024882728,183.99124679016813,134.8287256220682,91.99562339508407,226.82434901715226
1.9000000000000001,510.5974658479294,221.96362124088807,127.64936646198235,110.98181062044404,238.6311770824264
2.0,650.6711247805032,239.6563415712752,162.6677811951258,119.8281707856376,282.4959519807634
2.1,561.9704889403959,219.14643528979616,140.49262223509896,109.57321764489808,250.06583987999704
2.2,572.2172108256595,244.45403702298904,143.0543027064149,122.22701851149452,265.2813212179094
2.3000000000000003,492.9132047175678,313.85703414337297,123.22830117939195,156.92851707168649,280.15681825107845
2.4000000000000004,531.988118073017,300.9653577549661,132.99702951825424,150.48267887748304,283.47970839573725
2.5,559.5763600723074,256.96883818473964,139.89409001807684,128.48441909236982,268.37850911044666
2.6,491.0902953671749,235.46410310038468,122.77257384179373,117.73205155019234,240.50462539198605
2.7,561.8426590502216,225.0099370701724,140.4606647625554,112.5049685350862,252.9656332976416
2.8000000000000003,507.2736782315135,224.8038731459148,126.81841955787837,112.4019365729574,239.22035613083577
2.9000000000000004,516.8215516221838,160.07758019521717,129.20538790554596,80.03879009760858,209.24417800315456
3.0,495.297588807143,168.3074269470895,123.82439720178574,84.15371347354476,207.9781106753305
3.1,611.8733341642326,113.58504237571884,152.96833354105814,56.79252118785942,209.76085472891756
3.2,512.3850610706226,166.79201888733985,128.09626526765564,83.39600944366993,211.49227471132556
3.3000000000000003,453.92333168162105,169.82695480606515,113.48083292040526,84.91347740303257,198.39431032343782
3.4000000000000004,541.6582080251761,136.36534347907406,135.41455200629403,68.18267173953703,203.59722374583106
3.5,433.208768745968,203.34047480418235,108.302192186492,101.67023740209117,209.97242958858317
3.6,498.4368086882066,128.9030313545911,124.60920217205165,64.45151567729555,189.0607178493472
3.7,383.80018409882246,134.6597563250809,95.95004602470561,67.32987816254045,163.27992418724608
3.8000000000000003,409.2363406549061,200.3352205927969,102.30908516372652,100.16761029639845,202.47669546012497
3.9000000000000004,479.44677322053786,240.65159192719528,119.86169330513447,120.32579596359764,240.18748926873212
4.0,500.6050690183604,274.4891076739462,125.1512672545901,137.2445538369731,262.3958210915632
4.1000000000000005,466.4715142495083,222.59090752188536,116.61787856237707,111.29545376094268,227.91333232331976
4.2,446.5081834733237,277.5450997937574,111.62704586833092,138.7725498968787,250.39959576520963
4.3,431.811197430946,248.43366929999587,107.9527993577365,124.21683464999794,232.16963400773443
4.4,367.7257614246883,243.9602436537201,91.93144035617208,121.98012182686006,213.91156218303212
4.5,400.67540270410217,270.38892621911884,100.16885067602554,135.19446310955942,235.36331378558498
4.6000000000000005,408.90137075381097,253.8936851077412,102.22534268845274,126.9468425538706,229.17218524232334
4.7,480.3237449221817,174.117232559097,120.08093623054542,87.0586162795485,207.13955251009392
4.800000000000001,440.4691245123448,250.69454445577907,110.1172811280862,125.34727222788953,235.46455335597574
4.9,331.25952507718387,232.1640977755929,82.81488126929597,116.08204888779645,198.8969301570924
5.0,432.0570999889501,157.26184202450398,108.01427499723752,78.63092101225199,186.6451960094895
5.1000000000000005,393.3722463268354,175.51667059516873,98.34306158170885,87.75833529758437,186.10139687929322
5.2,375.8985429992831,169.63623079766364,93.97463574982078,84.81811539883182,178.7927511486526
5.300000000000001,437.80293678382526,158.2312895897001,109.45073419595631,79.11564479485006,188.56637899080636
5.4,456.6097415303462,134.35178273269264,114.15243538258655,67.17589136634632,181.32832674893285
5.5,449.8391001570023,135.97217086733974,112.45977503925057,67.98608543366987,180.44586047292046
5.6000000000000005,359.91127584948595,164.90937911491798,89.97781896237149,82.45468955745899,172.4325085198305
5.7,385.3958568131473,213.77287330915647,96.34896420328683,106.88643665457823,203.23540085786505
5.800000000000001,416.7952449673929,209.90967067383085,104.19881124184822,104.95483533691542,209.15364657876364
5.9,448.7786659715104,198.12021288624743,112.1946664928776,99.06010644312371,211.2547729360013
6.0,376.2066826925434,247.12223824966048,94.05167067313585,123.56111912483024,217.6127897979661
6.1000000000000005,391.4404322985136,150.9011567890513,97.8601080746284,75.45057839452565,173.31068646915406
6.2,346.35641843779985,279.6476458019816,86.58910460944996,139.8238229009908,226.41292751044074
6.300000000000001,343.2006730285134,197.3975100216741,85.80016825712835,98.69875501083705,184.49892326796538
6.4,445.3579037029394,238.2658344098508,111.33947592573485,119.1329172049254,230.47239313066024
6.5,474.6402031636011,210.2890312557343,118.66005079090027,105.14451562786715,223.80456641876742
6.6000000000000005,405.69199132947966,195.4835544837115,101.42299783236992,97.74177724185574,199.16477507422564
6.7,462.2914190489466,256.23380088998,115.57285476223664,128.11690044499,243.68975520722665
6.800000000000001,433.36569498804846,192.36729792464536,108.34142374701212,96.18364896232268,204.52507270933478
6.9,386.5313613550498,201.15647360309083,96.63284033876245,100.57823680154542,197.21107714030785
7.0,440.6810939409952,174.62110570341437,110.1702734852488,87.31055285170719,197.480826336956
7.1000000000000005,503.6425243585758,177.9537894087401,125.91063108964396,88.97689470437005,214.887525794014
7.2,429.367897453239,157.11998194098916,107.34197436330975,78.55999097049458,185.90196533380433
7.300000000000001,514.0815687624597,111.9213098893258,128.52039219061493,55.9606549446629,184.48104713527783
7.4,309.80549049623664,180.74894193146943,77.45137262405916,90.37447096573472,167.82584358979386
7.5,487.0648946319472,141.30817441064193,121.7662236579868,70.65408720532096,192.42031086330775
