Time,Original_Wind,Original_Wave,Scaled_Wind,Scaled_Wave,Combined_Tension
0.0,608.9828061313513,265.9519400277902,2435.931224525405,531.9038800555804,2967.8351045809854
0.1,580.4604245937895,264.09644589533656,2321.841698375158,528.1928917906731,2850.034590165831
0.2,622.6397838904536,246.9735858884237,2490.5591355618144,493.9471717768474,2984.506307338662
0.30000000000000004,668.9323704786193,230.18082005384989,2675.729481914477,460.36164010769977,3136.091122022177
0.4,583.2325658582845,270.08576206035247,2332.930263433138,540.1715241207049,2873.1017875538428
0.5,585.0180579513486,255.6836896571712,2340.0722318053945,511.3673793143424,2851.439611119737
0.6000000000000001,677.0884887647517,261.1797953561706,2708.3539550590067,522.3595907123412,3230.713545771348
0.7000000000000001,637.5152608519373,240.4641513190836,2550.0610434077494,480.9283026381672,3030.9893460459166
0.8,576.2942073060377,237.8849154235824,2305.176829224151,475.7698308471648,2780.946660071316
0.9,627.1265925639059,174.7043008043524,2508.5063702556236,349.4086016087048,2857.9149718643284
1.0,576.6637207745689,215.5505450388196,2306.6548830982756,431.1010900776392,2737.7559731759147
1.1,575.9901311897828,169.57055273281847,2303.960524759131,339.14110546563694,2643.101630224768
1.2000000000000002,610.4249464402005,217.07315138793945,2441.699785760802,434.1463027758789,2875.8460885366812
1.3,501.3249835345632,129.73544207229588,2005.2999341382529,259.47088414459176,2264.7708182828446
1.4000000000000001,509.0224957911189,202.9398514430128,2036.0899831644756,405.8797028860256,2441.969686050501
1.5,565.0574218028914,162.0581954093608,2260.2296872115658,324.1163908187216,2584.3460780302876
1.6,540.0659465747825,146.1334611362279,2160.26378629913,292.2669222724558,2452.530708571586
1.7000000000000002,603.5975924754183,164.07442770974592,2414.3903699016732,328.14885541949184,2742.539225321165
1.8,539.3149024882728,183.99124679016813,2157.259609953091,367.98249358033627,2525.2421035334273
1.9000000000000001,510.5974658479294,221.96362124088807,2042.3898633917177,443.92724248177615,2486.317105873494
2.0,650.6711247805032,239.6563415712752,2602.6844991220128,479.3126831425504,3081.997182264563
2.1,561.9704889403959,219.14643528979616,2247.8819557615834,438.2928705795923,2686.1748263411755
2.2,572.2172108256595,244.45403702298904,2288.868843302638,488.9080740459781,2777.7769173486163
2.3000000000000003,492.9132047175678,313.85703414337297,1971.6528188702712,627.7140682867459,2599.366887157017
2.4000000000000004,531.988118073017,300.9653577549661,2127.952472292068,601.9307155099322,2729.883187802
2.5,559.5763600723074,256.96883818473964,2238.3054402892294,513.9376763694793,2752.2431166587085
2.6,491.0902953671749,235.46410310038468,1964.3611814686997,470.92820620076935,2435.289387669469
2.7,561.8426590502216,225.0099370701724,2247.3706362008866,450.0198741403448,2697.390510341231
2.8000000000000003,507.2736782315135,224.8038731459148,2029.094712926054,449.6077462918296,2478.7024592178836
2.9000000000000004,516.8215516221838,160.07758019521717,2067.2862064887354,320.15516039043433,2387.44136687917
3.0,495.297588807143,168.3074269470895,1981.190355228572,336.614853894179,2317.805209122751
3.1,611.8733341642326,113.58504237571884,2447.4933366569303,227.17008475143768,2674.663421408368
3.2,512.3850610706226,166.79201888733985,2049.54024428249,333.5840377746797,2383.1242820571697
3.3000000000000003,453.92333168162105,169.82695480606515,1815.6933267264842,339.6539096121303,2155.3472363386145
3.4000000000000004,541.6582080251761,136.36534347907406,2166.6328321007045,272.7306869581481,2439.3635190588525
3.5,433.208768745968,203.34047480418235,1732.835074983872,406.6809496083647,2139.5160245922366
3.6,498.4368086882066,128.9030313545911,1993.7472347528264,257.8060627091822,2251.5532974620087
3.7,383.80018409882246,134.6597563250809,1535.2007363952898,269.3195126501618,1804.5202490454517
3.8000000000000003,409.2363406549061,200.3352205927969,1636.9453626196243,400.6704411855938,2037.615803805218
3.9000000000000004,479.44677322053786,240.65159192719528,1917.7870928821515,481.30318385439057,2399.090276736542
4.0,500.6050690183604,274.4891076739462,2002.4202760734415,548.9782153478924,2551.398491421334
4.1000000000000005,466.4715142495083,222.59090752188536,1865.8860569980332,445.1818150437707,2311.0678720418036
4.2,446.5081834733237,277.5450997937574,1786.0327338932948,555.0901995875148,2341.1229334808095
4.3,431.811197430946,248.43366929999587,1727.244789723784,496.86733859999174,2224.112128323776
4.4,367.7257614246883,243.9602436537201,1470.9030456987532,487.9204873074402,1958.8235330061934
4.5,400.67540270410217,270.38892621911884,1602.7016108164087,540.7778524382377,2143.4794632546464
4.6000000000000005,408.90137075381097,253.8936851077412,1635.6054830152439,507.7873702154824,2143.3928532307264
4.7,480.3237449221817,174.117232559097,1921.2949796887267,348.234465118194,2269.5294448069208
4.800000000000001,440.4691245123448,250.69454445577907,1761.8764980493793,501.38908891155813,2263.2655869609375
4.9,331.25952507718387,232.1640977755929,1325.0381003087355,464.3281955511858,1789.3662958599211
5.0,432.0570999889501,157.26184202450398,1728.2283999558003,314.52368404900795,2042.7520840048082
5.1000000000000005,393.3722463268354,175.51667059516873,1573.4889853073416,351.03334119033747,1924.5223264976792
5.2,375.8985429992831,169.63623079766364,1503.5941719971324,339.2724615953273,1842.8666335924597
5.300000000000001,437.80293678382526,158.2312895897001,1751.211747135301,316.4625791794002,2067.6743263147014
5.4,456.6097415303462,134.35178273269264,1826.4389661213847,268.7035654653853,2095.14253158677
5.5,449.8391001570023,135.97217086733974,1799.3564006280092,271.9443417346795,2071.3007423626887
5.6000000000000005,359.91127584948595,164.90937911491798,1439.6451033979438,329.81875822983596,1769.4638616277798
5.7,385.3958568131473,213.77287330915647,1541.5834272525892,427.54574661831293,1969.1291738709022
5.800000000000001,416.7952449673929,209.90967067383085,1667.1809798695715,419.8193413476617,2087.0003212172332
5.9,448.7786659715104,198.12021288624743,1795.1146638860416,396.24042577249486,2191.3550896585366
6.0,376.2066826925434,247.12223824966048,1504.8267307701735,494.24447649932097,1999.0712072694946
6.1000000000000005,391.4404322985136,150.9011567890513,1565.7617291940544,301.8023135781026,1867.5640427721569
6.2,346.35641843779985,279.6476458019816,1385.4256737511994,559.2952916039632,1944.7209653551627
6.300000000000001,343.2006730285134,197.3975100216741,1372.8026921140536,394.7950200433482,1767.5977121574017
6.4,445.3579037029394,238.2658344098508,1781.4316148117575,476.5316688197016,2257.963283631459
6.5,474.6402031636011,210.2890312557343,1898.5608126544043,420.5780625114686,2319.138875165873
6.6000000000000005,405.69199132947966,195.4835544837115,1622.7679653179187,390.967108967423,2013.7350742853416
6.7,462.2914190489466,256.23380088998,1849.1656761957863,512.46760177996,2361.6332779757463
6.800000000000001,433.36569498804846,192.36729792464536,1733.4627799521938,384.7345958492907,2118.1973758014847
6.9,386.5313613550498,201.15647360309083,1546.1254454201992,402.31294720618166,1948.4383926263808
7.0,440.6810939409952,174.62110570341437,1762.7243757639808,349.24221140682874,2111.9665871708094
7.1000000000000005,503.6425243585758,177.9537894087401,2014.5700974343033,355.9075788174802,2370.4776762517836
7.2,429.367897453239,157.11998194098916,1717.471589812956,314.2399638819783,2031.7115536949343
7.300000000000001,514.0815687624597,111.9213098893258,2056.326275049839,223.8426197786516,2280.1688948284905
7.4,309.80549049623664,180.74894193146943,1239.2219619849466,361.49788386293886,1600.7198458478854
7.5,487.0648946319472,141.30817441064193,1948.2595785277888,282.61634882128385,2230.8759273490728
7.6000000000000005,455.7123791736186,118.9785442848688,1822.8495166944745,237.9570885697376,2060.806605264212
7.7,441.99187434376864,165.7475479023982,1767.9674973750746,331.4950958047964,2099.462593179871
7.800000000000001,467.28242609932136,238.6244597550272,1869.1297043972854,477.2489195100544,2346.3786239073397
7.9,369.2153151581077,234.74529511223545,1476.861260632431,469.4905902244709,1946.3518508569018
8.0,463.63348618951153,213.51171289797435,1854.5339447580461,427.0234257959487,2281.5573705539946
8.1,498.5962036368017,225.8797042784005,1994.3848145472068,451.759408556801,2446.144223104008
8.200000000000001,560.8347799295566,235.5356232542971,2243.3391197182264,471.0712465085942,2714.4103662268208
8.3,467.2776109569016,311.89136289184233,1869.1104438276063,623.7827257836847,2492.893169611291
8.4,459.044357435324,260.59712621889133,1836.177429741296,521.1942524377827,2357.3716821790786
8.5,480.6611965762541,256.7803775102508,1922.6447863050164,513.5607550205016,2436.205541325518
8.6,557.7764769471348,265.23250237629395,2231.1059077885393,530.4650047525879,2761.570912541127
8.700000000000001,534.6538651901731,228.57267203941984,2138.6154607606923,457.1453440788397,2595.760804839532
8.8,497.8663467118205,198.62706958938105,1991.465386847282,397.2541391787621,2388.719526026044
8.9,556.059660228586,184.87086167862003,2224.238640914344,369.74172335724006,2593.980364271584
9.0,541.1721374488122,173.88068528736798,2164.688549795249,347.76137057473596,2512.4499203699847
9.1,590.5291493366346,162.52589749675136,2362.1165973465386,325.0517949935027,2687.1683923400415
9.200000000000001,512.6067477133968,176.64421151829083,2050.426990853587,353.28842303658166,2403.7154138901687
9.3,536.7505104597012,151.9694531892019,2147.002041838805,303.9389063784038,2450.9409482172086
9.4,538.7427314003324,172.8401396645226,2154.97092560133,345.6802793290452,2500.651204930375
9.5,490.1566394695565,153.69937450222383,1960.626557878226,307.39874900444767,2268.0253068826737
9.600000000000001,582.8727045514285,168.03505695414418,2331.490818205714,336.07011390828836,2667.5609321140023
9.700000000000001,585.5851299977586,118.64498219541234,2342.3405199910344,237.28996439082468,2579.630484381859
9.8,576.9674627982013,221.0914962770724,2307.869851192805,442.1829925541448,2750.0528437469497
9.9,568.8591104859221,219.6332971257704,2275.4364419436884,439.2665942515408,2714.7030361952293
10.0,513.378561378269,253.91158022599964,2053.514245513076,507.8231604519993,2561.337405965075
10.100000000000001,566.3413735140808,149.46977406214307,2265.3654940563233,298.93954812428615,2564.3050421806092
10.200000000000001,573.1196311590805,307.8359159342404,2292.478524636322,615.6718318684808,2908.150356504803
10.3,552.6670141971372,245.4012345403619,2210.6680567885487,490.8024690807238,2701.4705258692725
10.4,586.8759490111509,282.3845471540702,2347.5037960446034,564.7690943081404,2912.272890352744
10.5,616.9274486395345,212.6819502807527,2467.709794558138,425.3639005615054,2893.0736951196436
10.600000000000001,692.4371430499086,252.70721590721564,2769.7485721996345,505.4144318144313,3275.163004014066
10.700000000000001,607.8724150358839,189.8065303734146,2431.4896601435357,379.6130607468292,2811.102720890365
10.8,612.6454461389236,187.68526514312816,2450.5817845556944,375.3705302862563,2825.9523148419507
10.9,596.2762945962993,248.18229776717297,2385.105178385197,496.36459553434594,2881.469773919543
11.0,503.89604465024,170.3082510468897,2015.58417860096,340.6165020937794,2356.2006806947393
11.100000000000001,597.9509250958348,170.16555078743806,2391.803700383339,340.33110157487613,2732.1348019582156
11.200000000000001,601.33834335895,180.9173571298441,2405.3533734358,361.8347142596882,2767.1880876954883
11.3,720.1511013917174,165.28153325416105,2880.6044055668694,330.5630665083221,3211.1674720751917
11.4,585.6503391777144,155.37350450236258,2342.6013567108575,310.74700900472516,2653.3483657155825
11.5,608.2491653816207,167.06970197946805,2432.996661526483,334.1394039589361,2767.136065485419
11.600000000000001,588.9719141062415,237.77846880180985,2355.887656424966,475.5569376036197,2831.4445940285855
11.700000000000001,529.4513239646781,176.86243882036797,2117.8052958587123,353.72487764073594,2471.530173499448
11.8,641.8572469900843,199.63463743744688,2567.428987960337,399.26927487489377,2966.6982628352307
11.9,618.8093025490327,240.7582747290588,2475.237210196131,481.5165494581176,2956.7537596542484
12.0,616.9402836865779,257.1370549189496,2467.7611347463117,514.2741098378992,2982.035244584211
12.100000000000001,527.7899312249857,271.9683445747649,2111.159724899943,543.9366891495298,2655.0964140494725
12.200000000000001,638.9805161380683,264.3465814516941,2555.9220645522732,528.6931629033882,3084.6152274556616
12.3,494.0580608886266,215.2987760031026,1976.2322435545063,430.5975520062052,2406.8297955607113
12.4,588.5501089892897,298.14200862097766,2354.200435957159,596.2840172419553,2950.484453199114
12.5,663.5530118773129,209.488766303958,2654.2120475092515,418.977532607916,3073.1895801171677
12.600000000000001,499.11315798175553,243.40306271250955,1996.4526319270221,486.8061254250191,2483.2587573520414
12.700000000000001,514.7428716527993,198.78072176804355,2058.971486611197,397.5614435360871,2456.5329301472843
