Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,801.2351967961935,761.1734369563837,721.1116771165741,0.0,0.0
0.1,828.4000526624185,786.9800500292976,745.5600473961766,0.0,0.0
0.2,845.1164259693589,802.860604670891,760.6047833724231,0.0,0.0
0.30000000000000004,876.9948968743596,833.1451520306416,789.2954071869236,0.0,0.0
0.4,880.3434960279643,836.326321226566,792.3091464251679,0.0,0.0
0.5,876.6586645337499,832.8257313070624,788.9927980803749,0.0,0.0
0.6000000000000001,883.3102673864132,839.1447540170925,794.9792406477719,0.0,0.0
0.7000000000000001,888.4104760376337,843.989952235752,799.5694284338703,0.0,0.0
0.8,870.7288935945603,827.1924489148322,783.6560042351043,0.0,0.0
0.9,864.9755543145876,821.7267765988582,778.4779988831289,0.0,0.0
1.0,867.3002416259625,823.9352295446644,780.5702174633662,0.0,0.0
1.1,870.9861741782069,827.4368654692964,783.8875567603861,0.0,0.0
1.2000000000000002,870.7360248722896,827.1992236286751,783.6624223850606,0.0,0.0
1.3,887.7565227740032,843.368696635303,798.9808704966028,0.0,0.0
1.4000000000000001,892.4193228323037,847.7983566906885,803.1773905490734,0.0,0.0
1.5,903.4291483219738,858.257690905875,813.0862334897764,0.0,0.0
1.6,909.6641023247477,864.1808972085103,818.6976920922729,0.0,0.0
1.7000000000000002,916.0547093660163,870.2519738977154,824.4492384294147,0.0,0.0
1.8,907.0185696916923,861.6676412071076,816.3167127225231,0.0,0.0
1.9000000000000001,892.2380868740536,847.6261825303509,803.0142781866482,0.0,0.0
2.0,879.0438760706508,835.0916822671181,791.1394884635857,0.0,0.0
2.1,856.2723182992,813.45870238424,770.64508646928,0.0,0.0
2.2,828.5200644782365,787.0940612543246,745.6680580304128,0.0,0.0
2.3000000000000003,814.2731998592847,773.5595398663204,732.8458798733562,0.0,0.0
2.4000000000000004,782.4434147612263,743.321244023165,704.1990732851037,0.0,0.0
2.5,764.0768872441206,725.8730428819146,687.6691985197085,0.0,0.0
2.6,757.4564330567542,719.5836114039165,681.7107897510788,0.0,0.0
2.7,748.7489840367654,711.3115348349271,673.8740856330888,0.0,0.0
2.8000000000000003,760.1177434137069,722.1118562430215,684.1059690723362,0.0,0.0
2.9000000000000004,755.969820670486,718.1713296369617,680.3728386034375,0.0,0.0
3.0,755.1068650563773,717.3515218035584,679.5961785507395,0.0,0.0
3.1,760.7696106521115,722.7311301195059,684.6926495869004,0.0,0.0
3.2,762.3086667252852,724.1932333890209,686.0778000527567,0.0,0.0
3.3000000000000003,749.5029826029701,712.0278334728215,674.552684342673,0.0,0.0
3.4000000000000004,724.6458358270803,688.4135440357262,652.1812522443723,0.0,0.0
3.5,706.9221007136118,671.5759956779312,636.2298906422507,0.0,0.0
3.6,712.8737237540208,677.2300375663198,641.5863513786188,0.0,0.0
3.7,688.0122064595677,653.6115961365892,619.2109858136109,0.0,0.0
3.8000000000000003,674.0082418328728,640.3078297412292,606.6074176495856,0.0,0.0
3.9000000000000004,665.225144487406,631.9638872630358,598.7026300386655,0.0,0.0
4.0,672.9981407617321,639.3482337236454,605.6983266855589,0.0,0.0
4.1000000000000005,685.2074884722306,650.947114048619,616.6867396250076,0.0,0.0
4.2,702.4392548066904,667.3172920663559,632.1953293260214,0.0,0.0
4.3,725.5094347694757,689.2339630310018,652.9584912925282,0.0,0.0
4.4,744.9728394973446,707.7241975224773,670.4755555476102,0.0,0.0
4.5,768.0291008410212,729.6276457989701,691.2261907569191,0.0,0.0
4.6000000000000005,782.9402855461701,743.7932712688615,704.6462569915532,0.0,0.0
4.7,799.5760922762768,759.5972876624629,719.6184830486491,0.0,0.0
4.800000000000001,795.3849774180838,755.6157285471796,715.8464796762755,0.0,0.0
4.9,802.2687971530528,762.1553572954001,722.0419174377475,0.0,0.0
5.0,804.19877179053,763.9888332010034,723.7788946114771,0.0,0.0
5.1000000000000005,799.5153969198572,759.5396270738643,719.5638572278715,0.0,0.0
5.2,802.6473122742256,762.5149466605143,722.382581046803,0.0,0.0
5.300000000000001,812.5154884427604,771.8897140206224,731.2639395984844,0.0,0.0
5.4,814.8643953504068,774.1211755828864,733.3779558153661,0.0,0.0
5.5,831.4263460225777,789.8550287214488,748.28371142032,0.0,0.0
5.6000000000000005,850.0775450586806,807.5736678057465,765.0697905528125,0.0,0.0
5.7,865.728431450339,822.442009877822,779.1555883053052,0.0,0.0
5.800000000000001,891.8394308224781,847.2474592813542,802.6554877402303,0.0,0.0
5.9,916.5215122449963,870.6954366327465,824.8693610204967,0.0,0.0
6.0,928.9963240283602,882.5465078269422,836.0966916255242,0.0,0.0
6.1000000000000005,927.4220292170165,881.0509277561656,834.6798262953149,0.0,0.0
6.2,923.3722675254744,877.2036541492006,831.035040772927,0.0,0.0
6.300000000000001,913.5135002020731,867.8378251919695,822.1621501818659,0.0,0.0
6.4,916.0298026759197,870.2283125421236,824.4268224083277,0.0,0.0
6.5,886.7434909794971,842.4063164305222,798.0691418815474,0.0,0.0
6.6000000000000005,865.808046603738,822.5176442735511,779.2272419433642,0.0,0.0
6.7,855.72910495389,812.9426497061954,770.156194458501,0.0,0.0
6.800000000000001,851.6285866091971,809.0471572787372,766.4657279482774,0.0,0.0
6.9,844.4652921783533,802.2420275694355,760.018762960518,0.0,0.0
7.0,844.0349396454266,801.8331926631552,759.6314456808839,0.0,0.0
7.1000000000000005,843.041878776434,800.8897848376123,758.7376908987907,0.0,0.0
7.2,845.1532501242125,802.8955876180019,760.6379251117912,0.0,0.0
7.300000000000001,846.7515364604673,804.4139596374439,762.0763828144205,0.0,0.0
7.4,851.0785490667874,808.5246216134481,765.9706941601087,0.0,0.0
7.5,836.665339811963,794.8320728213648,752.9988058307667,0.0,0.0
7.6000000000000005,817.7148015770732,776.8290614982195,735.9433214193659,0.0,0.0
7.7,796.8493308497407,757.0068643072536,717.1643977647666,0.0,0.0
7.800000000000001,769.3276503552669,730.8612678375035,692.3948853197402,0.0,0.0
7.9,750.9795111738941,713.4305356151993,675.8815600565048,0.0,0.0
