Time (s),Effective Tension at FST Vessel End (kN),Effective Tension at FST Jacket End (kN),Effective Tension at Jacket End (kN),Dummy Column 1,Dummy Column 2
0.0,797.9143318614077,758.0186152683373,718.1228986752669,0.0,0.0
0.1,825.7608091162377,784.4727686604258,743.184728204614,0.0,0.0
0.2,847.3952022168465,805.0254421060042,762.6556819951619,0.0,0.0
0.30000000000000004,862.390345409829,819.2708281393375,776.1513108688462,0.0,0.0
0.4,876.8148926002633,832.9741479702501,789.133403340237,0.0,0.0
0.5,883.6194942506753,839.4385195381415,795.2575448256077,0.0,0.0
0.6000000000000001,890.3456526806477,845.8283700466153,801.311087412583,0.0,0.0
0.7000000000000001,875.6336332398336,831.8519515778419,788.0702699158502,0.0,0.0
0.8,877.0555668937862,833.2027885490969,789.3500102044077,0.0,0.0
0.9,881.1412547155909,837.0841919798113,793.0271292440318,0.0,0.0
1.0,876.9074142914939,833.0620435769191,789.2166728623445,0.0,0.0
1.1,865.4837989426653,822.209608995532,778.9354190483988,0.0,0.0
1.2000000000000002,868.9828360719765,825.5336942683776,782.0845524647789,0.0,0.0
1.3,877.7363029481522,833.8494878007446,789.962672653337,0.0,0.0
1.4000000000000001,899.8875307412762,854.8931542042124,809.8987776671486,0.0,0.0
1.5,904.0981615774508,858.8932534985782,813.6883454197058,0.0,0.0
1.6,906.5149077452994,861.1891623580344,815.8634169707694,0.0,0.0
1.7000000000000002,922.050948050213,875.9484006477023,829.8458532451917,0.0,0.0
1.8,914.7575734825997,869.0196948084697,823.2818161343397,0.0,0.0
1.9000000000000001,899.2082933519938,854.2478786843941,809.2874640167944,0.0,0.0
2.0,875.3567071837358,831.588871824549,787.8210364653622,0.0,0.0
2.1,849.9274968098886,807.4311219693941,764.9347471288997,0.0,0.0
2.2,825.666194982844,784.3828852337017,743.0995754845596,0.0,0.0
2.3000000000000003,807.5255837626364,767.1493045745045,726.7730253863728,0.0,0.0
2.4000000000000004,795.3473657727584,755.5799974841204,715.8126291954826,0.0,0.0
2.5,764.4707682560215,726.2472298432205,688.0236914304194,0.0,0.0
2.6,756.8713796813628,719.0278106972946,681.1842417132265,0.0,0.0
2.7,758.8915008494647,720.9469258069914,683.0023507645183,0.0,0.0
2.8000000000000003,750.8473172296336,713.3049513681519,675.7625855066702,0.0,0.0
2.9000000000000004,758.5637152468368,720.6355294844949,682.707343722153,0.0,0.0
3.0,757.2805591109086,719.4165311553631,681.5525031998178,0.0,0.0
3.1,752.8226269729979,715.181495624348,677.5403642756982,0.0,0.0
3.2,752.2204220233239,714.6094009221576,676.9983798209915,0.0,0.0
3.3000000000000003,751.8400714289794,714.2480678575304,676.6560642860815,0.0,0.0
3.4000000000000004,730.3940928922419,693.8743882476298,657.3546836030177,0.0,0.0
3.5,715.9874424475834,680.1880703252042,644.388698202825,0.0,0.0
3.6,709.2344945104679,673.7727697849444,638.3110450594212,0.0,0.0
3.7,680.1091851707131,646.1037259121774,612.0982666536418,0.0,0.0
3.8000000000000003,678.6733876452988,644.7397182630339,610.8060488807689,0.0,0.0
3.9000000000000004,672.8718965355463,639.228301708769,605.5847068819917,0.0,0.0
4.0,684.3391729136656,650.1222142679823,615.905255622299,0.0,0.0
4.1000000000000005,691.0664615847152,656.5131385054793,621.9598154262437,0.0,0.0
4.2,708.8474594757726,673.4050865019839,637.9627135281953,0.0,0.0
4.3,718.7802312619477,682.8412196988503,646.902208135753,0.0,0.0
4.4,749.0858906490758,711.6315961166221,674.1773015841683,0.0,0.0
4.5,766.1319623330332,727.8253642163816,689.51876609973,0.0,0.0
4.6000000000000005,780.550008914397,741.5225084686772,702.4950080229573,0.0,0.0
4.7,795.1912242516273,755.4316630390459,715.6721018264647,0.0,0.0
4.800000000000001,795.2828206484675,755.5186796160441,715.7545385836207,0.0,0.0
4.9,798.3258106427922,758.4095201106526,718.493229578513,0.0,0.0
5.0,802.7524122166383,762.6147916058063,722.4771709949745,0.0,0.0
5.1000000000000005,795.2165887694863,755.4557593310119,715.6949298925376,0.0,0.0
5.2,795.7547376454272,755.9670007631559,716.1792638808845,0.0,0.0
5.300000000000001,804.7735068671925,764.5348315238328,724.2961561804733,0.0,0.0
5.4,824.9523488940572,783.7047314493543,742.4571140046515,0.0,0.0
5.5,839.6279690564284,797.6465706036068,755.6651721507856,0.0,0.0
5.6000000000000005,852.8358125941328,810.1940219644262,767.5522313347195,0.0,0.0
5.7,874.9601886607793,831.2121792277403,787.4641697947014,0.0,0.0
5.800000000000001,896.2677640899842,851.454375885485,806.6409876809859,0.0,0.0
5.9,911.6697496453093,866.0862621630438,820.5027746807783,0.0,0.0
6.0,929.2420753205243,882.779971554498,836.317867788472,0.0,0.0
6.1000000000000005,929.3098793186807,882.8443853527466,836.3788913868127,0.0,0.0
6.2,919.6871460959434,873.7027887911462,827.718431486349,0.0,0.0
6.300000000000001,916.107921840707,870.3025257486717,824.4971296566364,0.0,0.0
6.4,905.5111287325327,860.2355722959061,814.9600158592795,0.0,0.0
6.5,884.8367537433062,840.5949160561408,796.3530783689756,0.0,0.0
6.6000000000000005,872.8570963106698,829.2142414951363,785.5713866796028,0.0,0.0
6.7,861.1378138770675,818.080923183214,775.0240324893608,0.0,0.0
6.800000000000001,850.15851055268,807.650585025046,765.1426594974121,0.0,0.0
6.9,852.0633528595788,809.4601852165998,766.857017573621,0.0,0.0
7.0,847.0467011903919,804.6943661308723,762.3420310713527,0.0,0.0
7.1000000000000005,841.120175975397,799.0641671766272,757.0081583778574,0.0,0.0
7.2,842.8403554288861,800.6983376574418,758.5563198859976,0.0,0.0
7.300000000000001,842.4405202881563,800.3184942737485,758.1964682593407,0.0,0.0
7.4,840.1756271023979,798.166845747278,756.1580643921582,0.0,0.0
7.5,833.2807075713787,791.6166721928097,749.9526368142408,0.0,0.0
7.6000000000000005,816.1369989420509,775.3301489949483,734.5232990478459,0.0,0.0
7.7,793.8344530743224,754.1427304206062,714.4510077668901,0.0,0.0
7.800000000000001,763.360584578229,725.1925553493176,687.0245261204061,0.0,0.0
7.9,751.0830423524299,713.5288902348084,675.9747381171869,0.0,0.0
8.0,725.787814270967,689.4984235574186,653.2090328438703,0.0,0.0
8.1,702.6977436539561,667.5628564712582,632.4279692885605,0.0,0.0
8.200000000000001,694.3632156955968,659.6450549108168,624.926894126037,0.0,0.0
8.3,689.6008252708117,655.120784007271,620.6407427437306,0.0,0.0
8.4,681.0794110538106,647.0254405011201,612.9714699484296,0.0,0.0
8.5,694.3606563059489,659.6426234906514,624.924590675354,0.0,0.0
8.6,704.6308228146589,669.399281673926,634.1677405331931,0.0,0.0
8.700000000000001,718.439262048295,682.5172989458802,646.5953358434655,0.0,0.0
8.8,725.8827038037949,689.5885686136052,653.2944334234154,0.0,0.0
8.9,735.6561911235865,698.8733815674071,662.0905720112279,0.0,0.0
9.0,743.220935849715,706.0598890572293,668.8988422647435,0.0,0.0
9.1,730.5266567888203,694.0003239493793,657.4739911099383,0.0,0.0
9.200000000000001,727.8227569201613,691.4316190741532,655.0404812281452,0.0,0.0
9.3,717.6776430645941,681.7937609113644,645.9098787581347,0.0,0.0
9.4,713.1709739462615,677.5124252489484,641.8538765516354,0.0,0.0
9.5,707.8116644418577,672.4210812197648,637.030497997672,0.0,0.0
9.600000000000001,718.0701131304843,682.1666074739601,646.2631018174359,0.0,0.0
9.700000000000001,728.7104145666477,692.2748938383153,655.839373109983,0.0,0.0
9.8,757.011760729829,719.1611726933376,681.3105846568461,0.0,0.0
